runId,seed,algorithm,sourceKind,status,FE,frontSize,initialPopulationHash,runNanos,representationRepairs
seed-20260823-HMOPSO_QGS_F,20260823,HMOPSO_QGS_F,ZHANGBO_CURRENT,COMPLETED,500000,239,822810ea710b7d58b3a51543ff345de7f7e24979c93939f13d7324797a7f8289,39135432396,0
