Cmax,TEC,TWC
48.338289249300880,2086.5835200641330,2963.5524897218790
48.670883986157300,2134.7217184586690,2819.4188767336086
52.073702572747190,2112.4914470524036,2899.3143548994917
54.372879263126850,2091.3366298167230,2911.7847798432190
55.183079829177880,2116.4190230045506,2893.9990103306910
55.821251206032514,2106.0582954296037,2863.5714029254914
56.705025496186174,2075.9992845873176,3158.0739908988207
57.799585325601190,2178.4235165831020,2770.4731883041586
57.915413314518630,2059.3556437263990,3556.9889187830940
58.018901822559180,2067.9225581855170,3321.9597903651810
58.018901822559180,2073.3753626656517,3274.8159326073546
58.464659021521356,2025.9534053598095,2964.3136547488770
59.590570259964764,2020.6765621119555,3141.1234066622620
60.710480136453526,2179.9886537828506,2766.8612048817750
65.857489147446050,2003.9466848817387,3635.6095691074242
66.695340190719140,2010.6201830522457,3615.8666151324433
67.295877698396250,2122.6958476917343,2820.2182689910780
69.128120882260000,1999.1184574269955,3554.5922392279670
69.238243117609170,1999.8282011613983,3542.3200933089390
75.693681874305630,1998.9344686057852,3350.6694525468574
76.134209025935800,2270.4828153458375,2732.7750787541904
76.455896033155310,2017.4057060433056,3345.3977979886927
77.121623256426860,1978.7058325019370,3710.6859989334457
77.274799962272900,1985.7611915363150,3635.5621561374487
80.845551202656820,1988.9996984635955,3479.3315449996753
80.845551202656820,1997.8189078560367,3467.2536514208623
82.565467614730120,1963.6673497669070,3464.5317330590820
84.800804621493470,1949.2843066846426,3567.0367249055410
84.800804621493470,1949.7948362426428,3565.7952102961960
