seed,cycle,fe,workingBestCmax,archiveBestCmax,cmaxGap,workingBestTEC,archiveBestTEC,tecGap,workingBestTWC,archiveBestTWC,twcGap,workingSize,archiveSize
20260903,1,32056,600.5778129881518,600.5778129881518,0.0,44181.602790232406,44181.602790232406,0.0,70811.1398361763,70811.1398361763,0.0,100,104
20260903,2,50000,600.5778129881518,600.5778129881518,0.0,44181.602790232406,44181.602790232406,0.0,70811.1398361763,69949.89559292118,861.2442432551179,100,97
