fp,qg,qgG1,qgG2,qgG3,qgG4,cfvfGbest,cbG1,cbG2,cbG3,cbG4,cfvfPbest,descPresence,directPresence,uniqueDescLineages,directLineages,successPresence,nondomFinal
"[22, 58, 82, 78, 17, 53, 48, 14, 36, 49, 44, 18, 85, 86, 38, 24, 99, 12, 87, 42, 63, 35, 26, 32, 75, 71, 64, 3, 23, 30, 62, 93, 41, 60, 20, 52, 65, 54, 13, 19, 70, 47, 77, 83, 69, 5, 68, 46, 1, 15, 31, 97, 59, 28, 56, 73, 37, 74, 79, 92, 91, 94, 95, 72, 27, 88, 67, 57, 61, 33, 11, 81, 45, 80, 16, 2, 29, 10, 6, 43, 9, 98, 90, 40, 84, 0, 7, 96, 89, 21, 76, 50, 25, 55, 8, 39, 34, 51, 66, 4]|[1, 1, 1, 0, 1, 2, 1, 2, 0, 2, 0, 0, 0, 1, 1, 2, 2, 1, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 2, 0, 2, 2, 1, 1, 1, 1, 1, 1, 2, 1, 1, 0, 1, 2, 1, 0, 2, 1, 1, 1, 2, 0, 2, 1, 2, 1, 0, 1, 0, 0, 1, 2, 1, 0, 2, 0, 0, 1, 1, 0, 2, 1, 0, 1, 2, 1, 0, 2, 1, 2, 0, 2, 2, 0, 0, 2, 0, 2, 0, 2, 2, 1, 1, 2, 2, 0, 1, 1, 1]|[0, 3, 3, 1, 4, 1, 3, 1, 1, 0, 1, 0, 2, 4, 4, 1, 1, 4, 2, 1, 3, 3, 2, 0, 1, 2, 2, 2, 0, 1, 2, 1, 2, 4, 4, 1, 4, 4, 4, 2, 4, 1, 2, 4, 1, 3, 1, 1, 3, 3, 3, 2, 2, 2, 4, 1, 3, 0, 4, 2, 1, 4, 1, 2, 1, 2, 2, 2, 3, 1, 2, 2, 1, 1, 4, 1, 3, 1, 1, 1, 1, 1, 2, 1, 1, 2, 1, 2, 2, 1, 2, 1, 3, 4, 2, 1, 1, 1, 4, 3]|[2, 1, 0, 0, 3, 0, 2, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 0, 3, 3, 1, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 1, 3, 3, 0, 1, 3, 1, 0, 0, 0, 2, 0, 0, 2, 2, 1, 0, 0, 1, 2, 0, 1, 1, 1, 0, 0, 2, 0, 1, 0, 0, 1, 0, 0, 3, 1, 1, 3, 0, 1, 0, 0, 0, 0, 3, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 2, 3, 0, 0, 0, 1, 3, 0]",14,1,9,2,0,336,1,170,2,0,15,299,11,139,1,73,3
"[22, 58, 87, 42, 32, 39, 26, 78, 82, 12, 99, 40, 93, 38, 86, 54, 85, 63, 18, 44, 20, 49, 36, 14, 48, 50, 53, 17, 35, 75, 71, 64, 3, 91, 30, 62, 24, 41, 60, 52, 65, 13, 47, 70, 90, 77, 83, 69, 5, 46, 1, 15, 31, 97, 68, 28, 56, 73, 37, 74, 79, 92, 96, 94, 95, 72, 23, 88, 67, 10, 57, 61, 33, 11, 81, 45, 43, 80, 27, 29, 6, 2, 66, 9, 19, 98, 84, 0, 7, 59, 89, 21, 76, 25, 55, 8, 34, 51, 16, 4]|[1, 1, 0, 0, 0, 2, 1, 0, 0, 1, 1, 2, 2, 1, 1, 1, 0, 1, 0, 0, 1, 2, 0, 2, 1, 2, 2, 1, 1, 0, 0, 0, 0, 0, 2, 0, 2, 2, 1, 1, 1, 1, 2, 1, 1, 0, 1, 2, 1, 2, 1, 1, 1, 2, 0, 2, 1, 2, 1, 0, 1, 0, 0, 1, 2, 1, 0, 2, 0, 0, 0, 1, 1, 0, 2, 1, 1, 0, 0, 1, 2, 2, 1, 2, 2, 0, 0, 0, 2, 0, 2, 0, 2, 1, 1, 2, 0, 1, 1, 1]|[3, 3, 2, 1, 2, 1, 0, 1, 1, 4, 3, 0, 1, 4, 4, 4, 2, 3, 2, 1, 4, 0, 1, 1, 3, 1, 1, 4, 3, 1, 2, 2, 2, 1, 1, 2, 1, 2, 4, 1, 4, 4, 2, 4, 1, 2, 4, 1, 3, 1, 3, 3, 3, 2, 1, 2, 4, 1, 3, 1, 4, 2, 2, 4, 1, 2, 1, 2, 2, 1, 2, 3, 1, 2, 2, 1, 1, 1, 1, 3, 1, 1, 4, 1, 2, 1, 1, 2, 1, 1, 2, 1, 2, 3, 4, 2, 1, 1, 4, 3]|[1, 1, 0, 1, 0, 0, 3, 0, 0, 0, 2, 0, 1, 0, 1, 3, 0, 0, 1, 0, 1, 0, 0, 0, 2, 0, 0, 3, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 3, 0, 1, 3, 1, 0, 0, 0, 2, 0, 2, 2, 1, 0, 0, 1, 2, 0, 1, 1, 1, 0, 0, 2, 0, 1, 0, 0, 1, 0, 0, 0, 3, 1, 1, 3, 3, 0, 0, 0, 0, 0, 3, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 2, 3, 0, 0, 1, 1, 0]",0,1,0,2,0,0,1,0,2,0,39,299,24,139,3,287,3
"[31, 22, 82, 52, 26, 39, 32, 75, 77, 15, 40, 5, 24, 38, 86, 54, 96, 63, 18, 44, 20, 49, 13, 14, 48, 50, 53, 30, 21, 45, 71, 7, 3, 23, 17, 83, 93, 41, 16, 78, 65, 64, 42, 66, 9, 90, 74, 46, 99, 68, 56, 1, 12, 58, 97, 59, 28, 61, 73, 37, 35, 79, 11, 87, 94, 95, 91, 19, 88, 62, 67, 69, 89, 92, 8, 33, 57, 43, 27, 36, 60, 70, 29, 10, 76, 72, 81, 98, 55, 2, 25, 80, 51, 0, 84, 34, 47, 4, 6, 85]|[1, 1, 1, 2, 1, 2, 2, 1, 0, 1, 0, 0, 2, 1, 1, 1, 0, 1, 0, 2, 1, 2, 0, 2, 1, 2, 2, 1, 1, 1, 0, 2, 0, 0, 1, 0, 2, 2, 1, 1, 0, 2, 1, 1, 2, 1, 0, 2, 1, 2, 1, 2, 1, 1, 2, 0, 2, 1, 1, 1, 1, 1, 0, 2, 1, 2, 1, 0, 1, 0, 2, 2, 2, 2, 2, 2, 2, 0, 0, 2, 1, 1, 0, 0, 0, 0, 2, 2, 0, 2, 1, 0, 0, 0, 0, 0, 2, 1, 2, 0]|[4, 4, 3, 1, 4, 1, 1, 3, 2, 4, 2, 2, 1, 4, 4, 4, 2, 3, 2, 1, 4, 0, 1, 1, 3, 1, 1, 4, 3, 4, 2, 1, 2, 0, 4, 2, 1, 2, 4, 4, 0, 2, 3, 3, 1, 4, 0, 1, 3, 1, 3, 2, 4, 4, 1, 2, 2, 3, 4, 3, 3, 4, 0, 1, 4, 1, 4, 1, 4, 2, 1, 1, 2, 2, 1, 2, 1, 2, 1, 2, 4, 3, 2, 2, 2, 2, 2, 2, 2, 2, 4, 2, 2, 2, 2, 2, 2, 4, 2, 2]|[0, 1, 2, 0, 1, 0, 0, 2, 0, 0, 0, 0, 1, 0, 1, 3, 0, 2, 1, 0, 1, 0, 0, 0, 2, 0, 0, 3, 0, 1, 0, 0, 0, 0, 3, 0, 0, 0, 1, 1, 0, 0, 2, 0, 0, 1, 1, 0, 2, 0, 0, 0, 0, 1, 0, 0, 1, 0, 2, 1, 0, 1, 0, 0, 2, 0, 3, 0, 2, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 1, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,1,0,2,0,0,1,0,2,0,147,299,3,139,3,299,3
"[22, 58, 40, 0, 18, 39, 32, 42, 87, 12, 99, 82, 24, 38, 86, 54, 85, 63, 26, 44, 20, 49, 36, 14, 48, 50, 53, 17, 35, 75, 71, 64, 3, 23, 30, 62, 93, 41, 60, 52, 65, 13, 90, 70, 47, 83, 69, 5, 68, 46, 1, 15, 31, 97, 59, 28, 56, 73, 37, 74, 79, 92, 94, 95, 7, 72, 27, 88, 67, 57, 61, 33, 11, 81, 45, 78, 10, 43, 2, 16, 6, 29, 9, 98, 77, 19, 84, 96, 91, 80, 89, 55, 34, 21, 25, 8, 76, 66, 51, 4]|[1, 1, 0, 0, 1, 2, 0, 0, 0, 1, 1, 2, 2, 1, 1, 1, 0, 1, 0, 0, 1, 2, 0, 2, 1, 2, 2, 1, 1, 0, 0, 0, 0, 0, 2, 0, 2, 2, 1, 1, 1, 1, 1, 1, 2, 1, 2, 1, 0, 2, 1, 1, 2, 2, 0, 2, 1, 2, 1, 0, 1, 0, 1, 2, 2, 1, 0, 2, 0, 0, 1, 1, 0, 2, 1, 0, 0, 1, 2, 1, 2, 1, 2, 0, 0, 2, 0, 0, 1, 0, 2, 1, 0, 0, 1, 2, 2, 1, 1, 1]|[0, 3, 1, 2, 0, 1, 2, 1, 2, 3, 3, 0, 1, 4, 4, 4, 2, 3, 2, 1, 4, 1, 1, 1, 3, 1, 1, 4, 3, 1, 2, 2, 2, 1, 1, 2, 1, 2, 4, 1, 4, 4, 1, 4, 2, 4, 1, 3, 2, 1, 3, 3, 2, 2, 2, 2, 4, 1, 3, 1, 4, 2, 4, 1, 1, 2, 1, 2, 2, 1, 3, 1, 2, 2, 1, 1, 1, 1, 1, 4, 1, 3, 1, 1, 2, 2, 1, 2, 1, 1, 2, 4, 1, 1, 3, 2, 2, 4, 1, 3]|[2, 1, 1, 0, 3, 0, 0, 1, 0, 1, 2, 0, 1, 0, 1, 3, 0, 0, 1, 0, 1, 0, 0, 0, 2, 0, 0, 3, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 3, 0, 1, 3, 1, 0, 0, 2, 0, 0, 2, 2, 0, 0, 0, 1, 2, 0, 1, 1, 1, 0, 2, 0, 0, 1, 0, 0, 1, 0, 0, 3, 1, 1, 3, 0, 0, 3, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0, 3, 0, 0, 3, 0, 0, 2, 0, 0, 3, 1, 0]",12,1,0,2,0,229,1,0,2,0,136,299,183,139,100,256,3
"[12, 58, 68, 18, 39, 32, 42, 87, 38, 99, 82, 24, 22, 86, 54, 85, 26, 44, 20, 88, 36, 14, 48, 53, 35, 63, 75, 71, 64, 3, 11, 10, 91, 61, 33, 80, 81, 45, 57, 67, 49, 27, 72, 7, 95, 94, 62, 92, 40, 79, 74, 37, 73, 56, 28, 59, 97, 9, 31, 52, 65, 13, 15, 47, 77, 83, 69, 5, 70, 78, 46, 1, 90, 60, 41, 93, 17, 23, 89, 6, 29, 16, 50, 98, 19, 84, 0, 96, 43, 2, 30, 55, 34, 25, 21, 8, 51, 66, 4, 76]|[1, 1, 0, 1, 2, 0, 0, 0, 1, 1, 1, 2, 1, 1, 0, 0, 0, 0, 1, 2, 0, 2, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 2, 1, 1, 0, 2, 1, 0, 0, 2, 0, 1, 1, 2, 1, 1, 0, 1, 1, 0, 1, 2, 1, 2, 0, 2, 2, 1, 1, 1, 1, 1, 2, 0, 1, 2, 1, 1, 0, 2, 1, 1, 1, 2, 2, 0, 0, 2, 2, 1, 1, 2, 0, 2, 0, 0, 0, 1, 2, 2, 1, 0, 1, 2, 2, 2, 1, 1, 2]|[2, 2, 2, 0, 1, 1, 1, 2, 4, 3, 0, 0, 3, 4, 0, 2, 2, 1, 4, 2, 1, 1, 3, 0, 3, 3, 1, 2, 2, 2, 2, 1, 1, 3, 1, 1, 2, 1, 1, 2, 1, 1, 2, 1, 1, 4, 4, 2, 0, 4, 1, 3, 1, 4, 2, 2, 2, 1, 3, 1, 4, 4, 3, 2, 2, 4, 1, 3, 4, 2, 1, 3, 1, 4, 2, 1, 2, 1, 2, 1, 3, 4, 1, 1, 2, 1, 2, 2, 1, 1, 1, 4, 1, 3, 2, 2, 2, 4, 3, 2]|[1, 1, 1, 3, 0, 0, 0, 0, 0, 2, 0, 1, 1, 1, 1, 0, 1, 0, 1, 0, 0, 0, 2, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 3, 0, 1, 3, 0, 1, 0, 0, 1, 3, 0, 2, 3, 0, 0, 1, 1, 1, 0, 2, 1, 0, 0, 0, 1, 1, 3, 0, 2, 1, 0, 0, 0, 2, 3, 0, 0, 2, 1, 1, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 3, 0, 0, 3, 0, 2, 0, 0, 0, 3, 0, 0]",2,1,0,2,0,76,1,0,2,0,7,299,3,139,1,19,3
"[22, 58, 82, 78, 17, 53, 14, 49, 44, 87, 38, 86, 63, 26, 99, 20, 12, 40, 32, 50, 39, 18, 35, 54, 75, 71, 64, 3, 23, 30, 62, 36, 93, 41, 48, 60, 52, 65, 13, 90, 70, 47, 77, 83, 69, 5, 68, 46, 24, 1, 25, 31, 97, 59, 42, 28, 56, 73, 37, 74, 79, 92, 94, 95, 43, 72, 27, 88, 67, 57, 33, 11, 81, 45, 91, 98, 80, 2, 9, 61, 29, 16, 6, 21, 19, 55, 85, 96, 0, 76, 89, 84, 34, 7, 15, 8, 10, 66, 51, 4]|[1, 1, 0, 0, 1, 2, 0, 1, 1, 0, 1, 1, 1, 1, 0, 1, 2, 0, 2, 2, 2, 0, 1, 1, 0, 0, 0, 0, 0, 2, 0, 0, 2, 1, 1, 1, 1, 1, 1, 1, 1, 2, 0, 1, 2, 2, 0, 2, 2, 1, 1, 1, 2, 0, 0, 2, 1, 2, 1, 0, 1, 0, 1, 2, 1, 1, 0, 2, 0, 0, 1, 0, 2, 1, 0, 0, 2, 2, 2, 1, 1, 2, 2, 0, 2, 0, 0, 0, 0, 2, 2, 1, 0, 2, 1, 2, 2, 1, 1, 1]|[0, 3, 1, 1, 4, 2, 1, 3, 3, 2, 4, 4, 3, 2, 1, 4, 1, 1, 1, 1, 1, 0, 3, 4, 1, 2, 2, 2, 1, 1, 2, 2, 1, 2, 3, 4, 1, 4, 4, 1, 4, 1, 2, 4, 1, 0, 2, 1, 1, 3, 3, 3, 2, 2, 1, 2, 4, 1, 3, 0, 4, 2, 4, 1, 1, 2, 1, 2, 2, 1, 1, 2, 2, 1, 1, 1, 1, 1, 1, 3, 3, 1, 1, 1, 2, 1, 2, 2, 2, 2, 2, 4, 1, 1, 3, 2, 2, 4, 1, 3]|[2, 1, 0, 0, 3, 1, 1, 1, 2, 0, 0, 1, 0, 3, 0, 1, 0, 0, 0, 0, 0, 1, 0, 3, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 2, 1, 1, 3, 0, 1, 3, 1, 0, 0, 0, 1, 0, 0, 0, 2, 2, 1, 0, 0, 1, 1, 2, 0, 1, 1, 1, 0, 2, 0, 3, 1, 0, 0, 1, 0, 3, 1, 1, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 3, 0, 0, 2, 0, 0, 3, 1, 0]",0,1,0,2,0,0,1,0,2,0,2,299,5,139,3,13,3
"[31, 22, 82, 52, 26, 38, 55, 32, 75, 77, 15, 40, 5, 24, 86, 54, 96, 63, 18, 44, 20, 9, 13, 14, 48, 50, 53, 30, 21, 45, 71, 8, 3, 23, 17, 83, 93, 72, 16, 78, 65, 64, 81, 66, 49, 90, 74, 46, 99, 89, 56, 47, 12, 58, 97, 59, 28, 61, 73, 37, 35, 79, 11, 87, 94, 95, 91, 19, 88, 62, 67, 36, 60, 92, 7, 1, 57, 80, 27, 70, 68, 69, 43, 10, 76, 41, 51, 98, 39, 85, 84, 25, 42, 4, 33, 34, 0, 29, 6, 2]|[1, 1, 1, 2, 2, 1, 2, 1, 1, 0, 1, 0, 0, 2, 1, 1, 0, 1, 0, 2, 1, 2, 2, 2, 1, 2, 2, 1, 1, 1, 0, 2, 0, 0, 1, 0, 2, 0, 1, 1, 0, 0, 1, 1, 2, 1, 0, 2, 1, 2, 1, 0, 1, 1, 2, 0, 2, 1, 1, 1, 1, 1, 0, 0, 1, 2, 1, 0, 1, 0, 2, 0, 1, 2, 2, 2, 2, 0, 0, 1, 2, 1, 0, 0, 0, 0, 0, 0, 2, 0, 0, 1, 0, 1, 2, 0, 0, 0, 2, 0]|[4, 4, 4, 1, 1, 4, 1, 3, 3, 2, 4, 2, 2, 1, 4, 4, 2, 3, 2, 1, 4, 1, 1, 1, 3, 1, 1, 4, 3, 4, 2, 1, 2, 0, 4, 2, 1, 2, 4, 4, 0, 2, 3, 3, 1, 4, 0, 1, 3, 2, 3, 2, 4, 4, 1, 2, 2, 3, 4, 3, 3, 4, 0, 2, 4, 1, 4, 2, 4, 2, 1, 2, 4, 2, 1, 2, 1, 2, 2, 3, 2, 3, 2, 2, 2, 2, 2, 2, 2, 2, 2, 4, 2, 4, 2, 2, 2, 2, 2, 2]|[0, 1, 1, 0, 0, 1, 0, 2, 2, 0, 0, 0, 0, 1, 1, 3, 0, 2, 1, 0, 1, 0, 0, 0, 2, 0, 0, 3, 0, 1, 0, 0, 0, 0, 3, 0, 0, 0, 1, 1, 0, 0, 2, 0, 0, 1, 1, 0, 2, 0, 0, 0, 0, 1, 0, 0, 1, 0, 2, 1, 0, 1, 0, 0, 2, 0, 3, 0, 2, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0]",0,1,0,2,0,0,1,0,2,0,44,299,1,139,1,296,3
"[31, 22, 82, 52, 26, 38, 55, 32, 75, 77, 15, 40, 5, 24, 86, 54, 96, 63, 18, 44, 20, 9, 13, 14, 48, 50, 53, 30, 21, 45, 71, 8, 3, 23, 17, 83, 93, 72, 16, 78, 65, 64, 81, 66, 49, 90, 27, 46, 99, 89, 56, 47, 12, 58, 97, 59, 28, 61, 73, 37, 35, 79, 11, 87, 94, 95, 91, 19, 88, 62, 67, 36, 60, 92, 7, 1, 57, 80, 74, 70, 68, 69, 43, 10, 76, 41, 42, 98, 39, 29, 84, 25, 51, 4, 33, 34, 0, 85, 6, 2]|[1, 1, 1, 2, 2, 1, 2, 1, 1, 0, 1, 0, 0, 2, 1, 1, 0, 1, 0, 2, 1, 2, 2, 2, 1, 2, 2, 1, 1, 1, 0, 2, 0, 0, 1, 0, 2, 0, 1, 1, 0, 0, 1, 1, 2, 1, 0, 2, 1, 2, 1, 0, 1, 1, 2, 0, 2, 1, 1, 1, 1, 1, 0, 0, 1, 2, 1, 0, 1, 0, 2, 0, 1, 2, 2, 2, 2, 0, 0, 1, 2, 1, 0, 0, 0, 0, 0, 0, 2, 0, 0, 1, 0, 1, 2, 0, 0, 0, 2, 2]|[4, 4, 4, 1, 1, 4, 1, 3, 3, 2, 4, 2, 2, 1, 4, 4, 2, 3, 2, 1, 4, 1, 1, 1, 3, 1, 1, 4, 3, 4, 2, 1, 2, 0, 4, 2, 1, 2, 4, 4, 0, 2, 3, 3, 1, 4, 0, 1, 3, 2, 3, 2, 4, 4, 1, 2, 2, 3, 4, 3, 3, 4, 0, 2, 4, 1, 4, 2, 4, 2, 1, 2, 4, 2, 1, 2, 1, 2, 2, 3, 2, 3, 2, 2, 2, 2, 2, 2, 2, 2, 2, 4, 2, 4, 2, 2, 2, 2, 2, 2]|[0, 1, 1, 0, 0, 1, 0, 2, 2, 0, 0, 0, 0, 1, 1, 3, 0, 2, 1, 0, 1, 0, 0, 0, 2, 0, 0, 3, 0, 1, 0, 0, 0, 0, 3, 0, 0, 0, 1, 1, 0, 0, 2, 0, 0, 1, 1, 0, 2, 0, 0, 0, 0, 1, 0, 0, 1, 0, 2, 1, 0, 1, 0, 0, 2, 0, 3, 0, 2, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0]",0,1,0,2,0,0,1,0,2,0,269,299,8,139,7,295,3
"[22, 58, 87, 42, 32, 26, 78, 82, 12, 99, 40, 24, 38, 86, 54, 85, 63, 18, 44, 20, 49, 36, 14, 48, 50, 53, 17, 75, 71, 64, 3, 23, 30, 62, 93, 41, 60, 52, 65, 13, 90, 70, 47, 77, 69, 39, 5, 68, 46, 1, 25, 31, 97, 59, 28, 56, 73, 37, 83, 74, 79, 92, 94, 95, 7, 72, 35, 27, 88, 67, 57, 61, 33, 11, 81, 45, 91, 10, 98, 2, 16, 29, 6, 9, 21, 19, 80, 96, 43, 0, 89, 55, 76, 84, 8, 34, 15, 66, 51, 4]|[1, 1, 0, 0, 1, 0, 0, 0, 1, 1, 2, 2, 1, 1, 1, 0, 1, 0, 0, 1, 2, 0, 2, 1, 2, 2, 1, 0, 0, 0, 2, 0, 2, 0, 2, 2, 1, 1, 1, 1, 1, 1, 2, 0, 2, 2, 1, 0, 2, 1, 1, 1, 2, 0, 2, 1, 2, 1, 1, 0, 1, 0, 1, 2, 1, 1, 1, 0, 2, 0, 0, 1, 1, 0, 2, 1, 0, 0, 0, 2, 1, 2, 2, 2, 0, 2, 0, 0, 1, 0, 2, 1, 2, 0, 2, 0, 1, 1, 1, 1]|[4, 3, 2, 1, 0, 2, 1, 2, 3, 3, 0, 1, 4, 4, 4, 2, 3, 2, 1, 4, 1, 1, 1, 3, 1, 1, 4, 1, 2, 2, 0, 1, 1, 2, 1, 2, 4, 1, 4, 4, 1, 4, 2, 2, 1, 1, 3, 2, 1, 3, 3, 3, 2, 2, 2, 4, 1, 3, 4, 1, 4, 2, 4, 1, 1, 2, 3, 1, 2, 2, 1, 3, 1, 2, 2, 1, 1, 1, 1, 1, 4, 1, 1, 1, 1, 2, 1, 2, 1, 2, 2, 4, 2, 1, 2, 1, 3, 4, 1, 3]|[1, 2, 0, 1, 3, 0, 1, 0, 1, 2, 1, 0, 0, 1, 3, 0, 0, 1, 0, 1, 0, 0, 0, 2, 0, 0, 3, 1, 0, 0, 1, 0, 0, 1, 1, 0, 1, 1, 3, 0, 1, 3, 1, 0, 0, 0, 2, 0, 0, 2, 2, 1, 0, 0, 1, 2, 0, 1, 0, 1, 1, 0, 2, 0, 3, 1, 0, 1, 0, 1, 0, 0, 3, 1, 1, 3, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 3, 0, 0, 3, 0, 1, 0, 0, 2, 3, 1, 0]",0,1,0,2,0,0,1,0,2,0,0,299,3,139,1,3,3
"[22, 58, 87, 42, 32, 39, 26, 78, 82, 12, 99, 40, 24, 38, 86, 54, 85, 63, 18, 44, 20, 49, 36, 14, 48, 50, 53, 17, 35, 75, 71, 64, 3, 23, 30, 62, 93, 41, 60, 52, 65, 13, 90, 70, 47, 77, 83, 69, 5, 68, 46, 1, 25, 31, 97, 59, 28, 56, 73, 37, 74, 79, 92, 94, 95, 43, 72, 27, 88, 67, 57, 61, 33, 11, 81, 45, 91, 80, 98, 2, 6, 29, 16, 9, 10, 19, 84, 0, 7, 96, 89, 55, 76, 21, 15, 8, 34, 66, 51, 4]|[1, 1, 0, 0, 1, 2, 0, 0, 0, 1, 1, 2, 2, 1, 1, 1, 0, 1, 0, 0, 1, 2, 0, 2, 1, 2, 2, 1, 1, 0, 0, 0, 0, 0, 2, 0, 2, 2, 1, 1, 1, 1, 1, 1, 2, 0, 1, 2, 1, 0, 2, 1, 1, 1, 2, 0, 2, 1, 2, 1, 0, 1, 0, 1, 2, 1, 1, 0, 2, 0, 0, 1, 1, 0, 2, 1, 0, 0, 0, 2, 2, 1, 1, 2, 0, 2, 0, 0, 1, 0, 2, 1, 2, 0, 1, 2, 0, 1, 1, 1]|[4, 3, 2, 1, 0, 1, 2, 1, 2, 3, 3, 0, 1, 4, 4, 4, 2, 3, 2, 1, 4, 1, 1, 1, 3, 1, 1, 4, 3, 1, 2, 2, 2, 1, 1, 2, 1, 2, 4, 1, 4, 4, 1, 4, 2, 2, 4, 1, 3, 2, 1, 3, 3, 3, 2, 2, 2, 4, 1, 3, 1, 4, 2, 4, 1, 1, 2, 1, 1, 2, 1, 3, 1, 2, 2, 1, 1, 1, 1, 1, 1, 3, 4, 1, 1, 2, 1, 2, 1, 2, 2, 4, 2, 1, 3, 2, 1, 4, 1, 3]|[1, 2, 0, 1, 3, 0, 0, 1, 0, 1, 2, 0, 1, 0, 1, 3, 0, 0, 1, 0, 1, 0, 0, 0, 2, 0, 0, 3, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 3, 0, 1, 3, 1, 0, 0, 0, 2, 0, 0, 2, 2, 1, 0, 0, 1, 2, 0, 1, 1, 1, 0, 2, 0, 3, 1, 1, 0, 1, 0, 0, 3, 1, 1, 3, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 0, 3, 0, 0, 3, 0, 0, 2, 0, 0, 3, 1, 0]",0,1,0,2,0,0,1,0,2,0,1,299,7,139,3,263,3
