id,cycle,fe,role,fp,cmax,tec,twc,q,p,score,origRank,slot,lineage,dFp,dCmax,dTEC,dTWC,dq,dp,dScore,dOrigRank
0,19,128316,CMAX,"[22, 58, 82, 78, 17, 53, 48, 14, 36, 49, 44, 18, 85, 86, 38, 24, 99, 12, 87, 42, 63, 35, 26, 32, 75, 71, 64, 3, 23, 30, 62, 93, 41, 60, 20, 52, 65, 54, 13, 19, 70, 47, 77, 83, 69, 5, 68, 46, 1, 15, 31, 97, 59, 28, 56, 73, 37, 74, 79, 92, 91, 94, 95, 72, 27, 88, 67, 57, 61, 33, 11, 81, 45, 80, 16, 2, 29, 10, 6, 43, 9, 98, 90, 40, 84, 0, 7, 96, 89, 21, 76, 50, 25, 55, 8, 39, 34, 51, 66, 4]|[1, 1, 1, 0, 1, 2, 1, 2, 0, 2, 0, 0, 0, 1, 1, 2, 2, 1, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 2, 0, 2, 2, 1, 1, 1, 1, 1, 1, 2, 1, 1, 0, 1, 2, 1, 0, 2, 1, 1, 1, 2, 0, 2, 1, 2, 1, 0, 1, 0, 0, 1, 2, 1, 0, 2, 0, 0, 1, 1, 0, 2, 1, 0, 1, 2, 1, 0, 2, 1, 2, 0, 2, 2, 0, 0, 2, 0, 2, 0, 2, 2, 1, 1, 2, 2, 0, 1, 1, 1]|[0, 3, 3, 1, 4, 1, 3, 1, 1, 0, 1, 0, 2, 4, 4, 1, 1, 4, 2, 1, 3, 3, 2, 0, 1, 2, 2, 2, 0, 1, 2, 1, 2, 4, 4, 1, 4, 4, 4, 2, 4, 1, 2, 4, 1, 3, 1, 1, 3, 3, 3, 2, 2, 2, 4, 1, 3, 0, 4, 2, 1, 4, 1, 2, 1, 2, 2, 2, 3, 1, 2, 2, 1, 1, 4, 1, 3, 1, 1, 1, 1, 1, 2, 1, 1, 2, 1, 2, 2, 1, 2, 1, 3, 4, 2, 1, 1, 1, 4, 3]|[2, 1, 0, 0, 3, 0, 2, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 0, 3, 3, 1, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 1, 3, 3, 0, 1, 3, 1, 0, 0, 0, 2, 0, 0, 2, 2, 1, 0, 0, 1, 2, 0, 1, 1, 1, 0, 0, 2, 0, 1, 0, 0, 1, 0, 0, 3, 1, 1, 3, 0, 1, 0, 0, 0, 0, 3, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 2, 3, 0, 0, 0, 1, 3, 0]",734.5346276687815,55743.2282153337,100860.98767800909,0,1,0.5,110,0,1338,,NaN,NaN,NaN,0,0,NaN,-1
1,26,177500,CMAX,"[22, 58, 82, 78, 17, 53, 48, 14, 36, 49, 44, 18, 85, 86, 38, 24, 99, 12, 87, 42, 63, 35, 26, 32, 75, 71, 64, 3, 23, 30, 62, 93, 41, 60, 20, 52, 65, 54, 13, 19, 70, 47, 77, 83, 69, 5, 68, 46, 1, 15, 31, 97, 59, 28, 56, 73, 37, 74, 79, 92, 91, 94, 95, 72, 27, 88, 67, 57, 61, 33, 11, 81, 45, 80, 16, 2, 29, 10, 6, 43, 9, 98, 90, 40, 84, 0, 7, 96, 89, 21, 76, 50, 25, 55, 8, 39, 34, 51, 66, 4]|[1, 1, 1, 0, 1, 2, 1, 2, 0, 2, 0, 0, 0, 1, 1, 2, 2, 1, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 2, 0, 2, 2, 1, 1, 1, 1, 1, 1, 2, 1, 1, 0, 1, 2, 1, 0, 2, 1, 1, 1, 2, 0, 2, 1, 2, 1, 0, 1, 0, 0, 1, 2, 1, 0, 2, 0, 0, 1, 1, 0, 2, 1, 0, 1, 2, 1, 0, 2, 1, 2, 0, 2, 2, 0, 0, 2, 0, 2, 0, 2, 2, 1, 1, 2, 2, 0, 1, 1, 1]|[0, 3, 3, 1, 4, 1, 3, 1, 1, 0, 1, 0, 2, 4, 4, 1, 1, 4, 2, 1, 3, 3, 2, 0, 1, 2, 2, 2, 0, 1, 2, 1, 2, 4, 4, 1, 4, 4, 4, 2, 4, 1, 2, 4, 1, 3, 1, 1, 3, 3, 3, 2, 2, 2, 4, 1, 3, 0, 4, 2, 1, 4, 1, 2, 1, 2, 2, 2, 3, 1, 2, 2, 1, 1, 4, 1, 3, 1, 1, 1, 1, 1, 2, 1, 1, 2, 1, 2, 2, 1, 2, 1, 3, 4, 2, 1, 1, 1, 4, 3]|[2, 1, 0, 0, 3, 0, 2, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 0, 3, 3, 1, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 1, 3, 3, 0, 1, 3, 1, 0, 0, 0, 2, 0, 0, 2, 2, 1, 0, 0, 1, 2, 0, 1, 1, 1, 0, 0, 2, 0, 1, 0, 0, 1, 0, 0, 3, 1, 1, 3, 0, 1, 0, 0, 0, 0, 3, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 2, 3, 0, 0, 0, 1, 3, 0]",734.5346276687815,55743.2282153337,100860.98767800909,0,5,0.16666666666666666,101,0,1493,,NaN,NaN,NaN,0,0,NaN,-1
2,27,184676,CMAX,"[22, 58, 82, 78, 17, 53, 48, 14, 36, 49, 44, 18, 85, 86, 38, 24, 99, 12, 87, 42, 63, 35, 26, 32, 75, 71, 64, 3, 23, 30, 62, 93, 41, 60, 20, 52, 65, 54, 13, 19, 70, 47, 77, 83, 69, 5, 68, 46, 1, 15, 31, 97, 59, 28, 56, 73, 37, 74, 79, 92, 91, 94, 95, 72, 27, 88, 67, 57, 61, 33, 11, 81, 45, 80, 16, 2, 29, 10, 6, 43, 9, 98, 90, 40, 84, 0, 7, 96, 89, 21, 76, 50, 25, 55, 8, 39, 34, 51, 66, 4]|[1, 1, 1, 0, 1, 2, 1, 2, 0, 2, 0, 0, 0, 1, 1, 2, 2, 1, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 2, 0, 2, 2, 1, 1, 1, 1, 1, 1, 2, 1, 1, 0, 1, 2, 1, 0, 2, 1, 1, 1, 2, 0, 2, 1, 2, 1, 0, 1, 0, 0, 1, 2, 1, 0, 2, 0, 0, 1, 1, 0, 2, 1, 0, 1, 2, 1, 0, 2, 1, 2, 0, 2, 2, 0, 0, 2, 0, 2, 0, 2, 2, 1, 1, 2, 2, 0, 1, 1, 1]|[0, 3, 3, 1, 4, 1, 3, 1, 1, 0, 1, 0, 2, 4, 4, 1, 1, 4, 2, 1, 3, 3, 2, 0, 1, 2, 2, 2, 0, 1, 2, 1, 2, 4, 4, 1, 4, 4, 4, 2, 4, 1, 2, 4, 1, 3, 1, 1, 3, 3, 3, 2, 2, 2, 4, 1, 3, 0, 4, 2, 1, 4, 1, 2, 1, 2, 2, 2, 3, 1, 2, 2, 1, 1, 4, 1, 3, 1, 1, 1, 1, 1, 2, 1, 1, 2, 1, 2, 2, 1, 2, 1, 3, 4, 2, 1, 1, 1, 4, 3]|[2, 1, 0, 0, 3, 0, 2, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 0, 3, 3, 1, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 1, 3, 3, 0, 1, 3, 1, 0, 0, 0, 2, 0, 0, 2, 2, 1, 0, 0, 1, 2, 0, 1, 1, 1, 0, 0, 2, 0, 1, 0, 0, 1, 0, 0, 3, 1, 1, 3, 0, 1, 0, 0, 0, 0, 3, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 2, 3, 0, 0, 0, 1, 3, 0]",734.5346276687815,55743.2282153337,100860.98767800909,0,0,1,109,0,1493,,NaN,NaN,NaN,0,0,NaN,-1
3,27,184676,TWC,"[22, 58, 87, 42, 32, 39, 26, 78, 82, 12, 99, 40, 93, 38, 86, 54, 85, 63, 18, 44, 20, 49, 36, 14, 48, 50, 53, 17, 35, 75, 71, 64, 3, 91, 30, 62, 24, 41, 60, 52, 65, 13, 47, 70, 90, 77, 83, 69, 5, 46, 1, 15, 31, 97, 68, 28, 56, 73, 37, 74, 79, 92, 96, 94, 95, 72, 23, 88, 67, 10, 57, 61, 33, 11, 81, 45, 43, 80, 27, 29, 6, 2, 66, 9, 19, 98, 84, 0, 7, 59, 89, 21, 76, 25, 55, 8, 34, 51, 16, 4]|[1, 1, 0, 0, 0, 2, 1, 0, 0, 1, 1, 2, 2, 1, 1, 1, 0, 1, 0, 0, 1, 2, 0, 2, 1, 2, 2, 1, 1, 0, 0, 0, 0, 0, 2, 0, 2, 2, 1, 1, 1, 1, 2, 1, 1, 0, 1, 2, 1, 2, 1, 1, 1, 2, 0, 2, 1, 2, 1, 0, 1, 0, 0, 1, 2, 1, 0, 2, 0, 0, 0, 1, 1, 0, 2, 1, 1, 0, 0, 1, 2, 2, 1, 2, 2, 0, 0, 0, 2, 0, 2, 0, 2, 1, 1, 2, 0, 1, 1, 1]|[3, 3, 2, 1, 2, 1, 0, 1, 1, 4, 3, 0, 1, 4, 4, 4, 2, 3, 2, 1, 4, 0, 1, 1, 3, 1, 1, 4, 3, 1, 2, 2, 2, 1, 1, 2, 1, 2, 4, 1, 4, 4, 2, 4, 1, 2, 4, 1, 3, 1, 3, 3, 3, 2, 1, 2, 4, 1, 3, 1, 4, 2, 2, 4, 1, 2, 1, 2, 2, 1, 2, 3, 1, 2, 2, 1, 1, 1, 1, 3, 1, 1, 4, 1, 2, 1, 1, 2, 1, 1, 2, 1, 2, 3, 4, 2, 1, 1, 4, 3]|[1, 1, 0, 1, 0, 0, 3, 0, 0, 0, 2, 0, 1, 0, 1, 3, 0, 0, 1, 0, 1, 0, 0, 0, 2, 0, 0, 3, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 3, 0, 1, 3, 1, 0, 0, 0, 2, 0, 2, 2, 1, 0, 0, 1, 2, 0, 1, 1, 1, 0, 0, 2, 0, 1, 0, 0, 1, 0, 0, 0, 3, 1, 1, 3, 3, 0, 0, 0, 0, 0, 3, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 2, 3, 0, 0, 1, 1, 0]",806.6649007169948,54530.21822185007,91964.95430335327,0,3,0.25,105,2,1593,,NaN,NaN,NaN,0,0,NaN,-1
4,28,191896,CMAX,"[22, 58, 82, 78, 17, 53, 48, 14, 36, 49, 44, 18, 85, 86, 38, 24, 99, 12, 87, 42, 63, 35, 26, 32, 75, 71, 64, 3, 23, 30, 62, 93, 41, 60, 20, 52, 65, 54, 13, 19, 70, 47, 77, 83, 69, 5, 68, 46, 1, 15, 31, 97, 59, 28, 56, 73, 37, 74, 79, 92, 91, 94, 95, 72, 27, 88, 67, 57, 61, 33, 11, 81, 45, 80, 16, 2, 29, 10, 6, 43, 9, 98, 90, 40, 84, 0, 7, 96, 89, 21, 76, 50, 25, 55, 8, 39, 34, 51, 66, 4]|[1, 1, 1, 0, 1, 2, 1, 2, 0, 2, 0, 0, 0, 1, 1, 2, 2, 1, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 2, 0, 2, 2, 1, 1, 1, 1, 1, 1, 2, 1, 1, 0, 1, 2, 1, 0, 2, 1, 1, 1, 2, 0, 2, 1, 2, 1, 0, 1, 0, 0, 1, 2, 1, 0, 2, 0, 0, 1, 1, 0, 2, 1, 0, 1, 2, 1, 0, 2, 1, 2, 0, 2, 2, 0, 0, 2, 0, 2, 0, 2, 2, 1, 1, 2, 2, 0, 1, 1, 1]|[0, 3, 3, 1, 4, 1, 3, 1, 1, 0, 1, 0, 2, 4, 4, 1, 1, 4, 2, 1, 3, 3, 2, 0, 1, 2, 2, 2, 0, 1, 2, 1, 2, 4, 4, 1, 4, 4, 4, 2, 4, 1, 2, 4, 1, 3, 1, 1, 3, 3, 3, 2, 2, 2, 4, 1, 3, 0, 4, 2, 1, 4, 1, 2, 1, 2, 2, 2, 3, 1, 2, 2, 1, 1, 4, 1, 3, 1, 1, 1, 1, 1, 2, 1, 1, 2, 1, 2, 2, 1, 2, 1, 3, 4, 2, 1, 1, 1, 4, 3]|[2, 1, 0, 0, 3, 0, 2, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 0, 3, 3, 1, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 1, 3, 3, 0, 1, 3, 1, 0, 0, 0, 2, 0, 0, 2, 2, 1, 0, 0, 1, 2, 0, 1, 1, 1, 0, 0, 2, 0, 1, 0, 0, 1, 0, 0, 3, 1, 1, 3, 0, 1, 0, 0, 0, 0, 3, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 2, 3, 0, 0, 0, 1, 3, 0]",734.5346276687815,55743.2282153337,100860.98767800909,0,2,0.3333333333333333,100,0,1493,,NaN,NaN,NaN,0,0,NaN,-1
5,31,213849,CMAX,"[22, 58, 82, 78, 17, 53, 48, 14, 36, 49, 44, 18, 85, 86, 38, 24, 99, 12, 87, 42, 63, 35, 26, 32, 75, 71, 64, 3, 23, 30, 62, 93, 41, 60, 20, 52, 65, 54, 13, 19, 70, 47, 77, 83, 69, 5, 68, 46, 1, 15, 31, 97, 59, 28, 56, 73, 37, 74, 79, 92, 91, 94, 95, 72, 27, 88, 67, 57, 61, 33, 11, 81, 45, 80, 16, 2, 29, 10, 6, 43, 9, 98, 90, 40, 84, 0, 7, 96, 89, 21, 76, 50, 25, 55, 8, 39, 34, 51, 66, 4]|[1, 1, 1, 0, 1, 2, 1, 2, 0, 2, 0, 0, 0, 1, 1, 2, 2, 1, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 2, 0, 2, 2, 1, 1, 1, 1, 1, 1, 2, 1, 1, 0, 1, 2, 1, 0, 2, 1, 1, 1, 2, 0, 2, 1, 2, 1, 0, 1, 0, 0, 1, 2, 1, 0, 2, 0, 0, 1, 1, 0, 2, 1, 0, 1, 2, 1, 0, 2, 1, 2, 0, 2, 2, 0, 0, 2, 0, 2, 0, 2, 2, 1, 1, 2, 2, 0, 1, 1, 1]|[0, 3, 3, 1, 4, 1, 3, 1, 1, 0, 1, 0, 2, 4, 4, 1, 1, 4, 2, 1, 3, 3, 2, 0, 1, 2, 2, 2, 0, 1, 2, 1, 2, 4, 4, 1, 4, 4, 4, 2, 4, 1, 2, 4, 1, 3, 1, 1, 3, 3, 3, 2, 2, 2, 4, 1, 3, 0, 4, 2, 1, 4, 1, 2, 1, 2, 2, 2, 3, 1, 2, 2, 1, 1, 4, 1, 3, 1, 1, 1, 1, 1, 2, 1, 1, 2, 1, 2, 2, 1, 2, 1, 3, 4, 2, 1, 1, 1, 4, 3]|[2, 1, 0, 0, 3, 0, 2, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 0, 3, 3, 1, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 1, 3, 3, 0, 1, 3, 1, 0, 0, 0, 2, 0, 0, 2, 2, 1, 0, 0, 1, 2, 0, 1, 1, 1, 0, 0, 2, 0, 1, 0, 0, 1, 0, 0, 3, 1, 1, 3, 0, 1, 0, 0, 0, 0, 3, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 2, 3, 0, 0, 0, 1, 3, 0]",734.5346276687815,55743.2282153337,100860.98767800909,0,2,0.3333333333333333,101,0,1681,,NaN,NaN,NaN,0,0,NaN,-1
6,32,221274,CMAX,"[22, 58, 82, 78, 17, 53, 48, 14, 36, 49, 44, 18, 85, 86, 38, 24, 99, 12, 87, 42, 63, 35, 26, 32, 75, 71, 64, 3, 23, 30, 62, 93, 41, 60, 20, 52, 65, 54, 13, 19, 70, 47, 77, 83, 69, 5, 68, 46, 1, 15, 31, 97, 59, 28, 56, 73, 37, 74, 79, 92, 91, 94, 95, 72, 27, 88, 67, 57, 61, 33, 11, 81, 45, 80, 16, 2, 29, 10, 6, 43, 9, 98, 90, 40, 84, 0, 7, 96, 89, 21, 76, 50, 25, 55, 8, 39, 34, 51, 66, 4]|[1, 1, 1, 0, 1, 2, 1, 2, 0, 2, 0, 0, 0, 1, 1, 2, 2, 1, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 2, 0, 2, 2, 1, 1, 1, 1, 1, 1, 2, 1, 1, 0, 1, 2, 1, 0, 2, 1, 1, 1, 2, 0, 2, 1, 2, 1, 0, 1, 0, 0, 1, 2, 1, 0, 2, 0, 0, 1, 1, 0, 2, 1, 0, 1, 2, 1, 0, 2, 1, 2, 0, 2, 2, 0, 0, 2, 0, 2, 0, 2, 2, 1, 1, 2, 2, 0, 1, 1, 1]|[0, 3, 3, 1, 4, 1, 3, 1, 1, 0, 1, 0, 2, 4, 4, 1, 1, 4, 2, 1, 3, 3, 2, 0, 1, 2, 2, 2, 0, 1, 2, 1, 2, 4, 4, 1, 4, 4, 4, 2, 4, 1, 2, 4, 1, 3, 1, 1, 3, 3, 3, 2, 2, 2, 4, 1, 3, 0, 4, 2, 1, 4, 1, 2, 1, 2, 2, 2, 3, 1, 2, 2, 1, 1, 4, 1, 3, 1, 1, 1, 1, 1, 2, 1, 1, 2, 1, 2, 2, 1, 2, 1, 3, 4, 2, 1, 1, 1, 4, 3]|[2, 1, 0, 0, 3, 0, 2, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 0, 3, 3, 1, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 1, 3, 3, 0, 1, 3, 1, 0, 0, 0, 2, 0, 0, 2, 2, 1, 0, 0, 1, 2, 0, 1, 1, 1, 0, 0, 2, 0, 1, 0, 0, 1, 0, 0, 3, 1, 1, 3, 0, 1, 0, 0, 0, 0, 3, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 2, 3, 0, 0, 0, 1, 3, 0]",734.5346276687815,55743.2282153337,100860.98767800909,0,2,0.3333333333333333,110,0,1681,"[12, 58, 82, 78, 18, 39, 32, 42, 87, 22, 99, 40, 24, 38, 86, 54, 85, 63, 26, 44, 20, 49, 36, 14, 48, 50, 53, 17, 35, 75, 71, 64, 3, 23, 30, 62, 93, 41, 60, 52, 65, 13, 90, 70, 47, 77, 83, 69, 5, 68, 46, 1, 15, 31, 97, 59, 28, 56, 73, 37, 74, 79, 92, 94, 95, 91, 72, 27, 88, 67, 57, 61, 33, 11, 81, 45, 10, 80, 43, 2, 16, 66, 29, 76, 8, 21, 89, 98, 55, 7, 25, 19, 51, 0, 96, 34, 9, 4, 6, 84]|[1, 1, 0, 0, 1, 2, 0, 0, 0, 1, 1, 0, 2, 1, 1, 1, 0, 1, 0, 0, 1, 2, 0, 2, 1, 2, 2, 1, 1, 0, 0, 0, 0, 0, 2, 0, 2, 2, 1, 1, 0, 1, 1, 1, 2, 0, 1, 2, 1, 0, 2, 1, 1, 1, 2, 0, 2, 1, 2, 1, 0, 1, 2, 1, 1, 0, 0, 0, 2, 0, 0, 1, 1, 0, 2, 1, 0, 0, 0, 2, 1, 1, 1, 2, 2, 1, 2, 2, 1, 2, 1, 0, 2, 0, 0, 0, 2, 1, 2, 0]|[4, 4, 1, 1, 4, 1, 2, 1, 2, 3, 3, 2, 1, 4, 4, 4, 2, 3, 2, 1, 4, 0, 1, 1, 3, 1, 1, 4, 3, 1, 2, 2, 2, 0, 1, 2, 1, 2, 4, 1, 0, 4, 1, 4, 2, 2, 4, 1, 3, 2, 1, 3, 4, 3, 2, 2, 2, 3, 1, 3, 0, 4, 2, 4, 4, 1, 1, 1, 2, 2, 2, 3, 1, 0, 2, 1, 1, 1, 1, 1, 4, 4, 3, 2, 2, 4, 2, 2, 4, 1, 3, 1, 2, 2, 2, 1, 1, 3, 2, 2]|[1, 1, 0, 0, 3, 0, 0, 1, 0, 1, 2, 0, 1, 0, 1, 3, 0, 0, 1, 0, 1, 0, 0, 0, 2, 0, 0, 3, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 0, 0, 1, 3, 1, 0, 0, 0, 2, 0, 0, 2, 0, 1, 0, 0, 1, 0, 0, 1, 1, 1, 0, 2, 2, 0, 0, 0, 0, 1, 1, 0, 3, 0, 1, 3, 0, 0, 0, 0, 1, 3, 0, 0, 0, 1, 0, 0, 3, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0]",953.6656143491126,52445.438312176804,115978.83207645055,0,14,0.06666666666666667,98
7,32,221274,TEC,"[31, 22, 82, 52, 26, 39, 32, 75, 77, 15, 40, 5, 24, 38, 86, 54, 96, 63, 18, 44, 20, 49, 13, 14, 48, 50, 53, 30, 21, 45, 71, 7, 3, 23, 17, 83, 93, 41, 16, 78, 65, 64, 42, 66, 9, 90, 74, 46, 99, 68, 56, 1, 12, 58, 97, 59, 28, 61, 73, 37, 35, 79, 11, 87, 94, 95, 91, 19, 88, 62, 67, 69, 89, 92, 8, 33, 57, 43, 27, 36, 60, 70, 29, 10, 76, 72, 81, 98, 55, 2, 25, 80, 51, 0, 84, 34, 47, 4, 6, 85]|[1, 1, 1, 2, 1, 2, 2, 1, 0, 1, 0, 0, 2, 1, 1, 1, 0, 1, 0, 2, 1, 2, 0, 2, 1, 2, 2, 1, 1, 1, 0, 2, 0, 0, 1, 0, 2, 2, 1, 1, 0, 2, 1, 1, 2, 1, 0, 2, 1, 2, 1, 2, 1, 1, 2, 0, 2, 1, 1, 1, 1, 1, 0, 2, 1, 2, 1, 0, 1, 0, 2, 2, 2, 2, 2, 2, 2, 0, 0, 2, 1, 1, 0, 0, 0, 0, 2, 2, 0, 2, 1, 0, 0, 0, 0, 0, 2, 1, 2, 0]|[4, 4, 3, 1, 4, 1, 1, 3, 2, 4, 2, 2, 1, 4, 4, 4, 2, 3, 2, 1, 4, 0, 1, 1, 3, 1, 1, 4, 3, 4, 2, 1, 2, 0, 4, 2, 1, 2, 4, 4, 0, 2, 3, 3, 1, 4, 0, 1, 3, 1, 3, 2, 4, 4, 1, 2, 2, 3, 4, 3, 3, 4, 0, 1, 4, 1, 4, 1, 4, 2, 1, 1, 2, 2, 1, 2, 1, 2, 1, 2, 4, 3, 2, 2, 2, 2, 2, 2, 2, 2, 4, 2, 2, 2, 2, 2, 2, 4, 2, 2]|[0, 1, 2, 0, 1, 0, 0, 2, 0, 0, 0, 0, 1, 0, 1, 3, 0, 2, 1, 0, 1, 0, 0, 0, 2, 0, 0, 3, 0, 1, 0, 0, 0, 0, 3, 0, 0, 0, 1, 1, 0, 0, 2, 0, 0, 1, 1, 0, 2, 0, 0, 0, 0, 1, 0, 0, 1, 0, 2, 1, 0, 1, 0, 0, 2, 0, 3, 0, 2, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 1, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1109.3314013943675,48540.08586259619,123043.83521178726,0,6,0.14285714285714285,109,1,1775,"[12, 58, 85, 78, 26, 39, 32, 42, 87, 22, 99, 40, 24, 38, 86, 54, 63, 18, 44, 20, 49, 36, 14, 48, 50, 53, 65, 35, 75, 64, 3, 23, 30, 62, 98, 93, 41, 60, 52, 17, 13, 47, 70, 90, 77, 83, 69, 15, 68, 46, 1, 5, 31, 97, 96, 28, 56, 73, 37, 74, 82, 79, 92, 94, 95, 72, 27, 88, 67, 57, 61, 33, 11, 81, 45, 16, 43, 80, 2, 91, 10, 6, 29, 55, 71, 19, 84, 59, 7, 0, 9, 51, 21, 25, 89, 76, 34, 8, 66, 4]|[1, 1, 0, 2, 1, 2, 0, 0, 0, 1, 1, 2, 2, 1, 1, 1, 1, 0, 0, 1, 2, 0, 2, 1, 2, 2, 1, 1, 0, 0, 0, 0, 2, 0, 0, 2, 2, 1, 1, 1, 1, 2, 1, 1, 0, 1, 2, 1, 0, 2, 1, 1, 1, 2, 0, 2, 1, 2, 1, 0, 0, 1, 2, 1, 2, 1, 0, 2, 0, 0, 1, 1, 0, 2, 1, 1, 1, 0, 2, 0, 0, 2, 1, 1, 0, 2, 0, 0, 2, 0, 2, 1, 0, 1, 2, 2, 0, 2, 1, 1]|[3, 0, 2, 1, 0, 0, 2, 1, 2, 3, 3, 0, 1, 4, 4, 4, 3, 2, 1, 4, 0, 1, 1, 3, 1, 1, 4, 3, 1, 2, 2, 1, 1, 2, 1, 1, 2, 4, 1, 4, 4, 2, 4, 1, 2, 4, 1, 3, 1, 1, 3, 3, 3, 2, 2, 2, 4, 1, 3, 0, 1, 4, 1, 4, 1, 2, 1, 2, 2, 2, 3, 1, 2, 2, 1, 4, 1, 1, 1, 1, 1, 1, 3, 4, 2, 2, 1, 2, 1, 2, 1, 1, 1, 3, 2, 2, 1, 2, 4, 3]|[0, 2, 0, 1, 3, 0, 0, 1, 0, 1, 2, 0, 1, 0, 1, 3, 0, 1, 0, 1, 0, 0, 0, 2, 0, 0, 3, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 1, 1, 3, 0, 1, 3, 1, 0, 0, 0, 2, 0, 0, 2, 2, 1, 0, 0, 1, 2, 0, 1, 1, 0, 1, 0, 2, 0, 1, 0, 0, 1, 0, 0, 3, 1, 1, 3, 1, 3, 0, 0, 0, 0, 0, 0, 3, 0, 1, 1, 0, 0, 0, 0, 1, 0, 2, 0, 0, 0, 0, 3, 0]",738.6121049121058,54904.823866178835,93440.09284227173,0,8,0.1111111111111111,99
