cycle,fe,popSize,popND,archSize,popMinCmax,popMaxCmax,popRngCmax,popMinTEC,popMaxTEC,popRngTEC,popMinTWC,popMaxTWC,popRngTWC,archMinCmax,archMaxCmax,archRngCmax,archMinTEC,archMaxTEC,archRngTEC,archMinTWC,archMaxTWC,archRngTWC,rescTotal,rescCmax,rescTec,rescTwc,displaced,teacherSel,cfvfGbestLearn
11,73732,100,39,108,706.6619670317974,1136.4441867537234,429.782219721926,51025.78498908706,58505.35758065456,7479.572591567507,92889.251737671,133630.51405817698,40741.26232050598,702.054633285359,1111.5412267845475,409.4865934991884,50750.68955253795,57850.84814085745,7100.1585883195,92292.78232846677,120361.69529816102,28068.912969694255,0,0,0,0,0,0,0
12,80488,100,63,148,706.1412148690771,1136.4441867537234,430.30297188464635,51021.6773719309,57852.622625387994,6830.9452534570955,91876.85649245864,123461.21192874576,31584.355436287122,702.054633285359,1074.5721999596103,372.51756667425127,50711.14284632128,57850.84814085745,7139.705294536172,91183.47983952644,122622.46371748563,31438.983877959196,0,0,0,0,0,0,0
13,87260,100,57,136,704.5690709564702,1044.0097351416741,339.4406641852039,50440.68837559992,58012.16760080612,7571.479225206196,90810.48085745916,121824.66923732037,31014.18837986121,702.054633285359,1081.2513762532399,379.1967429678808,50221.25901831934,57850.84814085745,7629.589122538113,90810.48085745916,122721.01836471031,31910.537507251152,0,0,0,0,0,0,0
14,94049,100,70,163,704.5690709564702,1044.0097351416741,339.4406641852039,50440.68837559992,57660.618581808456,7219.9302062085335,90679.81359532931,121585.06652306247,30905.252927733163,702.054633285359,1019.8736234622796,317.8189901769206,50221.25901831934,58078.14370827704,7856.884689957704,90202.17846609399,122721.01836471031,32518.839898616323,0,0,0,0,0,0,0
15,100858,100,100,218,704.5690709564702,1044.0097351416741,339.4406641852039,50440.68837559992,58264.81144760603,7824.123072006107,89496.86775823287,121585.06652306247,32088.198764829605,702.054633285359,1030.8829593883975,328.8283261030384,50142.06662420256,58299.262877707726,8157.196253505164,89496.86775823287,126024.95923709331,36528.09147886044,0,0,0,0,0,0,0
16,107687,100,100,264,700.9553032582347,1044.0097351416741,343.0544318834394,50440.68837559992,57888.18443417678,7447.496058576857,89496.86775823287,121585.06652306247,32088.198764829605,700.9553032582347,1115.8982024509469,414.94289919271216,50142.06662420256,58683.18800293295,8541.121378730386,88808.20417664335,126024.95923709331,37216.755060449956,0,0,0,0,0,0,0
17,114539,100,100,291,700.9553032582347,1009.3992920619262,308.44398880369147,50149.963753260046,57789.494767778575,7639.5310145185285,90600.4687301331,121585.06652306247,30984.597792929373,700.9553032582347,1055.2880008985223,354.3326976402876,49740.6048189968,59072.69693785468,9332.09211885788,88808.20417664335,122647.48928035589,33839.28510371254,0,0,0,0,0,0,0
18,121415,100,100,283,700.9553032582347,1009.3992920619262,308.44398880369147,50149.963753260046,57789.494767778575,7639.5310145185285,90600.4687301331,121585.06652306247,30984.597792929373,700.9553032582347,1042.244988978981,341.2896857207462,49740.6048189968,59072.69693785468,9332.09211885788,88808.20417664335,124193.6753952346,35385.47121859125,0,0,0,0,0,0,0
19,128316,100,100,300,700.9553032582347,988.0829981946363,287.12769493640155,50136.59958925251,57789.494767778575,7652.895178526065,90600.4687301331,121585.06652306247,30984.597792929373,700.9553032582347,1061.507152721997,360.5518494637623,49740.6048189968,59072.69693785468,9332.09211885788,88808.20417664335,122647.48928035589,33839.28510371254,0,0,0,0,0,0,0
20,135245,100,100,313,703.8308184058997,1018.1016322981186,314.27081389221894,49937.72675338068,57789.494767778575,7851.768014397894,90600.4687301331,121585.06652306247,30984.597792929373,700.9553032582347,1061.507152721997,360.5518494637623,49740.6048189968,58683.18800293295,8942.583183936149,88808.20417664335,122647.48928035589,33839.28510371254,0,0,0,0,0,0,0
21,142203,100,100,274,703.8308184058997,1018.1016322981186,314.27081389221894,49713.86212240669,57660.618581808456,7946.756459401768,89760.21580105358,121585.06652306247,31824.850722008894,700.9553032582347,1061.507152721997,360.5518494637623,49646.98726645711,58605.5276963472,8958.54042989009,88430.53835860391,120057.05746932268,31626.51911071877,0,0,0,0,0,0,0
22,149192,100,100,329,703.8308184058997,1051.1943859489754,347.36356754307576,49641.32432595012,57660.618581808456,8019.294255858338,89724.61639835867,121585.06652306247,31860.4501247038,700.9553032582347,1095.432287679072,394.4769844208373,49458.65005238097,58605.5276963472,9146.877643966232,88430.53835860391,121804.8745065566,33374.336147952694,0,0,0,0,0,0,0
23,156214,100,100,358,703.8308184058997,1051.1943859489754,347.36356754307576,49641.32432595012,57660.618581808456,8019.294255858338,89224.38763974461,123297.7681784271,34073.38053868248,700.9553032582347,1053.9679545717474,353.0126513135127,49458.65005238097,58605.5276963472,9146.877643966232,88206.52173006536,121804.8745065566,33598.35277649124,0,0,0,0,0,0,0
24,163271,100,100,359,703.8308184058997,1030.6481730178466,326.81735461194694,49509.781434530494,57660.618581808456,8150.837147277962,88740.93139130784,123297.7681784271,34556.83678711926,700.9553032582347,1072.2090727175603,371.25376945932555,49458.65005238097,58605.5276963472,9146.877643966232,88206.52173006536,121804.8745065566,33598.35277649124,0,0,0,0,0,0,0
25,170366,100,100,367,703.8308184058997,1027.8543136434348,324.02349523753514,49509.781434530494,57660.618581808456,8150.837147277962,88740.93139130784,117390.64702445947,28649.71563315163,700.9553032582347,1071.9752472735017,371.019944015267,49360.128232447714,58605.5276963472,9245.399463899485,88206.52173006536,120113.83112897625,31907.30939891089,0,0,0,0,0,0,0
26,177500,100,100,379,703.8308184058997,1027.8543136434348,324.02349523753514,49509.781434530494,57660.618581808456,8150.837147277962,88740.93139130784,117390.64702445947,28649.71563315163,700.9553032582347,1071.9752472735017,371.019944015267,49231.02451220904,58605.5276963472,9374.503184138157,88003.41064585038,120598.05416053481,32594.64351468443,0,0,0,0,0,0,0
27,184676,100,100,396,703.8308184058997,1032.590277865937,328.7594594600373,49445.558850618385,57660.618581808456,8215.059731190071,88740.93139130784,121121.8944646464,32380.963073338557,700.9553032582347,1102.4304268410365,401.47512358280176,49231.02451220904,58605.5276963472,9374.503184138157,87941.30455372702,120113.83112897625,32172.526575249227,0,0,0,0,0,0,0
28,191896,100,100,410,703.8308184058997,1027.8543136434348,324.02349523753514,49509.781434530494,58031.96225080096,8522.18081627047,88203.31366725074,118297.18369935255,30093.87003210181,700.9553032582347,1102.4304268410365,401.47512358280176,49231.02451220904,58605.5276963472,9374.503184138157,87941.30455372702,120971.55243990573,33030.24788617871,0,0,0,0,0,0,0
29,199163,100,100,424,703.8308184058997,1027.8543136434348,324.02349523753514,49420.27213626953,57660.618581808456,8240.346445538926,88740.93139130784,117936.39944313592,29195.46805182808,700.9553032582347,1102.4304268410365,401.47512358280176,49231.02451220904,58605.5276963472,9374.503184138157,87767.8135062308,120270.32017338063,32502.506667149835,0,0,0,0,0,0,0
30,206480,100,100,425,703.8308184058997,1068.4586410166169,364.6278226107172,49402.306107182245,57660.618581808456,8258.312474626211,88740.93139130784,117390.64702445947,28649.71563315163,700.9553032582347,1140.89960259688,439.94429933864524,49213.81387402682,58605.5276963472,9391.71382232038,87760.20396059296,120881.92949154146,33121.725530948504,0,0,0,0,0,0,0
31,213849,100,100,448,703.8308184058997,1041.6884698379472,337.85765143204753,49402.306107182245,57660.618581808456,8258.312474626211,88740.93139130784,117390.64702445947,28649.71563315163,696.4775725494052,1140.89960259688,444.4220300474748,49155.39896137669,58605.5276963472,9450.128734970509,87609.86428337885,120881.92949154146,33272.06520816262,0,0,0,0,0,0,0
32,221274,100,100,402,703.8308184058997,1033.6497191871813,329.8189007812816,49291.128647633035,57660.618581808456,8369.48993417542,88299.35572245269,117390.64702445947,29091.29130200678,696.4775725494052,1071.9752472735017,375.49767472409656,49118.87870557382,58605.5276963472,9486.648990773378,87580.41232742631,120881.92949154146,33301.517164115154,0,0,0,0,0,0,0
33,228758,100,100,382,703.8308184058997,1077.508582155562,373.6777637496623,49291.128647633035,57660.618581808456,8369.48993417542,88299.35572245269,117390.64702445947,29091.29130200678,696.4775725494052,1092.9995924304365,396.52201988103127,49012.33069164248,58699.21598627829,9686.88529463581,87478.35037620962,120881.92949154146,33403.57911533184,0,0,0,0,0,0,0
34,236304,100,100,407,703.8308184058997,1046.5910925903572,342.76027418445756,49291.128647633035,57660.618581808456,8369.48993417542,88299.35572245269,117390.64702445947,29091.29130200678,696.4775725494052,1092.9995924304365,396.52201988103127,49012.33069164248,58699.21598627829,9686.88529463581,87478.35037620962,120881.92949154146,33403.57911533184,0,0,0,0,0,0,0
35,243916,100,100,412,699.1383663364248,1046.5910925903572,347.4527262539324,49291.07173957954,57660.618581808456,8369.54684222892,88617.02441851867,117390.64702445947,28773.622605940793,694.8378029918435,1102.9269158241343,408.08911283229077,49012.33069164248,58699.21598627829,9686.88529463581,87478.35037620962,120881.92949154146,33403.57911533184,0,0,0,0,0,0,0
36,251598,100,100,420,700.1175679286241,1064.3357736370242,364.2182057084001,49167.956143061994,57660.618581808456,8492.662438746462,88617.02441851867,119328.45778269308,30711.4333641744,694.8378029918435,1102.9269158241343,408.08911283229077,49012.33069164248,58699.21598627829,9686.88529463581,87478.35037620962,120881.92949154146,33403.57911533184,0,0,0,0,0,0,0
37,259354,100,100,375,700.1175679286241,1064.3357736370242,364.2182057084001,49167.956143061994,57504.68580652591,8336.729663463913,88617.02441851867,119658.80379961681,31041.77938109814,694.8378029918435,1102.9269158241343,408.08911283229077,49012.33069164248,58699.21598627829,9686.88529463581,87478.35037620962,118524.7965887027,31046.446212493072,0,0,0,0,0,0,0
38,267188,100,100,390,700.1175679286241,1040.5101363982649,340.39256846964076,49052.444365231764,57504.68580652591,8452.241441294143,88617.02441851867,118501.84484140364,29884.820422884965,694.8378029918435,1102.9269158241343,408.08911283229077,48919.07718116327,58699.21598627829,9780.138805115013,87478.35037620962,118524.7965887027,31046.446212493072,0,0,0,0,0,0,0
39,275106,100,100,384,700.1175679286241,1031.324786337259,331.20721840863484,49167.956143061994,57622.73594395092,8454.779800888922,88617.02441851867,120000.78539190211,31383.76097338344,694.8378029918435,1064.471032563803,369.6332295719594,48833.20570764788,58699.21598627829,9866.010278630405,87478.35037620962,118524.7965887027,31046.446212493072,0,0,0,0,0,0,0
40,283112,100,100,392,701.595004517543,1048.101844767987,346.50684025044393,49167.956143061994,57524.69181301356,8356.735669951566,88740.93139130784,123198.68226582295,34457.75087451511,694.8378029918435,1119.1519668707574,424.31416387891386,48827.8655559598,58699.21598627829,9871.350430318489,87478.35037620962,118524.7965887027,31046.446212493072,0,0,0,0,0,0,0
41,291213,100,100,405,701.595004517543,1060.3555912151435,358.7605866976005,48929.51840279811,57946.63146237119,9017.11305957308,87415.84401641173,118150.48814437116,30734.64412795943,694.8378029918435,1106.6008356022617,411.7630326104181,48778.95707424225,58699.21598627829,9920.258912036035,87415.84401641173,118524.7965887027,31108.95257229096,0,0,0,0,0,0,0
42,299414,100,100,365,694.0513125501227,1048.101844767987,354.0505322178642,48936.660662653216,57524.69181301356,8588.031150360344,88740.93139130784,118041.65811147474,29300.726720166902,694.0513125501227,1056.7689431285064,362.7176305783837,48728.89911707588,58699.21598627829,9970.316869202405,87415.84401641173,118524.7965887027,31108.95257229096,0,0,0,0,0,0,0
43,307723,100,100,362,694.0513125501227,1036.8514372387306,342.80012468860787,48878.45915303267,57800.412269649045,8921.953116616372,88740.93139130784,116071.91570591487,27330.984314607034,694.0513125501227,1102.776947845948,408.7256352958252,48702.974875683125,58699.21598627829,9996.241110595161,87415.84401641173,118524.7965887027,31108.95257229096,0,0,0,0,0,0,0
44,316147,100,98,369,689.3438368228615,1036.8514372387306,347.5076004158691,48878.45915303267,58234.03634405996,9355.577191027289,88740.93139130784,120061.2749160825,31320.343524774667,689.3438368228615,1147.165917221973,457.8220803991114,48548.48938781172,58699.21598627829,10150.726598466565,87415.84401641173,118524.7965887027,31108.95257229096,0,0,0,0,0,0,0
45,324694,100,100,383,691.8788798683743,1045.0186053200255,353.1397254516512,48595.5586261855,57476.74573232936,8881.187106143858,88740.93139130784,117047.75797304843,28306.82658174059,689.3438368228615,1124.4353545970312,435.0915177741697,48269.86592028262,58699.21598627829,10429.35006599567,87415.84401641173,118524.7965887027,31108.95257229096,0,0,0,0,0,0,0
46,333373,100,100,408,691.8788798683743,1045.0186053200255,353.1397254516512,48595.5586261855,57476.74573232936,8881.187106143858,88740.93139130784,116071.91570591487,27330.984314607034,689.3438368228615,1145.4426833791565,456.09884655629503,48269.86592028262,58699.21598627829,10429.35006599567,87415.84401641173,119381.14723890006,31965.30322248832,0,0,0,0,0,0,0
47,342194,100,100,422,691.8788798683743,1045.0186053200255,353.1397254516512,48595.5586261855,57476.74573232936,8881.187106143858,88740.93139130784,116102.17244953707,27361.241058229236,689.3438368228615,1096.6907360400655,407.34689921720405,48269.86592028262,58699.21598627829,10429.35006599567,87415.84401641173,119381.14723890006,31965.30322248832,0,0,0,0,0,0,0
48,351168,100,100,422,691.8788798683743,1045.0186053200255,353.1397254516512,48595.5586261855,57476.74573232936,8881.187106143858,88740.93139130784,117183.86516616857,28442.933774860736,689.3438368228615,1096.6907360400655,407.34689921720405,48269.86592028262,58699.21598627829,10429.35006599567,87415.84401641173,119381.14723890006,31965.30322248832,0,0,0,0,0,0,0
49,360308,100,100,421,691.8788798683743,1045.0186053200255,353.1397254516512,48552.801341826926,57476.74573232936,8923.94439050243,88740.93139130784,118820.55948908039,30079.628097772555,689.3438368228615,1124.8681232524834,435.52428642962195,48224.91119043599,58699.21598627829,10474.304795842298,87415.84401641173,119381.14723890006,31965.30322248832,0,0,0,0,0,0,0
50,369628,100,100,447,691.8788798683743,1071.0885325006866,379.2096526323123,48516.06953441364,57476.74573232936,8960.676197915716,88740.93139130784,117322.87234547515,28581.94095416731,689.3438368228615,1140.6759735028695,451.33213668000803,48223.53801560527,58699.21598627829,10475.677970673016,87415.84401641173,119381.14723890006,31965.30322248832,0,0,0,0,0,0,0
51,379143,100,100,460,691.8788798683743,1071.0885325006866,379.2096526323123,48482.591308643896,57476.74573232936,8994.15442368546,88740.93139130784,117472.02738253327,28731.095991225433,689.3438368228615,1106.2821968243984,416.9383600015369,48175.787260193974,58699.21598627829,10523.428726084312,87415.84401641173,119381.14723890006,31965.30322248832,0,0,0,0,0,0,0
52,388872,100,100,477,691.8788798683743,1071.0885325006866,379.2096526323123,48482.591308643896,57576.06147887463,9093.470170230736,88712.5282806925,117472.02738253327,28759.499101840775,689.3438368228615,1116.645721240969,427.3018844181074,48175.787260193974,58699.21598627829,10523.428726084312,87415.84401641173,119381.14723890006,31965.30322248832,0,0,0,0,0,0,0
53,398836,100,100,457,691.8788798683743,1063.2199825171815,371.34110264880724,48472.057864811984,57476.74573232936,9004.687867517372,88740.93139130784,120862.40305524296,32121.471663935125,689.3438368228615,1165.277710229141,475.9338734062794,48162.42009173379,58234.03634405996,10071.616252326174,87415.84401641173,119381.14723890006,31965.30322248832,0,0,0,0,0,0,0
54,409059,100,100,463,691.8788798683743,1063.2199825171815,371.34110264880724,48450.29743408112,57476.74573232936,9026.448298248237,88740.93139130784,116845.50158177025,28104.570190462415,689.3438368228615,1165.277710229141,475.9338734062794,48162.42009173379,58234.03634405996,10071.616252326174,87415.84401641173,119381.14723890006,31965.30322248832,0,0,0,0,0,0,0
55,419570,100,100,464,691.8788798683743,1042.807508135139,350.9286282667647,48450.29743408112,57476.74573232936,9026.448298248237,88740.93139130784,122678.05622597618,33937.12483466834,689.3438368228615,1165.277710229141,475.9338734062794,48134.75698939191,58234.03634405996,10099.279354668048,87415.84401641173,119381.14723890006,31965.30322248832,0,0,0,0,0,0,0
56,430402,100,100,463,691.8788798683743,1063.5154075790813,371.636527710707,48345.438797058094,57476.74573232936,9131.306935271263,88740.93139130784,116845.50158177025,28104.570190462415,689.3438368228615,1165.277710229141,475.9338734062794,48134.75698939191,58621.073955480904,10486.31696608899,87415.84401641173,120594.00664827338,33178.16263186165,0,0,0,0,0,0,0
57,441595,100,100,455,691.8788798683743,1063.5154075790813,371.636527710707,48345.438797058094,57476.74573232936,9131.306935271263,88740.93139130784,117527.59012903694,28786.6587377291,689.3438368228615,1165.277710229141,475.9338734062794,48134.04174146478,58621.073955480904,10487.032214016122,87415.84401641173,120594.00664827338,33178.16263186165,0,0,0,0,0,0,0
58,453199,100,100,457,691.8788798683743,1063.5154075790813,371.636527710707,48345.438797058094,57476.74573232936,9131.306935271263,88740.93139130784,117527.59012903694,28786.6587377291,689.3438368228615,1165.277710229141,475.9338734062794,48134.04174146478,58621.073955480904,10487.032214016122,87333.28486479993,120594.00664827338,33260.72178347345,0,0,0,0,0,0,0
59,465273,100,100,462,691.8788798683743,1063.5154075790813,371.636527710707,48345.438797058094,57476.74573232936,9131.306935271263,88740.93139130784,116898.20960460167,28157.27821329383,689.3438368228615,1165.277710229141,475.9338734062794,48134.04174146478,58621.073955480904,10487.032214016122,87333.28486479993,119699.74200213532,32366.457137335383,0,0,0,0,0,0,0
60,477894,100,100,481,691.8788798683743,1031.0372161316157,339.1583362632414,48758.8303488584,57476.74573232936,8717.915383470958,88740.93139130784,119070.46885395341,30329.537462645574,689.3438368228615,1165.277710229141,475.9338734062794,48134.04174146478,58621.073955480904,10487.032214016122,87333.28486479993,119699.74200213532,32366.457137335383,0,0,0,0,0,0,0
61,491160,100,100,498,691.8788798683743,1031.0372161316157,339.1583362632414,48758.8303488584,57476.74573232936,8717.915383470958,88740.93139130784,119070.46885395341,30329.537462645574,689.3438368228615,1165.277710229141,475.9338734062794,48134.04174146478,58621.073955480904,10487.032214016122,87333.28486479993,119699.74200213532,32366.457137335383,0,0,0,0,0,0,0
62,500000,100,100,513,691.8788798683743,1031.0372161316157,339.1583362632414,48405.61507022755,57476.74573232936,9071.130662101808,88740.93139130784,119070.46885395341,30329.537462645574,689.3438368228615,1165.277710229141,475.9338734062794,48134.04174146478,58621.073955480904,10487.032214016122,87333.28486479993,119699.74200213532,32366.457137335383,0,0,0,0,0,0,0
