cycle,fe,popSize,popND,archSize,popMinCmax,popMaxCmax,popRngCmax,popMinTEC,popMaxTEC,popRngTEC,popMinTWC,popMaxTWC,popRngTWC,archMinCmax,archMaxCmax,archRngCmax,archMinTEC,archMaxTEC,archRngTEC,archMinTWC,archMaxTWC,archRngTWC,rescTotal,rescCmax,rescTec,rescTwc,displaced,teacherSel,cfvfGbestLearn
11,73732,100,88,153,723.3589702680409,1038.2096227660918,314.85065249805086,51146.07520672947,58563.482713026824,7417.407506297357,96129.68715631469,125626.64849892813,29496.961342613446,722.6024625370444,1077.6483741961415,355.0459116590971,50809.454136383865,58624.72874089517,7815.274604511302,96129.68715631469,121541.31654339924,25411.629387084555,0,0,0,0,0,0,0
12,80488,100,72,170,719.8627159484679,1113.679082067962,393.8163661194942,50918.227089488,58574.952183267524,7656.725093779525,96103.39772562955,128760.64130985251,32657.24358422296,718.8110845358508,1122.0376446452672,403.22656010941637,50440.54145358137,58708.07072421523,8267.529270633859,95664.43213243884,122750.91121145789,27086.479079019045,0,0,0,0,0,0,0
13,87260,100,65,152,711.1904531424148,1096.2726503754843,385.08219723306956,50399.26382828223,59001.99009501455,8602.726266732323,95895.32955478433,125199.79322065375,29304.46366586942,708.7446713384252,1129.0008569269621,420.25618558853694,50399.26382828223,58601.199665337626,8201.935837055396,94991.02512963682,122750.91121145789,27759.886081821067,0,0,0,0,0,0,0
14,94049,100,91,169,697.163155546519,1109.1505602364011,411.98740468988217,50063.57218759909,59001.99009501455,8938.41790741546,95895.32955478433,125199.79322065375,29304.46366586942,697.163155546519,1109.1505602364011,411.98740468988217,50063.57218759909,58620.67548670751,8557.103299108414,94881.35820215965,120712.63927737049,25831.281075210834,0,0,0,0,0,0,0
15,100858,100,71,192,697.163155546519,1109.1505602364011,411.98740468988217,50063.57218759909,58620.67548670751,8557.103299108414,95091.4645543231,123171.86750141738,28080.402947094277,697.163155546519,1144.023721206215,446.860565659696,49844.17497733465,58620.67548670751,8776.500509372854,94300.63349024029,122591.88961382642,28291.256123586136,0,0,0,0,0,0,0
16,107687,100,87,215,697.163155546519,1109.1505602364011,411.98740468988217,50063.57218759909,58620.67548670751,8557.103299108414,94313.61155754408,122891.3811753772,28577.769617833124,697.163155546519,1116.57385363276,419.4106980862409,49700.13448738157,58776.18101111506,9076.046523733494,93908.16373397164,125259.52747190447,31351.36373793283,0,0,0,0,0,0,0
17,114539,100,100,243,697.163155546519,1081.0400573594584,383.8769018129394,49821.28259892498,58620.67548670751,8799.392887782524,94313.61155754408,120671.97575535098,26358.364197806906,697.163155546519,1162.9946455816114,465.83149003509243,49550.71873443223,58776.18101111506,9225.462276682832,93908.16373397164,125259.52747190447,31351.36373793283,1,1,0,0,1,0,0
18,121415,100,89,273,697.163155546519,1093.234306664049,396.07115111753,49680.90732866929,58620.67548670751,8939.76815803822,94313.61155754408,127855.79826747027,33542.18670992619,697.163155546519,1162.9946455816114,465.83149003509243,49550.71873443223,58776.18101111506,9225.462276682832,93908.16373397164,125259.52747190447,31351.36373793283,0,0,0,0,0,0,0
19,128316,100,92,267,697.163155546519,1093.234306664049,396.07115111753,49680.90732866929,58620.67548670751,8939.76815803822,94313.61155754408,123043.08206032915,28729.470502785072,697.163155546519,1127.2917516352281,430.1285960887092,49521.178479421986,58776.18101111506,9255.002531693077,93730.5737102748,122352.24351524856,28621.66980497376,0,0,0,0,0,0,0
20,135245,100,93,254,697.163155546519,1093.234306664049,396.07115111753,49680.90732866929,58620.67548670751,8939.76815803822,93688.02937952089,123043.08206032915,29355.052680808265,697.163155546519,1112.0293926433483,414.8662370968293,49521.178479421986,58620.67548670751,9099.497007285521,93059.46483679312,122352.24351524856,29292.778678455434,0,0,0,0,0,0,0
21,142203,100,64,195,697.163155546519,1093.234306664049,396.07115111753,49616.573251964764,58620.67548670751,9004.102234742742,93096.12065844843,123043.08206032915,29946.96140188072,697.163155546519,1193.9214506763851,496.75829512986616,49331.61485283151,58620.67548670751,9289.060633875997,92983.31814403497,122352.24351524856,29368.925371213583,0,0,0,0,0,0,0
22,149192,100,80,204,697.163155546519,1086.2793704007277,389.1162148542087,49616.573251964764,58620.67548670751,9004.102234742742,93096.12065844843,123101.63422833034,30005.513569881907,697.163155546519,1193.9214506763851,496.75829512986616,49331.61485283151,58620.67548670751,9289.060633875997,92285.93669246431,122352.24351524856,30066.306822784245,0,0,0,0,0,0,0
23,156214,100,86,218,697.163155546519,1086.2793704007277,389.1162148542087,49616.573251964764,58620.67548670751,9004.102234742742,92389.38143415208,122445.35256408408,30055.971129932004,697.163155546519,1193.9214506763851,496.75829512986616,49331.61485283151,58620.67548670751,9289.060633875997,92285.93669246431,122352.24351524856,30066.306822784245,0,0,0,0,0,0,0
24,163271,100,76,232,695.9819289354457,1086.2793704007277,390.29744146528196,49616.573251964764,57898.326059013416,8281.752807048651,92203.7534113741,119496.01848826077,27292.265076886673,695.9819289354457,1193.9214506763851,497.9395217409394,49331.61485283151,57898.326059013416,8566.711206181906,92072.75760987616,122352.24351524856,30279.485905372392,0,0,0,0,0,0,0
25,170366,100,73,217,693.5177844555731,1086.2793704007277,392.7615859451546,49616.573251964764,57898.326059013416,8281.752807048651,92203.7534113741,119496.01848826077,27292.265076886673,689.2985833142269,1194.597788059073,505.2992047448462,49024.98050937438,57826.00296138994,8801.02245201556,91053.04006968616,122352.24351524856,31299.203445562394,0,0,0,0,0,0,0
26,177500,100,80,237,689.1512579076589,1136.7186158299396,447.56735792228073,49268.04218996478,58163.82753018038,8895.785340215603,91844.53922437379,131260.66011202845,39416.12088765466,689.1512579076589,1194.597788059073,505.4465301514142,49024.98050937438,58163.82753018038,9138.847020806003,91053.04006968616,124584.63599073651,33531.59592105035,0,0,0,0,0,0,0
27,184676,100,92,260,689.1512579076589,1151.2878409824834,462.13658307482456,49268.04218996478,58163.82753018038,8895.785340215603,91844.53922437379,119918.40986363802,28073.870639264234,689.1512579076589,1180.3078248848553,491.15656697719646,49014.12083400221,58163.82753018038,9149.706696178167,91053.04006968616,124584.63599073651,33531.59592105035,0,0,0,0,0,0,0
28,191896,100,83,255,689.1512579076589,1175.4425197271369,486.291261819478,49089.357938241534,58163.82753018038,9074.469591938847,91844.53922437379,119496.01848826077,27651.479263886984,689.1512579076589,1180.3078248848553,491.15656697719646,49014.12083400221,58163.82753018038,9149.706696178167,91053.04006968616,124584.63599073651,33531.59592105035,0,0,0,0,0,0,0
29,199163,100,62,249,688.0198269183371,1246.5535846042512,558.5337576859141,49089.357938241534,58163.82753018038,9074.469591938847,91157.32230929026,124466.22220248822,33308.89989319796,688.0198269183371,1185.5663090412634,497.54648212292625,48831.476296556946,57604.210196604225,8772.733900047278,91053.04006968616,125254.5888428406,34201.54877315444,0,0,0,0,0,0,0
30,206480,100,75,259,687.2927480426715,1246.5535846042512,559.2608365615797,49089.357938241534,58060.45479075883,8971.096852517294,91157.32230929026,128188.76937051985,37031.447061229585,687.2927480426715,1215.5790537420264,528.2863056993549,48730.324811689825,58346.645340049785,9616.32052835996,90829.83233099301,124584.63599073651,33754.8036597435,0,0,0,0,0,0,0
31,213849,100,90,279,687.2927480426715,1175.4425197271369,488.14977168446535,48988.79757118094,57951.05984064479,8962.262269463848,91149.49807453615,122691.99613513146,31542.498060595302,687.2927480426715,1215.5790537420264,528.2863056993549,48638.28864370569,58200.60803644307,9562.31939273738,90653.46925169179,124584.63599073651,33931.166739044726,0,0,0,0,0,0,0
32,221274,100,100,263,687.2927480426715,1159.8997708219813,472.6070227793098,48988.79757118094,58002.92801270075,9014.13044151981,91120.75965288236,122691.99613513146,31571.236482249093,687.2927480426715,1172.223706070252,484.9309580275806,48581.91249344794,58182.32810957164,9600.415616123697,90515.33908108386,122352.24351524856,31836.904434164695,1,0,0,1,0,0,0
33,228758,100,86,268,686.3610028115049,1145.9151077064116,459.5541048949067,48888.996750063496,57886.130565606654,8997.133815543159,90541.3447094602,122691.99613513146,32150.651425671254,686.3610028115049,1172.223706070252,485.86270325874716,48576.99204130605,58437.9138906544,9860.92184934835,90195.73224242635,123505.59091695813,33309.85867453177,0,0,0,0,0,0,0
34,236304,100,87,276,686.3610028115049,1157.365091895095,471.0040890835901,48694.40135726725,57726.40746307094,9032.006105803688,90230.26101627975,122691.99613513146,32461.735118851706,686.3610028115049,1195.2459128994876,508.8849100879827,48396.382569175556,57762.1653472238,9365.782778048248,90155.54527535127,123771.06341731161,33615.51814196035,0,0,0,0,0,0,0
35,243916,100,84,294,686.3610028115049,1157.365091895095,471.0040890835901,48694.40135726725,57726.40746307094,9032.006105803688,90230.26101627975,121987.80949722705,31757.5484809473,686.3610028115049,1213.4676337295566,527.1066309180517,48396.382569175556,57762.1653472238,9365.782778048248,89957.94827953994,123771.06341731161,33813.115137771674,0,0,0,0,0,0,0
36,251598,100,100,287,686.3610028115049,1157.365091895095,471.0040890835901,48694.40135726725,57726.40746307094,9032.006105803688,90230.26101627975,121987.80949722705,31757.5484809473,686.3610028115049,1213.4676337295566,527.1066309180517,48396.382569175556,57762.1653472238,9365.782778048248,89775.35137243361,123771.06341731161,33995.712044878004,0,0,0,0,0,0,0
37,259354,100,100,314,686.2595593078831,1157.365091895095,471.1055325872119,48694.40135726725,57771.34399508242,9076.94263781517,90230.26101627975,120958.86447618305,30728.6034599033,686.2595593078831,1213.4676337295566,527.2080744216735,48396.382569175556,57771.34399508242,9374.961425906862,89775.35137243361,123771.06341731161,33995.712044878004,2,1,1,0,0,0,0
38,267188,100,100,330,686.2595593078831,1157.365091895095,471.1055325872119,48694.40135726725,57771.34399508242,9076.94263781517,90230.26101627975,120958.86447618305,30728.6034599033,686.2595593078831,1210.6253907381051,524.365831430222,48396.382569175556,57771.34399508242,9374.961425906862,89679.01568555066,123771.06341731161,34092.04773176095,2,1,0,1,2,0,0
39,275106,100,100,357,686.2595593078831,1157.365091895095,471.1055325872119,48610.58213549346,57771.34399508242,9160.761859588958,90230.26101627975,120958.86447618305,30728.6034599033,684.3108301635318,1210.6253907381051,526.3145605745733,48396.382569175556,58402.492400579766,10006.10983140421,89665.20966228374,123771.06341731161,34105.85375502787,2,1,0,1,2,0,0
40,283112,100,100,362,686.2595593078831,1167.3508654690718,481.09130616118864,48474.47440258063,57771.34399508242,9296.86959250179,90067.63009839263,123640.3889797272,33572.758881334565,684.3108301635318,1210.6253907381051,526.3145605745733,48396.382569175556,58402.492400579766,10006.10983140421,89665.20966228374,123771.06341731161,34105.85375502787,3,1,1,1,0,0,0
41,291213,100,100,324,686.2595593078831,1140.6871794146427,454.4276201067596,48298.535307090024,57771.34399508242,9472.808687992394,89978.41393422909,123640.3889797272,33661.97504549811,684.3108301635318,1210.6253907381051,526.3145605745733,48239.731329029426,58402.492400579766,10162.76107155034,89665.20966228374,123771.06341731161,34105.85375502787,2,1,0,1,2,0,0
42,299414,100,99,370,686.2595593078831,1212.5803087914428,526.3207494835597,48282.44643130203,57771.34399508242,9488.897563780389,89978.41393422909,119496.01848826077,29517.604554031685,684.3108301635318,1210.6253907381051,526.3145605745733,48239.731329029426,58402.492400579766,10162.76107155034,89495.17482094179,123771.06341731161,34275.88859636983,0,0,0,0,0,0,0
43,307723,100,100,388,686.2595593078831,1137.9617566105644,451.70219730268127,48282.44643130203,57771.34399508242,9488.897563780389,89913.8645583216,119496.01848826077,29582.153929939173,684.3108301635318,1210.6253907381051,526.3145605745733,48109.207698823535,58402.492400579766,10293.28470175623,89495.17482094179,123771.06341731161,34275.88859636983,1,1,0,0,1,0,0
44,316147,100,100,412,686.2595593078831,1137.9617566105644,451.70219730268127,48282.44643130203,57771.34399508242,9488.897563780389,89913.8645583216,120947.20631686978,31033.34175854818,684.3108301635318,1227.6974374691556,543.3866073056238,48109.207698823535,58402.492400579766,10293.28470175623,89344.04369639968,123771.06341731161,34427.019720911936,2,1,0,1,0,0,0
45,324694,100,100,409,686.2595593078831,1207.9011769416857,521.6416176338025,48204.28884193663,57771.34399508242,9567.05515314579,89906.80343998568,119496.01848826077,29589.215048275088,684.3108301635318,1216.3835698891767,532.0727397256449,48109.207698823535,58402.492400579766,10293.28470175623,89337.40268484212,123771.06341731161,34433.66073246949,1,0,1,0,1,0,0
46,333373,100,100,418,686.2595593078831,1207.9011769416857,521.6416176338025,48204.28884193663,57771.34399508242,9567.05515314579,89906.80343998568,126699.57648570769,36792.773045722,684.3108301635318,1210.6253907381051,526.3145605745733,48109.207698823535,58402.492400579766,10293.28470175623,89337.40268484212,123771.06341731161,34433.66073246949,2,1,1,0,1,0,0
47,342194,100,94,305,686.2595593078831,1177.047168575932,490.78760926804875,48198.08575196951,57771.34399508242,9573.258243112905,89462.70173800382,119951.16641776077,30488.46467975696,684.3108301635318,1181.602556321806,497.2917261582743,48004.91262548225,58402.492400579766,10397.579775097518,89044.6329652627,126402.69628209493,37358.063316832224,0,0,0,0,0,0,0
48,351168,100,100,307,686.2595593078831,1133.664628532146,447.4050692242629,48141.41821292434,57829.98542417572,9688.567211251378,88848.80869167764,121375.89244125583,32527.08374957819,684.3108301635318,1181.602556321806,497.2917261582743,47969.47608400808,58402.492400579766,10433.016316571688,88848.80869167764,123505.59091695813,34656.78222528049,1,0,0,1,1,2,33
49,360308,100,98,338,686.2595593078831,1133.664628532146,447.4050692242629,48141.41821292434,57829.98542417572,9688.567211251378,88848.80869167764,121375.89244125583,32527.08374957819,684.3108301635318,1164.889548279143,480.5787181156111,47917.341214333646,58402.492400579766,10485.15118624612,88624.32094248568,123505.59091695813,34881.26997447245,0,0,0,0,0,50,812
50,369628,100,100,361,686.2595593078831,1102.607036316441,416.3474770085579,48091.86785826574,57829.98542417572,9738.117565909983,88848.80869167764,121375.89244125583,32527.08374957819,684.3108301635318,1203.7780408138258,519.467210650294,47873.31901548264,58402.492400579766,10529.173385097129,88624.32094248568,123505.59091695813,34881.26997447245,0,0,0,0,0,48,828
51,379143,100,100,371,686.139728473588,1102.607036316441,416.4673078428531,48046.89578844351,57829.98542417572,9783.089635732213,88848.80869167764,119951.16641776077,31102.357726083137,684.3108301635318,1203.7780408138258,519.467210650294,47873.31901548264,58402.492400579766,10529.173385097129,88624.32094248568,123505.59091695813,34881.26997447245,2,1,0,1,2,41,667
52,388872,100,100,391,686.139728473588,1102.607036316441,416.4673078428531,48046.89578844351,57829.98542417572,9783.089635732213,88848.80869167764,118146.93289539553,29298.12420371789,684.3108301635318,1203.7780408138258,519.467210650294,47873.31901548264,58402.492400579766,10529.173385097129,88624.32094248568,123505.59091695813,34881.26997447245,2,1,0,1,1,48,754
53,398836,100,100,434,682.7281054515468,1103.8845503476664,421.15644489611964,48032.18885574931,58274.43779396918,10242.24893821987,88848.80869167764,118146.93289539553,29298.12420371789,682.7281054515468,1203.7780408138258,521.049935362279,47873.31901548264,58402.492400579766,10529.173385097129,88624.32094248568,123505.59091695813,34881.26997447245,2,1,0,1,2,43,706
54,409059,100,90,323,682.7281054515468,1166.9491446323038,484.2210391807571,47974.9272219986,58274.43779396918,10299.510571970575,88848.80869167764,125501.91901519778,36653.110323520144,682.7281054515468,1203.7780408138258,521.049935362279,47873.31901548264,58402.492400579766,10529.173385097129,88529.10639171232,123505.59091695813,34976.4845252458,0,0,0,0,0,39,643
55,419570,100,100,306,682.7281054515468,1166.9491446323038,484.2210391807571,47974.9272219986,58274.43779396918,10299.510571970575,88848.80869167764,125501.91901519778,36653.110323520144,682.7281054515468,1185.2538721994736,502.5257667479268,47873.31901548264,58402.492400579766,10529.173385097129,88529.10639171232,123505.59091695813,34976.4845252458,2,1,0,1,0,0,0
56,430402,100,100,301,682.7281054515468,1166.9491446323038,484.2210391807571,47974.9272219986,58274.43779396918,10299.510571970575,88848.80869167764,125501.91901519778,36653.110323520144,682.7281054515468,1185.2538721994736,502.5257667479268,47873.31901548264,58402.492400579766,10529.173385097129,88434.4233208657,123505.59091695813,35071.16759609243,2,1,0,1,2,1,35
57,441595,100,100,321,682.7281054515468,1166.9491446323038,484.2210391807571,47974.9272219986,58274.43779396918,10299.510571970575,88848.80869167764,125501.91901519778,36653.110323520144,682.7281054515468,1134.4518398142186,451.72373436267185,47873.31901548264,58402.492400579766,10529.173385097129,88434.4233208657,123505.59091695813,35071.16759609243,1,1,0,0,0,0,0
58,453199,100,97,310,682.7281054515468,1166.9491446323038,484.2210391807571,47974.9272219986,58274.43779396918,10299.510571970575,86596.1892289959,125501.91901519778,38905.729786201875,682.7281054515468,1134.4518398142186,451.72373436267185,47848.042878065826,58274.43779396918,10426.394915903351,86596.1892289959,123505.59091695813,36909.40168796222,0,0,0,0,0,39,712
59,465273,100,100,296,682.7281054515468,1062.5716477808446,379.84354232929786,47965.21780520135,58274.43779396918,10309.219988767829,86596.1892289959,125501.91901519778,38905.729786201875,682.7281054515468,1113.5733370313278,430.84523157978106,47848.042878065826,58274.43779396918,10426.394915903351,86596.1892289959,123505.59091695813,36909.40168796222,0,0,0,0,0,34,601
60,477894,100,100,271,682.7281054515468,1134.8009713209874,452.07286586944065,47818.683294594186,58274.43779396918,10455.75449937499,86596.1892289959,120686.8623083854,34090.6730793895,682.7281054515468,1113.5733370313278,430.84523157978106,47748.140290828174,58274.43779396918,10526.297503141002,86596.1892289959,123505.59091695813,36909.40168796222,1,1,0,0,0,17,314
61,491160,100,100,270,682.7281054515468,1091.0713323161526,408.34322686460587,47789.21050078633,58274.43779396918,10485.227293182848,86596.1892289959,118922.53823439388,32326.349005397977,682.7281054515468,1173.5350180858684,490.80691263432163,47709.398040825625,58274.43779396918,10565.039753143552,86596.1892289959,123505.59091695813,36909.40168796222,1,0,1,0,1,42,749
62,500000,100,100,213,682.7281054515468,1099.0558621408106,416.3277566892639,47789.21050078633,58274.43779396918,10485.227293182848,86596.1892289959,115736.40353579898,29140.21430680307,682.7281054515468,1134.3499833680337,451.62187791648694,47709.398040825625,58274.43779396918,10565.039753143552,86596.1892289959,123505.59091695813,36909.40168796222,1,1,0,0,1,50,918
