generation,mainFE,parentSlot,factory,role,pSeq,pMac,pWor,pSet,pFat,maximumType,secondType,maximumPressure,secondPressure,pressureGap,confident,diagnosis,reason,criticalOperations,mask,decision,decisionActions
22,147214,4,0,G1_CMAX,0.22800202302449574,0.4374050291420332,0.6658007249835917,0.17209325101319572,0.4002319839325349,WOR,MAC,0.6658007249835917,0.4374050291420332,0.22839569584155844,false,BAL,FULL_MASK_AUDIT,25,N1|N2|N3|N4|N5,APPLY,N3
22,147215,5,0,G1_CMAX,0.20641738781504068,0.49904846734054714,0.652686042733307,0.1677095314691358,0.3786243222023178,WOR,MAC,0.652686042733307,0.49904846734054714,0.15363757539275985,false,BAL,FULL_MASK_AUDIT,29,N1|N2|N3|N4|N5,APPLY,N3
22,147216,6,0,G1_CMAX,0.19929806139290016,0.4939348571728168,0.6820847159159156,0.17329919430350652,0.38309692148118074,WOR,MAC,0.6820847159159156,0.4939348571728168,0.18814985874309875,false,BAL,FULL_MASK_AUDIT,26,N1|N2|N3|N4|N5,APPLY,N3
22,147217,7,2,G1_CMAX,0.5230759356845737,0.5036140891921926,0.7057297994703353,0.17968052660709816,0.5668867695176889,WOR,FAT,0.7057297994703353,0.5668867695176889,0.1388430299526464,false,BAL,FULL_MASK_AUDIT,17,N1|N2|N3|N4|N5,APPLY,N3
22,147218,8,0,G1_CMAX,0.22477062061522812,0.4020513988900727,0.6694928199889492,0.16240830568773967,0.40068194213350683,WOR,MAC,0.6694928199889492,0.4020513988900727,0.2674414210988765,false,BAL,FULL_MASK_AUDIT,25,N1|N2|N3|N4|N5,APPLY,N3
22,147219,9,2,G1_CMAX,0.5388878516728975,0.5050490783060149,0.729606927478311,0.16936081940845904,0.5604339147041328,WOR,FAT,0.729606927478311,0.5604339147041328,0.16917301277417818,false,BAL,FULL_MASK_AUDIT,26,N1|N2|N3|N4|N5,TEST,N1|N2|N3|N4|N5
22,147224,10,0,G1_CMAX,0.2880258129258329,0.41405141875795015,0.6696590183027135,0.18229255920406706,0.4259338902938928,WOR,FAT,0.6696590183027135,0.4259338902938928,0.24372512800882068,false,BAL,FULL_MASK_AUDIT,27,N1|N2|N3|N4|N5,APPLY,N3
22,147225,11,1,G1_CMAX,0.20807644810009557,0.30190602671084377,0.6378997362535472,0.15981613174609113,0.35038129156856296,WOR,FAT,0.6378997362535472,0.35038129156856296,0.2875184446849843,false,BAL,FULL_MASK_AUDIT,26,N1|N2|N3|N4|N5,APPLY,N3
22,147226,12,2,G1_CMAX,0.5079277408117442,0.4245982356843959,0.7028078161561679,0.17260198052127465,0.5015227162407249,WOR,SEQ,0.7028078161561679,0.5079277408117442,0.19488007534442375,false,BAL,FULL_MASK_AUDIT,24,N1|N2|N4|N5,TEST,N1|N2|N4|N5
22,147230,13,2,G1_CMAX,0.5060579972115471,0.3885969215819961,0.6903772281828182,0.1703073642379615,0.5292176867910404,WOR,FAT,0.6903772281828182,0.5292176867910404,0.1611595413917778,false,BAL,FULL_MASK_AUDIT,27,N1|N2|N4|N5,APPLY,N5
22,147231,14,2,G1_CMAX,0.48133235043786327,0.47441765094478083,0.7204024107443239,0.16331254059692027,0.5153517286005675,WOR,FAT,0.7204024107443239,0.5153517286005675,0.20505068214375632,false,BAL,FULL_MASK_AUDIT,25,N1|N2|N3|N4|N5,TEST,N1|N2|N3|N4|N5
22,147236,15,2,G1_CMAX,0.5225283035796939,0.46028279473907807,0.7269699652492303,0.18370572459379922,0.5683452021635329,WOR,FAT,0.7269699652492303,0.5683452021635329,0.1586247630856974,false,BAL,FULL_MASK_AUDIT,24,N1|N2|N4|N5,TEST,N1|N2|N4|N5
22,147240,16,1,G1_CMAX,0.18967767541436775,0.3335450909139782,0.642989525861517,0.15209973402424715,0.34647212044346176,WOR,FAT,0.642989525861517,0.34647212044346176,0.29651740541805527,false,BAL,FULL_MASK_AUDIT,23,N1|N2|N3|N4|N5,TEST,N1|N2|N3|N4|N5
22,147245,17,2,G1_CMAX,0.5374063974706998,0.47389875716094654,0.7252760811123093,0.1606096503218426,0.5583196530144172,WOR,FAT,0.7252760811123093,0.5583196530144172,0.16695642809789213,false,BAL,FULL_MASK_AUDIT,26,N1|N2|N3|N4|N5,APPLY,N3
22,147246,18,2,G1_CMAX,0.5209010874422747,0.41693545763233475,0.7249151907170226,0.16712371363715964,0.5687528264232965,WOR,FAT,0.7249151907170226,0.5687528264232965,0.1561623642937261,false,BAL,FULL_MASK_AUDIT,23,N1|N2|N4|N5,TEST,N1|N2|N4|N5
22,147250,19,1,G1_CMAX,0.2156163025990288,0.3408951950935126,0.6244788684459308,0.1436211732212801,0.3989849063517063,WOR,FAT,0.6244788684459308,0.3989849063517063,0.2254939620942245,false,BAL,FULL_MASK_AUDIT,24,N1|N2|N3|N4|N5,TEST,N1|N2|N3|N4|N5
22,147255,20,1,G4_BALANCED,0.4872889697695333,0.4399379003850423,0.6813824312726655,0.15785543610341235,0.4190867624117466,WOR,SEQ,0.6813824312726655,0.4872889697695333,0.19409346150313223,false,BAL,FULL_MASK_AUDIT,41,N1|N2|N3|N4|N5,TEST,N1|N2|N3|N4|N5
22,147260,21,1,G4_BALANCED,0.4722566095423288,0.44335530526099026,0.6845813004050431,0.16049710612925783,0.401748381190224,WOR,SEQ,0.6845813004050431,0.4722566095423288,0.21232469086271427,false,BAL,FULL_MASK_AUDIT,40,N1|N2|N3|N4|N5,APPLY,N5
22,147261,22,1,G4_BALANCED,0.48414665564786685,0.4428745725313506,0.6755635824681537,0.15722579879745585,0.4213588053071455,WOR,SEQ,0.6755635824681537,0.48414665564786685,0.19141692682028688,false,BAL,FULL_MASK_AUDIT,41,N1|N2|N3|N4|N5,APPLY,N5
22,147262,23,2,G4_BALANCED,0.4402514049875833,0.43665400877910393,0.6861289314434343,0.20432615532243764,0.611509781852733,WOR,FAT,0.6861289314434343,0.611509781852733,0.07461914959070137,false,BAL,FULL_MASK_AUDIT,24,N1|N2|N3|N4|N5,APPLY,N5
