cycle,source,evaluated,accepted,superseded,enteredPddr,pddrSelected,pddrRejected,fe,regionAssignments,regionRoles,bestGeneratedCmax
6,CATA_APPLY,73,31,0,31,9,22,73,9,"{G2_TEC=2, G4_BALANCED=7}",205.21626977275642
6,CRITICAL_SWAP,6,3,3,0,0,0,6,0,"{}",202.05323384589244
6,CRITICAL_INSERT,6,3,3,0,0,0,6,0,"{}",209.8889778961128
6,O1_O9,1474,26,20,6,3,3,1474,3,"{G1_CMAX=3}",194.53954883026893
7,GLOBAL_Q_FINAL,0,0,0,100,20,80,0,20,"{G1_CMAX=2, G2_TEC=2, G3_TWC=4, G4_BALANCED=12}",Infinity
7,PARENT,0,0,0,100,58,42,0,58,"{G1_CMAX=9, G2_TEC=9, G3_TWC=6, G4_BALANCED=34}",Infinity
7,CATA_TEST,149,49,24,25,10,15,149,10,"{G2_TEC=2, G3_TWC=1, G4_BALANCED=7}",200.48769680278266
7,CATA_APPLY,68,29,1,28,5,23,68,5,"{G2_TEC=2, G3_TWC=2, G4_BALANCED=1}",205.18614392851146
7,CRITICAL_SWAP,7,1,1,0,0,0,7,0,"{}",198.46846709543615
7,CRITICAL_INSERT,7,4,4,0,0,0,7,0,"{}",196.45783155904476
7,O1_O9,1464,29,22,7,7,0,1464,7,"{G1_CMAX=4, G3_TWC=2, G4_BALANCED=1}",186.60707127361545
8,GLOBAL_Q_FINAL,0,0,0,100,14,86,0,14,"{G2_TEC=3, G3_TWC=2, G4_BALANCED=9}",Infinity
8,PARENT,0,0,0,100,73,27,0,73,"{G1_CMAX=13, G2_TEC=9, G3_TWC=13, G4_BALANCED=38}",Infinity
8,CATA_TEST,114,36,20,16,5,11,114,5,"{G2_TEC=1, G4_BALANCED=4}",211.60252444595443
8,CATA_APPLY,76,37,2,35,5,30,76,5,"{G2_TEC=1, G4_BALANCED=4}",212.54152999203023
8,CRITICAL_SWAP,7,2,2,0,0,0,7,0,"{}",214.49464139794475
8,CRITICAL_INSERT,7,6,6,0,0,0,7,0,"{}",214.49182027952054
8,O1_O9,1501,31,24,7,3,4,1501,3,"{G1_CMAX=2, G2_TEC=1}",186.25510869407503
9,GLOBAL_Q_FINAL,0,0,0,100,17,83,0,17,"{G1_CMAX=3, G2_TEC=2, G3_TWC=3, G4_BALANCED=9}",Infinity
9,PARENT,0,0,0,100,71,29,0,71,"{G1_CMAX=10, G2_TEC=11, G3_TWC=9, G4_BALANCED=41}",Infinity
9,CATA_TEST,115,44,22,22,5,17,115,5,"{G2_TEC=1, G3_TWC=1, G4_BALANCED=3}",201.41811564887934
9,CATA_APPLY,76,31,1,30,4,26,76,4,"{G3_TWC=2, G4_BALANCED=2}",205.21626977275642
9,CRITICAL_SWAP,6,1,1,0,0,0,6,0,"{}",206.23369127387153
9,CRITICAL_INSERT,6,1,1,0,0,0,6,0,"{}",200.49445285467462
9,O1_O9,1512,37,31,6,3,3,1512,3,"{G1_CMAX=2, G2_TEC=1}",197.28294187297794
10,GLOBAL_Q_FINAL,0,0,0,100,9,91,0,9,"{G2_TEC=2, G3_TWC=4, G4_BALANCED=3}",Infinity
10,PARENT,0,0,0,100,83,17,0,83,"{G1_CMAX=15, G2_TEC=12, G3_TWC=9, G4_BALANCED=47}",Infinity
10,CATA_TEST,132,43,18,25,4,21,132,4,"{G2_TEC=1, G4_BALANCED=3}",217.18651248673592
10,CATA_APPLY,72,39,2,37,3,34,72,3,"{G3_TWC=1, G4_BALANCED=2}",213.36837281046311
10,CRITICAL_SWAP,6,4,4,0,0,0,6,0,"{}",225.77419020169435
10,CRITICAL_INSERT,6,4,4,0,0,0,6,0,"{}",213.461864525249
10,O1_O9,1511,47,41,6,1,5,1511,1,"{G3_TWC=1}",192.6611355560935
11,GLOBAL_Q_FINAL,0,0,0,100,17,83,0,17,"{G1_CMAX=2, G2_TEC=4, G3_TWC=2, G4_BALANCED=9}",Infinity
11,PARENT,0,0,0,100,80,20,0,80,"{G1_CMAX=13, G2_TEC=11, G3_TWC=13, G4_BALANCED=43}",Infinity
11,CATA_TEST,102,34,18,16,0,16,102,0,"{}",196.45783155904476
11,CATA_APPLY,79,37,0,37,3,34,79,3,"{G4_BALANCED=3}",196.45783155904476
11,CRITICAL_SWAP,6,2,2,0,0,0,6,0,"{}",242.5450899220941
11,CRITICAL_INSERT,6,3,3,0,0,0,6,0,"{}",229.68863947070872
11,O1_O9,1548,33,27,6,0,6,1548,0,"{}",195.28403243001372
12,GLOBAL_Q_FINAL,0,0,0,100,10,90,0,10,"{G1_CMAX=3, G2_TEC=1, G3_TWC=1, G4_BALANCED=5}",Infinity
12,PARENT,0,0,0,100,85,15,0,85,"{G1_CMAX=11, G2_TEC=13, G3_TWC=12, G4_BALANCED=49}",Infinity
12,CATA_TEST,120,43,24,19,1,18,120,1,"{G2_TEC=1}",209.1074193969184
12,CATA_APPLY,75,33,0,33,2,31,75,2,"{G3_TWC=1, G4_BALANCED=1}",195.2983222071112
12,CRITICAL_SWAP,7,2,2,0,0,0,7,0,"{}",196.45783155904476
12,CRITICAL_INSERT,7,4,4,0,0,0,7,0,"{}",196.42025341549675
12,O1_O9,1547,40,33,7,2,5,1547,2,"{G1_CMAX=1, G3_TWC=1}",184.57170261381935
13,GLOBAL_Q_FINAL,0,0,0,100,8,92,0,8,"{G1_CMAX=3, G2_TEC=1, G4_BALANCED=4}",Infinity
13,PARENT,0,0,0,100,84,16,0,84,"{G1_CMAX=9, G2_TEC=12, G3_TWC=15, G4_BALANCED=48}",Infinity
13,CATA_TEST,155,60,31,29,1,28,155,1,"{G4_BALANCED=1}",200.06307370921195
13,CATA_APPLY,67,30,2,28,4,24,67,4,"{G2_TEC=2, G4_BALANCED=2}",195.2983222071112
13,CRITICAL_SWAP,7,1,1,0,0,0,7,0,"{}",209.62355664198856
13,CRITICAL_INSERT,7,5,5,0,0,0,7,0,"{}",196.45783155904476
13,O1_O9,1536,44,37,7,3,4,1536,3,"{G1_CMAX=3}",190.49341842272455
14,GLOBAL_Q_FINAL,0,0,0,100,9,91,0,9,"{G1_CMAX=2, G2_TEC=2, G3_TWC=2, G4_BALANCED=3}",Infinity
14,PARENT,0,0,0,100,87,13,0,87,"{G1_CMAX=12, G2_TEC=12, G3_TWC=13, G4_BALANCED=50}",Infinity
14,CATA_TEST,97,33,17,16,1,15,97,1,"{G2_TEC=1}",194.8834302500385
14,CATA_APPLY,80,45,3,42,1,41,80,1,"{G4_BALANCED=1}",196.45783155904476
14,CRITICAL_SWAP,8,3,3,0,0,0,8,0,"{}",208.34313798618638
14,CRITICAL_INSERT,8,3,3,0,0,0,8,0,"{}",203.52237731210573
14,O1_O9,1596,32,25,7,2,5,1596,2,"{G1_CMAX=1, G4_BALANCED=1}",181.27897208001315
15,GLOBAL_Q_FINAL,0,0,0,100,7,93,0,7,"{G1_CMAX=2, G3_TWC=1, G4_BALANCED=4}",Infinity
15,PARENT,0,0,0,100,88,12,0,88,"{G1_CMAX=11, G2_TEC=15, G3_TWC=14, G4_BALANCED=48}",Infinity
15,CATA_TEST,114,33,16,17,3,14,114,3,"{G4_BALANCED=3}",194.8834302500385
15,CATA_APPLY,76,39,0,39,0,39,76,0,"{}",194.8834302500385
15,CRITICAL_SWAP,8,3,3,0,0,0,8,0,"{}",194.38723630671163
15,CRITICAL_INSERT,8,4,4,0,0,0,8,0,"{}",204.4440748275658
15,O1_O9,1603,45,38,7,2,5,1603,2,"{G1_CMAX=2}",190.5705204167687
16,GLOBAL_Q_FINAL,0,0,0,100,9,91,0,9,"{G2_TEC=2, G3_TWC=1, G4_BALANCED=6}",Infinity
16,PARENT,0,0,0,100,87,13,0,87,"{G1_CMAX=15, G2_TEC=13, G3_TWC=14, G4_BALANCED=45}",Infinity
16,CATA_TEST,116,31,14,17,2,15,116,2,"{G4_BALANCED=2}",227.9879520897466
16,CATA_APPLY,76,28,0,28,1,27,76,1,"{G4_BALANCED=1}",194.8834302500385
16,CRITICAL_SWAP,8,2,2,0,0,0,8,0,"{}",216.2694995452296
16,CRITICAL_INSERT,8,1,1,0,0,0,8,0,"{}",205.1457901238728
16,O1_O9,1621,48,41,7,1,6,1621,1,"{G4_BALANCED=1}",194.33880754443385
17,GLOBAL_Q_FINAL,0,0,0,100,3,97,0,3,"{G2_TEC=1, G4_BALANCED=2}",Infinity
17,PARENT,0,0,0,100,96,4,0,96,"{G1_CMAX=15, G2_TEC=14, G3_TWC=14, G4_BALANCED=53}",Infinity
17,CATA_TEST,105,30,16,14,0,14,105,0,"{}",195.2983222071112
17,CATA_APPLY,78,38,2,36,0,36,78,0,"{}",195.2983222071112
17,CRITICAL_SWAP,8,4,4,0,0,0,8,0,"{}",220.3673975433536
17,CRITICAL_INSERT,8,4,4,0,0,0,8,0,"{}",222.56547728668085
17,O1_O9,1653,55,47,8,1,7,1653,1,"{G3_TWC=1}",189.8891607732847
18,GLOBAL_Q_FINAL,0,0,0,100,7,93,0,7,"{G1_CMAX=1, G2_TEC=1, G3_TWC=2, G4_BALANCED=3}",Infinity
18,PARENT,0,0,0,100,89,11,0,89,"{G1_CMAX=14, G2_TEC=13, G3_TWC=12, G4_BALANCED=50}",Infinity
18,CATA_TEST,116,41,22,19,2,17,116,2,"{G2_TEC=1, G3_TWC=1}",196.45783155904476
18,CATA_APPLY,76,45,4,41,2,39,76,2,"{G4_BALANCED=2}",194.8834302500385
18,CRITICAL_SWAP,7,5,5,0,0,0,7,0,"{}",225.84174370238156
18,CRITICAL_INSERT,7,5,5,0,0,0,7,0,"{}",218.47049089746199
18,O1_O9,1670,62,55,7,0,7,1670,0,"{}",193.5541871183968
19,GLOBAL_Q_FINAL,0,0,0,100,12,88,0,12,"{G1_CMAX=1, G2_TEC=3, G3_TWC=2, G4_BALANCED=6}",Infinity
19,PARENT,0,0,0,100,84,16,0,84,"{G1_CMAX=12, G2_TEC=12, G3_TWC=13, G4_BALANCED=47}",Infinity
19,CATA_TEST,132,47,25,22,1,21,132,1,"{G4_BALANCED=1}",195.2983222071112
19,CATA_APPLY,72,31,1,30,1,29,72,1,"{G4_BALANCED=1}",194.8834302500385
19,CRITICAL_SWAP,8,3,3,0,0,0,8,0,"{}",199.23120183494814
19,CRITICAL_INSERT,8,5,5,0,0,0,8,0,"{}",195.92290760093343
19,O1_O9,1681,39,31,8,2,6,1681,2,"{G1_CMAX=2}",187.1876656298599
20,GLOBAL_Q_FINAL,0,0,0,100,12,88,0,12,"{G1_CMAX=3, G3_TWC=2, G4_BALANCED=7}",Infinity
20,PARENT,0,0,0,100,86,14,0,86,"{G1_CMAX=11, G2_TEC=15, G3_TWC=13, G4_BALANCED=47}",Infinity
20,CATA_TEST,118,37,20,17,1,16,118,1,"{G4_BALANCED=1}",194.8834302500385
20,CATA_APPLY,75,33,1,32,0,32,75,0,"{}",194.8834302500385
20,CRITICAL_SWAP,7,2,2,0,0,0,7,0,"{}",240.0918093451055
20,CRITICAL_INSERT,7,4,4,0,0,0,7,0,"{}",235.46618790406814
20,O1_O9,1722,69,62,7,1,6,1722,1,"{G1_CMAX=1}",191.6818433366795
21,GLOBAL_Q_FINAL,0,0,0,100,5,95,0,5,"{G2_TEC=1, G3_TWC=1, G4_BALANCED=3}",Infinity
21,PARENT,0,0,0,100,91,9,0,91,"{G1_CMAX=14, G2_TEC=12, G3_TWC=13, G4_BALANCED=52}",Infinity
21,CATA_TEST,155,60,32,28,1,27,155,1,"{G2_TEC=1}",196.47499781692878
21,CATA_APPLY,67,31,1,30,2,28,67,2,"{G2_TEC=1, G3_TWC=1}",199.748386455671
21,CRITICAL_SWAP,8,4,4,0,0,0,8,0,"{}",205.28495720860525
21,CRITICAL_INSERT,8,5,5,0,0,0,8,0,"{}",194.8983128468156
21,O1_O9,1720,35,27,8,1,7,1720,1,"{G1_CMAX=1}",192.74047718794367
22,GLOBAL_Q_FINAL,0,0,0,100,11,89,0,11,"{G1_CMAX=1, G2_TEC=2, G3_TWC=3, G4_BALANCED=5}",Infinity
22,PARENT,0,0,0,100,83,17,0,83,"{G1_CMAX=13, G2_TEC=13, G3_TWC=10, G4_BALANCED=47}",Infinity
22,CATA_TEST,157,49,25,24,4,20,157,4,"{G3_TWC=1, G4_BALANCED=3}",196.45783155904476
22,CATA_APPLY,66,34,0,34,1,33,66,1,"{G3_TWC=1}",196.45783155904476
22,CRITICAL_SWAP,8,2,2,0,0,0,8,0,"{}",229.05647031491742
22,CRITICAL_INSERT,8,7,7,0,0,0,8,0,"{}",208.6630774769087
22,O1_O9,1750,76,68,8,1,7,1750,1,"{G1_CMAX=1}",185.8032336825712
23,GLOBAL_Q_FINAL,0,0,0,100,9,91,0,9,"{G2_TEC=1, G3_TWC=1, G4_BALANCED=7}",Infinity
23,PARENT,0,0,0,100,88,12,0,88,"{G1_CMAX=14, G2_TEC=13, G3_TWC=14, G4_BALANCED=47}",Infinity
23,CATA_TEST,110,35,17,18,0,18,110,0,"{}",194.6949691463931
23,CATA_APPLY,77,44,1,43,2,41,77,2,"{G2_TEC=1, G4_BALANCED=1}",199.9808037185073
23,CRITICAL_SWAP,8,4,4,0,0,0,8,0,"{}",202.03315065919023
23,CRITICAL_INSERT,8,4,3,1,0,1,8,0,"{}",194.8834302500385
23,O1_O9,1819,70,63,7,1,6,1819,1,"{G1_CMAX=1}",194.33880754443385
24,GLOBAL_Q_FINAL,0,0,0,100,5,95,0,5,"{G1_CMAX=1, G3_TWC=1, G4_BALANCED=3}",Infinity
24,PARENT,0,0,0,100,93,7,0,93,"{G1_CMAX=13, G2_TEC=14, G3_TWC=14, G4_BALANCED=52}",Infinity
24,CATA_TEST,110,46,26,20,0,20,110,0,"{}",211.43160511824416
24,CATA_APPLY,77,48,5,43,1,42,77,1,"{G2_TEC=1}",194.6949691463931
24,CRITICAL_SWAP,8,3,3,0,0,0,8,0,"{}",243.77327451055865
24,CRITICAL_INSERT,8,4,4,0,0,0,8,0,"{}",206.6469611060486
24,O1_O9,1854,66,58,8,1,7,1854,1,"{G1_CMAX=1}",195.1094656790769
25,GLOBAL_Q_FINAL,0,0,0,100,1,99,0,1,"{G4_BALANCED=1}",Infinity
25,PARENT,0,0,0,100,96,4,0,96,"{G1_CMAX=14, G2_TEC=15, G3_TWC=15, G4_BALANCED=52}",Infinity
25,CATA_TEST,136,40,18,22,1,21,136,1,"{G4_BALANCED=1}",211.9243352577333
25,CATA_APPLY,71,40,1,39,1,38,71,1,"{G4_BALANCED=1}",203.25851813505565
25,CRITICAL_SWAP,8,3,3,0,0,0,8,0,"{}",207.45347465257908
25,CRITICAL_INSERT,8,4,3,1,0,1,8,0,"{}",203.19205536514093
25,O1_O9,1872,55,48,7,1,6,1872,1,"{G1_CMAX=1}",194.36756007776432
26,GLOBAL_Q_FINAL,0,0,0,100,9,91,0,9,"{G1_CMAX=1, G3_TWC=2, G4_BALANCED=6}",Infinity
26,PARENT,0,0,0,100,86,14,0,86,"{G1_CMAX=11, G2_TEC=15, G3_TWC=12, G4_BALANCED=48}",Infinity
26,CATA_TEST,115,35,18,17,0,17,115,0,"{}",187.226874783551
26,CATA_APPLY,76,41,1,40,1,39,76,1,"{G4_BALANCED=1}",194.6949691463931
26,CRITICAL_SWAP,10,2,2,0,0,0,10,0,"{}",200.02482898613877
26,CRITICAL_INSERT,10,4,3,1,0,1,10,0,"{}",198.30919840221898
26,O1_O9,1923,44,35,9,4,5,1923,4,"{G1_CMAX=3, G3_TWC=1}",185.564871294675
27,GLOBAL_Q_FINAL,0,0,0,100,4,96,0,4,"{G4_BALANCED=4}",Infinity
27,PARENT,0,0,0,100,94,6,0,94,"{G1_CMAX=15, G2_TEC=15, G3_TWC=15, G4_BALANCED=49}",Infinity
27,CATA_TEST,141,47,25,22,1,21,141,1,"{G4_BALANCED=1}",203.25851813505565
27,CATA_APPLY,70,28,0,28,0,28,70,0,"{}",213.93848843894207
27,CRITICAL_SWAP,9,5,5,0,0,0,9,0,"{}",221.632994204816
27,CRITICAL_INSERT,9,5,5,0,0,0,9,0,"{}",197.36168973622085
27,O1_O9,1947,36,28,8,1,7,1947,1,"{G4_BALANCED=1}",195.07436982998306
28,GLOBAL_Q_FINAL,0,0,0,100,5,95,0,5,"{G1_CMAX=1, G3_TWC=1, G4_BALANCED=3}",Infinity
28,PARENT,0,0,0,100,89,11,0,89,"{G1_CMAX=12, G2_TEC=13, G3_TWC=13, G4_BALANCED=51}",Infinity
28,CATA_TEST,115,36,18,18,2,16,115,2,"{G2_TEC=1, G4_BALANCED=1}",192.82729227870576
28,CATA_APPLY,76,42,1,41,1,40,76,1,"{G3_TWC=1}",197.0331828662961
28,CRITICAL_SWAP,8,3,3,0,0,0,8,0,"{}",218.75836025997262
28,CRITICAL_INSERT,8,3,3,0,0,0,8,0,"{}",201.1024247227407
28,O1_O9,2013,54,46,8,3,5,2013,3,"{G1_CMAX=2, G2_TEC=1}",179.13234127972135
29,GLOBAL_Q_FINAL,0,0,0,100,3,97,0,3,"{G3_TWC=1, G4_BALANCED=2}",Infinity
29,PARENT,0,0,0,100,97,3,0,97,"{G1_CMAX=15, G2_TEC=15, G3_TWC=14, G4_BALANCED=53}",Infinity
29,CATA_TEST,110,35,16,19,0,19,110,0,"{}",244.8600180612537
29,CATA_APPLY,77,37,1,36,0,36,77,0,"{}",211.44347859210185
29,CRITICAL_SWAP,9,5,5,0,0,0,9,0,"{}",249.1406124747351
29,CRITICAL_INSERT,9,8,8,0,0,0,9,0,"{}",213.19515009921366
29,O1_O9,2062,52,43,9,0,9,2062,0,"{}",200.64906163186615
30,GLOBAL_Q_FINAL,0,0,0,100,2,98,0,2,"{G2_TEC=1, G4_BALANCED=1}",Infinity
30,PARENT,0,0,0,100,92,8,0,92,"{G1_CMAX=13, G2_TEC=14, G3_TWC=13, G4_BALANCED=52}",Infinity
30,CATA_TEST,114,39,20,19,0,19,114,0,"{}",231.85978387716528
30,CATA_APPLY,76,31,3,28,4,24,76,4,"{G3_TWC=2, G4_BALANCED=2}",226.21168127986115
30,CRITICAL_SWAP,9,5,5,0,0,0,9,0,"{}",220.77081235932303
30,CRITICAL_INSERT,9,8,8,0,0,0,9,0,"{}",223.07449543007112
30,O1_O9,2109,72,63,9,2,7,2109,2,"{G1_CMAX=2}",184.9213151519693
31,GLOBAL_Q_FINAL,0,0,0,100,4,96,0,4,"{G2_TEC=1, G3_TWC=1, G4_BALANCED=2}",Infinity
31,PARENT,0,0,0,100,94,6,0,94,"{G1_CMAX=15, G2_TEC=13, G3_TWC=14, G4_BALANCED=52}",Infinity
31,CATA_TEST,124,35,18,17,1,16,124,1,"{G2_TEC=1}",224.34826423998487
31,CATA_APPLY,74,35,2,33,1,32,74,1,"{G4_BALANCED=1}",228.410321436938
31,CRITICAL_SWAP,9,3,3,0,0,0,9,0,"{}",224.83362014562346
31,CRITICAL_INSERT,9,6,6,0,0,0,9,0,"{}",223.47746608866944
31,O1_O9,2153,63,54,9,0,9,2153,0,"{}",189.72120230532076
32,GLOBAL_Q_FINAL,0,0,0,100,5,95,0,5,"{G2_TEC=1, G3_TWC=1, G4_BALANCED=3}",Infinity
32,PARENT,0,0,0,100,90,10,0,90,"{G1_CMAX=12, G2_TEC=12, G3_TWC=14, G4_BALANCED=52}",Infinity
32,CATA_TEST,111,35,19,16,0,16,111,0,"{}",203.80980145517057
32,CATA_APPLY,77,27,1,26,2,24,77,2,"{G2_TEC=2}",195.77387743173202
32,CRITICAL_SWAP,9,3,3,0,0,0,9,0,"{}",199.60995125595738
32,CRITICAL_INSERT,9,2,2,0,0,0,9,0,"{}",199.54780424657332
32,O1_O9,2219,75,66,9,3,6,2219,3,"{G1_CMAX=3}",190.49341842272455
33,GLOBAL_Q_FINAL,0,0,0,100,3,97,0,3,"{G2_TEC=1, G3_TWC=1, G4_BALANCED=1}",Infinity
33,PARENT,0,0,0,100,95,5,0,95,"{G1_CMAX=14, G2_TEC=14, G3_TWC=14, G4_BALANCED=53}",Infinity
33,CATA_TEST,128,54,31,23,0,23,128,0,"{}",191.61561141520326
33,CATA_APPLY,73,31,4,27,1,26,73,1,"{G4_BALANCED=1}",194.10980988993379
33,CRITICAL_SWAP,10,3,3,0,0,0,10,0,"{}",202.61797866508383
33,CRITICAL_INSERT,10,9,9,0,0,0,10,0,"{}",187.06191475587548
33,O1_O9,2263,83,73,10,1,9,2263,1,"{G1_CMAX=1}",180.6204828411951
34,GLOBAL_Q_FINAL,0,0,0,100,3,97,0,3,"{G4_BALANCED=3}",Infinity
34,PARENT,0,0,0,100,95,5,0,95,"{G1_CMAX=15, G2_TEC=14, G3_TWC=15, G4_BALANCED=51}",Infinity
34,CATA_TEST,146,54,30,24,0,24,146,0,"{}",205.77372046019536
34,CATA_APPLY,69,33,1,32,2,30,69,2,"{G2_TEC=1, G4_BALANCED=1}",251.95487610091996
34,CRITICAL_SWAP,10,4,4,0,0,0,10,0,"{}",225.8289415423775
34,CRITICAL_INSERT,10,4,4,0,0,0,10,0,"{}",236.12036966036757
34,O1_O9,2311,103,93,10,0,10,2311,0,"{}",185.49441854921392
35,GLOBAL_Q_FINAL,0,0,0,100,0,100,0,0,"{}",Infinity
35,PARENT,0,0,0,100,99,1,0,99,"{G1_CMAX=15, G2_TEC=15, G3_TWC=15, G4_BALANCED=54}",Infinity
35,CATA_TEST,105,42,24,18,1,17,105,1,"{G4_BALANCED=1}",216.93343656616304
35,CATA_APPLY,78,44,3,41,0,41,78,0,"{}",196.45783155904476
35,CRITICAL_SWAP,10,4,4,0,0,0,10,0,"{}",224.12877479162398
35,CRITICAL_INSERT,10,8,8,0,0,0,10,0,"{}",209.6905924976009
35,O1_O9,2409,55,45,10,0,10,2409,0,"{}",194.8834302500385
36,GLOBAL_Q_FINAL,0,0,0,100,2,98,0,2,"{G2_TEC=1, G3_TWC=1}",Infinity
36,PARENT,0,0,0,100,96,4,0,96,"{G1_CMAX=15, G2_TEC=14, G3_TWC=13, G4_BALANCED=54}",Infinity
36,CATA_TEST,132,49,31,18,1,17,132,1,"{G3_TWC=1}",195.50399453261403
36,CATA_APPLY,72,32,0,32,1,31,72,1,"{G4_BALANCED=1}",186.5555032825312
36,CRITICAL_SWAP,10,3,3,0,0,0,10,0,"{}",204.07175797973116
36,CRITICAL_INSERT,10,5,5,0,0,0,10,0,"{}",203.05196868998286
36,O1_O9,2458,96,86,10,0,10,2458,0,"{}",186.25972750214385
37,GLOBAL_Q_FINAL,0,0,0,100,4,96,0,4,"{G2_TEC=1, G4_BALANCED=3}",Infinity
37,PARENT,0,0,0,100,94,6,0,94,"{G1_CMAX=15, G2_TEC=13, G3_TWC=15, G4_BALANCED=51}",Infinity
37,CATA_TEST,127,40,19,21,1,20,127,1,"{G4_BALANCED=1}",229.05162513653693
37,CATA_APPLY,73,38,5,33,1,32,73,1,"{G2_TEC=1}",218.18925024591533
