candidateFingerprint,Cmax,TEC,TWC
79c83e9123fb5da39204baf0f9db310777e861cf6c6f29c53dde26084dd627bf,550.7612370285259,22409.342497901573,38087.14452437256
f31ecc05bad3d3b189b7962720a88be6edeb1788ce0d02e1b2e9cea8d688ef37,917.3591592555529,21723.254153566333,36678.36194523739
e8d10181412065f0e78cd5bf335364aa477a2bff01773d56bea32e98d56c8399,1013.5588631517696,21921.891158392584,35262.36436844134
7f796a0bab17ad80c24ca72d73a44f4a450ba3af57bfd84083896ca619204b2e,706.7475847016894,21876.145623739063,37450.41703638369
69604b43cbae20a1bc5b57296e43802757d5d2d3e6d83aa8a7de37890c87607c,750.9475449986826,21891.247144520014,37141.6055994348
8bed434f8ca53d1403da7c1ae29a1f9fc032002a901fa3cd7d924568075c5dc1,835.4588631370393,21887.559012743244,35903.4242334686
6a0547c6e86cd62993a763995c4ef1f0e6f4323220963970658e42e1857a9950,901.7613749956289,21942.18870971022,35632.811067059534
e78d38cb43b2a61c6e9e39e269c8289aa5a95975489144e4879790ea7dd4faaf,835.4588631370393,21948.454683128566,35806.01984998188
202b3292dfb4b16f00e5a66461f3549c91cffc0bc0c1bc908400c09ccd84376b,860.1559448627185,21951.604691176093,35742.80022044697
611c0643687e1f6cc96339408d6214503e0017fab487fe9cda912bba821a4fa0,835.4588631370265,21960.433081644886,35868.901581583996
9b8badf6a20da3bd100f2110017b337bc11e177174e8df95e596023c9eef5e4e,835.4588631378618,21934.790767473674,35825.52053768742
611c0643687e1f6cc96339408d6214503e0017fab487fe9cda912bba821a4fa0,835.4588631370265,21960.433081644886,35868.901581583996
51e55867e90662a13cc21f03ef260b514166a97ae19a5868b9ded308b4e09a82,835.455944771682,21957.038553444967,35869.1681615824
2cd53836817a6195de940be8fa720a0ccbdc105f4952192ede0e1994ad78803c,787.3588631450499,22010.330783600024,35913.99971969867
611c0643687e1f6cc96339408d6214503e0017fab487fe9cda912bba821a4fa0,835.4588631370265,21960.433081644886,35868.901581583996
ba145cb737b675e8314c05d0ae422012366c482f01f54c84658021a4a1eb876c,771.7588631614733,22367.91317530898,35041.16238082673
611c0643687e1f6cc96339408d6214503e0017fab487fe9cda912bba821a4fa0,835.4588631370265,21960.433081644886,35868.901581583996
ba145cb737b675e8314c05d0ae422012366c482f01f54c84658021a4a1eb876c,771.7588631614733,22367.91317530898,35041.16238082673
611c0643687e1f6cc96339408d6214503e0017fab487fe9cda912bba821a4fa0,835.4588631370265,21960.433081644886,35868.901581583996
37ba28fbb0fa70cfdf4f7332bca6e688ad7f7648e02a16daa0337a21954440b6,913.9250865352,21778.834969214724,37963.20210619062
501414fa63d67c0c90111c0ac04131f88a29e9cc6ad54cd9a540b5ac4d3ece47,667.7588770069069,22332.060268740763,35700.7498162362
efdd81e3c33146db91e447cda28f3cf51a8fe7d80b5d8b211e9adcebc757c05e,815.9588631624028,22090.547183529772,35253.76734924437
e85fb8f3e1113b4f8007b0056e3eda9f3be1a9e8f5fed7a969456e4183d2804f,819.8588632336049,21888.03825855133,36311.746759307905
43844b083e13b8a964285b1ebb6a45486a956fefefc8f87e281fdd3395c4590e,797.7588631294858,21983.978785780644,35932.92186179501
e85fb8f3e1113b4f8007b0056e3eda9f3be1a9e8f5fed7a969456e4183d2804f,819.8588632336049,21888.03825855133,36311.746759307905
2d03500bfa1cf2ae404ee797ac15336ea1250696417ce4236d2b63f217d16271,819.8580040950471,21987.31449205991,35606.41241785879
7ca060c235ed2a457385c1ab0eedaf69d7a1238f8d8722accf175715de09d898,819.8588632331891,21888.038912542565,36311.748285290094
284182156dbb27577dfb2207517fbcce22d091b08ce01eb271509f7f209d88de,769.1608088412771,22065.816222857007,35918.31789436528
e95e04bb734803f6ef63d210ced3ae876b92aeb9eeac0b3fdce9ff47c207e1e7,731.4607464727851,22022.395463835455,36762.67149816848
7cde812772c05d2394626a9b3af184ad9d76e0b5b5fc1d2ad72843bf48a309a6,702.8588769500684,22344.933832350136,35509.43430924213
cf7e33851697f9cc8c87a6fa646c67b415e003a34e8280b665144436949983b9,819.8580040444318,21826.828422602488,37486.96078753367
18e3b445be6ec92836b1788e83649f198a56baad7f2fad2068495533888aab6f,888.7580041009277,22008.61852161071,35159.781778528646
18e3b445be6ec92836b1788e83649f198a56baad7f2fad2068495533888aab6f,888.7580041009277,22008.61852161071,35159.781778528646
bdd3bfd8e1c71e305bfcaa6af38de13d469d358ec5f2c1c5bc1fb0260b58b816,787.3580041025101,21951.757028960375,35944.393651444516
c7b0aa6042731b96f8ae9d8a19e415f490577378bcc1e369678a2b4c19431e54,747.0559448720643,22066.318255378974,36126.001194535
d9e3eec7f2d9996661d41ca63e8cc867ad519fa08c05b2e1c4c1627d6a0cd7c1,936.8613784071558,21934.80675446766,35140.75413614512
c60d8c3a4257cc3c215608879feff01f084cad35b0f521231f77343d891de984,844.5580040945795,22054.4304223684,35110.66190450639
f28f1e35a3bc6c4c5e4dbc5d9391965103dcd157b267bce3976f3aac30cffb19,844.5580040945795,22051.68989446276,35406.900157534255
60a29aa3c597dbd8d35034cb3cfcc2a9dbb17a60719f1f278e12a7501cd929b8,771.7588631614733,22202.16534974586,35364.88725073205
0e7a477e58c5c8c6c7f0a32498df575fec4a5967650dab40ac2cdf84a7cf4fe1,844.5559448355529,22057.698717743348,35355.6116178189
2e337fe5658eaece14b41a81b3d4befe66762136877a379b7063295278e510b5,964.1578743390177,21874.694289276333,35879.62935698994
f64066113278e9658144eaf32950fb6826a1d6a57827e9f97bc6ad5f76c28850,904.355944849011,21929.422493231214,35465.26721999878
68b4c87d73cdcf368683415c5f1cad94f6cc4bf8b6b7e69f8ee6b13ad4f09bcb,904.3588631365783,21918.02646683804,35403.72587419617
68b4c87d73cdcf368683415c5f1cad94f6cc4bf8b6b7e69f8ee6b13ad4f09bcb,904.3588631365783,21918.02646683804,35403.72587419617
c8caed6acfd4661e6d8807d25cc28bf557256ab5dc3dd41f838f4aef9879cadc,904.3588630605655,21922.70376793453,35478.33308195384
