seed,cycle,fe,workingBestCmax,archiveBestCmax,cmaxGap,workingBestTEC,archiveBestTEC,tecGap,workingBestTWC,archiveBestTWC,twcGap,workingSize,archiveSize
20260911,1,31363,1416.5770335739558,1416.5770335739558,0.0,211431.50877135532,211431.50877135532,0.0,478405.0978171874,478405.0978171874,0.0,100,77
20260911,2,50000,1382.292388263837,1382.292388263837,0.0,211001.55063766643,210744.4671490309,257.0834886355151,457394.01770196686,457394.01770196686,0.0,100,107
