seed,cycle,fe,representative,poolIndex,source,fingerprint,Cmax,TEC,TWC,pddrScore,pddrRank,poolPresent,pddrSelected,rejectReason,nextPopulationSlot,nextSemanticRole,qgTeacherUses,qpTeacherUses,teacherUseCycles,improvedOffspringCount,lastImprovementFE,lastImprovementTeacherKind,lastImprovementRequestingRole,lastTeacherFE,lastTeacherRole,retiredAtCycle
20260912,1,18731,E_C,107,O1_O9,[24, 58, 42, 14, 73, 69, 60, 34, 67, 87, 21, 84, 38, 10, 25, 4, 54, 96, 70, 85, 62, 5, 71, 35, 15, 19, 74, 49, 31, 44, 66, 17, 72, 48, 45, 76, 20, 88, 52, 32, 0, 2, 59, 16, 94, 27, 7, 1, 93, 6, 77, 9, 78, 95, 55, 37, 40, 64, 22, 99, 90, 30, 8, 43, 23, 98, 89, 3, 11, 47, 13, 57, 97, 75, 53, 61, 91, 41, 36, 56, 80, 28, 86, 29, 79, 12, 46, 18, 50, 83, 33, 39, 82, 26, 92, 68, 65, 81, 63, 51]|[2, 2, 3, 2, 1, 1, 3, 3, 3, 1, 3, 1, 3, 0, 2, 3, 0, 3, 2, 4, 3, 2, 2, 2, 2, 3, 3, 2, 2, 3, 2, 1, 2, 1, 3, 1, 1, 1, 3, 0, 0, 1, 3, 2, 2, 3, 0, 0, 1, 2, 1, 2, 3, 3, 4, 2, 1, 3, 3, 3, 3, 4, 2, 2, 0, 3, 0, 1, 1, 1, 0, 4, 1, 0, 1, 2, 0, 0, 0, 2, 1, 1, 1, 1, 2, 2, 1, 4, 4, 2, 0, 4, 4, 1, 4, 4, 3, 2, 3, 2]|[1, 2, 4, 3, 0, 2, 3, 0, 1, 1, 3, 2, 1, 2, 0, 0, 0, 2, 0, 0, 0, 4, 2, 0, 1, 1, 0, 0, 0, 3, 2, 0, 0, 1, 1, 2, 0, 2, 1, 0, 2, 0, 0, 0, 0, 4, 0, 1, 0, 1, 2, 0, 2, 4, 0, 3, 0, 1, 1, 0, 1, 0, 3, 4, 0, 0, 1, 1, 0, 0, 2, 0, 1, 0, 2, 2, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 2, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 2, 1, 1]|[2, 3, 0, 2, 0, 1, 1, 3, 3, 0, 3, 1, 0, 1, 0, 1, 0, 0, 0, 0, 1, 1, 1, 0, 0, 1, 0, 1, 1, 0, 0, 0, 2, 1, 1, 0, 0, 0, 1, 0, 1, 0, 0, 3, 3, 2, 1, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0, 1, 0, 0, 1, 0, 1, 0, 1, 1, 1, 0, 1, 2, 0, 0, 1, 1, 3, 0, 0, 0, 0, 3, 1, 0, 0, 1, 0, 0, 3, 2, 0, 0],577.9124924589797,68172.41097444049,131831.58335708175,0.0196078431372549,8,true,true,SELECTED,8,G1_CMAX,1,0,2,0,-1,NONE,NONE,20431,G4_BALANCED,-1
20260912,1,18731,E_E,176,O1_O9,[24, 58, 42, 73, 11, 3, 89, 98, 43, 8, 65, 46, 90, 61, 41, 60, 15, 50, 99, 17, 94, 78, 35, 88, 26, 0, 6, 82, 36, 23, 80, 44, 67, 47, 69, 37, 33, 32, 5, 52, 27, 1, 95, 62, 97, 34, 4, 59, 76, 84, 66, 38, 21, 7, 49, 72, 25, 93, 68, 56, 40, 64, 14, 9, 85, 79, 96, 48, 77, 57, 74, 55, 75, 83, 30, 16, 39, 12, 29, 20, 45, 92, 31, 10, 63, 51, 86, 18, 28, 53, 71, 91, 70, 81, 13, 22, 87, 54, 2, 19]|[2, 1, 3, 2, 1, 1, 0, 3, 1, 2, 4, 1, 1, 4, 1, 4, 1, 2, 4, 3, 3, 3, 4, 4, 4, 4, 3, 3, 4, 4, 4, 2, 1, 2, 2, 2, 0, 4, 3, 2, 2, 4, 3, 2, 1, 2, 1, 3, 1, 1, 4, 1, 0, 1, 4, 4, 0, 4, 2, 0, 1, 3, 4, 3, 3, 3, 4, 1, 1, 3, 4, 1, 1, 4, 4, 2, 4, 3, 3, 1, 3, 2, 1, 1, 3, 4, 4, 4, 4, 1, 2, 1, 4, 1, 4, 4, 4, 2, 3, 1]|[0, 2, 0, 3, 2, 0, 0, 0, 1, 3, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 4, 0, 0, 0, 0, 1, 2, 0, 0, 0, 4, 0, 2, 1, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 2, 2, 0, 2, 0, 0, 0, 0, 2, 0, 0, 1, 0, 2, 0, 0, 0, 0, 1, 1, 1, 0, 2, 0, 0, 0, 0, 2, 0, 0, 2, 0, 0, 0, 0, 1, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]|[2, 0, 0, 3, 1, 0, 0, 2, 0, 2, 0, 0, 1, 0, 0, 0, 0, 0, 0, 3, 3, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 2, 1, 3, 1, 0, 0, 0, 1, 0, 2, 0, 0, 1, 1, 1, 0, 1, 0, 0, 1, 1, 0, 0, 0, 0, 2, 0, 0, 3, 0, 3, 3, 3, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0, 0, 3, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 2, 1, 0],1800.1384683846031,58697.99152750193,96641.7030623079,0.02127659574468085,10,true,true,SELECTED,10,G1_CMAX,0,0,,0,-1,NONE,NONE,-1,NONE,2
20260912,1,18731,E_W,180,O1_O9,[24, 58, 42, 73, 11, 3, 89, 98, 43, 8, 37, 46, 90, 61, 41, 51, 25, 67, 30, 82, 6, 78, 94, 17, 49, 7, 40, 38, 86, 84, 96, 59, 95, 34, 97, 62, 4, 70, 27, 52, 5, 36, 33, 83, 69, 47, 50, 44, 80, 88, 1, 66, 39, 16, 65, 0, 75, 12, 28, 57, 77, 48, 32, 72, 79, 85, 9, 74, 76, 26, 64, 18, 56, 68, 93, 15, 22, 23, 14, 99, 91, 71, 53, 87, 13, 81, 60, 55, 29, 54, 45, 92, 10, 31, 63, 35, 21, 20, 2, 19]|[2, 1, 3, 2, 1, 1, 0, 3, 1, 2, 4, 1, 1, 4, 1, 4, 1, 2, 4, 3, 3, 3, 3, 3, 4, 1, 4, 1, 4, 1, 1, 3, 1, 2, 1, 4, 3, 4, 2, 2, 3, 4, 3, 2, 2, 2, 1, 2, 4, 4, 4, 4, 4, 2, 4, 4, 1, 1, 4, 3, 1, 1, 4, 4, 3, 3, 3, 4, 4, 4, 3, 4, 0, 2, 4, 0, 4, 4, 4, 0, 1, 2, 1, 4, 4, 1, 4, 3, 3, 1, 3, 2, 1, 1, 3, 4, 4, 2, 3, 1]|[0, 2, 0, 3, 2, 0, 0, 0, 1, 3, 0, 0, 1, 0, 0, 0, 0, 1, 0, 2, 1, 4, 0, 0, 0, 2, 0, 0, 0, 0, 2, 0, 2, 2, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0, 2, 0, 4, 0, 0, 0, 0, 0, 2, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 2, 0, 1, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 1, 0]|[2, 0, 0, 3, 1, 0, 0, 2, 0, 2, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 2, 3, 3, 0, 1, 0, 0, 0, 1, 0, 1, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 3, 1, 2, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 3, 3, 3, 0, 0, 0, 3, 0, 0, 2, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0, 0, 3, 1, 0, 0, 0, 0, 2, 1, 0],1896.5573566181395,59468.4165915716,94662.96502940275,0.06666666666666667,25,true,true,SELECTED,25,G4_BALANCED,0,0,,0,-1,NONE,NONE,-1,NONE,2
20260912,1,18731,E_B,128,O1_O9,[33, 86, 7, 44, 69, 94, 5, 90, 49, 59, 26, 27, 78, 24, 42, 92, 96, 21, 38, 88, 1, 63, 20, 29, 23, 32, 58, 83, 0, 81, 4, 45, 35, 2, 91, 80, 6, 12, 54, 19, 85, 10, 41, 67, 8, 37, 76, 46, 66, 95, 75, 17, 22, 9, 30, 57, 61, 39, 50, 47, 82, 28, 31, 71, 56, 68, 99, 15, 13, 73, 11, 34, 77, 65, 98, 25, 16, 51, 14, 48, 18, 40, 60, 79, 53, 70, 97, 72, 64, 93, 3, 89, 84, 74, 43, 55, 36, 62, 52, 87]|[3, 0, 2, 2, 2, 2, 2, 4, 2, 1, 0, 0, 3, 2, 3, 2, 1, 3, 3, 3, 3, 3, 1, 2, 2, 2, 2, 2, 2, 2, 3, 4, 3, 2, 4, 4, 4, 1, 1, 4, 3, 1, 1, 4, 3, 2, 2, 1, 1, 3, 4, 2, 3, 4, 3, 1, 4, 0, 1, 2, 2, 2, 2, 3, 3, 4, 3, 1, 1, 1, 1, 2, 3, 1, 1, 1, 2, 2, 2, 4, 3, 2, 3, 4, 1, 4, 2, 2, 1, 1, 1, 0, 3, 0, 2, 4, 3, 3, 1, 2]|[1, 0, 4, 1, 3, 3, 1, 0, 2, 2, 0, 0, 4, 1, 3, 4, 0, 0, 0, 0, 0, 1, 0, 2, 0, 0, 1, 1, 0, 2, 1, 0, 1, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 3, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0, 2, 4, 1, 4, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 3, 0, 1, 4, 0, 0, 1, 0, 4, 2, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 1, 1]|[2, 0, 3, 2, 3, 1, 0, 0, 1, 0, 1, 0, 1, 2, 1, 3, 1, 0, 1, 0, 3, 1, 0, 3, 3, 0, 2, 3, 0, 1, 2, 0, 0, 3, 0, 0, 0, 0, 0, 0, 2, 0, 1, 0, 0, 3, 3, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 2, 1, 0, 1, 0, 0, 0, 3, 0, 0, 1, 0, 2, 1, 0, 1, 0, 3, 0, 3, 0, 0, 1, 3, 0, 1, 0, 0, 2, 0, 0, 1, 0, 0, 1, 2, 0, 2, 0, 1, 3],883.7255245500096,62449.31189972173,108373.94917185875,0.00909090909090909,3,true,true,SELECTED,3,G1_CMAX,1,0,2,0,-1,NONE,NONE,20031,G3_TWC,3
20260912,2,38639,E_C,200,PARENT,[24, 58, 42, 14, 73, 69, 60, 34, 67, 87, 21, 84, 38, 10, 25, 4, 54, 96, 70, 85, 62, 5, 71, 35, 15, 19, 74, 49, 31, 44, 66, 17, 72, 48, 45, 76, 20, 88, 52, 32, 0, 2, 59, 16, 94, 27, 7, 1, 93, 6, 77, 9, 78, 95, 55, 37, 40, 64, 22, 99, 90, 30, 8, 43, 23, 98, 89, 3, 11, 47, 13, 57, 97, 75, 53, 61, 91, 41, 36, 56, 80, 28, 86, 29, 79, 12, 46, 18, 50, 83, 33, 39, 82, 26, 92, 68, 65, 81, 63, 51]|[2, 2, 3, 2, 1, 1, 3, 3, 3, 1, 3, 1, 3, 0, 2, 3, 0, 3, 2, 4, 3, 2, 2, 2, 2, 3, 3, 2, 2, 3, 2, 1, 2, 1, 3, 1, 1, 1, 3, 0, 0, 1, 3, 2, 2, 3, 0, 0, 1, 2, 1, 2, 3, 3, 4, 2, 1, 3, 3, 3, 3, 4, 2, 2, 0, 3, 0, 1, 1, 1, 0, 4, 1, 0, 1, 2, 0, 0, 0, 2, 1, 1, 1, 1, 2, 2, 1, 4, 4, 2, 0, 4, 4, 1, 4, 4, 3, 2, 3, 2]|[1, 2, 4, 3, 0, 2, 3, 0, 1, 1, 3, 2, 1, 2, 0, 0, 0, 2, 0, 0, 0, 4, 2, 0, 1, 1, 0, 0, 0, 3, 2, 0, 0, 1, 1, 2, 0, 2, 1, 0, 2, 0, 0, 0, 0, 4, 0, 1, 0, 1, 2, 0, 2, 4, 0, 3, 0, 1, 1, 0, 1, 0, 3, 4, 0, 0, 1, 1, 0, 0, 2, 0, 1, 0, 2, 2, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 2, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 2, 1, 1]|[2, 3, 0, 2, 0, 1, 1, 3, 3, 0, 3, 1, 0, 1, 0, 1, 0, 0, 0, 0, 1, 1, 1, 0, 0, 1, 0, 1, 1, 0, 0, 0, 2, 1, 1, 0, 0, 0, 1, 0, 1, 0, 0, 3, 3, 2, 1, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0, 1, 0, 0, 1, 0, 1, 0, 1, 1, 1, 0, 1, 2, 0, 0, 1, 1, 3, 0, 0, 0, 0, 3, 1, 0, 0, 1, 0, 0, 3, 2, 0, 0],577.9124924589797,68172.41097444049,131831.58335708175,0.25,34,true,true,SELECTED,34,G4_BALANCED,0,0,,0,-1,NONE,NONE,-1,NONE,-1
20260912,2,38639,E_E,176,O1_O9,[24, 58, 42, 73, 11, 3, 89, 98, 40, 43, 8, 35, 46, 90, 26, 38, 93, 25, 88, 37, 82, 6, 22, 86, 51, 20, 94, 17, 1, 44, 7, 47, 69, 83, 33, 67, 5, 52, 27, 95, 14, 62, 97, 34, 4, 96, 59, 84, 76, 68, 55, 57, 99, 16, 49, 50, 74, 41, 66, 75, 77, 48, 2, 9, 85, 79, 70, 32, 64, 23, 81, 29, 53, 78, 92, 10, 31, 63, 18, 65, 12, 0, 56, 61, 21, 72, 15, 30, 54, 91, 71, 87, 39, 60, 80, 36, 13, 45, 28, 19]|[2, 1, 3, 2, 1, 1, 0, 3, 4, 1, 2, 3, 3, 3, 3, 3, 1, 1, 3, 3, 3, 3, 4, 4, 4, 3, 3, 3, 4, 2, 1, 2, 2, 2, 3, 4, 3, 2, 2, 3, 4, 4, 1, 2, 1, 3, 1, 1, 4, 4, 1, 1, 4, 2, 4, 1, 4, 1, 4, 3, 1, 1, 4, 3, 3, 3, 4, 4, 3, 4, 3, 3, 1, 3, 2, 1, 1, 3, 4, 4, 1, 4, 0, 2, 4, 4, 0, 4, 0, 1, 2, 1, 4, 4, 4, 4, 4, 2, 3, 1]|[0, 2, 0, 3, 2, 0, 0, 0, 0, 1, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 1, 0, 0, 0, 4, 0, 0, 0, 4, 0, 2, 1, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 2, 2, 0, 2, 0, 0, 0, 0, 2, 0, 2, 0, 2, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 3, 0, 1, 0, 0, 1, 4, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 1, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]|[2, 0, 1, 2, 1, 1, 0, 2, 0, 0, 2, 0, 0, 1, 2, 2, 1, 0, 1, 2, 0, 2, 0, 0, 0, 3, 0, 3, 0, 2, 0, 2, 1, 3, 1, 0, 0, 0, 1, 2, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 3, 3, 3, 0, 0, 3, 0, 1, 1, 0, 0, 3, 1, 0, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 2, 1, 0],1563.2034139716634,56932.07614983166,97971.12637928758,0.025,18,true,true,SELECTED,18,G1_CMAX,1,0,3,0,-1,NONE,NONE,38939,G3_TWC,3
20260912,2,38639,E_W,189,O1_O9,[24, 58, 42, 68, 73, 11, 3, 84, 89, 66, 82, 37, 55, 36, 88, 14, 26, 41, 93, 25, 67, 62, 8, 43, 6, 1, 20, 94, 17, 49, 51, 21, 50, 38, 86, 0, 98, 96, 59, 4, 34, 97, 90, 70, 27, 52, 5, 46, 33, 83, 77, 7, 85, 75, 23, 57, 16, 32, 47, 35, 74, 30, 53, 22, 65, 79, 44, 45, 64, 39, 69, 78, 72, 54, 99, 48, 80, 18, 87, 71, 91, 15, 2, 60, 31, 10, 92, 61, 56, 29, 63, 81, 40, 12, 76, 13, 9, 28, 95, 19]|[2, 1, 3, 4, 2, 1, 1, 3, 3, 4, 1, 2, 3, 3, 3, 4, 3, 3, 1, 1, 4, 3, 3, 3, 3, 4, 3, 3, 3, 4, 1, 4, 4, 1, 4, 4, 1, 1, 3, 1, 2, 1, 2, 4, 2, 2, 3, 4, 3, 2, 2, 2, 1, 2, 4, 4, 2, 4, 1, 1, 4, 3, 1, 1, 0, 3, 3, 3, 3, 4, 1, 2, 4, 0, 4, 4, 4, 4, 1, 2, 1, 0, 4, 4, 1, 1, 2, 3, 1, 3, 3, 3, 4, 1, 4, 4, 2, 3, 3, 1]|[0, 2, 0, 0, 3, 2, 0, 0, 0, 0, 1, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 4, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 2, 0, 2, 2, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 2, 0, 4, 0, 0, 2, 0, 2, 0, 0, 0, 0, 2, 1, 1, 1, 1, 0, 0, 0, 2, 0, 1, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 4, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0]|[2, 0, 3, 0, 3, 1, 0, 2, 1, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 2, 3, 3, 0, 1, 0, 0, 0, 0, 0, 1, 0, 1, 1, 1, 0, 0, 0, 1, 0, 0, 0, 1, 3, 3, 2, 0, 2, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 3, 3, 3, 3, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 1, 3, 0, 0, 1, 0, 1, 0, 0, 0, 0, 2, 1, 2, 0],1326.9934302130744,58041.18511203883,89275.23575715398,0.006756756756756757,2,true,true,SELECTED,2,G1_CMAX,0,0,,0,-1,NONE,NONE,-1,NONE,-1
20260912,2,38639,E_B,136,O1_O9,[24, 40, 42, 14, 9, 85, 91, 45, 87, 86, 46, 0, 70, 56, 53, 88, 8, 76, 43, 6, 39, 1, 51, 78, 94, 17, 49, 7, 38, 66, 98, 96, 59, 95, 34, 97, 54, 81, 29, 61, 25, 92, 10, 31, 63, 80, 60, 4, 27, 52, 5, 65, 33, 83, 69, 47, 15, 23, 30, 16, 75, 35, 57, 77, 48, 72, 79, 20, 12, 28, 41, 13, 93, 90, 26, 68, 32, 18, 50, 58, 64, 22, 62, 36, 55, 37, 82, 67, 84, 89, 3, 11, 73, 74, 44, 21, 99, 71, 2, 19]|[2, 1, 3, 4, 1, 4, 1, 2, 1, 4, 4, 4, 4, 1, 2, 3, 3, 2, 1, 2, 1, 0, 0, 3, 2, 3, 3, 1, 1, 0, 1, 1, 3, 1, 2, 1, 4, 3, 3, 1, 3, 2, 1, 1, 3, 4, 4, 3, 2, 2, 3, 4, 3, 2, 2, 2, 1, 2, 0, 2, 1, 1, 3, 1, 1, 4, 3, 3, 3, 3, 3, 4, 4, 4, 4, 4, 4, 4, 1, 1, 3, 3, 3, 3, 3, 2, 1, 4, 3, 0, 1, 1, 2, 4, 0, 4, 4, 2, 3, 1]|[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 2, 1, 0, 0, 0, 4, 0, 0, 0, 2, 0, 2, 0, 2, 1, 0, 0, 0, 0, 1, 0, 0, 1, 4, 0, 0, 0, 0, 0, 3, 4, 1, 0, 0, 1, 1, 1, 2, 0, 4, 1, 2, 2, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 3, 1, 0, 0, 0, 0, 2, 3, 0, 1, 0, 0, 0, 1, 0]|[2, 1, 3, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 0, 3, 0, 3, 0, 1, 0, 0, 0, 0, 1, 1, 1, 0, 0, 2, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 3, 1, 2, 1, 2, 0, 0, 1, 0, 0, 1, 0, 0, 3, 3, 3, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 2, 0, 0, 2, 1, 0, 1, 3, 0, 0, 0, 0, 2, 1, 0],1028.790422306137,60662.733983521626,107267.65113145355,0.14285714285714285,33,true,true,SELECTED,33,G4_BALANCED,0,0,,0,-1,NONE,NONE,-1,NONE,-1
20260912,3,50000,E_C,100,O1_O9,[24, 58, 42, 14, 99, 11, 3, 89, 98, 23, 43, 8, 21, 73, 22, 64, 40, 37, 85, 95, 78, 9, 77, 6, 93, 1, 7, 94, 17, 0, 49, 51, 91, 38, 66, 48, 45, 36, 30, 81, 97, 62, 70, 88, 27, 13, 5, 2, 86, 63, 56, 47, 67, 44, 80, 84, 31, 12, 20, 54, 19, 75, 10, 76, 18, 4, 61, 46, 74, 39, 60, 79, 29, 28, 41, 65, 68, 15, 33, 59, 34, 35, 72, 50, 96, 92, 57, 32, 53, 90, 82, 16, 87, 26, 69, 55, 71, 25, 83, 52]|[2, 2, 2, 2, 1, 1, 1, 0, 3, 0, 2, 2, 2, 1, 3, 3, 1, 1, 4, 3, 3, 2, 1, 2, 1, 0, 0, 2, 2, 3, 2, 2, 3, 3, 1, 1, 1, 3, 1, 2, 2, 3, 3, 1, 2, 3, 2, 1, 0, 1, 4, 1, 1, 3, 3, 0, 2, 3, 3, 0, 3, 2, 2, 3, 1, 4, 2, 2, 1, 4, 2, 2, 2, 3, 3, 3, 1, 1, 0, 0, 2, 1, 1, 1, 2, 1, 4, 4, 0, 2, 4, 1, 4, 4, 4, 4, 2, 2, 3, 2]|[1, 2, 4, 1, 1, 0, 2, 0, 0, 0, 4, 3, 1, 2, 1, 1, 0, 2, 0, 4, 1, 2, 2, 2, 2, 2, 0, 0, 0, 1, 0, 4, 0, 0, 0, 0, 0, 0, 2, 2, 0, 0, 1, 0, 0, 0, 0, 2, 1, 0, 0, 0, 0, 2, 1, 0, 2, 0, 3, 0, 3, 0, 1, 2, 0, 0, 0, 1, 1, 0, 2, 1, 0, 1, 0, 2, 2, 0, 0, 0, 0, 0, 0, 2, 4, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 1, 1]|[2, 3, 0, 2, 0, 0, 1, 0, 2, 1, 1, 1, 2, 1, 0, 0, 0, 0, 0, 1, 2, 0, 0, 2, 0, 0, 1, 3, 3, 0, 0, 1, 0, 1, 1, 1, 0, 1, 1, 2, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 3, 2, 1, 3, 2, 2, 0, 1, 0, 0, 0, 1, 0, 2, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 1, 0, 1, 2, 0, 0, 1, 3, 0, 0, 0, 1, 3, 0, 1, 0, 0, 0, 0, 3, 2, 2, 0],563.116030573379,66085.69965147568,118290.39588821787,0.029411764705882353,10,true,true,SELECTED,10,G1_CMAX,0,0,,0,-1,NONE,NONE,-1,NONE,-1
20260912,3,50000,E_E,37,GLOBAL_OFFSPRING,[24, 58, 42, 14, 73, 11, 3, 89, 98, 23, 82, 37, 55, 36, 62, 68, 26, 41, 93, 22, 47, 88, 8, 46, 43, 6, 60, 1, 7, 20, 94, 17, 0, 49, 51, 91, 38, 66, 30, 96, 59, 4, 34, 97, 90, 64, 70, 27, 52, 5, 76, 33, 83, 69, 67, 50, 44, 80, 57, 16, 32, 75, 35, 74, 48, 61, 84, 77, 79, 15, 45, 2, 95, 39, 54, 78, 72, 71, 86, 40, 81, 87, 85, 18, 99, 21, 31, 10, 92, 65, 25, 29, 19, 53, 12, 56, 13, 63, 28, 9]|[2, 1, 3, 4, 2, 1, 1, 3, 3, 4, 1, 2, 3, 3, 3, 4, 3, 3, 1, 1, 4, 3, 3, 4, 3, 3, 4, 4, 4, 3, 3, 3, 4, 3, 1, 4, 1, 4, 1, 1, 3, 1, 2, 0, 4, 3, 4, 3, 2, 3, 4, 3, 2, 2, 2, 1, 2, 4, 4, 2, 4, 1, 1, 4, 3, 1, 1, 0, 3, 3, 3, 3, 3, 4, 1, 2, 4, 0, 4, 0, 1, 2, 1, 4, 4, 3, 1, 1, 2, 3, 1, 3, 3, 4, 1, 4, 4, 2, 3, 1]|[0, 2, 0, 0, 3, 2, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 4, 0, 0, 0, 0, 2, 0, 0, 0, 0, 2, 1, 2, 0, 2, 0, 1, 0, 0, 0, 0, 0, 1, 1, 1, 2, 0, 4, 0, 0, 2, 0, 2, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 3, 0, 0, 2, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 1, 0, 0, 1, 0, 0, 0, 0, 4, 1, 0]|[2, 0, 3, 0, 3, 1, 0, 1, 2, 0, 0, 2, 0, 0, 1, 0, 2, 2, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 2, 1, 3, 0, 0, 1, 0, 0, 0, 1, 0, 1, 1, 1, 1, 0, 2, 0, 1, 0, 0, 0, 1, 3, 1, 2, 0, 2, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 3, 1, 3, 0, 3, 0, 0, 2, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 1, 3, 0, 0, 1, 1, 0, 0, 0, 0, 2, 3, 0],1236.3586329174655,55931.691526939874,90103.58028585836,0.009259259259259259,2,true,true,SELECTED,2,G1_CMAX,0,0,,0,-1,NONE,NONE,-1,NONE,-1
