seed,cycle,fe,workingBestCmax,archiveBestCmax,cmaxGap,workingBestTEC,archiveBestTEC,tecGap,workingBestTWC,archiveBestTWC,twcGap,workingSize,archiveSize
20260901,1,6803,640.2915486193954,640.2915486193954,0.0,49363.780887601526,49045.739786487546,318.0411011139804,83023.98772223055,82747.9131789663,276.07454326425795,100,16
20260901,2,13673,620.7156726266028,620.7156726266028,0.0,48083.722956374826,48083.722956374826,0.0,81347.06758013333,79871.78910122646,1475.2784789068683,100,50
20260901,3,20875,619.4607256126169,619.4607256126169,0.0,47919.93718582475,47665.539965644566,254.39722018018074,80366.20858829214,77883.00544702579,2483.203141266349,100,86
20260901,4,28652,603.6305722964004,603.6305722964004,0.0,47557.248267875904,47328.79162729568,228.4566405802252,78075.20361169471,76277.35559383134,1797.8480178633763,100,70
20260901,5,37442,603.6305722964004,603.6305722964004,0.0,46720.19533546589,46610.50662104774,109.68871441815281,75726.36716827349,75099.54217308022,626.8249951932667,100,63
20260901,6,48269,603.6305722964004,603.6305722964004,0.0,45901.630808156006,45901.630808156006,0.0,73455.32351646262,73098.94034760463,356.38316885799577,100,104
