generatedByRunId,sourceJarSha256,configurationHash,instanceHash,seed,arm,telemetryMode,nominalCheckpointFE,actualSnapshotFE,overshootFE,generation,formalOuterCycle,qRound,frontType,unobservableReason,solutionFingerprint,Cmax,TEC,TWC,atomicBoundary
A4-20k-100_5_3_1-ON-final,723D24ED3021A01FACDA0231E3B142238E740FB18D025A4341748F2AF8D22E2F,7baaca4ebca147f46d380677fd3ae6583cc238f741220325646b44d42c0bffd9,2E88FA97A6F84AF347A4603F04C387A65C8F9891BCAB8AC6B70FDEC622EA35CF,20260901,A4,ON,5000,5000,0,1,1,48,decisionArchiveFront,NONE,29d4c827a081b81135d192a3abf9d1b346d04bc1d443875b67ab4cd77f43b1fa,831.7811308623135,129896.84643504675,372699.75536462746,COMPLETE_QG_QP_GLOBAL_OFFSPRING_BATCH
A4-20k-100_5_3_1-ON-final,723D24ED3021A01FACDA0231E3B142238E740FB18D025A4341748F2AF8D22E2F,7baaca4ebca147f46d380677fd3ae6583cc238f741220325646b44d42c0bffd9,2E88FA97A6F84AF347A4603F04C387A65C8F9891BCAB8AC6B70FDEC622EA35CF,20260901,A4,ON,5000,5000,0,1,1,48,decisionArchiveFront,NONE,aae1bea66ad609da26a3009c6a33c9333730aadfe4ef622cd04f7f8b31a8def4,833.8678210734832,130204.13292795575,360383.40118975204,COMPLETE_QG_QP_GLOBAL_OFFSPRING_BATCH
A4-20k-100_5_3_1-ON-final,723D24ED3021A01FACDA0231E3B142238E740FB18D025A4341748F2AF8D22E2F,7baaca4ebca147f46d380677fd3ae6583cc238f741220325646b44d42c0bffd9,2E88FA97A6F84AF347A4603F04C387A65C8F9891BCAB8AC6B70FDEC622EA35CF,20260901,A4,ON,5000,5000,0,1,1,48,decisionArchiveFront,NONE,d7269867c363011af8daee881077ee09c16d2db0bd04b796a5d1b60958fbe39b,834.0978669223626,129136.2446964226,356472.0920907619,COMPLETE_QG_QP_GLOBAL_OFFSPRING_BATCH
A4-20k-100_5_3_1-ON-final,723D24ED3021A01FACDA0231E3B142238E740FB18D025A4341748F2AF8D22E2F,7baaca4ebca147f46d380677fd3ae6583cc238f741220325646b44d42c0bffd9,2E88FA97A6F84AF347A4603F04C387A65C8F9891BCAB8AC6B70FDEC622EA35CF,20260901,A4,ON,5000,5000,0,1,1,48,decisionArchiveFront,NONE,b4f89419d6aea4a41ed004bfe899d2904edb18cff94913af42b38e959fdd18a4,837.4961600228911,127935.53197727201,375269.1939280944,COMPLETE_QG_QP_GLOBAL_OFFSPRING_BATCH
A4-20k-100_5_3_1-ON-final,723D24ED3021A01FACDA0231E3B142238E740FB18D025A4341748F2AF8D22E2F,7baaca4ebca147f46d380677fd3ae6583cc238f741220325646b44d42c0bffd9,2E88FA97A6F84AF347A4603F04C387A65C8F9891BCAB8AC6B70FDEC622EA35CF,20260901,A4,ON,5000,5000,0,1,1,48,decisionArchiveFront,NONE,f886cba561041d989e2f0256b151de59f0748789753074c24f6b6c34cd1a0476,840.3323107817488,129030.36360488564,367389.2574567469,COMPLETE_QG_QP_GLOBAL_OFFSPRING_BATCH
A4-20k-100_5_3_1-ON-final,723D24ED3021A01FACDA0231E3B142238E740FB18D025A4341748F2AF8D22E2F,7baaca4ebca147f46d380677fd3ae6583cc238f741220325646b44d42c0bffd9,2E88FA97A6F84AF347A4603F04C387A65C8F9891BCAB8AC6B70FDEC622EA35CF,20260901,A4,ON,5000,5000,0,1,1,48,decisionArchiveFront,NONE,1605d8636c8aa5c81a521c4ebd70485f3615c9bd054d39484f56da5d82e8c04f,840.5748212451184,129587.88555565185,354987.1249775587,COMPLETE_QG_QP_GLOBAL_OFFSPRING_BATCH
A4-20k-100_5_3_1-ON-final,723D24ED3021A01FACDA0231E3B142238E740FB18D025A4341748F2AF8D22E2F,7baaca4ebca147f46d380677fd3ae6583cc238f741220325646b44d42c0bffd9,2E88FA97A6F84AF347A4603F04C387A65C8F9891BCAB8AC6B70FDEC622EA35CF,20260901,A4,ON,5000,5000,0,1,1,48,decisionArchiveFront,NONE,190145d75d5f426f084adf0583737b6ed7c0eddf9a9ef2d583cdf6704ecc7406,841.8325994860884,128751.76704737541,368018.24750812957,COMPLETE_QG_QP_GLOBAL_OFFSPRING_BATCH
A4-20k-100_5_3_1-ON-final,723D24ED3021A01FACDA0231E3B142238E740FB18D025A4341748F2AF8D22E2F,7baaca4ebca147f46d380677fd3ae6583cc238f741220325646b44d42c0bffd9,2E88FA97A6F84AF347A4603F04C387A65C8F9891BCAB8AC6B70FDEC622EA35CF,20260901,A4,ON,5000,5000,0,1,1,48,decisionArchiveFront,NONE,60d235e8cba3ba5597888835ba77c79fb9b5c473d1703b5d93fa1c06468a3f20,854.8101767180136,128920.22723294662,367713.72662235855,COMPLETE_QG_QP_GLOBAL_OFFSPRING_BATCH
A4-20k-100_5_3_1-ON-final,723D24ED3021A01FACDA0231E3B142238E740FB18D025A4341748F2AF8D22E2F,7baaca4ebca147f46d380677fd3ae6583cc238f741220325646b44d42c0bffd9,2E88FA97A6F84AF347A4603F04C387A65C8F9891BCAB8AC6B70FDEC622EA35CF,20260901,A4,ON,5000,5000,0,1,1,48,decisionArchiveFront,NONE,cce9d9bbbf398b34f6508bce0c6ff6420d619020d5a032ca6799f4e2caceb9de,861.4160864734921,128643.30126595404,369724.459659188,COMPLETE_QG_QP_GLOBAL_OFFSPRING_BATCH
A4-20k-100_5_3_1-ON-final,723D24ED3021A01FACDA0231E3B142238E740FB18D025A4341748F2AF8D22E2F,7baaca4ebca147f46d380677fd3ae6583cc238f741220325646b44d42c0bffd9,2E88FA97A6F84AF347A4603F04C387A65C8F9891BCAB8AC6B70FDEC622EA35CF,20260901,A4,ON,5000,5000,0,1,1,48,decisionArchiveFront,NONE,96c45e5017e090ee9f785b4185e7a08aa4108e2d8fbf558b8a1a34ace0edd191,865.5498582066665,128496.2189873291,361915.45118897187,COMPLETE_QG_QP_GLOBAL_OFFSPRING_BATCH
A4-20k-100_5_3_1-ON-final,723D24ED3021A01FACDA0231E3B142238E740FB18D025A4341748F2AF8D22E2F,7baaca4ebca147f46d380677fd3ae6583cc238f741220325646b44d42c0bffd9,2E88FA97A6F84AF347A4603F04C387A65C8F9891BCAB8AC6B70FDEC622EA35CF,20260901,A4,ON,5000,5000,0,1,1,48,decisionArchiveFront,NONE,144fad2715d399aa37191c757cc849742967481b3ecd297833c0700522994578,866.9950274037409,127716.00968753744,367056.9391117996,COMPLETE_QG_QP_GLOBAL_OFFSPRING_BATCH
A4-20k-100_5_3_1-ON-final,723D24ED3021A01FACDA0231E3B142238E740FB18D025A4341748F2AF8D22E2F,7baaca4ebca147f46d380677fd3ae6583cc238f741220325646b44d42c0bffd9,2E88FA97A6F84AF347A4603F04C387A65C8F9891BCAB8AC6B70FDEC622EA35CF,20260901,A4,ON,5000,5000,0,1,1,48,decisionArchiveFront,NONE,2a99d1d61eb48272be22466c2f5e823320859a92cbff4fb078bca54e0ea41b44,868.2172613770372,127547.12522162669,374758.1330870852,COMPLETE_QG_QP_GLOBAL_OFFSPRING_BATCH
A4-20k-100_5_3_1-ON-final,723D24ED3021A01FACDA0231E3B142238E740FB18D025A4341748F2AF8D22E2F,7baaca4ebca147f46d380677fd3ae6583cc238f741220325646b44d42c0bffd9,2E88FA97A6F84AF347A4603F04C387A65C8F9891BCAB8AC6B70FDEC622EA35CF,20260901,A4,ON,5000,5000,0,1,1,48,decisionArchiveFront,NONE,dbc109dfe614cfb1f234a49e8c3b7805fdb0947d6d289382b8780a0714e1b3a4,880.7990502296202,128689.55770487407,360058.74453040946,COMPLETE_QG_QP_GLOBAL_OFFSPRING_BATCH
A4-20k-100_5_3_1-ON-final,723D24ED3021A01FACDA0231E3B142238E740FB18D025A4341748F2AF8D22E2F,7baaca4ebca147f46d380677fd3ae6583cc238f741220325646b44d42c0bffd9,2E88FA97A6F84AF347A4603F04C387A65C8F9891BCAB8AC6B70FDEC622EA35CF,20260901,A4,ON,5000,5000,0,1,1,48,decisionArchiveFront,NONE,3d08c7d91f56450df666c446cbc0b940e5f8e65e71c3875862094922a1be06c2,884.8369314538633,128696.11127168915,356202.8899298956,COMPLETE_QG_QP_GLOBAL_OFFSPRING_BATCH
A4-20k-100_5_3_1-ON-final,723D24ED3021A01FACDA0231E3B142238E740FB18D025A4341748F2AF8D22E2F,7baaca4ebca147f46d380677fd3ae6583cc238f741220325646b44d42c0bffd9,2E88FA97A6F84AF347A4603F04C387A65C8F9891BCAB8AC6B70FDEC622EA35CF,20260901,A4,ON,5000,5000,0,1,1,48,decisionArchiveFront,NONE,cc139fb5b7d2a5fca3b34839eb02a31dee8a49fe6423794cf0d841ed056752ce,885.3520832637106,128665.09629686046,357459.7275146904,COMPLETE_QG_QP_GLOBAL_OFFSPRING_BATCH
A4-20k-100_5_3_1-ON-final,723D24ED3021A01FACDA0231E3B142238E740FB18D025A4341748F2AF8D22E2F,7baaca4ebca147f46d380677fd3ae6583cc238f741220325646b44d42c0bffd9,2E88FA97A6F84AF347A4603F04C387A65C8F9891BCAB8AC6B70FDEC622EA35CF,20260901,A4,ON,5000,5000,0,1,1,48,decisionArchiveFront,NONE,5aa1b6c42acba8eae1223292022e61ac91a35b47a89ca7c5176f3ceeb403b203,892.5401556282551,128603.8061367308,361286.53552521,COMPLETE_QG_QP_GLOBAL_OFFSPRING_BATCH
A4-20k-100_5_3_1-ON-final,723D24ED3021A01FACDA0231E3B142238E740FB18D025A4341748F2AF8D22E2F,7baaca4ebca147f46d380677fd3ae6583cc238f741220325646b44d42c0bffd9,2E88FA97A6F84AF347A4603F04C387A65C8F9891BCAB8AC6B70FDEC622EA35CF,20260901,A4,ON,5000,5000,0,1,1,48,decisionArchiveFront,NONE,38fd4b84757e9a754485ca7b1adf07ee883e19986c9d863d2e068f479826b934,897.6247170615449,127542.7075925828,362014.4211566681,COMPLETE_QG_QP_GLOBAL_OFFSPRING_BATCH
A4-20k-100_5_3_1-ON-final,723D24ED3021A01FACDA0231E3B142238E740FB18D025A4341748F2AF8D22E2F,7baaca4ebca147f46d380677fd3ae6583cc238f741220325646b44d42c0bffd9,2E88FA97A6F84AF347A4603F04C387A65C8F9891BCAB8AC6B70FDEC622EA35CF,20260901,A4,ON,5000,5000,0,1,1,48,decisionArchiveFront,NONE,355ba3c5635a1838145eb3cbd85c0e43bf5ba45151053879805ce0ccab381396,898.3092478825612,128401.05911556473,359822.7615933498,COMPLETE_QG_QP_GLOBAL_OFFSPRING_BATCH
A4-20k-100_5_3_1-ON-final,723D24ED3021A01FACDA0231E3B142238E740FB18D025A4341748F2AF8D22E2F,7baaca4ebca147f46d380677fd3ae6583cc238f741220325646b44d42c0bffd9,2E88FA97A6F84AF347A4603F04C387A65C8F9891BCAB8AC6B70FDEC622EA35CF,20260901,A4,ON,5000,5000,0,1,1,48,decisionArchiveFront,NONE,f617762a6718609cb10b2d0b51767ee233b4e9e6a3c8d875a5865d361abb9fcf,907.8089946329064,128579.94380945493,358706.0334871671,COMPLETE_QG_QP_GLOBAL_OFFSPRING_BATCH
A4-20k-100_5_3_1-ON-final,723D24ED3021A01FACDA0231E3B142238E740FB18D025A4341748F2AF8D22E2F,7baaca4ebca147f46d380677fd3ae6583cc238f741220325646b44d42c0bffd9,2E88FA97A6F84AF347A4603F04C387A65C8F9891BCAB8AC6B70FDEC622EA35CF,20260901,A4,ON,5000,5000,0,1,1,48,decisionArchiveFront,NONE,5bd3acb4831fddcf412ee5cd71cd4d4768a8a4ef504eb5d585ca4136f0809321,908.8854526653447,127443.825380984,363752.5891921429,COMPLETE_QG_QP_GLOBAL_OFFSPRING_BATCH
A4-20k-100_5_3_1-ON-final,723D24ED3021A01FACDA0231E3B142238E740FB18D025A4341748F2AF8D22E2F,7baaca4ebca147f46d380677fd3ae6583cc238f741220325646b44d42c0bffd9,2E88FA97A6F84AF347A4603F04C387A65C8F9891BCAB8AC6B70FDEC622EA35CF,20260901,A4,ON,5000,5000,0,1,1,48,decisionArchiveFront,NONE,e33ab39d0c5b18a63a2ededa86100b1c89de2db24531126c86e37183c9c53e0a,913.8300409658101,127676.82293171308,360648.00974509266,COMPLETE_QG_QP_GLOBAL_OFFSPRING_BATCH
A4-20k-100_5_3_1-ON-final,723D24ED3021A01FACDA0231E3B142238E740FB18D025A4341748F2AF8D22E2F,7baaca4ebca147f46d380677fd3ae6583cc238f741220325646b44d42c0bffd9,2E88FA97A6F84AF347A4603F04C387A65C8F9891BCAB8AC6B70FDEC622EA35CF,20260901,A4,ON,5000,5000,0,1,1,48,decisionArchiveFront,NONE,abf3d3a72a3d00f191d208bcef181e902622295d071c47069c139cdcb632966e,922.720694835856,127257.1004902999,364983.1696514549,COMPLETE_QG_QP_GLOBAL_OFFSPRING_BATCH
A4-20k-100_5_3_1-ON-final,723D24ED3021A01FACDA0231E3B142238E740FB18D025A4341748F2AF8D22E2F,7baaca4ebca147f46d380677fd3ae6583cc238f741220325646b44d42c0bffd9,2E88FA97A6F84AF347A4603F04C387A65C8F9891BCAB8AC6B70FDEC622EA35CF,20260901,A4,ON,5000,5000,0,1,1,48,decisionArchiveFront,NONE,1851453a05530752886369bbdcc79f50531a56bb94bc40a92dba3414d82039b2,928.5798246248926,127212.9833995268,357566.4262135102,COMPLETE_QG_QP_GLOBAL_OFFSPRING_BATCH
A4-20k-100_5_3_1-ON-final,723D24ED3021A01FACDA0231E3B142238E740FB18D025A4341748F2AF8D22E2F,7baaca4ebca147f46d380677fd3ae6583cc238f741220325646b44d42c0bffd9,2E88FA97A6F84AF347A4603F04C387A65C8F9891BCAB8AC6B70FDEC622EA35CF,20260901,A4,ON,5000,5000,0,1,1,48,decisionArchiveFront,NONE,f14933f927f109715a3e28f0be205f0b91496f21b38d73d9e6b6e690e5a5d996,942.8682820823577,126666.30494744245,367011.28702516836,COMPLETE_QG_QP_GLOBAL_OFFSPRING_BATCH
A4-20k-100_5_3_1-ON-final,723D24ED3021A01FACDA0231E3B142238E740FB18D025A4341748F2AF8D22E2F,7baaca4ebca147f46d380677fd3ae6583cc238f741220325646b44d42c0bffd9,2E88FA97A6F84AF347A4603F04C387A65C8F9891BCAB8AC6B70FDEC622EA35CF,20260901,A4,ON,5000,5000,0,1,1,48,decisionArchiveFront,NONE,5d00e848d61dc3b9a110fee7d1c324eff2297ad3e8514c0d4866ce4054982707,943.5549171753258,126104.64587973773,368032.63346438395,COMPLETE_QG_QP_GLOBAL_OFFSPRING_BATCH
A4-20k-100_5_3_1-ON-final,723D24ED3021A01FACDA0231E3B142238E740FB18D025A4341748F2AF8D22E2F,7baaca4ebca147f46d380677fd3ae6583cc238f741220325646b44d42c0bffd9,2E88FA97A6F84AF347A4603F04C387A65C8F9891BCAB8AC6B70FDEC622EA35CF,20260901,A4,ON,5000,5000,0,1,1,48,decisionArchiveFront,NONE,a0ae1aaa2a441d7dbc9a1fa20560e4cf1d28588eb7d9c832aec6926a3078dd76,944.6993596743507,126778.14527407306,355473.2852431514,COMPLETE_QG_QP_GLOBAL_OFFSPRING_BATCH
A4-20k-100_5_3_1-ON-final,723D24ED3021A01FACDA0231E3B142238E740FB18D025A4341748F2AF8D22E2F,7baaca4ebca147f46d380677fd3ae6583cc238f741220325646b44d42c0bffd9,2E88FA97A6F84AF347A4603F04C387A65C8F9891BCAB8AC6B70FDEC622EA35CF,20260901,A4,ON,5000,5000,0,1,1,48,decisionArchiveFront,NONE,6097b4b646efb296a799aee93ce7fb46132a3914f4cd6cf7c09d1c892a8b4e64,950.6758229246944,127910.3598121349,354857.32426289876,COMPLETE_QG_QP_GLOBAL_OFFSPRING_BATCH
A4-20k-100_5_3_1-ON-final,723D24ED3021A01FACDA0231E3B142238E740FB18D025A4341748F2AF8D22E2F,7baaca4ebca147f46d380677fd3ae6583cc238f741220325646b44d42c0bffd9,2E88FA97A6F84AF347A4603F04C387A65C8F9891BCAB8AC6B70FDEC622EA35CF,20260901,A4,ON,5000,5000,0,1,1,48,decisionArchiveFront,NONE,f5d442c938f879e1658eb8cd1baed3277ced800151b0277fefa83d924fc1e34b,962.3750063798065,126679.42019200703,363448.3765934864,COMPLETE_QG_QP_GLOBAL_OFFSPRING_BATCH
A4-20k-100_5_3_1-ON-final,723D24ED3021A01FACDA0231E3B142238E740FB18D025A4341748F2AF8D22E2F,7baaca4ebca147f46d380677fd3ae6583cc238f741220325646b44d42c0bffd9,2E88FA97A6F84AF347A4603F04C387A65C8F9891BCAB8AC6B70FDEC622EA35CF,20260901,A4,ON,5000,5000,0,1,1,48,decisionArchiveFront,NONE,4cde28353c95554421ef8d1a6aaf9603de831034c4102448fd1f62f0257a06b1,966.6854177370722,125951.57891785391,364743.6187743457,COMPLETE_QG_QP_GLOBAL_OFFSPRING_BATCH
A4-20k-100_5_3_1-ON-final,723D24ED3021A01FACDA0231E3B142238E740FB18D025A4341748F2AF8D22E2F,7baaca4ebca147f46d380677fd3ae6583cc238f741220325646b44d42c0bffd9,2E88FA97A6F84AF347A4603F04C387A65C8F9891BCAB8AC6B70FDEC622EA35CF,20260901,A4,ON,5000,5000,0,1,1,48,decisionArchiveFront,NONE,72d95c33ab145d8cef8026d66de88e8bb2d9851b33f4d878f170e1edc4fef5b4,999.227533986104,126406.03454922109,356642.3447536646,COMPLETE_QG_QP_GLOBAL_OFFSPRING_BATCH
A4-20k-100_5_3_1-ON-final,723D24ED3021A01FACDA0231E3B142238E740FB18D025A4341748F2AF8D22E2F,7baaca4ebca147f46d380677fd3ae6583cc238f741220325646b44d42c0bffd9,2E88FA97A6F84AF347A4603F04C387A65C8F9891BCAB8AC6B70FDEC622EA35CF,20260901,A4,ON,5000,5000,0,1,1,48,decisionArchiveFront,NONE,f91b85ce99955d7925987a49b73c02f53cedf54e141729f534c6c0a8943c3b5c,1000.1797423120654,125524.2275532193,363204.0981646401,COMPLETE_QG_QP_GLOBAL_OFFSPRING_BATCH
A4-20k-100_5_3_1-ON-final,723D24ED3021A01FACDA0231E3B142238E740FB18D025A4341748F2AF8D22E2F,7baaca4ebca147f46d380677fd3ae6583cc238f741220325646b44d42c0bffd9,2E88FA97A6F84AF347A4603F04C387A65C8F9891BCAB8AC6B70FDEC622EA35CF,20260901,A4,ON,5000,5000,0,1,1,48,decisionArchiveFront,NONE,81a7e8ccab8331e9c64b10d26fe110658211053f323239b91be021f1dd98f487,1021.3760179596326,125747.37794448723,362765.2977883745,COMPLETE_QG_QP_GLOBAL_OFFSPRING_BATCH
A4-20k-100_5_3_1-ON-final,723D24ED3021A01FACDA0231E3B142238E740FB18D025A4341748F2AF8D22E2F,7baaca4ebca147f46d380677fd3ae6583cc238f741220325646b44d42c0bffd9,2E88FA97A6F84AF347A4603F04C387A65C8F9891BCAB8AC6B70FDEC622EA35CF,20260901,A4,ON,5000,5000,0,1,1,48,decisionArchiveFront,NONE,c123d5b03354eb4cf3553cb097cc1db897c09f69ab8534bf4eaf1dae0ecd0589,1025.5902483153245,124979.60277474657,353640.57292282383,COMPLETE_QG_QP_GLOBAL_OFFSPRING_BATCH
A4-20k-100_5_3_1-ON-final,723D24ED3021A01FACDA0231E3B142238E740FB18D025A4341748F2AF8D22E2F,7baaca4ebca147f46d380677fd3ae6583cc238f741220325646b44d42c0bffd9,2E88FA97A6F84AF347A4603F04C387A65C8F9891BCAB8AC6B70FDEC622EA35CF,20260901,A4,ON,5000,5000,0,1,1,48,decisionArchiveFront,NONE,94d6b504faff4ccf87661bb96db8587208d39bfd9b46e095410bd7be1788160a,1050.1299489138362,124764.83735716125,384328.60190958204,COMPLETE_QG_QP_GLOBAL_OFFSPRING_BATCH
A4-20k-100_5_3_1-ON-final,723D24ED3021A01FACDA0231E3B142238E740FB18D025A4341748F2AF8D22E2F,7baaca4ebca147f46d380677fd3ae6583cc238f741220325646b44d42c0bffd9,2E88FA97A6F84AF347A4603F04C387A65C8F9891BCAB8AC6B70FDEC622EA35CF,20260901,A4,ON,5000,5000,0,1,1,48,decisionArchiveFront,NONE,f886214e26980dac83281c586912b1daa6055b8d603b6938c7d718705c7bf80d,1053.5669212547816,123756.71985227976,379924.57745047915,COMPLETE_QG_QP_GLOBAL_OFFSPRING_BATCH
A4-20k-100_5_3_1-ON-final,723D24ED3021A01FACDA0231E3B142238E740FB18D025A4341748F2AF8D22E2F,7baaca4ebca147f46d380677fd3ae6583cc238f741220325646b44d42c0bffd9,2E88FA97A6F84AF347A4603F04C387A65C8F9891BCAB8AC6B70FDEC622EA35CF,20260901,A4,ON,5000,5000,0,1,1,48,decisionArchiveFront,NONE,b671ef92c34fe67bbf0e5632e34ce0b51388d64fd204d6ec5b24e2e7036aeefb,1062.2263125683912,124688.91176148549,374337.18877786014,COMPLETE_QG_QP_GLOBAL_OFFSPRING_BATCH
