seed,cycle,fe,workingBestCmax,archiveBestCmax,cmaxGap,workingBestTEC,archiveBestTEC,tecGap,workingBestTWC,archiveBestTWC,twcGap,workingSize,archiveSize
20260903,1,6803,627.9461535409445,627.9461535409445,0.0,49040.11612015955,49035.462887847716,4.6532323118372005,81110.73878199405,81110.73878199405,0.0,100,12
20260903,2,13673,620.3775333080018,620.3775333080018,0.0,47757.28749766735,47694.00239314477,63.28510452257615,75177.87155308563,74513.02513921344,664.8464138721902,100,46
20260903,3,20875,616.0485395735814,616.0485395735814,0.0,46566.440169320944,46353.763918424695,212.67625089624926,72058.55586091612,71575.87001746624,482.6858434498863,100,57
20260903,4,28652,616.0485395735814,616.0485395735814,0.0,46303.125890852,45968.07397850561,335.0519123463964,70892.10839912997,70490.45177707013,401.65662205983244,100,47
20260903,5,37442,609.8587650483703,609.8587650483703,0.0,45907.98467340521,45857.17652352177,50.80814988344355,70161.83234373629,70161.83234373629,0.0,100,97
20260903,6,48269,609.8587650483703,609.8587650483703,0.0,44856.68713938535,44856.68713938535,0.0,69246.08490775705,69246.08490775705,0.0,100,135
