runId,seed,algorithm,sourceKind,status,FE,frontSize,initialPopulationHash,runNanos,representationRepairs
seed-20260822-NSGA_II_F,20260822,NSGA_II_F,OFFICIAL_JMETAL_CORE,COMPLETED,50000,100,58c4c3b6be9869b3666595618cbd11ef9d076ebc4ff6f60e1321d0f63b2f4b00,2941382600,0
