generation,FE,group,branchId,lineageId,source,action,mask,archiveSize,selectedPbestFingerprint,fallback
1,100,"G4_BALANCED",128,28,"WARMUP_DIRECTIONAL","DIRECTIONAL","",1,"5E7AFED311084309A425A4DE73DF24BA15E9CC5A0501AF5279D0E7B1A9739A2A",false
1,100,"G4_BALANCED",129,29,"WARMUP_DIRECTIONAL","DIRECTIONAL","",1,"4D84D3905115067ECCF59B36B1FBE9D87BDB53532D3259F57302855B726E8438",false
1,100,"G4_BALANCED",130,30,"WARMUP_DIRECTIONAL","DIRECTIONAL","",1,"83D6739D6C7DAC5685077B8244EA9F3152B93D9FFD89580532C75DD9A7127182",false
1,100,"G4_BALANCED",131,31,"WARMUP_DIRECTIONAL","DIRECTIONAL","",1,"BCBCCD65D21C8E12E95C46D637F1C735D4C7E1EF80FF6B20CC09206DE2F8CECA",false
1,100,"G4_BALANCED",132,32,"WARMUP_DIRECTIONAL","DIRECTIONAL","",1,"261447E75AA680B31D648E1DBFEAD18D37DC326E48BC507BFA2D84E7D930C6F0",false
1,100,"G4_BALANCED",133,33,"WARMUP_DIRECTIONAL","DIRECTIONAL","",1,"936B3A18DCCB6DDC822AC7D737A34385DAF3BB69ECDA896DA2CED2B2EDE564F0",false
1,100,"G4_BALANCED",134,34,"WARMUP_DIRECTIONAL","DIRECTIONAL","",1,"B19B489FEF3636E106BCAF4629354528DCBC4AB27022BABE41E02718DEAD090A",false
1,100,"G4_BALANCED",135,35,"WARMUP_DIRECTIONAL","DIRECTIONAL","",1,"7EF63FB5949E81D6B118E017BC5518CBFAE443DF2A75906F22FC79D8463198DA",false
1,100,"G4_BALANCED",136,36,"WARMUP_DIRECTIONAL","DIRECTIONAL","",1,"9860556FA00244E28425E39713BA3E8A526A289D72DE2E9FD8EF29AE7A5E181E",false
1,100,"G4_BALANCED",137,37,"WARMUP_DIRECTIONAL","DIRECTIONAL","",1,"3A6ED88413D8B3EFB25FEA49DD9FA788C512AE91F402625F24537336B524D721",false
1,100,"G4_BALANCED",138,38,"WARMUP_DIRECTIONAL","DIRECTIONAL","",1,"6C9BEB1CE80BBFC786D473957B74B7DBB3223E53CE615F76517AD940767E55AB",false
1,100,"G4_BALANCED",139,39,"WARMUP_DIRECTIONAL","DIRECTIONAL","",1,"D93307F137A25DBA6329BB6898009A9D946B44EC4D91C172193D9ED9CB0305A8",false
1,100,"G4_BALANCED",140,40,"WARMUP_DIRECTIONAL","DIRECTIONAL","",1,"6892AE3DC68313BAE0622CBAE1276A8CC8DB298D695E600DE564D4BBE81A1E16",false
1,100,"G4_BALANCED",141,41,"WARMUP_DIRECTIONAL","DIRECTIONAL","",1,"FCE67A59568047F4BBB4DE7280D01B0109CF6EB6B997DDA706C8E7C56E0E884A",false
1,100,"G4_BALANCED",142,42,"WARMUP_DIRECTIONAL","DIRECTIONAL","",1,"53002B1EA37D58BC4B74C71CB8A88A84FDB339726297EADFD7D65D183ADE8AC0",false
1,100,"G4_BALANCED",143,43,"WARMUP_DIRECTIONAL","DIRECTIONAL","",1,"2415F1C0042490B0475ABB3C592E6D3F33AB9E635A4037EB8C5ABEB668CDFFFE",false
1,100,"G4_BALANCED",144,44,"WARMUP_DIRECTIONAL","DIRECTIONAL","",1,"590F7706D04E05ACD440717D27C7AC94E0C4B582E382884EF62DB7861169F44F",false
1,100,"G4_BALANCED",145,45,"WARMUP_DIRECTIONAL","DIRECTIONAL","",1,"81ED645A5C9EAAAF0601A5417FA9CD1C11BE0E910AAD8FCAD7132F70C0179445",false
1,100,"G4_BALANCED",146,46,"WARMUP_DIRECTIONAL","DIRECTIONAL","",1,"517FCA477E8F1FB4F6F177AE19940FCB7D3E85426BEB6E3756C9741339C0C2A3",false
1,100,"G4_BALANCED",147,47,"WARMUP_DIRECTIONAL","DIRECTIONAL","",1,"1B54AF0CDD505253EBF6D3D090B699914C1A999FFCF7A22C3E860DFE1427371B",false
