Cmax,TEC,TWC
205.86480186480185,10226.413058654818,16770.729716152793
219.22902494331072,9956.1829514142210,20183.859934437856
224.07750979179553,9878.7761388535620,19006.274519852443
224.07750979179553,9894.2036785503330,18632.008785586710
227.44504213734984,10463.702304411096,15222.632162709090
229.29487179487180,10259.678842524998,16513.047143332857
230.12694997310380,10469.066120082602,15176.681293065909
230.77838827838830,9920.1899189536560,17366.330032401464
230.77838827838830,10306.640449904186,16223.166214737645
239.84220907297833,10995.370090227236,14952.084471084470
240.47337278106510,11016.475891833035,14893.957361726590
240.63852813852813,9583.1142868120900,20739.029946244234
240.63852813852813,9691.8903910497320,19314.620855335143
240.63852813852813,9812.3150219743620,19104.573846788135
242.30769230769230,10790.110532121522,14448.305976075206
243.57452071737785,9880.0076346120300,17984.761064332495
244.42394906680624,9746.9179568904840,16819.866324152040
246.15201465201469,10390.949828282497,15913.747649176223
247.69492412349558,9662.3020193075140,15351.701811416096
257.18934911242604,10329.040946233257,14111.508927580357
258.18942961800104,10257.515436888565,15199.906886764030
264.03846153846155,9613.7811779185400,16624.160331121870
277.79304029304035,10216.195385810772,14407.899433899434
277.79304029304035,10321.519030420130,14404.111555111556
277.79304029304035,10339.804847167485,13683.729270729270
284.40476190476190,10131.654957984629,14714.390109890110
307.90816326530614,10953.638259989908,13376.604028246886
362.83333333333340,10803.328782735374,13128.851648351647
362.83333333333340,10854.656344062936,13093.851648351647
369.53296703296706,11174.999771235536,13037.920079920080
371.37755102040825,10772.544179263961,13580.036439750726
