slot,lineage,JS,FA,MA,WA,Cmax,TEC,TWC,fingerprint
10,177,"0,1,4,2,9,5,6,8,3,7","0,1,0,0,0,1,1,1,0,1","1,0,0,1,0,0,0,1,1,0","1,0,0,0,1,1,0,1,0,1",67.941372363028010,1991.9503631079497,2835.4089639451827,"[0, 1, 4, 2, 9, 5, 6, 8, 3, 7]|[0, 1, 0, 0, 0, 1, 1, 1, 0, 1]|[1, 0, 0, 1, 0, 0, 0, 1, 1, 0]|[1, 0, 0, 0, 1, 1, 0, 1, 0, 1]"
11,192,"4,6,9,2,0,1,5,8,7,3","0,1,0,0,0,1,1,1,1,0","0,0,0,0,1,0,1,1,0,1","0,0,1,0,1,0,1,1,1,0",59.008515370925760,1981.6586203311108,2944.3429326683390,"[4, 6, 9, 2, 0, 1, 5, 8, 7, 3]|[0, 1, 0, 0, 0, 1, 1, 1, 1, 0]|[0, 0, 0, 0, 1, 0, 1, 1, 0, 1]|[0, 0, 1, 0, 1, 0, 1, 1, 1, 0]"
12,194,"4,6,9,2,0,1,8,7,5,3","0,1,0,0,0,1,1,1,1,0","0,0,0,0,1,0,1,0,1,1","0,0,1,0,1,0,1,1,1,0",57.847266625054800,1996.6597250783352,2994.6017518776152,"[4, 6, 9, 2, 0, 1, 8, 7, 5, 3]|[0, 1, 0, 0, 0, 1, 1, 1, 1, 0]|[0, 0, 0, 0, 1, 0, 1, 0, 1, 1]|[0, 0, 1, 0, 1, 0, 1, 1, 1, 0]"
13,236,"0,1,7,5,8,9,4,2,6,3","0,1,1,0,1,0,0,0,1,1","0,0,0,1,1,0,0,1,0,0","1,0,1,0,1,1,0,0,0,1",70.986796833379070,1970.6438886681362,2935.6461326389444,"[0, 1, 7, 5, 8, 9, 4, 2, 6, 3]|[0, 1, 1, 0, 1, 0, 0, 0, 1, 1]|[0, 0, 0, 1, 1, 0, 0, 1, 0, 0]|[1, 0, 1, 0, 1, 1, 0, 0, 0, 1]"
14,259,"0,6,8,2,9,1,4,5,3,7","0,1,0,0,0,1,1,0,0,1","0,0,1,0,0,1,0,1,1,0","1,0,0,1,1,1,0,0,0,1",53.591879282378680,2034.9329488588019,2780.2172878456295,"[0, 6, 8, 2, 9, 1, 4, 5, 3, 7]|[0, 1, 0, 0, 0, 1, 1, 0, 0, 1]|[0, 0, 1, 0, 0, 1, 0, 1, 1, 0]|[1, 0, 0, 1, 1, 1, 0, 0, 0, 1]"
15,299,"8,3,6,9,0,1,4,5,2,7","0,0,1,0,0,1,1,0,0,1","1,0,0,0,0,1,0,1,1,0","0,1,0,1,1,1,0,0,0,1",52.809672180776374,2044.7447357041460,2869.8990292815206,"[8, 3, 6, 9, 0, 1, 4, 5, 2, 7]|[0, 0, 1, 0, 0, 1, 1, 0, 0, 1]|[1, 0, 0, 0, 0, 1, 0, 1, 1, 0]|[0, 1, 0, 1, 1, 1, 0, 0, 0, 1]"
16,331,"3,6,4,5,2,1,8,9,0,7","0,1,0,0,0,1,1,0,0,1","0,0,1,0,1,1,0,0,1,0","1,0,0,1,0,1,0,1,0,1",57.163451595972600,2019.9077995617420,2762.6021479590270,"[3, 6, 4, 5, 2, 1, 8, 9, 0, 7]|[0, 1, 0, 0, 0, 1, 1, 0, 0, 1]|[0, 0, 1, 0, 1, 1, 0, 0, 1, 0]|[1, 0, 0, 1, 0, 1, 0, 1, 0, 1]"
17,340,"9,6,3,1,8,4,5,2,0,7","0,1,0,0,1,1,0,0,0,1","0,0,0,0,1,0,1,1,1,0","1,0,1,1,1,0,0,0,0,1",56.074749216678946,2021.8610203963926,2801.0394591559143,"[9, 6, 3, 1, 8, 4, 5, 2, 0, 7]|[0, 1, 0, 0, 1, 1, 0, 0, 0, 1]|[0, 0, 0, 0, 1, 0, 1, 1, 1, 0]|[1, 0, 1, 1, 1, 0, 0, 0, 0, 1]"
18,355,"8,6,3,1,0,2,4,5,9,7","1,1,0,0,0,1,0,0,0,1","1,0,0,1,0,0,1,1,0,0","1,0,1,0,1,0,0,0,1,1",55.964702847168660,2033.7087442617790,2756.8699061806410,"[8, 6, 3, 1, 0, 2, 4, 5, 9, 7]|[1, 1, 0, 0, 0, 1, 0, 0, 0, 1]|[1, 0, 0, 1, 0, 0, 1, 1, 0, 0]|[1, 0, 1, 0, 1, 0, 0, 0, 1, 1]"
19,363,"9,8,6,3,0,1,4,5,2,7","0,0,1,0,0,1,1,0,0,1","1,0,0,0,0,1,0,1,1,0","0,1,0,1,1,1,0,0,0,1",52.898734253471765,2038.2428720159330,2907.1071922586557,"[9, 8, 6, 3, 0, 1, 4, 5, 2, 7]|[0, 0, 1, 0, 0, 1, 1, 0, 0, 1]|[1, 0, 0, 0, 0, 1, 0, 1, 1, 0]|[0, 1, 0, 1, 1, 1, 0, 0, 0, 1]"
20,388,"0,8,4,2,9,5,1,6,3,7","0,1,0,0,0,1,1,1,0,1","0,0,1,1,0,0,1,0,1,0","1,0,0,0,1,1,1,0,0,1",68.009870841961230,1988.0886661668808,2826.8804669521733,"[0, 8, 4, 2, 9, 5, 1, 6, 3, 7]|[0, 1, 0, 0, 0, 1, 1, 1, 0, 1]|[0, 0, 1, 1, 0, 0, 1, 0, 1, 0]|[1, 0, 0, 0, 1, 1, 1, 0, 0, 1]"
21,403,"8,6,5,1,3,2,4,9,0,7","0,1,0,1,0,1,0,0,0,1","1,0,1,1,0,0,1,0,0,0","0,0,0,1,1,0,0,1,1,1",56.647748819494080,2030.1837594993067,2758.5880162109315,"[8, 6, 5, 1, 3, 2, 4, 9, 0, 7]|[0, 1, 0, 1, 0, 1, 0, 0, 0, 1]|[1, 0, 1, 1, 0, 0, 1, 0, 0, 0]|[0, 0, 0, 1, 1, 0, 0, 1, 1, 1]"
22,413,"0,3,4,2,9,8,5,6,1,7","0,1,0,0,0,1,0,1,1,1","0,1,1,0,0,1,1,0,0,0","1,1,0,1,1,1,0,0,0,1",58.928108020992866,1997.2845232353125,2953.6386996233260,"[0, 3, 4, 2, 9, 8, 5, 6, 1, 7]|[0, 1, 0, 0, 0, 1, 0, 1, 1, 1]|[0, 1, 1, 0, 0, 1, 1, 0, 0, 0]|[1, 1, 0, 1, 1, 1, 0, 0, 0, 1]"
23,416,"9,6,8,1,4,2,3,5,0,7","0,1,0,1,0,1,0,0,0,1","0,0,1,1,0,0,1,1,0,0","1,0,0,1,1,0,0,0,1,1",55.705898816594384,2038.7817095086564,2753.0568943349217,"[9, 6, 8, 1, 4, 2, 3, 5, 0, 7]|[0, 1, 0, 1, 0, 1, 0, 0, 0, 1]|[0, 0, 1, 1, 0, 0, 1, 1, 0, 0]|[1, 0, 0, 1, 1, 0, 0, 0, 1, 1]"
24,411,"8,3,9,1,6,2,4,5,0,7","0,0,0,1,1,1,0,0,0,1","1,0,0,1,0,0,1,1,0,0","0,1,1,1,0,0,0,0,1,1",55.705898816594384,2039.8402458759390,2750.7380392676780,"[8, 3, 9, 1, 6, 2, 4, 5, 0, 7]|[0, 0, 0, 1, 1, 1, 0, 0, 0, 1]|[1, 0, 0, 1, 0, 0, 1, 1, 0, 0]|[0, 1, 1, 1, 0, 0, 0, 0, 1, 1]"
25,421,"5,6,8,1,3,2,4,9,0,7","0,1,0,1,0,1,0,0,0,1","1,0,1,1,0,1,1,0,0,0","0,0,0,1,1,0,0,1,1,1",49.846661960670230,2051.3010403127520,2777.2491248022750,"[5, 6, 8, 1, 3, 2, 4, 9, 0, 7]|[0, 1, 0, 1, 0, 1, 0, 0, 0, 1]|[1, 0, 1, 1, 0, 1, 1, 0, 0, 0]|[0, 0, 0, 1, 1, 0, 0, 1, 1, 1]"
26,428,"5,2,6,1,0,3,4,8,9,7","0,1,0,0,0,1,0,1,0,1","1,0,0,1,0,0,1,1,0,0","0,0,1,0,1,0,0,1,1,1",55.450152212787990,2045.3976979340418,2753.6118134767476,"[5, 2, 6, 1, 0, 3, 4, 8, 9, 7]|[0, 1, 0, 0, 0, 1, 0, 1, 0, 1]|[1, 0, 0, 1, 0, 0, 1, 1, 0, 0]|[0, 0, 1, 0, 1, 0, 0, 1, 1, 1]"
27,435,"5,2,6,1,0,4,3,8,9,7","0,1,0,0,0,1,0,1,0,1","1,0,0,1,0,0,1,1,0,0","0,0,1,0,1,0,0,1,1,1",53.257693879123880,2036.3931868078207,2759.4664938613950,"[5, 2, 6, 1, 0, 4, 3, 8, 9, 7]|[0, 1, 0, 0, 0, 1, 0, 1, 0, 1]|[1, 0, 0, 1, 0, 0, 1, 1, 0, 0]|[0, 0, 1, 0, 1, 0, 0, 1, 1, 1]"
28,439,"4,6,1,2,0,5,3,9,8,7","0,1,1,0,0,1,0,0,1,1","0,0,0,1,0,1,2,0,1,0","0,0,0,0,1,1,0,1,1,1",59.008515370925760,1995.9086579025661,2932.5499139494095,"[4, 6, 1, 2, 0, 5, 3, 9, 8, 7]|[0, 1, 1, 0, 0, 1, 0, 0, 1, 1]|[0, 0, 0, 1, 0, 1, 2, 0, 1, 0]|[0, 0, 0, 0, 1, 1, 0, 1, 1, 1]"
29,443,"7,6,5,1,3,2,4,9,0,8","0,1,0,1,0,1,0,0,0,1","1,0,1,1,0,1,1,0,0,1","0,0,0,1,1,0,0,1,1,1",56.647748819494080,2036.9050172436537,2735.2932083680043,"[7, 6, 5, 1, 3, 2, 4, 9, 0, 8]|[0, 1, 0, 1, 0, 1, 0, 0, 0, 1]|[1, 0, 1, 1, 0, 1, 1, 0, 0, 1]|[0, 0, 0, 1, 1, 0, 0, 1, 1, 1]"
30,489,"3,6,4,5,1,9,2,0,8,7","0,1,0,0,1,0,0,0,1,1","0,0,1,0,1,0,1,0,0,0","1,0,0,1,1,1,0,0,0,1",57.163451595972600,2001.0688413639737,2776.2311018419650,"[3, 6, 4, 5, 1, 9, 2, 0, 8, 7]|[0, 1, 0, 0, 1, 0, 0, 0, 1, 1]|[0, 0, 1, 0, 1, 0, 1, 0, 0, 0]|[1, 0, 0, 1, 1, 1, 0, 0, 0, 1]"
31,506,"6,4,1,0,5,2,3,8,9,7","1,0,0,0,0,1,0,1,0,1","0,0,1,0,1,0,1,1,0,0","0,1,0,1,0,0,0,1,1,1",55.904745127421506,2036.6117813184387,2751.8533807417734,"[6, 4, 1, 0, 5, 2, 3, 8, 9, 7]|[1, 0, 0, 0, 0, 1, 0, 1, 0, 1]|[0, 0, 1, 0, 1, 0, 1, 1, 0, 0]|[0, 1, 0, 1, 0, 0, 0, 1, 1, 1]"
32,509,"4,6,3,5,8,9,7,0,1,2","0,1,0,0,1,0,0,0,1,1","0,0,2,0,0,0,1,0,1,0","1,0,0,1,0,1,0,0,1,1",56.577862532162740,2016.0019649424453,2797.3625224534553,"[4, 6, 3, 5, 8, 9, 7, 0, 1, 2]|[0, 1, 0, 0, 1, 0, 0, 0, 1, 1]|[0, 0, 2, 0, 0, 0, 1, 0, 1, 0]|[1, 0, 0, 1, 0, 1, 0, 0, 1, 1]"
33,521,"7,2,0,4,3,1,6,8,9,5","0,0,0,1,0,1,0,1,0,1","1,1,1,0,0,0,0,1,0,1","0,0,0,0,1,0,1,1,1,1",53.793753795628206,2043.7625304598100,2755.8239061998256,"[7, 2, 0, 4, 3, 1, 6, 8, 9, 5]|[0, 0, 0, 1, 0, 1, 0, 1, 0, 1]|[1, 1, 1, 0, 0, 0, 0, 1, 0, 1]|[0, 0, 0, 0, 1, 0, 1, 1, 1, 1]"
34,534,"3,6,4,5,8,9,2,0,1,7","0,1,0,0,1,0,0,0,1,1","0,0,2,0,0,0,1,0,1,0","1,0,0,1,0,1,0,0,1,1",57.163451595972600,2010.7623684770960,2768.5997371377100,"[3, 6, 4, 5, 8, 9, 2, 0, 1, 7]|[0, 1, 0, 0, 1, 0, 0, 0, 1, 1]|[0, 0, 2, 0, 0, 0, 1, 0, 1, 0]|[1, 0, 0, 1, 0, 1, 0, 0, 1, 1]"
35,548,"0,2,9,1,8,4,6,5,3,7","0,1,0,1,0,0,1,1,0,1","0,0,0,1,1,0,0,1,1,0","1,0,1,1,0,1,0,1,0,1",54.532960734649905,2018.1203600229026,3051.7768673382384,"[0, 2, 9, 1, 8, 4, 6, 5, 3, 7]|[0, 1, 0, 1, 0, 0, 1, 1, 0, 1]|[0, 0, 0, 1, 1, 0, 0, 1, 1, 0]|[1, 0, 1, 1, 0, 1, 0, 1, 0, 1]"
36,563,"3,6,4,5,8,9,2,0,1,7","1,0,0,1,1,0,0,0,1,1","0,0,0,1,0,0,1,0,1,0","0,1,0,1,0,1,0,0,1,1",56.357756368921330,1988.0117645300968,3014.2032243794183,"[3, 6, 4, 5, 8, 9, 2, 0, 1, 7]|[1, 0, 0, 1, 1, 0, 0, 0, 1, 1]|[0, 0, 0, 1, 0, 0, 1, 0, 1, 0]|[0, 1, 0, 1, 0, 1, 0, 0, 1, 1]"
37,567,"5,6,8,1,4,7,2,3,9,0","0,1,1,1,0,1,0,0,0,0","1,0,0,1,1,1,1,0,0,0","0,0,0,1,0,1,0,1,1,1",50.765950003674924,2046.4684945446970,2755.4171902680080,"[5, 6, 8, 1, 4, 7, 2, 3, 9, 0]|[0, 1, 1, 1, 0, 1, 0, 0, 0, 0]|[1, 0, 0, 1, 1, 1, 1, 0, 0, 0]|[0, 0, 0, 1, 0, 1, 0, 1, 1, 1]"
38,597,"6,5,1,3,9,2,7,8,4,0","1,1,1,0,0,0,1,1,0,0","0,1,1,0,0,1,1,0,1,0","0,1,1,1,1,0,1,0,0,1",48.277907931282580,2031.8525139993890,2915.2778382128540,"[6, 5, 1, 3, 9, 2, 7, 8, 4, 0]|[1, 1, 1, 0, 0, 0, 1, 1, 0, 0]|[0, 1, 1, 0, 0, 1, 1, 0, 1, 0]|[0, 1, 1, 1, 1, 0, 1, 0, 0, 1]"
39,620,"0,3,8,2,9,5,4,6,1,7","1,0,1,0,0,1,0,1,1,1","1,0,1,1,0,1,0,0,0,0","1,0,1,0,1,1,0,0,0,1",62.272516847724290,1980.9357794748234,3217.6406572719180,"[0, 3, 8, 2, 9, 5, 4, 6, 1, 7]|[1, 0, 1, 0, 0, 1, 0, 1, 1, 1]|[1, 0, 1, 1, 0, 1, 0, 0, 0, 0]|[1, 0, 1, 0, 1, 1, 0, 0, 0, 1]"
40,625,"5,6,8,7,3,9,2,1,4,0","1,1,1,1,0,0,0,1,0,0","1,0,0,1,0,0,1,1,1,0","1,0,0,1,1,1,0,1,0,1",47.564456469483480,2032.9229189642860,2920.4823686557324,"[5, 6, 8, 7, 3, 9, 2, 1, 4, 0]|[1, 1, 1, 1, 0, 0, 0, 1, 0, 0]|[1, 0, 0, 1, 0, 0, 1, 1, 1, 0]|[1, 0, 0, 1, 1, 1, 0, 1, 0, 1]"
41,655,"1,3,9,6,8,7,4,2,0,5","1,0,1,0,1,1,0,0,1,1","1,0,0,0,0,1,0,0,0,0","1,0,0,1,0,1,0,1,0,1",65.029486045356000,1974.4947767653790,3133.6125187593900,"[1, 3, 9, 6, 8, 7, 4, 2, 0, 5]|[1, 0, 1, 0, 1, 1, 0, 0, 1, 1]|[1, 0, 0, 0, 0, 1, 0, 0, 0, 0]|[1, 0, 0, 1, 0, 1, 0, 1, 0, 1]"
42,654,"1,3,8,6,9,7,4,2,0,5","1,0,1,0,1,1,0,0,1,1","1,0,0,0,0,1,0,0,0,0","1,0,0,1,0,1,0,1,0,1",66.015606139297120,1967.0370925656562,3089.6514559368215,"[1, 3, 8, 6, 9, 7, 4, 2, 0, 5]|[1, 0, 1, 0, 1, 1, 0, 0, 1, 1]|[1, 0, 0, 0, 0, 1, 0, 0, 0, 0]|[1, 0, 0, 1, 0, 1, 0, 1, 0, 1]"
43,666,"2,6,8,3,9,0,5,1,4,7","1,1,1,0,0,0,0,1,0,1","1,0,0,0,0,0,1,1,1,1","1,0,0,1,1,1,0,1,0,1",51.482619782531310,2024.5198129943628,2939.2320148200050,"[2, 6, 8, 3, 9, 0, 5, 1, 4, 7]|[1, 1, 1, 0, 0, 0, 0, 1, 0, 1]|[1, 0, 0, 0, 0, 0, 1, 1, 1, 1]|[1, 0, 0, 1, 1, 1, 0, 1, 0, 1]"
44,659,"1,9,6,3,8,7,4,2,0,5","1,0,0,1,1,1,0,0,1,1","1,0,0,0,0,1,0,0,0,0","1,0,1,0,0,1,0,1,0,1",65.383665835534090,1959.5967576249973,3151.6217257618573,"[1, 9, 6, 3, 8, 7, 4, 2, 0, 5]|[1, 0, 0, 1, 1, 1, 0, 0, 1, 1]|[1, 0, 0, 0, 0, 1, 0, 0, 0, 0]|[1, 0, 1, 0, 0, 1, 0, 1, 0, 1]"
45,682,"5,6,8,1,9,3,7,2,4,0","1,1,1,1,0,0,0,1,0,0","1,0,0,1,0,0,1,1,1,0","1,0,0,1,1,1,0,1,0,1",48.923632245779030,2029.3184262643113,2909.1449709376500,"[5, 6, 8, 1, 9, 3, 7, 2, 4, 0]|[1, 1, 1, 1, 0, 0, 0, 1, 0, 0]|[1, 0, 0, 1, 0, 0, 1, 1, 1, 0]|[1, 0, 0, 1, 1, 1, 0, 1, 0, 1]"
46,704,"5,6,2,3,0,9,4,1,8,7","0,1,0,0,0,0,0,1,1,1","0,0,1,1,1,0,1,1,0,0","1,0,0,0,0,1,0,1,0,1",57.163451595972600,2026.5701535115738,2752.3207453865430,"[5, 6, 2, 3, 0, 9, 4, 1, 8, 7]|[0, 1, 0, 0, 0, 0, 0, 1, 1, 1]|[0, 0, 1, 1, 1, 0, 1, 1, 0, 0]|[1, 0, 0, 0, 0, 1, 0, 1, 0, 1]"
47,714,"5,6,3,4,9,0,2,1,8,7","0,0,0,0,0,0,1,1,1,1","0,1,1,0,0,1,0,0,1,0","1,0,0,1,1,0,0,0,1,1",56.205311126796750,2021.3207890653903,2759.4617020287650,"[5, 6, 3, 4, 9, 0, 2, 1, 8, 7]|[0, 0, 0, 0, 0, 0, 1, 1, 1, 1]|[0, 1, 1, 0, 0, 1, 0, 0, 1, 0]|[1, 0, 0, 1, 1, 0, 0, 0, 1, 1]"
48,712,"5,6,2,3,0,9,4,1,7,8","0,1,0,0,0,0,0,1,1,1","0,0,1,1,1,0,1,1,0,0","1,0,0,0,0,1,0,1,1,0",55.718514378583080,2027.4590682112490,2774.3067644751220,"[5, 6, 2, 3, 0, 9, 4, 1, 7, 8]|[0, 1, 0, 0, 0, 0, 0, 1, 1, 1]|[0, 0, 1, 1, 1, 0, 1, 1, 0, 0]|[1, 0, 0, 0, 0, 1, 0, 1, 1, 0]"
49,725,"0,1,4,7,9,2,6,5,8,3","0,1,0,1,0,0,1,0,1,1","0,0,1,0,0,1,0,1,1,0","1,0,0,1,1,0,0,0,1,1",70.986796833379070,1984.7123339757940,2790.9033890730760,"[0, 1, 4, 7, 9, 2, 6, 5, 8, 3]|[0, 1, 0, 1, 0, 0, 1, 0, 1, 1]|[0, 0, 1, 0, 0, 1, 0, 1, 1, 0]|[1, 0, 0, 1, 1, 0, 0, 0, 1, 1]"
50,731,"9,6,7,8,3,0,4,2,1,5","0,0,1,1,1,1,0,0,1,1","0,0,1,0,1,1,0,0,0,0","0,1,1,0,1,1,0,1,0,1",65.129751285440280,1979.9135903367169,3107.4645805658934,"[9, 6, 7, 8, 3, 0, 4, 2, 1, 5]|[0, 0, 1, 1, 1, 1, 0, 0, 1, 1]|[0, 0, 1, 0, 1, 1, 0, 0, 0, 0]|[0, 1, 1, 0, 1, 1, 0, 1, 0, 1]"
51,732,"1,2,4,3,8,7,6,9,0,5","1,0,0,1,1,1,0,0,1,1","0,0,0,1,0,1,0,0,1,0","0,1,0,1,0,1,1,0,1,1",64.265229086239970,1961.6590956935138,3201.8052158000720,"[1, 2, 4, 3, 8, 7, 6, 9, 0, 5]|[1, 0, 0, 1, 1, 1, 0, 0, 1, 1]|[0, 0, 0, 1, 0, 1, 0, 0, 1, 0]|[0, 1, 0, 1, 0, 1, 1, 0, 1, 1]"
52,745,"5,6,2,3,0,9,4,1,7,8","0,1,0,0,0,0,0,1,1,1","0,0,1,1,0,0,1,1,0,0","1,0,0,0,1,1,0,1,1,0",56.651982336736280,2018.1535866646152,2792.7048571288396,"[5, 6, 2, 3, 0, 9, 4, 1, 7, 8]|[0, 1, 0, 0, 0, 0, 0, 1, 1, 1]|[0, 0, 1, 1, 0, 0, 1, 1, 0, 0]|[1, 0, 0, 0, 1, 1, 0, 1, 1, 0]"
53,747,"9,6,1,0,8,7,4,2,3,5","0,0,1,1,1,1,0,0,1,1","0,0,0,1,0,1,0,0,1,0","0,1,0,1,0,1,0,1,1,1",63.987892040066406,1973.5740764303553,3365.5231928957114,"[9, 6, 1, 0, 8, 7, 4, 2, 3, 5]|[0, 0, 1, 1, 1, 1, 0, 0, 1, 1]|[0, 0, 0, 1, 0, 1, 0, 0, 1, 0]|[0, 1, 0, 1, 0, 1, 0, 1, 1, 1]"
54,749,"8,9,6,3,1,7,4,2,0,5","1,0,0,1,1,1,0,0,1,1","1,0,0,0,0,1,0,0,0,0","1,0,1,0,0,1,0,1,0,1",66.171337017043840,1956.7745473919958,3164.4668271008990,"[8, 9, 6, 3, 1, 7, 4, 2, 0, 5]|[1, 0, 0, 1, 1, 1, 0, 0, 1, 1]|[1, 0, 0, 0, 0, 1, 0, 0, 0, 0]|[1, 0, 1, 0, 0, 1, 0, 1, 0, 1]"
55,754,"0,1,4,2,5,9,6,8,3,7","0,1,0,0,1,0,1,1,1,1","0,1,0,1,1,0,0,0,0,0","1,1,0,0,1,1,0,0,1,1",66.729778033594130,1975.6411761988875,3088.0871493357150,"[0, 1, 4, 2, 5, 9, 6, 8, 3, 7]|[0, 1, 0, 0, 1, 0, 1, 1, 1, 1]|[0, 1, 0, 1, 1, 0, 0, 0, 0, 0]|[1, 1, 0, 0, 1, 1, 0, 0, 1, 1]"
56,746,"3,6,4,5,0,9,2,1,7,8","0,1,0,0,0,0,0,1,1,1","0,0,1,0,0,0,1,1,0,0","1,0,0,1,0,1,0,1,1,0",55.718514378583080,2004.9320435816321,2816.2478199720927,"[3, 6, 4, 5, 0, 9, 2, 1, 7, 8]|[0, 1, 0, 0, 0, 0, 0, 1, 1, 1]|[0, 0, 1, 0, 0, 0, 1, 1, 0, 0]|[1, 0, 0, 1, 0, 1, 0, 1, 1, 0]"
57,799,"5,6,4,9,3,7,0,1,2,8","0,1,0,0,0,0,0,1,1,1","0,0,0,0,1,1,1,1,0,0","1,0,1,1,0,0,0,1,1,0",54.213166235651016,2022.7429796571350,2787.4107857867384,"[5, 6, 4, 9, 3, 7, 0, 1, 2, 8]|[0, 1, 0, 0, 0, 0, 0, 1, 1, 1]|[0, 0, 0, 0, 1, 1, 1, 1, 0, 0]|[1, 0, 1, 1, 0, 0, 0, 1, 1, 0]"
