instance,matrix,label,seed,status,HV,IGD,Spacing,C_A_R,C_R_A,nondominatedCount,minCmax,minTEC,minTWC
"20_2_3_1","FM","FM1",20260808,COMPLETED,0.13920959729597554,0.61470038626613730,0.051201420948634654,0.0000000000000000,1.0000000000000000,18,215.97090787427092,10247.630365424382,13865.909288010029
"20_2_3_1","FM","FM1",20260809,COMPLETED,0.10785152263937980,0.58047563615894990,0.033173203501602036,0.0000000000000000,1.0000000000000000,28,212.80993205746310,9765.3102355790420,13780.746277889510
"20_2_3_1","FM","FM1",20260810,COMPLETED,0.13005336053881920,0.60730745516637670,0.040295970070666105,0.0000000000000000,1.0000000000000000,29,223.38578822851153,10067.820289261688,14003.674642113134
"20_2_3_1","FM","FM2",20260808,COMPLETED,0.16524248319492557,0.53952694512123670,0.032759831048835404,0.0000000000000000,1.0000000000000000,43,230.54408121029655,9767.9559462298840,13431.581087394305
"20_2_3_1","FM","FM2",20260809,COMPLETED,0.15675151342154175,0.56872670194599710,0.076114577133184510,0.0000000000000000,1.0000000000000000,21,215.06331406160460,9883.5584192829540,13700.877713764754
"20_2_3_1","FM","FM2",20260810,COMPLETED,0.20422525770686792,0.50225078190432270,0.053412655990556930,0.0000000000000000,1.0000000000000000,25,222.44873414835410,9401.5936518350900,13238.965403243375
"20_2_3_1","FM","FM3",20260808,COMPLETED,0.14720955193481340,0.56816196918665640,0.039783745190444315,0.0000000000000000,1.0000000000000000,27,211.76219208545479,10095.779878392335,12927.270442970920
"20_2_3_1","FM","FM3",20260809,COMPLETED,0.15840916865905308,0.55312742348951070,0.045382902089841755,0.0000000000000000,1.0000000000000000,31,223.72115565763332,10001.757999520360,13896.305422203375
"20_2_3_1","FM","FM3",20260810,COMPLETED,0.24309903653184325,0.46434971042338047,0.037133336803687890,0.0000000000000000,1.0000000000000000,34,215.96183652959814,9529.7801020403550,13334.571974203453
"20_2_3_1","FULL","B0",20260808,COMPLETED,0.28315752681518214,0.72272495990244940,0.010776282319980011,0.060975609756097560,1.0000000000000000,6,112.24489795918367,11213.182626896913,9190.5531135531130
"20_2_3_1","FULL","B0",20260809,COMPLETED,0.26840616539961910,0.73632031853241220,0.032819695343384570,0.024390243902439025,1.0000000000000000,7,113.44217687074831,11249.340136054423,9174.6172161172140
"20_2_3_1","FULL","B0",20260810,COMPLETED,0.24931450886515447,0.72097329008935730,0.012950413917930425,0.0000000000000000,1.0000000000000000,12,113.44217687074831,11288.970172684461,9257.7802197802180
"20_2_3_1","FULL","B1",20260808,COMPLETED,0.14720955193481340,0.56816196918665640,0.039783745190444315,0.0000000000000000,1.0000000000000000,27,211.76219208545479,10095.779878392335,12927.270442970920
"20_2_3_1","FULL","B1",20260809,COMPLETED,0.15840916865905308,0.55312742348951070,0.045382902089841755,0.0000000000000000,1.0000000000000000,31,223.72115565763332,10001.757999520360,13896.305422203375
"20_2_3_1","FULL","B1",20260810,COMPLETED,0.24309903653184325,0.46434971042338047,0.037133336803687890,0.0000000000000000,1.0000000000000000,34,215.96183652959814,9529.7801020403550,13334.571974203453
"20_2_3_1","FULL","B2",20260808,COMPLETED,0.21820654860932760,0.49315035089824644,0.043811972121167116,0.0000000000000000,1.0000000000000000,42,222.12637504010990,9235.4098808513680,13709.336285344958
"20_2_3_1","FULL","B2",20260809,COMPLETED,0.28846916635953973,0.44388391049041700,0.044689661967793660,0.012195121951219513,1.0000000000000000,51,221.68763864042467,8935.2439441968270,13199.123984055846
"20_2_3_1","FULL","B2",20260810,COMPLETED,0.27146687429340427,0.45429516212574880,0.054684526683830660,0.0000000000000000,1.0000000000000000,33,238.69713931789727,9058.3583544767930,13069.899595071867
"20_2_3_1","FULL","B3",20260808,COMPLETED,0.26888824936276010,0.43975239846892744,0.036656620108886110,0.0000000000000000,1.0000000000000000,45,205.51767813615550,8981.0263468808950,13460.046331040045
"20_2_3_1","FULL","B3",20260809,COMPLETED,0.27494748513852246,0.46803655666849503,0.045220837194643315,0.0000000000000000,1.0000000000000000,53,212.30989918821380,9027.1622162145500,13173.041530428596
"20_2_3_1","FULL","B3",20260810,COMPLETED,0.27893353727145226,0.45539258842274705,0.035075017767782050,0.0000000000000000,1.0000000000000000,56,225.56993111435270,9058.5711843617080,13198.453569602025
"20_2_3_1","FULL","B4",20260808,COMPLETED,0.26650404869768830,0.45149329066841554,0.035744046489171310,0.0000000000000000,1.0000000000000000,67,194.27463903430638,9376.3543631514300,13509.779315157219
"20_2_3_1","FULL","B4",20260809,COMPLETED,0.31285020386497840,0.45274813374035950,0.033490982512517520,0.0000000000000000,1.0000000000000000,34,221.47923093665105,9215.4560626708940,12864.601295589138
"20_2_3_1","FULL","B4",20260810,COMPLETED,0.34519829459547300,0.39333231452084330,0.037417343955205275,0.0000000000000000,1.0000000000000000,53,239.15251713105403,8960.7455503468850,12923.576949806307
"20_2_3_1","FULL","B5",20260808,COMPLETED,0.21312201096039088,0.51464934415213950,0.037187160274165576,0.0000000000000000,1.0000000000000000,36,207.08447912513319,9837.1441496847760,13261.220122554252
"20_2_3_1","FULL","B5",20260809,COMPLETED,0.27817670129201044,0.45194776587649016,0.037102602705259655,0.0000000000000000,1.0000000000000000,50,194.86728295461790,8972.2662549942030,13264.027725511450
"20_2_3_1","FULL","B5",20260810,COMPLETED,0.27413277634044486,0.42461861935792644,0.038185815655349675,0.0000000000000000,1.0000000000000000,56,222.71824934689155,9134.3137584189900,13142.842681382604
"20_2_3_1","FULL","B6",20260808,COMPLETED,0.048686504592163990,0.75125136342036670,0.040583054945277450,0.0000000000000000,1.0000000000000000,20,240.10882735586225,10652.243029197663,13627.926637595887
"20_2_3_1","FULL","B6",20260809,COMPLETED,0.064111856204350530,0.67691193718876330,0.049834249304937460,0.0000000000000000,1.0000000000000000,19,234.44172349720623,9999.2385967600750,14534.696411999470
"20_2_3_1","FULL","B6",20260810,COMPLETED,0.051066950411748440,0.75979578585228690,0.034858998426398610,0.0000000000000000,1.0000000000000000,16,211.46568224292594,10684.159935253530,14780.890851989612
"20_2_3_1","FULL","B7",20260808,COMPLETED,0.059136943808620654,0.66071305435310920,0.094375266190455080,0.0000000000000000,1.0000000000000000,10,246.25517014305416,10086.854317221476,13985.871144541776
"20_2_3_1","FULL","B7",20260809,COMPLETED,0.11745674050657254,0.59430394901822340,0.059241830538299910,0.0000000000000000,1.0000000000000000,13,232.25833667738286,9905.9235464157810,14683.117550394814
"20_2_3_1","FULL","B7",20260810,COMPLETED,0.10055436442661053,0.63819051632626770,0.073884543985565970,0.0000000000000000,1.0000000000000000,19,218.69529968936067,10316.868488091266,13307.697216734987
"20_2_3_1","FULL","FULL",20260808,COMPLETED,0.071749463205558060,0.66071305435310920,0.078606152485001680,0.0000000000000000,1.0000000000000000,14,236.96106557542416,10086.854317221476,13984.687955367503
"20_2_3_1","FULL","FULL",20260809,COMPLETED,0.095163867787193380,0.63754767897440050,0.031997428860371650,0.0000000000000000,1.0000000000000000,20,232.25833667738286,9905.9235464157810,14658.582630577377
"20_2_3_1","FULL","FULL",20260810,COMPLETED,0.10538748247260060,0.63585433612730690,0.034665283499831140,0.0000000000000000,1.0000000000000000,28,223.95156335047870,10281.364689588736,13580.305634775894
"20_2_3_1","FV","FV-Full",20260808,COMPLETED,0.21312201096039088,0.51464934415213950,0.037187160274165576,0.0000000000000000,1.0000000000000000,36,207.08447912513319,9837.1441496847760,13261.220122554252
"20_2_3_1","FV","FV-Full",20260809,COMPLETED,0.27817670129201044,0.45194776587649016,0.037102602705259655,0.0000000000000000,1.0000000000000000,50,194.86728295461790,8972.2662549942030,13264.027725511450
"20_2_3_1","FV","FV-Full",20260810,COMPLETED,0.27413277634044486,0.42461861935792644,0.038185815655349675,0.0000000000000000,1.0000000000000000,56,222.71824934689155,9134.3137584189900,13142.842681382604
"20_2_3_1","FV","FV0",20260808,COMPLETED,0.27890862046525690,0.45421455025237820,0.052116177493675586,0.0000000000000000,1.0000000000000000,30,212.91368266100290,9772.9011128109520,12813.747207778108
"20_2_3_1","FV","FV0",20260809,COMPLETED,0.15792525274706715,0.51382555119064420,0.036679218490057500,0.0000000000000000,1.0000000000000000,36,215.00613690062457,9554.5235655939400,13382.340762848014
"20_2_3_1","FV","FV0",20260810,COMPLETED,0.23306551098087763,0.45400943331322685,0.041165723036284180,0.0000000000000000,1.0000000000000000,54,195.55943989942660,9354.6059103772220,13218.228930289439
"20_2_3_1","FV","FV1",20260808,COMPLETED,0.13109979495349927,0.62942045023022330,0.061023876392564940,0.0000000000000000,1.0000000000000000,25,219.15841786529185,10138.435532769716,13473.130453072703
"20_2_3_1","FV","FV1",20260809,COMPLETED,0.15423678215014613,0.55131685528851100,0.039474604921609270,0.0000000000000000,1.0000000000000000,44,202.27247914526663,9846.5123239577820,13322.505177760393
"20_2_3_1","FV","FV1",20260810,COMPLETED,0.15797215896340128,0.57425371318565330,0.033541892809942235,0.0000000000000000,1.0000000000000000,39,217.82835960993347,9922.6038915942740,13147.853098253614
"20_2_3_1","FV","FV2",20260808,COMPLETED,0.13854954219676507,0.56546691166529130,0.045885073560880785,0.0000000000000000,1.0000000000000000,31,223.31328113388395,9633.0857000830640,13471.315640076673
"20_2_3_1","FV","FV2",20260809,COMPLETED,0.13541254384664425,0.57137947939326490,0.054395680802991510,0.0000000000000000,1.0000000000000000,34,221.65002113786700,9700.2206243440520,13550.756420606771
"20_2_3_1","FV","FV2",20260810,COMPLETED,0.22436107871162297,0.48172041399195670,0.034089338880952000,0.0000000000000000,1.0000000000000000,32,210.96855210870177,9831.4966880222050,13185.236580042190
"20_2_3_1","FV","FV3",20260808,COMPLETED,0.26888824936276010,0.43975239846892744,0.036656620108886110,0.0000000000000000,1.0000000000000000,45,205.51767813615550,8981.0263468808950,13460.046331040045
"20_2_3_1","FV","FV3",20260809,COMPLETED,0.27494748513852246,0.46803655666849503,0.045220837194643315,0.0000000000000000,1.0000000000000000,53,212.30989918821380,9027.1622162145500,13173.041530428596
"20_2_3_1","FV","FV3",20260810,COMPLETED,0.27893353727145226,0.45539258842274705,0.035075017767782050,0.0000000000000000,1.0000000000000000,56,225.56993111435270,9058.5711843617080,13198.453569602025
"20_2_3_1","FV","FV4",20260808,COMPLETED,0.24292802208339043,0.46147679581214174,0.045751983073786940,0.0000000000000000,1.0000000000000000,49,220.30442027171910,8896.5755527217100,13282.919365045214
"20_2_3_1","FV","FV4",20260809,COMPLETED,0.33063365918472540,0.40991613810310020,0.030372648975203555,0.012195121951219513,1.0000000000000000,62,207.62500954706410,8837.7556065145220,13090.269523145944
"20_2_3_1","FV","FV4",20260810,COMPLETED,0.25868245897629705,0.44447414016899695,0.037724050104901000,0.0000000000000000,1.0000000000000000,55,211.44527075312993,9068.6964501546140,13425.377459390664
"20_2_3_1","FV","FV5",20260808,COMPLETED,0.25086173438121870,0.46358110585684200,0.049206187033230630,0.0000000000000000,1.0000000000000000,44,222.35275331114656,8868.4566181655100,13581.412465407517
"20_2_3_1","FV","FV5",20260809,COMPLETED,0.30719652352853355,0.44971566765098014,0.055638998298094880,0.012195121951219513,1.0000000000000000,40,223.53868357481480,9002.7224224936580,13026.282658647531
"20_2_3_1","FV","FV5",20260810,COMPLETED,0.34281018986269857,0.37111619309233224,0.035034921227308176,0.085365853658536590,1.0000000000000000,57,227.74558561510503,8589.1390318565030,12947.505383385776
"20_2_3_1","QP","QP0",20260808,COMPLETED,0.24326676900631963,0.49643917795593310,0.033494772796479534,0.0000000000000000,1.0000000000000000,35,201.64427026926873,9686.8489260040080,13020.327738552510
"20_2_3_1","QP","QP0",20260809,COMPLETED,0.24581646612103308,0.46701084820115046,0.050391790745105844,0.0000000000000000,1.0000000000000000,36,205.61428269428137,9403.4326212808260,13008.154977639935
"20_2_3_1","QP","QP0",20260810,COMPLETED,0.27037589609648500,0.46747689893920086,0.031251335109505260,0.0000000000000000,1.0000000000000000,43,197.17028182793706,9566.3547261989300,12986.031942998437
"20_2_3_1","QP","QP1",20260808,COMPLETED,0.20006369456334516,0.50135507683216190,0.037355006300413815,0.0000000000000000,1.0000000000000000,43,212.84362149824490,9768.7263686036820,12916.551243527490
"20_2_3_1","QP","QP1",20260809,COMPLETED,0.21791314598208084,0.50245118046286090,0.036605425724241940,0.0000000000000000,1.0000000000000000,38,213.14077286517210,9783.8204988372890,12972.672268284663
"20_2_3_1","QP","QP1",20260810,COMPLETED,0.18743393602003836,0.51631356974433560,0.039920747186385455,0.0000000000000000,1.0000000000000000,35,210.08583648605267,9767.9529523333020,13155.348196949928
"20_2_3_1","QP","QP2",20260808,COMPLETED,0.24234838970975123,0.44733877256267546,0.058310176678955590,0.0000000000000000,1.0000000000000000,24,214.37391543051670,9538.0788620359780,12966.521511219530
"20_2_3_1","QP","QP2",20260809,COMPLETED,0.22007036027024296,0.45934620020794337,0.029872184959930898,0.0000000000000000,1.0000000000000000,55,208.53819587924760,9399.2931479967210,13342.067311083412
"20_2_3_1","QP","QP2",20260810,COMPLETED,0.22649465984410577,0.47733879867854640,0.028439738056413803,0.0000000000000000,1.0000000000000000,62,205.97634329162840,9652.1186885208840,13188.232481933459
"20_2_3_1","QP","QP3",20260808,COMPLETED,0.20877339229788300,0.51181736386267930,0.029807166311489470,0.0000000000000000,1.0000000000000000,44,202.49287637616646,10031.383948225874,12965.945462741303
"20_2_3_1","QP","QP3",20260809,COMPLETED,0.18197659109082318,0.49511405077482890,0.037565640399362527,0.0000000000000000,1.0000000000000000,28,209.16913022617030,9638.0482946334450,13054.840815531885
"20_2_3_1","QP","QP3",20260810,COMPLETED,0.20838007112478440,0.51348005178638230,0.029647509455811818,0.0000000000000000,1.0000000000000000,67,205.91413774291863,9459.8769680748080,13425.416351183208
"20_2_3_1","QP","QP4",20260808,COMPLETED,0.24298250054530180,0.47190762306247420,0.032216663969925200,0.0000000000000000,1.0000000000000000,26,212.94599020607455,9778.7201035684250,12958.250789134210
"20_2_3_1","QP","QP4",20260809,COMPLETED,0.18667051133259455,0.52647656581238490,0.030593985656226175,0.0000000000000000,1.0000000000000000,41,215.75561945316680,9526.8927349987500,13519.654887549483
"20_2_3_1","QP","QP4",20260810,COMPLETED,0.18767608417062506,0.53412643263913100,0.044085096166210350,0.0000000000000000,1.0000000000000000,43,213.08982506237032,9399.9657750994870,13446.639473127092
"20_2_3_1","QP","QP5",20260808,COMPLETED,0.27712786434269476,0.44964508468870684,0.044744737609733940,0.0000000000000000,1.0000000000000000,38,211.90872847193964,9285.6346627037350,12841.139549457765
"20_2_3_1","QP","QP5",20260809,COMPLETED,0.18420208500316823,0.53273371336899970,0.050892164652189420,0.0000000000000000,1.0000000000000000,18,198.71745599190504,9937.5561173784740,13177.002749336438
"20_2_3_1","QP","QP5",20260810,COMPLETED,0.19192635028468620,0.50877332073340290,0.032219260867639760,0.0000000000000000,1.0000000000000000,45,224.70335691667725,9732.1811251024230,13199.534169618155
"20_2_3_1","QP","QP6",20260808,COMPLETED,0.21312201096039088,0.51464934415213950,0.037187160274165576,0.0000000000000000,1.0000000000000000,36,207.08447912513319,9837.1441496847760,13261.220122554252
"20_2_3_1","QP","QP6",20260809,COMPLETED,0.27817670129201044,0.45194776587649016,0.037102602705259655,0.0000000000000000,1.0000000000000000,50,194.86728295461790,8972.2662549942030,13264.027725511450
"20_2_3_1","QP","QP6",20260810,COMPLETED,0.27413277634044486,0.42461861935792644,0.038185815655349675,0.0000000000000000,1.0000000000000000,56,222.71824934689155,9134.3137584189900,13142.842681382604
"20_2_3_1","VNS","V-Full",20260808,COMPLETED,0.071749463205558060,0.66071305435310920,0.078606152485001680,0.0000000000000000,1.0000000000000000,14,236.96106557542416,10086.854317221476,13984.687955367503
"20_2_3_1","VNS","V-Full",20260809,COMPLETED,0.095163867787193380,0.63754767897440050,0.031997428860371650,0.0000000000000000,1.0000000000000000,20,232.25833667738286,9905.9235464157810,14658.582630577377
"20_2_3_1","VNS","V-Full",20260810,COMPLETED,0.10538748247260060,0.63585433612730690,0.034665283499831140,0.0000000000000000,1.0000000000000000,28,223.95156335047870,10281.364689588736,13580.305634775894
"20_2_3_1","VNS","V0",20260808,COMPLETED,0.059506338828336990,0.71736626580690070,0.036208467159575920,0.0000000000000000,1.0000000000000000,23,235.63454291172850,10515.170063630932,14288.748165445542
"20_2_3_1","VNS","V0",20260809,COMPLETED,0.089720374071722130,0.64811619812214790,0.053137511814615990,0.0000000000000000,1.0000000000000000,17,247.17456439780620,9991.2475503128400,14591.258616900817
"20_2_3_1","VNS","V0",20260810,COMPLETED,0.049686771132298520,0.71955867444218600,0.052171447545714850,0.0000000000000000,1.0000000000000000,15,223.53824044467930,10383.472742553786,15167.053353764302
"20_2_3_1","VNS","V1",20260808,COMPLETED,0.048686504592163990,0.75125136342036670,0.040583054945277450,0.0000000000000000,1.0000000000000000,20,240.10882735586225,10652.243029197663,13627.926637595887
"20_2_3_1","VNS","V1",20260809,COMPLETED,0.064111856204350530,0.67691193718876330,0.049834249304937460,0.0000000000000000,1.0000000000000000,19,234.44172349720623,9999.2385967600750,14534.696411999470
"20_2_3_1","VNS","V1",20260810,COMPLETED,0.051066950411748440,0.75979578585228690,0.034858998426398610,0.0000000000000000,1.0000000000000000,16,211.46568224292594,10684.159935253530,14780.890851989612
"20_2_3_1","VNS","V2",20260808,COMPLETED,0.057047037771244700,0.72622182266504090,0.031633797798252136,0.0000000000000000,1.0000000000000000,19,234.42076954811267,10709.899244739008,13982.321696858256
"20_2_3_1","VNS","V2",20260809,COMPLETED,0.086234590623734400,0.66161680607553790,0.044947727870166480,0.0000000000000000,1.0000000000000000,13,225.11009790949345,10244.319581890017,13623.231493317130
"20_2_3_1","VNS","V2",20260810,COMPLETED,0.046039039273406426,0.76325491775172100,0.026624077511107548,0.0000000000000000,1.0000000000000000,18,222.03661959175190,10601.580537071337,15129.842924210083
"20_2_3_1","VNS","V3",20260808,COMPLETED,0.043504272465507100,0.75052087167304930,0.059402286728775130,0.0000000000000000,1.0000000000000000,8,234.42076954811267,10775.560829458918,14610.211968522800
"20_2_3_1","VNS","V3",20260809,COMPLETED,0.071216299896716180,0.66714998726853230,0.11719232938527092,0.0000000000000000,1.0000000000000000,14,235.04059418325807,10303.391779506297,14369.131495271626
"20_2_3_1","VNS","V3",20260810,COMPLETED,0.042671996832975190,0.78761206222101090,0.029327419959899546,0.0000000000000000,1.0000000000000000,15,230.80983390832083,10838.656047381017,14246.174963686780
"20_2_3_1","VNS","V4",20260808,COMPLETED,0.073094909372282300,0.68805266583598570,0.045262715290972096,0.0000000000000000,1.0000000000000000,18,230.03331343909636,10485.791445239174,14231.124930517872
"20_2_3_1","VNS","V4",20260809,COMPLETED,0.091671438966894610,0.63620335095442470,0.020680937801401927,0.0000000000000000,1.0000000000000000,21,232.25833667738286,9905.9235464157810,14658.582630577377
"20_2_3_1","VNS","V4",20260810,COMPLETED,0.14344547880445746,0.58002920390012250,0.054676035664716990,0.0000000000000000,1.0000000000000000,30,222.75457269107707,9911.2745408743500,13470.825805757650
"20_2_3_1","VNS","V5",20260808,COMPLETED,0.059136943808620654,0.66071305435310920,0.094375266190455080,0.0000000000000000,1.0000000000000000,10,246.25517014305416,10086.854317221476,13985.871144541776
"20_2_3_1","VNS","V5",20260809,COMPLETED,0.11745674050657254,0.59430394901822340,0.059241830538299910,0.0000000000000000,1.0000000000000000,13,232.25833667738286,9905.9235464157810,14683.117550394814
"20_2_3_1","VNS","V5",20260810,COMPLETED,0.10055436442661053,0.63819051632626770,0.073884543985565970,0.0000000000000000,1.0000000000000000,19,218.69529968936067,10316.868488091266,13307.697216734987
"chapter4-golden-author-bridge","CONTROL","B0C",20260808,COMPLETED,0.0010000000000000026,1.0587939106437203,0.0000000000000000,0.0000000000000000,1.0000000000000000,1,46.292087542087540,1786.9378124681157,2440.4428904428905
"chapter4-golden-author-bridge","CONTROL","B0C",20260809,COMPLETED,0.0010000000000000026,1.0587939106437203,0.0000000000000000,0.0000000000000000,1.0000000000000000,1,44.433760683760680,1760.4346495255586,2519.1336441336440
"chapter4-golden-author-bridge","CONTROL","B0C",20260810,COMPLETED,0.0010000000000000026,1.0587939106437203,0.0000000000000000,0.0000000000000000,1.0000000000000000,1,45.833333333333336,1792.2107438016528,2524.5920745920750
"chapter4-golden-author-bridge","CONTROL","B0R",20260808,COMPLETED,0.68017749562192690,0.10076036779184454,0.039183308454706890,0.064220183486238540,1.0000000000000000,121,27.958333333333336,1646.8087606837607,2309.6538461538460
"chapter4-golden-author-bridge","CONTROL","B0R",20260809,COMPLETED,0.72485721561029270,0.052424819907618714,0.031305578396703816,0.087155963302752300,1.0000000000000000,97,28.416666666666668,1643.5138888888890,2308.5128205128210
"chapter4-golden-author-bridge","CONTROL","B0R",20260810,COMPLETED,0.73196995448651580,0.056463797763673830,0.043170931911044580,0.11009174311926606,1.0000000000000000,85,29.333333333333336,1643.5523504273506,2298.8589743589746
"chapter4-golden-author-bridge","CONTROL","B1Q",20260808,COMPLETED,0.0010000000000000026,1.0587939106437203,0.0000000000000000,0.0000000000000000,1.0000000000000000,1,48.277946593841210,1937.3298168495483,2711.1954608814076
"chapter4-golden-author-bridge","CONTROL","B1Q",20260809,COMPLETED,0.0010000000000000026,1.0587939106437203,0.0000000000000000,0.0000000000000000,1.0000000000000000,1,49.871675231566110,1956.9529234126162,2697.2442392296580
"chapter4-golden-author-bridge","CONTROL","B1Q",20260810,COMPLETED,0.0010000000000000026,1.0587939106437203,0.0000000000000000,0.0000000000000000,1.0000000000000000,1,47.721754879161240,1941.6013951644868,2662.6730807845706
"chapter4-golden-author-bridge","CONTROL","B2P",20260808,COMPLETED,0.0010000000000000026,1.0587939106437203,0.0000000000000000,0.0000000000000000,1.0000000000000000,1,46.734753952843455,1948.7867530381957,2658.2806548472480
"chapter4-golden-author-bridge","CONTROL","B2P",20260809,COMPLETED,0.0010000000000000026,1.0587939106437203,0.0000000000000000,0.0000000000000000,1.0000000000000000,1,46.686619905837950,1944.8629278972428,2653.3343417660110
"chapter4-golden-author-bridge","CONTROL","B2P",20260810,COMPLETED,0.0010000000000000026,1.0587939106437203,0.0000000000000000,0.0000000000000000,1.0000000000000000,1,48.809016670019716,1945.7468612740881,2655.0757361002866
"chapter4-golden-author-bridge","FM","FM0",20260808,COMPLETED,0.68017749562192690,0.10076036779184454,0.039183308454706890,0.064220183486238540,1.0000000000000000,121,27.958333333333336,1646.8087606837607,2309.6538461538460
"chapter4-golden-author-bridge","FM","FM0",20260809,COMPLETED,0.72485721561029270,0.052424819907618714,0.031305578396703816,0.087155963302752300,1.0000000000000000,97,28.416666666666668,1643.5138888888890,2308.5128205128210
"chapter4-golden-author-bridge","FM","FM0",20260810,COMPLETED,0.73196995448651580,0.056463797763673830,0.043170931911044580,0.11009174311926606,1.0000000000000000,85,29.333333333333336,1643.5523504273506,2298.8589743589746
"chapter4-golden-author-bridge","FM","FM1",20260808,COMPLETED,0.0010000000000000026,1.0587939106437203,0.0000000000000000,0.0000000000000000,1.0000000000000000,1,48.898568878793100,1967.1295186367013,2722.3919734878077
"chapter4-golden-author-bridge","FM","FM1",20260809,COMPLETED,0.0010000000000000026,1.0587939106437203,0.0000000000000000,0.0000000000000000,1.0000000000000000,1,48.840512542722150,1979.6729250353812,2715.1046341318110
"chapter4-golden-author-bridge","FM","FM1",20260810,COMPLETED,0.0010000000000000026,1.0587939106437203,0.0000000000000000,0.0000000000000000,1.0000000000000000,1,46.543706349302326,1969.7625575887755,2685.0300122573300
"chapter4-golden-author-bridge","FM","FM2",20260808,COMPLETED,0.0010000000000000026,1.0587939106437203,0.0000000000000000,0.0000000000000000,1.0000000000000000,1,48.135187405093625,1962.6115177468293,2646.8217627585664
"chapter4-golden-author-bridge","FM","FM2",20260809,COMPLETED,0.0010000000000000026,1.0587939106437203,0.0000000000000000,0.0000000000000000,1.0000000000000000,1,48.405363834406735,1940.9648771544140,2683.3761445315695
"chapter4-golden-author-bridge","FM","FM2",20260810,COMPLETED,0.0010000000000000026,1.0587939106437203,0.0000000000000000,0.0000000000000000,1.0000000000000000,1,48.472848028004250,1944.8029889032412,2686.6336053897370
"chapter4-golden-author-bridge","FM","FM3",20260808,COMPLETED,0.0010000000000000026,1.0587939106437203,0.0000000000000000,0.0000000000000000,1.0000000000000000,1,46.786180200690410,1943.9379999818464,2703.6716591007116
"chapter4-golden-author-bridge","FM","FM3",20260809,COMPLETED,0.0010000000000000026,1.0587939106437203,0.0000000000000000,0.0000000000000000,1.0000000000000000,1,48.596529855966140,1948.2326639550784,2743.5604690420987
