runId,seed,algorithm,sourceKind,status,FE,frontSize,initialPopulationHash,runNanos,representationRepairs
seed-20260824-HMOPSO_QGS_F,20260824,HMOPSO_QGS_F,ZHANGBO_CURRENT,COMPLETED,500000,184,91439f037899eed0654b33e964f6a08baba9abd1e33003c5678d120700711061,34570553077,0
