fp,qg,qgG1,qgG2,qgG3,qgG4,cfvfGbest,cbG1,cbG2,cbG3,cbG4,cfvfPbest,descPresence,directPresence,uniqueDescLineages,directLineages,successPresence,nondomFinal
"[4, 13, 18, 5, 12, 6, 11, 3, 8, 17, 14, 19, 10, 15, 16, 1, 9, 7, 0, 2]|[1, 2, 0, 2, 2, 0, 0, 0, 2, 1, 0, 2, 2, 2, 1, 0, 1, 1, 1, 1]|[1, 0, 3, 0, 0, 0, 2, 0, 1, 1, 2, 1, 1, 0, 1, 2, 0, 0, 0, 1]|[1, 0, 0, 0, 0, 1, 2, 0, 1, 1, 2, 1, 1, 1, 1, 2, 0, 0, 0, 1]",0,1,0,2,0,0,1,0,2,0,59,1238,9,560,1,435,26
"[10, 12, 7, 18, 16, 9, 6, 3, 19, 5, 14, 15, 0, 17, 1, 11, 2, 8, 4, 13]|[0, 0, 0, 0, 1, 2, 0, 0, 2, 0, 0, 1, 0, 2, 0, 2, 1, 0, 2, 1]|[3, 3, 3, 3, 1, 0, 3, 2, 1, 3, 1, 1, 2, 1, 3, 1, 1, 3, 1, 1]|[0, 2, 0, 2, 0, 0, 0, 2, 0, 1, 0, 0, 2, 1, 2, 1, 1, 0, 0, 1]",0,1,0,2,0,0,1,0,2,0,2,1238,4,560,1,1087,26
"[10, 12, 7, 18, 15, 9, 6, 3, 19, 5, 14, 16, 0, 4, 1, 2, 13, 11, 17, 8]|[0, 0, 0, 0, 2, 0, 0, 0, 2, 0, 1, 1, 0, 2, 1, 0, 0, 2, 2, 0]|[3, 3, 3, 3, 0, 3, 3, 2, 1, 3, 1, 1, 2, 1, 1, 3, 2, 1, 1, 3]|[0, 2, 0, 2, 0, 2, 0, 2, 1, 1, 1, 0, 2, 0, 1, 0, 2, 1, 1, 0]",0,1,0,2,0,0,1,0,2,0,1,1238,1,560,1,1181,26
"[10, 12, 18, 7, 15, 9, 6, 16, 11, 2, 13, 3, 14, 1, 4, 0, 8, 17, 5, 19]|[0, 2, 0, 0, 2, 0, 2, 1, 1, 0, 0, 2, 1, 0, 2, 0, 0, 0, 1, 1]|[3, 0, 3, 3, 0, 3, 0, 1, 1, 3, 3, 0, 1, 3, 1, 3, 3, 3, 1, 1]|[0, 1, 2, 0, 0, 2, 1, 1, 1, 0, 2, 0, 1, 0, 1, 2, 0, 2, 1, 1]",0,1,0,2,0,0,1,0,2,0,44,1238,5,560,1,1174,26
"[10, 12, 7, 18, 15, 9, 6, 3, 19, 5, 14, 16, 0, 4, 1, 17, 13, 8, 2, 11]|[0, 0, 0, 0, 2, 0, 0, 0, 2, 0, 1, 1, 0, 2, 0, 2, 1, 0, 1, 2]|[3, 3, 0, 3, 0, 3, 3, 2, 1, 3, 1, 1, 2, 1, 3, 1, 1, 3, 1, 1]|[0, 0, 2, 2, 0, 2, 0, 2, 1, 1, 1, 0, 2, 0, 2, 1, 1, 0, 1, 1]",0,1,0,2,0,0,1,0,2,0,22,1238,7,560,1,1073,26
"[19, 10, 18, 8, 12, 14, 11, 3, 6, 4, 13, 0, 5, 16, 17, 7, 15, 1, 2, 9]|[2, 2, 0, 2, 2, 0, 0, 0, 2, 1, 0, 0, 2, 1, 1, 1, 1, 2, 1, 1]|[1, 1, 3, 0, 0, 0, 2, 3, 1, 1, 2, 2, 0, 0, 1, 0, 1, 1, 1, 1]|[1, 1, 0, 0, 0, 1, 2, 0, 0, 1, 2, 0, 1, 0, 1, 0, 1, 1, 1, 1]",244,1,243,2,0,3482,1,3464,2,0,2812,1238,842,560,413,290,26
"[19, 10, 18, 8, 12, 14, 11, 3, 6, 4, 13, 0, 5, 16, 17, 7, 15, 2, 9, 1]|[2, 2, 0, 2, 2, 0, 0, 0, 2, 1, 0, 0, 2, 1, 1, 1, 1, 1, 1, 2]|[1, 1, 3, 0, 0, 0, 2, 3, 1, 1, 2, 2, 0, 0, 1, 0, 1, 1, 1, 1]|[1, 1, 0, 0, 0, 1, 2, 0, 0, 1, 2, 0, 1, 0, 1, 0, 1, 1, 1, 1]",0,1,0,2,0,0,1,0,2,0,80,1238,37,560,25,290,26
"[10, 12, 0, 7, 15, 9, 6, 19, 14, 2, 11, 5, 13, 8, 17, 4, 18, 1, 16, 3]|[0, 2, 0, 0, 2, 0, 2, 1, 1, 0, 0, 1, 0, 0, 2, 2, 0, 0, 1, 0]|[3, 0, 3, 3, 0, 3, 0, 1, 1, 3, 3, 1, 3, 3, 0, 0, 3, 3, 1, 3]|[0, 1, 2, 0, 0, 2, 1, 1, 1, 0, 0, 1, 2, 0, 0, 1, 2, 0, 1, 2]",0,1,0,2,0,0,1,0,2,0,402,1238,1,560,1,1238,26
"[10, 12, 0, 7, 15, 9, 6, 19, 14, 1, 3, 17, 11, 8, 4, 2, 5, 18, 13, 16]|[0, 2, 0, 0, 2, 0, 2, 1, 1, 0, 0, 2, 0, 0, 2, 0, 1, 0, 0, 1]|[3, 0, 3, 3, 0, 3, 0, 1, 1, 3, 3, 0, 3, 3, 0, 3, 1, 3, 3, 1]|[0, 1, 2, 0, 0, 2, 1, 1, 1, 0, 2, 0, 0, 2, 1, 0, 1, 2, 2, 1]",0,1,0,2,0,0,1,0,2,0,195,1238,5,560,3,1235,26
"[19, 10, 8, 12, 13, 4, 6, 11, 18, 14, 3, 0, 5, 16, 17, 15, 7, 2, 1, 9]|[2, 2, 2, 2, 0, 1, 2, 0, 0, 0, 0, 0, 2, 1, 1, 1, 1, 1, 2, 1]|[1, 1, 0, 0, 2, 1, 1, 0, 3, 0, 3, 3, 0, 0, 1, 1, 0, 1, 1, 1]|[1, 1, 0, 0, 1, 1, 0, 2, 0, 1, 0, 0, 1, 0, 1, 1, 0, 1, 1, 1]",0,1,0,2,0,0,1,0,2,0,44,1238,5,560,1,170,26
