fp,qg,qgG1,qgG2,qgG3,qgG4,cfvfGbest,cbG1,cbG2,cbG3,cbG4,cfvfPbest,descPresence,directPresence,uniqueDescLineages,directLineages,successPresence,nondomFinal
"[6, 19, 12, 5, 1, 16, 14, 9, 10, 17, 2, 15, 8, 13, 7, 0, 18, 4, 3, 11]|[2, 1, 0, 2, 1, 0, 0, 0, 2, 0, 2, 1, 2, 0, 0, 0, 0, 1, 0, 0]|[0, 1, 2, 0, 1, 3, 3, 3, 0, 0, 0, 0, 1, 0, 3, 3, 0, 1, 3, 3]|[1, 1, 1, 0, 0, 0, 0, 2, 0, 0, 1, 1, 1, 1, 2, 2, 1, 0, 0, 2]",0,1,0,2,0,0,1,0,2,0,13,164,6,56,1,136,51
"[16, 19, 12, 5, 4, 3, 10, 2, 11, 6, 17, 18, 13, 14, 8, 9, 0, 7, 1, 15]|[2, 1, 1, 0, 1, 0, 2, 2, 2, 2, 2, 0, 2, 0, 0, 2, 0, 1, 1, 1]|[0, 1, 1, 0, 0, 3, 1, 0, 1, 0, 1, 0, 0, 3, 0, 1, 3, 1, 1, 1]|[1, 1, 1, 0, 0, 2, 0, 1, 0, 1, 0, 1, 1, 2, 0, 0, 2, 1, 1, 1]",0,1,0,2,0,0,1,0,2,0,85,164,3,56,3,65,51
"[16, 19, 12, 5, 4, 6, 3, 2, 9, 10, 18, 13, 14, 8, 7, 0, 15, 1, 17, 11]|[2, 1, 1, 0, 1, 2, 0, 2, 2, 1, 0, 2, 0, 0, 1, 1, 1, 0, 2, 2]|[0, 1, 1, 0, 0, 0, 3, 0, 1, 1, 0, 0, 3, 0, 1, 0, 1, 3, 1, 1]|[1, 1, 1, 0, 0, 1, 2, 1, 0, 1, 1, 1, 2, 0, 1, 0, 1, 2, 0, 0]",0,1,0,2,0,0,1,0,2,0,100,164,3,56,1,62,51
"[16, 19, 12, 5, 9, 3, 15, 11, 4, 2, 6, 13, 14, 7, 17, 18, 8, 0, 10, 1]|[2, 1, 1, 0, 1, 0, 2, 2, 1, 2, 2, 2, 0, 1, 2, 2, 0, 0, 1, 1]|[0, 1, 1, 0, 1, 3, 0, 1, 0, 0, 1, 0, 3, 1, 1, 1, 0, 3, 1, 1]|[1, 1, 1, 0, 1, 2, 1, 0, 0, 1, 0, 1, 2, 1, 0, 0, 0, 2, 1, 1]",0,1,0,2,0,0,1,0,2,0,15,164,1,56,1,57,51
"[6, 19, 12, 5, 4, 16, 3, 11, 15, 1, 10, 7, 18, 13, 2, 0, 17, 8, 9, 14]|[2, 2, 0, 1, 2, 0, 0, 2, 1, 0, 0, 1, 0, 0, 1, 0, 0, 2, 0, 0]|[0, 0, 2, 1, 0, 3, 3, 0, 1, 3, 3, 1, 3, 0, 1, 3, 3, 1, 3, 3]|[1, 0, 1, 0, 1, 0, 2, 0, 1, 2, 0, 1, 0, 2, 1, 0, 1, 1, 2, 0]",0,1,0,2,0,0,1,0,2,0,16,164,3,56,1,152,51
"[16, 12, 5, 6, 3, 2, 4, 9, 17, 18, 13, 7, 10, 14, 11, 19, 15, 8, 0, 1]|[2, 1, 0, 2, 0, 2, 1, 1, 1, 0, 2, 1, 1, 0, 2, 2, 1, 0, 0, 1]|[1, 1, 0, 0, 3, 1, 0, 1, 1, 0, 0, 1, 0, 3, 1, 0, 1, 0, 3, 1]|[1, 0, 0, 0, 2, 0, 1, 1, 1, 0, 1, 1, 0, 2, 0, 1, 1, 0, 2, 1]",0,1,0,2,0,0,1,0,2,0,7,164,2,56,1,56,51
"[16, 19, 12, 5, 4, 10, 11, 2, 15, 18, 13, 6, 1, 14, 17, 9, 3, 7, 0, 8]|[2, 1, 1, 0, 1, 2, 2, 2, 2, 0, 2, 1, 0, 0, 2, 2, 1, 1, 0, 0]|[0, 1, 1, 0, 0, 1, 1, 0, 0, 0, 0, 1, 3, 3, 1, 1, 0, 1, 3, 0]|[1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 1, 1, 2, 2, 0, 0, 1, 1, 2, 0]",3,1,0,2,0,85,1,0,2,0,128,164,8,56,1,54,51
"[6, 19, 5, 12, 4, 16, 3, 13, 10, 1, 15, 18, 7, 11, 14, 2, 17, 8, 0, 9]|[2, 1, 1, 2, 2, 0, 0, 2, 1, 0, 2, 0, 0, 1, 0, 0, 0, 0, 0, 0]|[0, 1, 1, 0, 0, 3, 3, 0, 1, 3, 0, 3, 3, 1, 3, 3, 3, 3, 3, 3]|[1, 1, 1, 0, 1, 0, 2, 1, 1, 2, 1, 0, 2, 1, 0, 2, 2, 0, 0, 2]",0,1,0,2,0,0,1,0,2,0,1,164,3,56,1,164,51
"[16, 12, 5, 4, 15, 3, 10, 17, 2, 18, 13, 6, 19, 14, 9, 1, 0, 7, 11, 8]|[2, 1, 0, 1, 2, 0, 2, 2, 2, 0, 2, 1, 1, 1, 1, 0, 0, 2, 2, 0]|[0, 0, 0, 1, 0, 3, 1, 1, 0, 0, 0, 1, 1, 0, 1, 3, 3, 1, 1, 0]|[1, 0, 0, 1, 1, 2, 0, 0, 1, 1, 1, 1, 1, 0, 1, 2, 2, 0, 0, 0]",133,1,132,2,0,2282,1,2249,2,0,183,164,10,56,7,41,51
"[6, 14, 19, 5, 4, 16, 3, 11, 10, 17, 15, 18, 12, 2, 13, 1, 9, 8, 0, 7]|[2, 1, 1, 2, 1, 2, 0, 2, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0, 0, 0]|[0, 1, 1, 0, 0, 0, 3, 0, 3, 3, 3, 0, 3, 1, 0, 3, 3, 3, 3, 3]|[1, 1, 1, 0, 0, 1, 2, 0, 0, 1, 0, 1, 0, 1, 1, 2, 2, 0, 2, 2]",2,1,0,2,1,37,1,0,2,17,269,164,15,56,3,123,51
