cycle,fe,popSize,popND,archSize,popMinCmax,popMaxCmax,popRngCmax,popMinTEC,popMaxTEC,popRngTEC,popMinTWC,popMaxTWC,popRngTWC,archMinCmax,archMaxCmax,archRngCmax,archMinTEC,archMaxTEC,archRngTEC,archMinTWC,archMaxTWC,archRngTWC,rescTotal,rescCmax,rescTec,rescTwc,displaced,teacherSel,cfvfGbestLearn
13,87260,100,100,309,196.15849742509997,416.47069334027333,220.31219591517336,8409.886144458378,10570.73657523914,2160.8504307807616,12890.85186252568,18688.65805607449,5797.806193548811,188.79466322687418,425.627623107786,236.83295988091183,8366.050624627656,10712.600720973716,2346.55009634606,12851.843833846546,19975.66585491693,7123.822021070384,0,0,0,0,0,0,0
14,94049,100,100,333,201.81519368017675,416.47069334027333,214.65549966009658,8409.886144458378,10216.264840676664,1806.3786962182858,12890.85186252568,18441.769742509612,5550.917879983932,188.79466322687418,425.627623107786,236.83295988091183,8366.050624627656,10712.600720973716,2346.55009634606,12845.038896827893,19975.66585491693,7130.626958089037,0,0,0,0,0,0,0
15,100858,100,100,368,201.81519368017675,426.5678981281331,224.75270444795635,8403.805455095822,10216.264840676664,1812.4593855808416,12890.85186252568,18049.625960192043,5158.774097666363,188.79466322687418,442.19257704368437,253.3979138168102,8339.740195134531,10712.600720973716,2372.8605258391854,12832.352018401372,19975.66585491693,7143.313836515557,0,0,0,0,0,0,0
16,107687,100,100,400,201.81519368017675,426.5678981281331,224.75270444795635,8403.805455095822,10216.264840676664,1812.4593855808416,12890.85186252568,18049.625960192043,5158.774097666363,188.79466322687418,442.19257704368437,253.3979138168102,8339.740195134531,10712.600720973716,2372.8605258391854,12828.943297388625,19975.66585491693,7146.722557528305,0,0,0,0,0,0,0
17,114539,100,100,423,201.81519368017675,426.5678981281331,224.75270444795635,8403.805455095822,10216.264840676664,1812.4593855808416,12890.85186252568,18687.54186401786,5796.690001492181,188.79466322687418,442.19257704368437,253.3979138168102,8339.740195134531,10712.600720973716,2372.8605258391854,12828.943297388625,19975.66585491693,7146.722557528305,0,0,0,0,0,0,0
18,121415,100,96,441,200.28022293320132,426.5678981281331,226.28767519493178,8403.805455095822,10436.81832623008,2033.0128711342586,12890.85186252568,19503.61953139904,6612.767668873359,188.79466322687418,442.19257704368437,253.3979138168102,8339.740195134531,10712.600720973716,2372.8605258391854,12828.943297388625,19975.66585491693,7146.722557528305,0,0,0,0,0,0,0
19,128316,100,100,449,201.81519368017675,425.8977944704758,224.08260079029904,8385.11891729663,10216.264840676664,1831.1459233800342,12890.85186252568,18687.54186401786,5796.690001492181,188.79466322687418,442.19257704368437,253.3979138168102,8339.740195134531,10972.250644038751,2632.5104489042205,12814.696439173527,19601.304064099855,6786.607624926328,0,0,0,0,0,0,0
20,135245,100,100,449,201.81519368017675,425.7301378008908,223.91494412071407,8385.11891729663,9996.178368017572,1611.0594507209426,12890.85186252568,18554.84172719913,5663.989864673451,188.79466322687418,442.19257704368437,253.3979138168102,8339.740195134531,10972.250644038751,2632.5104489042205,12787.326253769354,20051.342823636824,7264.01656986747,0,0,0,0,0,0,0
21,142203,100,100,467,201.81519368017675,425.7301378008908,223.91494412071407,8385.11891729663,9996.178368017572,1611.0594507209426,12890.85186252568,18247.135812978944,5356.283950453264,188.79466322687418,442.19257704368437,253.3979138168102,8339.740195134531,10972.250644038751,2632.5104489042205,12787.326253769354,20051.342823636824,7264.01656986747,0,0,0,0,0,0,0
22,149192,100,100,486,196.15849742509997,425.7301378008908,229.57164037579085,8385.11891729663,9923.61296305927,1538.4940457626399,12857.272740503278,17515.058025738377,4657.785285235099,188.79466322687418,442.19257704368437,253.3979138168102,8339.740195134531,10972.250644038751,2632.5104489042205,12787.326253769354,20082.949933242282,7295.623679472928,0,0,0,0,0,0,0
23,156214,100,100,492,196.15849742509997,425.7301378008908,229.57164037579085,8385.11891729663,9922.615325106839,1537.4964078102093,12857.272740503278,17221.80688513467,4364.5341446313905,188.79466322687418,427.22206724311167,238.4274040162375,8331.567768982499,10972.250644038751,2640.6828750562527,12787.326253769354,20082.949933242282,7295.623679472928,0,0,0,0,0,0,0
24,163271,100,100,504,196.07889402152756,425.7301378008908,229.65124377936326,8385.11891729663,9918.593771557298,1533.4748542606685,12857.272740503278,18713.982080989666,5856.709340486388,188.79466322687418,427.22206724311167,238.4274040162375,8331.567768982499,10972.250644038751,2640.6828750562527,12787.326253769354,20082.949933242282,7295.623679472928,0,0,0,0,0,0,0
25,170366,100,100,503,196.07889402152756,418.7641874654862,222.68529344395864,8391.265299088147,10124.84960417265,1733.5843050845033,12857.272740503278,16634.856591978827,3777.5838514755487,188.79466322687418,427.22206724311167,238.4274040162375,8331.567768982499,10972.250644038751,2640.6828750562527,12787.326253769354,20082.949933242282,7295.623679472928,0,0,0,0,0,0,0
26,177500,100,100,499,196.07889402152756,418.7641874654862,222.68529344395864,8391.265299088147,10124.84960417265,1733.5843050845033,12857.272740503278,16634.856591978827,3777.5838514755487,188.79466322687418,427.22206724311167,238.4274040162375,8331.567768982499,10972.250644038751,2640.6828750562527,12787.326253769354,20082.949933242282,7295.623679472928,0,0,0,0,0,0,0
27,184676,100,100,518,196.07889402152756,446.2096727152793,250.13077869375172,8391.265299088147,9918.593771557298,1527.3284724691512,12857.272740503278,16869.291105065935,4012.0183645626566,188.79466322687418,427.22206724311167,238.4274040162375,8331.567768982499,10972.250644038751,2640.6828750562527,12787.326253769354,20082.949933242282,7295.623679472928,0,0,0,0,0,0,0
28,191896,100,100,517,196.07889402152756,418.7641874654862,222.68529344395864,8391.265299088147,9918.593771557298,1527.3284724691512,12857.272740503278,16900.624107985077,4043.3513674817987,188.79466322687418,427.22206724311167,238.4274040162375,8331.567768982499,10972.250644038751,2640.6828750562527,12787.326253769354,20082.949933242282,7295.623679472928,0,0,0,0,0,0,0
29,199163,100,100,526,196.07889402152756,418.7641874654862,222.68529344395864,8391.265299088147,9918.593771557298,1527.3284724691512,12836.289752911118,16113.005404005457,3276.7156510943387,188.79466322687418,427.22206724311167,238.4274040162375,8331.567768982499,10972.250644038751,2640.6828750562527,12787.326253769354,20082.949933242282,7295.623679472928,0,0,0,0,0,0,0
30,206480,100,100,533,196.07889402152756,418.7641874654862,222.68529344395864,8391.265299088147,9918.593771557298,1527.3284724691512,12836.289752911118,16113.005404005457,3276.7156510943387,188.79466322687418,427.22206724311167,238.4274040162375,8331.567768982499,10972.250644038751,2640.6828750562527,12787.326253769354,20082.949933242282,7295.623679472928,0,0,0,0,0,0,0
31,213849,100,100,531,196.07889402152756,422.12508314813704,226.04618912660948,8382.087948230757,9918.593771557298,1536.5058233265408,12836.289752911118,16113.005404005457,3276.7156510943387,188.79466322687418,427.22206724311167,238.4274040162375,8331.567768982499,10972.250644038751,2640.6828750562527,12755.840649782087,20527.69757896471,7771.856929182624,0,0,0,0,0,0,0
32,221274,100,100,541,196.07889402152756,418.7641874654862,222.68529344395864,8374.498664982211,9918.593771557298,1544.095106575087,12890.85186252568,16917.826668464957,4026.974805939277,188.79466322687418,427.22206724311167,238.4274040162375,8331.567768982499,10972.250644038751,2640.6828750562527,12755.840649782087,20380.737116948454,7624.896467166367,0,0,0,0,0,0,0
33,228758,100,100,557,193.10212080889366,418.7641874654862,225.66206665659254,8374.498664982211,10068.451186917511,1693.9525219353,12890.85186252568,18510.590392302816,5619.738529777136,188.79466322687418,427.22206724311167,238.4274040162375,8310.862595118848,10972.250644038751,2661.3880489199037,12755.840649782087,20380.737116948454,7624.896467166367,0,0,0,0,0,0,0
34,236304,100,100,530,193.10212080889366,416.14985116353574,223.04773035464208,8374.498664982211,10068.451186917511,1693.9525219353,12890.85186252568,18905.912081617487,6015.060219091807,188.79466322687418,427.22206724311167,238.4274040162375,8310.862595118848,10972.250644038751,2661.3880489199037,12755.840649782087,20380.737116948454,7624.896467166367,0,0,0,0,0,0,0
35,243916,100,100,542,196.07889402152756,416.14985116353574,220.07095714200818,8365.788583115656,9918.593771557298,1552.8051884416418,12890.85186252568,17292.302727057726,4401.450864532046,188.79466322687418,427.22206724311167,238.4274040162375,8310.862595118848,10972.250644038751,2661.3880489199037,12755.840649782087,20380.737116948454,7624.896467166367,0,0,0,0,0,0,0
36,251598,100,100,556,196.07889402152756,424.09164913273423,228.01275511120667,8355.262041566271,9918.593771557298,1563.3317299910268,12890.85186252568,17203.400252879077,4312.548390353397,188.79466322687418,437.2634170625803,248.4687538357061,8310.862595118848,10972.250644038751,2661.3880489199037,12755.840649782087,20380.737116948454,7624.896467166367,0,0,0,0,0,0,0
37,259354,100,100,552,196.07889402152756,411.5306731003061,215.45177907877854,8365.788583115656,9918.593771557298,1552.8051884416418,12890.85186252568,18673.560641639633,5782.708779113953,188.79466322687418,437.2634170625803,248.4687538357061,8310.862595118848,10972.250644038751,2661.3880489199037,12755.840649782087,20380.737116948454,7624.896467166367,0,0,0,0,0,0,0
38,267188,100,100,548,196.07889402152756,411.5306731003061,215.45177907877854,8365.788583115656,9918.593771557298,1552.8051884416418,12890.85186252568,17835.40055972074,4944.5486971950595,188.79466322687418,437.2634170625803,248.4687538357061,8307.197371666218,10972.250644038751,2665.0532723725337,12737.037204179305,20380.737116948454,7643.699912769149,0,0,0,0,0,0,0
39,275106,100,100,551,196.07889402152756,411.5306731003061,215.45177907877854,8365.788583115656,9918.593771557298,1552.8051884416418,12890.85186252568,17835.40055972074,4944.5486971950595,188.79466322687418,437.2634170625803,248.4687538357061,8307.197371666218,10712.600720973716,2405.4033493074985,12737.037204179305,20380.737116948454,7643.699912769149,0,0,0,0,0,0,0
40,283112,100,100,554,196.07889402152756,413.4786343596168,217.39974033808926,8362.906908994746,9918.593771557298,1555.686862562552,12890.85186252568,17309.075872932564,4418.224010406884,188.79466322687418,437.2634170625803,248.4687538357061,8307.197371666218,10712.600720973716,2405.4033493074985,12737.037204179305,20380.737116948454,7643.699912769149,0,0,0,0,0,0,0
41,291213,100,100,552,196.07889402152756,413.4786343596168,217.39974033808926,8362.906908994746,9918.593771557298,1555.686862562552,12890.85186252568,16903.20672996274,4012.3548674370613,188.79466322687418,437.2634170625803,248.4687538357061,8307.197371666218,10712.600720973716,2405.4033493074985,12737.037204179305,20380.737116948454,7643.699912769149,0,0,0,0,0,0,0
42,299414,100,100,563,189.82646051085388,413.4786343596168,223.65217384876294,8362.906908994746,10257.019850366825,1894.1129413720791,12890.85186252568,17486.125018479688,4595.273155954008,188.79466322687418,437.2634170625803,248.4687538357061,8307.197371666218,10712.600720973716,2405.4033493074985,12737.037204179305,20380.737116948454,7643.699912769149,0,0,0,0,0,0,0
43,307723,100,100,574,189.82646051085388,413.4786343596168,223.65217384876294,8362.906908994746,10266.832165807245,1903.9252568124994,12890.85186252568,17486.125018479688,4595.273155954008,188.79466322687418,437.2634170625803,248.4687538357061,8307.197371666218,10712.600720973716,2405.4033493074985,12737.037204179305,20380.737116948454,7643.699912769149,0,0,0,0,0,0,0
44,316147,100,100,568,189.82646051085388,413.4786343596168,223.65217384876294,8362.906908994746,10266.832165807245,1903.9252568124994,12890.85186252568,17486.125018479688,4595.273155954008,188.79466322687418,437.2634170625803,248.4687538357061,8307.197371666218,10712.600720973716,2405.4033493074985,12737.037204179305,20707.026480013585,7969.989275834279,0,0,0,0,0,0,0
45,324694,100,100,567,188.8382023098005,413.4786343596168,224.64043204981633,8362.906908994746,10275.17036854857,1912.2634595538239,12890.85186252568,17029.31011265433,4138.4582501286495,188.79466322687418,437.2634170625803,248.4687538357061,8307.197371666218,10754.494085871456,2447.2967142052385,12737.037204179305,20707.026480013585,7969.989275834279,0,0,0,0,0,0,0
46,333373,100,100,566,196.07889402152756,413.4786343596168,217.39974033808926,8362.906908994746,9918.593771557298,1555.686862562552,12890.85186252568,16931.18759754819,4040.3357350225087,188.79466322687418,437.2634170625803,248.4687538357061,8307.197371666218,10754.494085871456,2447.2967142052385,12737.037204179305,20707.026480013585,7969.989275834279,0,0,0,0,0,0,0
47,342194,100,100,562,196.07889402152756,413.4786343596168,217.39974033808926,8362.906908994746,9918.593771557298,1555.686862562552,12890.85186252568,17416.07027294366,4525.21841041798,188.79466322687418,437.2634170625803,248.4687538357061,8307.197371666218,10754.494085871456,2447.2967142052385,12737.037204179305,20707.026480013585,7969.989275834279,0,0,0,0,0,0,0
48,351168,100,100,571,196.07889402152756,413.4786343596168,217.39974033808926,8362.906908994746,9918.593771557298,1555.686862562552,12890.85186252568,16931.18759754819,4040.3357350225087,188.79466322687418,437.2634170625803,248.4687538357061,8307.197371666218,10754.494085871456,2447.2967142052385,12737.037204179305,20707.026480013585,7969.989275834279,0,0,0,0,0,0,0
49,360308,100,100,581,196.07889402152756,413.4786343596168,217.39974033808926,8362.906908994746,9918.593771557298,1555.686862562552,12890.85186252568,16931.18759754819,4040.3357350225087,188.79466322687418,437.2634170625803,248.4687538357061,8307.197371666218,10754.494085871456,2447.2967142052385,12737.037204179305,20707.026480013585,7969.989275834279,0,0,0,0,0,0,0
50,369628,100,100,574,196.07889402152756,413.4786343596168,217.39974033808926,8362.906908994746,9918.593771557298,1555.686862562552,12890.85186252568,16931.18759754819,4040.3357350225087,188.79466322687418,437.2634170625803,248.4687538357061,8307.197371666218,10754.494085871456,2447.2967142052385,12737.037204179305,20707.026480013585,7969.989275834279,0,0,0,0,0,0,0
51,379143,100,100,580,196.07889402152756,413.4786343596168,217.39974033808926,8357.967992640639,9918.593771557298,1560.6257789166593,12890.85186252568,16931.18759754819,4040.3357350225087,188.79466322687418,437.2634170625803,248.4687538357061,8307.197371666218,10754.494085871456,2447.2967142052385,12737.037204179305,20707.026480013585,7969.989275834279,0,0,0,0,0,0,0
52,388872,100,100,582,196.07889402152756,413.4786343596168,217.39974033808926,8357.967992640639,9918.593771557298,1560.6257789166593,12890.85186252568,16931.18759754819,4040.3357350225087,188.79466322687418,437.2634170625803,248.4687538357061,8307.197371666218,10754.494085871456,2447.2967142052385,12737.037204179305,20707.026480013585,7969.989275834279,0,0,0,0,0,0,0
53,398836,100,100,587,196.07889402152756,413.4786343596168,217.39974033808926,8348.124447609944,9918.593771557298,1570.4693239473545,13015.618385184156,16931.18759754819,3915.569212364033,188.79466322687418,437.2634170625803,248.4687538357061,8303.472553790223,10754.494085871456,2451.021532081233,12737.037204179305,20707.026480013585,7969.989275834279,0,0,0,0,0,0,0
54,409059,100,100,602,196.07889402152756,413.4786343596168,217.39974033808926,8348.124447609944,9884.681130245106,1536.5566826351624,13015.618385184156,17076.80770405787,4061.189318873712,188.79466322687418,437.2634170625803,248.4687538357061,8303.472553790223,10754.494085871456,2451.021532081233,12737.037204179305,20707.026480013585,7969.989275834279,0,0,0,0,0,0,0
55,419570,100,100,611,196.07889402152756,413.4786343596168,217.39974033808926,8348.124447609944,9884.681130245106,1536.5566826351624,13015.618385184156,17076.80770405787,4061.189318873712,188.79466322687418,437.2634170625803,248.4687538357061,8303.472553790223,10754.494085871456,2451.021532081233,12737.037204179305,20707.026480013585,7969.989275834279,0,0,0,0,0,0,0
56,430402,100,100,615,196.07889402152756,413.4786343596168,217.39974033808926,8348.124447609944,9884.681130245106,1536.5566826351624,13015.618385184156,17076.80770405787,4061.189318873712,188.79466322687418,437.2634170625803,248.4687538357061,8303.472553790223,10754.494085871456,2451.021532081233,12737.037204179305,20707.026480013585,7969.989275834279,0,0,0,0,0,0,0
57,441595,100,100,624,196.07889402152756,413.4786343596168,217.39974033808926,8348.124447609944,9884.681130245106,1536.5566826351624,13015.618385184156,17076.80770405787,4061.189318873712,188.79466322687418,437.2634170625803,248.4687538357061,8303.472553790223,10732.8473582011,2429.374804410876,12737.037204179305,20707.026480013585,7969.989275834279,0,0,0,0,0,0,0
58,453199,100,100,606,196.07889402152756,418.59832545873155,222.519431437204,8348.124447609944,9884.681130245106,1536.5566826351624,13015.618385184156,17076.80770405787,4061.189318873712,188.79466322687418,437.2634170625803,248.4687538357061,8303.472553790223,10732.8473582011,2429.374804410876,12737.037204179305,20707.026480013585,7969.989275834279,0,0,0,0,0,0,0
59,465273,100,100,613,196.07889402152756,413.4786343596168,217.39974033808926,8348.124447609944,9884.681130245106,1536.5566826351624,13015.618385184156,17076.80770405787,4061.189318873712,188.39310810391328,437.2634170625803,248.870308958667,8303.472553790223,10821.249697872758,2517.7771440825345,12737.037204179305,20707.026480013585,7969.989275834279,0,0,0,0,0,0,0
60,477894,100,100,618,196.07889402152756,411.5306731003061,215.45177907877854,8348.124447609944,9884.681130245106,1536.5566826351624,13015.618385184156,16931.18759754819,3915.569212364033,188.39310810391328,437.2634170625803,248.870308958667,8303.472553790223,10821.249697872758,2517.7771440825345,12737.037204179305,20707.026480013585,7969.989275834279,0,0,0,0,0,0,0
61,491160,100,100,617,196.07889402152756,411.5306731003061,215.45177907877854,8348.124447609944,9884.681130245106,1536.5566826351624,13015.618385184156,16931.18759754819,3915.569212364033,188.39310810391328,437.2634170625803,248.870308958667,8303.472553790223,10821.249697872758,2517.7771440825345,12737.037204179305,20707.026480013585,7969.989275834279,0,0,0,0,0,0,0
62,500000,100,100,622,196.07889402152756,411.5306731003061,215.45177907877854,8348.124447609944,9884.681130245106,1536.5566826351624,13015.618385184156,16931.18759754819,3915.569212364033,188.39310810391328,437.2634170625803,248.870308958667,8303.472553790223,10821.249697872758,2517.7771440825345,12737.037204179305,20707.026480013585,7969.989275834279,0,0,0,0,0,0,0
