id,cycle,fe,role,fp,cmax,tec,twc,q,p,score,origRank,slot,lineage,dFp,dCmax,dTEC,dTWC,dq,dp,dScore,dOrigRank
26,22,149192,TWC,"[6, 19, 12, 5, 4, 16, 3, 11, 15, 1, 10, 7, 18, 13, 2, 0, 17, 8, 9, 14]|[2, 2, 0, 1, 2, 0, 0, 2, 1, 0, 0, 1, 0, 0, 1, 0, 0, 2, 0, 0]|[0, 0, 2, 1, 0, 3, 3, 0, 1, 3, 3, 1, 3, 0, 1, 3, 3, 1, 3, 3]|[1, 0, 1, 0, 1, 0, 2, 0, 1, 2, 0, 1, 0, 2, 1, 0, 1, 1, 2, 0]",382.91162888725654,9600.907507815913,12911.034063185603,0,7,0.125,100,2,862,"[10, 12, 19, 5, 4, 16, 3, 2, 11, 9, 6, 18, 13, 14, 1, 8, 15, 7, 0, 17]|[2, 1, 1, 0, 1, 2, 0, 2, 2, 1, 2, 0, 2, 0, 1, 0, 1, 1, 0, 2]|[0, 1, 1, 0, 0, 0, 3, 1, 1, 1, 0, 0, 0, 3, 1, 0, 1, 1, 3, 1]|[1, 1, 1, 0, 0, 1, 2, 0, 0, 1, 1, 1, 1, 2, 1, 0, 1, 1, 2, 0]",180.83242541726688,10503.143526051916,16364.668347312996,0,10,0.09090909090909091,99
27,23,156214,CMAX,"[16, 19, 12, 5, 4, 10, 11, 2, 15, 18, 13, 6, 1, 14, 17, 9, 3, 7, 0, 8]|[2, 1, 1, 0, 1, 2, 2, 2, 2, 0, 2, 1, 0, 0, 2, 2, 1, 1, 0, 0]|[0, 1, 1, 0, 0, 1, 1, 0, 0, 0, 0, 1, 3, 3, 1, 1, 0, 1, 3, 0]|[1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 1, 1, 2, 2, 0, 0, 1, 1, 2, 0]",176.98584291693194,10769.398545613269,16732.232217430577,0,1,0.5,109,0,919,"[10, 19, 12, 5, 4, 6, 3, 9, 11, 16, 17, 18, 13, 15, 7, 2, 1, 14, 0, 8]|[2, 1, 1, 0, 1, 2, 0, 2, 0, 1, 2, 0, 2, 1, 1, 2, 1, 0, 0, 0]|[1, 1, 1, 0, 0, 0, 3, 0, 3, 1, 1, 0, 0, 1, 1, 0, 1, 3, 3, 0]|[0, 1, 1, 0, 0, 1, 2, 1, 2, 1, 0, 1, 1, 1, 1, 1, 1, 2, 2, 0]",211.39230612787267,10247.358772757216,16192.185969235634,0,10,0.09090909090909091,98
28,23,156214,TWC,"[6, 19, 12, 5, 4, 16, 3, 11, 15, 1, 10, 7, 18, 13, 2, 0, 17, 8, 9, 14]|[2, 2, 0, 1, 2, 0, 0, 2, 1, 0, 0, 1, 0, 0, 1, 0, 0, 2, 0, 0]|[0, 0, 2, 1, 0, 3, 3, 0, 1, 3, 3, 1, 3, 0, 1, 3, 3, 1, 3, 3]|[1, 0, 1, 0, 1, 0, 2, 0, 1, 2, 0, 1, 0, 2, 1, 0, 1, 1, 2, 0]",382.91162888725654,9600.907507815913,12911.034063185603,0,1,0.5,111,2,862,"[10, 19, 12, 5, 4, 6, 3, 9, 11, 16, 17, 18, 13, 15, 7, 2, 1, 14, 0, 8]|[2, 1, 1, 0, 1, 2, 0, 2, 0, 1, 2, 0, 2, 1, 1, 2, 1, 0, 0, 0]|[1, 1, 1, 0, 0, 0, 3, 0, 3, 1, 1, 0, 0, 1, 1, 0, 1, 3, 3, 0]|[0, 1, 1, 0, 0, 1, 2, 1, 2, 1, 0, 1, 1, 1, 1, 1, 1, 2, 2, 0]",211.39230612787267,10247.358772757216,16192.185969235634,0,10,0.09090909090909091,98
29,24,163271,CMAX,"[16, 19, 12, 5, 4, 10, 11, 2, 15, 18, 13, 6, 1, 14, 17, 9, 3, 7, 0, 8]|[2, 1, 1, 0, 1, 2, 2, 2, 2, 0, 2, 1, 0, 0, 2, 2, 1, 1, 0, 0]|[0, 1, 1, 0, 0, 1, 1, 0, 0, 0, 0, 1, 3, 3, 1, 1, 0, 1, 3, 0]|[1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 1, 1, 2, 2, 0, 0, 1, 1, 2, 0]",176.98584291693194,10769.398545613269,16732.232217430577,0,2,0.3333333333333333,110,0,919,,NaN,NaN,NaN,0,0,NaN,-1
30,25,170366,CMAX,"[16, 19, 12, 5, 4, 10, 11, 2, 15, 18, 13, 6, 1, 14, 17, 9, 3, 7, 0, 8]|[2, 1, 1, 0, 1, 2, 2, 2, 2, 0, 2, 1, 0, 0, 2, 2, 1, 1, 0, 0]|[0, 1, 1, 0, 0, 1, 1, 0, 0, 0, 0, 1, 3, 3, 1, 1, 0, 1, 3, 0]|[1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 1, 1, 2, 2, 0, 0, 1, 1, 2, 0]",176.98584291693194,10769.398545613269,16732.232217430577,0,4,0.2,111,0,919,"[10, 19, 12, 5, 4, 16, 3, 2, 9, 6, 18, 14, 7, 8, 15, 13, 11, 1, 17, 0]|[2, 1, 1, 0, 2, 2, 0, 1, 1, 2, 0, 0, 0, 0, 0, 2, 2, 1, 2, 0]|[1, 1, 1, 0, 0, 0, 3, 1, 1, 0, 0, 3, 3, 3, 3, 0, 1, 1, 1, 3]|[0, 1, 1, 0, 1, 1, 2, 1, 1, 1, 1, 2, 2, 0, 2, 1, 0, 1, 0, 0]",253.60040761992866,9813.656533742904,15590.696083704759,0,16,0.058823529411764705,98
31,25,170366,TWC,"[6, 19, 12, 5, 4, 16, 3, 11, 15, 1, 10, 7, 18, 13, 2, 0, 17, 8, 9, 14]|[2, 2, 0, 1, 2, 0, 0, 2, 1, 0, 0, 1, 0, 0, 1, 0, 0, 2, 0, 0]|[0, 0, 2, 1, 0, 3, 3, 0, 1, 3, 3, 1, 3, 0, 1, 3, 3, 1, 3, 3]|[1, 0, 1, 0, 1, 0, 2, 0, 1, 2, 0, 1, 0, 2, 1, 0, 1, 1, 2, 0]",382.91162888725654,9600.907507815913,12911.034063185603,0,13,0.07142857142857142,103,2,955,,NaN,NaN,NaN,0,0,NaN,-1
32,26,177500,CMAX,"[16, 19, 12, 5, 4, 10, 11, 2, 15, 18, 13, 6, 1, 14, 17, 9, 3, 7, 0, 8]|[2, 1, 1, 0, 1, 2, 2, 2, 2, 0, 2, 1, 0, 0, 2, 2, 1, 1, 0, 0]|[0, 1, 1, 0, 0, 1, 1, 0, 0, 0, 0, 1, 3, 3, 1, 1, 0, 1, 3, 0]|[1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 1, 1, 2, 2, 0, 0, 1, 1, 2, 0]",176.98584291693194,10769.398545613269,16732.232217430577,0,0,1,109,0,919,"[6, 19, 5, 12, 4, 16, 3, 13, 10, 1, 15, 7, 11, 18, 14, 0, 9, 17, 2, 8]|[2, 1, 1, 1, 2, 0, 2, 2, 1, 0, 2, 0, 1, 0, 0, 0, 0, 0, 1, 0]|[0, 1, 1, 1, 0, 3, 0, 0, 1, 3, 0, 3, 1, 3, 3, 3, 3, 3, 1, 3]|[1, 1, 1, 1, 1, 0, 1, 1, 1, 2, 1, 2, 1, 0, 0, 0, 2, 2, 1, 0]",363.73201316746724,8698.726714910332,16642.07396211779,0,17,0.05555555555555555,97
33,26,177500,TEC,"[6, 19, 5, 12, 4, 16, 3, 13, 10, 1, 15, 18, 7, 11, 14, 2, 17, 8, 0, 9]|[2, 1, 1, 2, 2, 0, 0, 2, 1, 0, 2, 0, 0, 1, 0, 0, 0, 0, 0, 0]|[0, 1, 1, 0, 0, 3, 3, 0, 1, 3, 0, 3, 3, 1, 3, 3, 3, 3, 3, 3]|[1, 1, 1, 0, 1, 0, 2, 1, 1, 2, 1, 0, 2, 1, 0, 2, 2, 0, 0, 2]",454.1509320195543,8527.068962277423,14065.705238694329,0,7,0.125,105,1,984,"[6, 19, 5, 12, 4, 16, 3, 13, 10, 1, 15, 18, 7, 2, 11, 17, 14, 8, 9, 0]|[2, 1, 1, 2, 2, 0, 0, 2, 1, 0, 2, 0, 1, 1, 1, 0, 0, 0, 0, 0]|[0, 1, 1, 0, 0, 3, 3, 0, 1, 3, 0, 3, 1, 1, 1, 3, 3, 3, 3, 3]|[1, 1, 1, 0, 1, 0, 2, 1, 1, 2, 1, 0, 1, 1, 1, 2, 0, 0, 2, 0]",375.3435307616601,8599.481087839014,16605.85064192236,0,17,0.05555555555555555,98
34,26,177500,TWC,"[6, 19, 12, 5, 4, 16, 3, 11, 15, 1, 10, 7, 18, 13, 2, 0, 17, 8, 9, 14]|[2, 2, 0, 1, 2, 0, 0, 2, 1, 0, 0, 1, 0, 0, 1, 0, 0, 2, 0, 0]|[0, 0, 2, 1, 0, 3, 3, 0, 1, 3, 3, 1, 3, 0, 1, 3, 3, 1, 3, 3]|[1, 0, 1, 0, 1, 0, 2, 0, 1, 2, 0, 1, 0, 2, 1, 0, 1, 1, 2, 0]",382.91162888725654,9600.907507815913,12911.034063185603,0,8,0.1111111111111111,103,2,955,"[6, 19, 5, 12, 4, 16, 3, 13, 10, 1, 15, 18, 7, 2, 11, 17, 14, 8, 9, 0]|[2, 1, 1, 2, 2, 0, 0, 2, 1, 0, 2, 0, 1, 1, 1, 0, 0, 0, 0, 0]|[0, 1, 1, 0, 0, 3, 3, 0, 1, 3, 0, 3, 1, 1, 1, 3, 3, 3, 3, 3]|[1, 1, 1, 0, 1, 0, 2, 1, 1, 2, 1, 0, 1, 1, 1, 2, 0, 0, 2, 0]",375.3435307616601,8599.481087839014,16605.85064192236,0,17,0.05555555555555555,98
35,27,184676,CMAX,"[16, 19, 12, 5, 4, 10, 11, 2, 15, 18, 13, 6, 1, 14, 17, 9, 3, 7, 0, 8]|[2, 1, 1, 0, 1, 2, 2, 2, 2, 0, 2, 1, 0, 0, 2, 2, 1, 1, 0, 0]|[0, 1, 1, 0, 0, 1, 1, 0, 0, 0, 0, 1, 3, 3, 1, 1, 0, 1, 3, 0]|[1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 1, 1, 2, 2, 0, 0, 1, 1, 2, 0]",176.98584291693194,10769.398545613269,16732.232217430577,0,4,0.2,106,0,919,"[6, 19, 12, 5, 4, 16, 3, 9, 10, 17, 8, 18, 2, 13, 14, 0, 7, 11, 1, 15]|[2, 1, 1, 0, 1, 2, 0, 0, 2, 1, 0, 0, 2, 2, 0, 0, 1, 0, 0, 1]|[0, 1, 1, 0, 0, 0, 3, 3, 0, 1, 0, 0, 0, 0, 3, 3, 1, 3, 2, 1]|[1, 1, 1, 0, 0, 1, 2, 2, 0, 1, 0, 1, 1, 1, 2, 2, 1, 0, 2, 1]",256.8399602206904,10185.502095770504,13618.461049882315,0,14,0.06666666666666667,98
36,27,184676,TEC,"[6, 19, 5, 12, 4, 16, 3, 13, 10, 1, 15, 18, 7, 11, 14, 2, 17, 8, 0, 9]|[2, 1, 1, 2, 2, 0, 0, 2, 1, 0, 2, 0, 0, 1, 0, 0, 0, 0, 0, 0]|[0, 1, 1, 0, 0, 3, 3, 0, 1, 3, 0, 3, 3, 1, 3, 3, 3, 3, 3, 3]|[1, 1, 1, 0, 1, 0, 2, 1, 1, 2, 1, 0, 2, 1, 0, 2, 2, 0, 0, 2]",454.1509320195543,8527.068962277423,14065.705238694329,0,9,0.1,104,1,984,"[6, 19, 12, 5, 4, 16, 3, 9, 10, 17, 8, 18, 2, 13, 14, 0, 7, 11, 1, 15]|[2, 1, 1, 0, 1, 2, 0, 0, 2, 1, 0, 0, 2, 2, 0, 0, 1, 0, 0, 1]|[0, 1, 1, 0, 0, 0, 3, 3, 0, 1, 0, 0, 0, 0, 3, 3, 1, 3, 2, 1]|[1, 1, 1, 0, 0, 1, 2, 2, 0, 1, 0, 1, 1, 1, 2, 2, 1, 0, 2, 1]",256.8399602206904,10185.502095770504,13618.461049882315,0,14,0.06666666666666667,98
37,28,191896,CMAX,"[16, 19, 12, 5, 4, 10, 11, 2, 15, 18, 13, 6, 1, 14, 17, 9, 3, 7, 0, 8]|[2, 1, 1, 0, 1, 2, 2, 2, 2, 0, 2, 1, 0, 0, 2, 2, 1, 1, 0, 0]|[0, 1, 1, 0, 0, 1, 1, 0, 0, 0, 0, 1, 3, 3, 1, 1, 0, 1, 3, 0]|[1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 1, 1, 2, 2, 0, 0, 1, 1, 2, 0]",176.98584291693194,10769.398545613269,16732.232217430577,0,0,1,112,0,919,"[6, 12, 19, 5, 15, 16, 4, 13, 10, 1, 11, 7, 18, 17, 14, 3, 2, 8, 9, 0]|[2, 1, 1, 2, 0, 1, 2, 2, 1, 0, 0, 0, 0, 2, 0, 0, 0, 1, 0, 0]|[0, 1, 1, 0, 3, 1, 0, 0, 1, 3, 3, 3, 3, 0, 3, 3, 3, 1, 3, 3]|[1, 1, 1, 0, 2, 1, 1, 1, 1, 2, 0, 2, 0, 1, 2, 2, 0, 1, 2, 0]",382.9058101518425,8614.94707132811,15917.55487154259,0,9,0.1,99
38,29,199163,CMAX,"[16, 19, 12, 5, 4, 10, 11, 2, 15, 18, 13, 6, 1, 14, 17, 9, 3, 7, 0, 8]|[2, 1, 1, 0, 1, 2, 2, 2, 2, 0, 2, 1, 0, 0, 2, 2, 1, 1, 0, 0]|[0, 1, 1, 0, 0, 1, 1, 0, 0, 0, 0, 1, 3, 3, 1, 1, 0, 1, 3, 0]|[1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 1, 1, 2, 2, 0, 0, 1, 1, 2, 0]",176.98584291693194,10769.398545613269,16732.232217430577,0,0,1,104,0,919,,NaN,NaN,NaN,0,0,NaN,-1
39,30,206480,CMAX,"[16, 12, 5, 4, 15, 3, 10, 17, 2, 18, 13, 6, 19, 14, 9, 1, 0, 7, 11, 8]|[2, 1, 0, 1, 2, 0, 2, 2, 2, 0, 2, 1, 1, 1, 1, 0, 0, 2, 2, 0]|[0, 0, 0, 1, 0, 3, 1, 1, 0, 0, 0, 1, 1, 0, 1, 3, 3, 1, 1, 0]|[1, 0, 0, 1, 1, 2, 0, 0, 1, 1, 1, 1, 1, 0, 1, 2, 2, 0, 0, 0]",176.56567955970436,10768.847335974526,16149.396098134388,0,6,0.14285714285714285,108,0,1068,,NaN,NaN,NaN,0,0,NaN,-1
40,31,213849,CMAX,"[16, 12, 5, 4, 15, 3, 10, 17, 2, 18, 13, 6, 19, 14, 9, 1, 0, 7, 11, 8]|[2, 1, 0, 1, 2, 0, 2, 2, 2, 0, 2, 1, 1, 1, 1, 0, 0, 2, 2, 0]|[0, 0, 0, 1, 0, 3, 1, 1, 0, 0, 0, 1, 1, 0, 1, 3, 3, 1, 1, 0]|[1, 0, 0, 1, 1, 2, 0, 0, 1, 1, 1, 1, 1, 0, 1, 2, 2, 0, 0, 0]",176.56567955970436,10768.847335974526,16149.396098134388,0,3,0.25,111,0,1068,"[14, 19, 12, 5, 4, 16, 3, 11, 10, 1, 15, 2, 18, 9, 0, 13, 7, 6, 17, 8]|[2, 1, 1, 2, 2, 0, 0, 1, 1, 0, 0, 2, 1, 0, 0, 0, 1, 2, 0, 0]|[0, 1, 1, 0, 0, 3, 3, 1, 1, 3, 3, 0, 1, 3, 3, 3, 1, 0, 3, 3]|[1, 1, 1, 0, 1, 0, 2, 1, 1, 2, 0, 1, 1, 2, 0, 2, 1, 1, 2, 0]",354.26309377279415,8749.09380660098,15333.066727553207,0,18,0.05263157894736842,99
41,31,213849,TWC,"[6, 14, 19, 5, 4, 16, 3, 11, 10, 17, 15, 18, 12, 2, 13, 1, 9, 8, 0, 7]|[2, 1, 1, 2, 1, 2, 0, 2, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0, 0, 0]|[0, 1, 1, 0, 0, 0, 3, 0, 3, 3, 3, 0, 3, 1, 0, 3, 3, 3, 3, 3]|[1, 1, 1, 0, 0, 1, 2, 0, 0, 1, 0, 1, 0, 1, 1, 2, 2, 0, 2, 2]",354.2714895549937,9567.33683062829,12812.859108399523,0,8,0.1111111111111111,107,2,1042,,NaN,NaN,NaN,0,0,NaN,-1
42,32,221274,CMAX,"[16, 12, 5, 4, 15, 3, 10, 17, 2, 18, 13, 6, 19, 14, 9, 1, 0, 7, 11, 8]|[2, 1, 0, 1, 2, 0, 2, 2, 2, 0, 2, 1, 1, 1, 1, 0, 0, 2, 2, 0]|[0, 0, 0, 1, 0, 3, 1, 1, 0, 0, 0, 1, 1, 0, 1, 3, 3, 1, 1, 0]|[1, 0, 0, 1, 1, 2, 0, 0, 1, 1, 1, 1, 1, 0, 1, 2, 2, 0, 0, 0]",176.56567955970436,10768.847335974526,16149.396098134388,0,3,0.25,116,0,1068,,NaN,NaN,NaN,0,0,NaN,-1
43,32,221274,TWC,"[6, 14, 19, 5, 4, 16, 3, 11, 10, 17, 15, 18, 12, 2, 13, 1, 9, 8, 0, 7]|[2, 1, 1, 2, 1, 2, 0, 2, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0, 0, 0]|[0, 1, 1, 0, 0, 0, 3, 0, 3, 3, 3, 0, 3, 1, 0, 3, 3, 3, 3, 3]|[1, 1, 1, 0, 0, 1, 2, 0, 0, 1, 0, 1, 0, 1, 1, 2, 2, 0, 2, 2]",354.2714895549937,9567.33683062829,12812.859108399523,0,13,0.07142857142857142,112,2,1042,,NaN,NaN,NaN,0,0,NaN,-1
44,33,228758,CMAX,"[16, 12, 5, 4, 15, 3, 10, 17, 2, 18, 13, 6, 19, 14, 9, 1, 0, 7, 11, 8]|[2, 1, 0, 1, 2, 0, 2, 2, 2, 0, 2, 1, 1, 1, 1, 0, 0, 2, 2, 0]|[0, 0, 0, 1, 0, 3, 1, 1, 0, 0, 0, 1, 1, 0, 1, 3, 3, 1, 1, 0]|[1, 0, 0, 1, 1, 2, 0, 0, 1, 1, 1, 1, 1, 0, 1, 2, 2, 0, 0, 0]",176.56567955970436,10768.847335974526,16149.396098134388,0,5,0.16666666666666666,109,0,1068,"[6, 12, 19, 5, 4, 16, 13, 15, 10, 1, 0, 7, 11, 2, 9, 3, 14, 18, 17, 8]|[2, 1, 1, 2, 2, 0, 2, 2, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]|[0, 1, 1, 0, 0, 3, 0, 0, 1, 3, 3, 3, 1, 3, 3, 3, 3, 3, 3, 3]|[1, 1, 1, 0, 1, 0, 1, 1, 1, 2, 0, 2, 1, 0, 2, 0, 2, 0, 2, 0]",430.9694640673143,8561.306902633336,13636.784867488253,0,15,0.0625,98
45,33,228758,TWC,"[6, 14, 19, 5, 4, 16, 3, 11, 10, 17, 15, 18, 12, 2, 13, 1, 9, 8, 0, 7]|[2, 1, 1, 2, 1, 2, 0, 2, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0, 0, 0]|[0, 1, 1, 0, 0, 0, 3, 0, 3, 3, 3, 0, 3, 1, 0, 3, 3, 3, 3, 3]|[1, 1, 1, 0, 0, 1, 2, 0, 0, 1, 0, 1, 0, 1, 1, 2, 2, 0, 2, 2]",354.2714895549937,9567.33683062829,12812.859108399523,0,12,0.07692307692307693,106,2,1042,"[6, 12, 19, 5, 4, 16, 13, 15, 10, 1, 0, 7, 11, 2, 9, 3, 14, 18, 17, 8]|[2, 1, 1, 2, 2, 0, 2, 2, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]|[0, 1, 1, 0, 0, 3, 0, 0, 1, 3, 3, 3, 1, 3, 3, 3, 3, 3, 3, 3]|[1, 1, 1, 0, 1, 0, 1, 1, 1, 2, 0, 2, 1, 0, 2, 0, 2, 0, 2, 0]",430.9694640673143,8561.306902633336,13636.784867488253,0,15,0.0625,98
46,34,236304,CMAX,"[16, 12, 5, 4, 15, 3, 10, 17, 2, 18, 13, 6, 19, 14, 9, 1, 0, 7, 11, 8]|[2, 1, 0, 1, 2, 0, 2, 2, 2, 0, 2, 1, 1, 1, 1, 0, 0, 2, 2, 0]|[0, 0, 0, 1, 0, 3, 1, 1, 0, 0, 0, 1, 1, 0, 1, 3, 3, 1, 1, 0]|[1, 0, 0, 1, 1, 2, 0, 0, 1, 1, 1, 1, 1, 0, 1, 2, 2, 0, 0, 0]",176.56567955970436,10768.847335974526,16149.396098134388,0,6,0.14285714285714285,110,0,1068,"[6, 12, 19, 5, 4, 16, 17, 11, 15, 1, 10, 18, 3, 13, 2, 8, 7, 14, 9, 0]|[2, 1, 1, 2, 2, 0, 0, 1, 0, 0, 0, 0, 0, 2, 2, 1, 0, 0, 0, 0]|[0, 1, 1, 0, 0, 3, 3, 1, 3, 3, 3, 3, 3, 0, 0, 1, 3, 3, 3, 3]|[1, 1, 1, 0, 1, 0, 2, 1, 0, 2, 0, 0, 2, 1, 1, 1, 2, 0, 2, 0]",410.0210138152746,8714.582993747157,13159.7995750122,0,17,0.05555555555555555,98
47,34,236304,TWC,"[6, 14, 19, 5, 4, 16, 3, 11, 10, 17, 15, 18, 12, 2, 13, 1, 9, 8, 0, 7]|[2, 1, 1, 2, 1, 2, 0, 2, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0, 0, 0]|[0, 1, 1, 0, 0, 0, 3, 0, 3, 3, 3, 0, 3, 1, 0, 3, 3, 3, 3, 3]|[1, 1, 1, 0, 0, 1, 2, 0, 0, 1, 0, 1, 0, 1, 1, 2, 2, 0, 2, 2]",354.2714895549937,9567.33683062829,12812.859108399523,0,4,0.2,116,2,1042,"[6, 12, 19, 5, 4, 16, 17, 11, 15, 1, 10, 18, 3, 13, 2, 8, 7, 14, 9, 0]|[2, 1, 1, 2, 2, 0, 0, 1, 0, 0, 0, 0, 0, 2, 2, 1, 0, 0, 0, 0]|[0, 1, 1, 0, 0, 3, 3, 1, 3, 3, 3, 3, 3, 0, 0, 1, 3, 3, 3, 3]|[1, 1, 1, 0, 1, 0, 2, 1, 0, 2, 0, 0, 2, 1, 1, 1, 2, 0, 2, 0]",410.0210138152746,8714.582993747157,13159.7995750122,0,17,0.05555555555555555,98
48,35,243916,CMAX,"[16, 12, 5, 4, 15, 3, 10, 17, 2, 18, 13, 6, 19, 14, 9, 1, 0, 7, 11, 8]|[2, 1, 0, 1, 2, 0, 2, 2, 2, 0, 2, 1, 1, 1, 1, 0, 0, 2, 2, 0]|[0, 0, 0, 1, 0, 3, 1, 1, 0, 0, 0, 1, 1, 0, 1, 3, 3, 1, 1, 0]|[1, 0, 0, 1, 1, 2, 0, 0, 1, 1, 1, 1, 1, 0, 1, 2, 2, 0, 0, 0]",176.56567955970436,10768.847335974526,16149.396098134388,0,0,1,116,0,1068,"[6, 19, 5, 12, 4, 16, 3, 11, 10, 7, 15, 2, 1, 13, 14, 9, 8, 17, 0, 18]|[2, 1, 2, 1, 2, 0, 2, 1, 1, 0, 0, 1, 0, 2, 0, 0, 0, 0, 0, 1]|[0, 1, 0, 1, 0, 3, 0, 1, 1, 3, 3, 1, 3, 0, 3, 3, 3, 3, 3, 1]|[1, 1, 0, 1, 1, 0, 1, 1, 0, 2, 0, 1, 2, 1, 0, 2, 0, 2, 0, 1]",351.7313245632929,8705.0516200756,15948.744544881733,0,17,0.05555555555555555,98
49,35,243916,TWC,"[6, 14, 19, 5, 4, 16, 3, 11, 10, 17, 15, 18, 12, 2, 13, 1, 9, 8, 0, 7]|[2, 1, 1, 2, 1, 2, 0, 2, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0, 0, 0]|[0, 1, 1, 0, 0, 0, 3, 0, 3, 3, 3, 0, 3, 1, 0, 3, 3, 3, 3, 3]|[1, 1, 1, 0, 0, 1, 2, 0, 0, 1, 0, 1, 0, 1, 1, 2, 2, 0, 2, 2]",354.2714895549937,9567.33683062829,12812.859108399523,0,8,0.1111111111111111,108,2,1042,"[6, 19, 12, 5, 4, 16, 3, 11, 10, 1, 15, 7, 18, 9, 0, 17, 2, 14, 13, 8]|[2, 1, 1, 2, 2, 0, 2, 0, 1, 1, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0]|[0, 1, 1, 0, 0, 3, 0, 3, 1, 1, 3, 3, 3, 3, 3, 3, 0, 3, 3, 3]|[1, 1, 1, 0, 1, 0, 1, 0, 1, 1, 2, 2, 0, 2, 0, 2, 1, 0, 2, 0]",440.0201604667465,8760.361327773418,13604.71554806061,0,16,0.058823529411764705,99
50,36,251598,CMAX,"[16, 12, 5, 4, 15, 3, 10, 17, 2, 18, 13, 6, 19, 14, 9, 1, 0, 7, 11, 8]|[2, 1, 0, 1, 2, 0, 2, 2, 2, 0, 2, 1, 1, 1, 1, 0, 0, 2, 2, 0]|[0, 0, 0, 1, 0, 3, 1, 1, 0, 0, 0, 1, 1, 0, 1, 3, 3, 1, 1, 0]|[1, 0, 0, 1, 1, 2, 0, 0, 1, 1, 1, 1, 1, 0, 1, 2, 2, 0, 0, 0]",176.56567955970436,10768.847335974526,16149.396098134388,0,9,0.1,103,0,1068,,NaN,NaN,NaN,0,0,NaN,-1
51,36,251598,TWC,"[6, 14, 19, 5, 4, 16, 3, 11, 10, 17, 15, 18, 12, 2, 13, 1, 9, 8, 0, 7]|[2, 1, 1, 2, 1, 2, 0, 2, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0, 0, 0]|[0, 1, 1, 0, 0, 0, 3, 0, 3, 3, 3, 0, 3, 1, 0, 3, 3, 3, 3, 3]|[1, 1, 1, 0, 0, 1, 2, 0, 0, 1, 0, 1, 0, 1, 1, 2, 2, 0, 2, 2]",354.2714895549937,9567.33683062829,12812.859108399523,0,5,0.16666666666666666,109,2,1042,,NaN,NaN,NaN,0,0,NaN,-1
52,37,259354,CMAX,"[16, 12, 5, 4, 15, 3, 10, 17, 2, 18, 13, 6, 19, 14, 9, 1, 0, 7, 11, 8]|[2, 1, 0, 1, 2, 0, 2, 2, 2, 0, 2, 1, 1, 1, 1, 0, 0, 2, 2, 0]|[0, 0, 0, 1, 0, 3, 1, 1, 0, 0, 0, 1, 1, 0, 1, 3, 3, 1, 1, 0]|[1, 0, 0, 1, 1, 2, 0, 0, 1, 1, 1, 1, 1, 0, 1, 2, 2, 0, 0, 0]",176.56567955970436,10768.847335974526,16149.396098134388,0,8,0.1111111111111111,106,0,1068,"[10, 19, 12, 5, 4, 16, 3, 2, 9, 17, 11, 18, 13, 14, 6, 1, 15, 0, 7, 8]|[2, 1, 1, 0, 1, 2, 0, 2, 1, 2, 2, 0, 2, 0, 2, 1, 1, 0, 1, 0]|[1, 1, 1, 0, 0, 0, 3, 0, 1, 0, 1, 0, 0, 3, 1, 1, 1, 3, 1, 0]|[0, 1, 1, 0, 0, 1, 2, 1, 1, 1, 0, 1, 1, 2, 0, 1, 1, 2, 1, 0]",180.0883259367706,10604.94472852526,15180.357949570938,0,19,0.05,98
53,37,259354,TWC,"[6, 14, 19, 5, 4, 16, 3, 11, 10, 17, 15, 18, 12, 2, 13, 1, 9, 8, 0, 7]|[2, 1, 1, 2, 1, 2, 0, 2, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0, 0, 0]|[0, 1, 1, 0, 0, 0, 3, 0, 3, 3, 3, 0, 3, 1, 0, 3, 3, 3, 3, 3]|[1, 1, 1, 0, 0, 1, 2, 0, 0, 1, 0, 1, 0, 1, 1, 2, 2, 0, 2, 2]",354.2714895549937,9567.33683062829,12812.859108399523,0,9,0.1,104,2,1042,"[10, 12, 19, 5, 4, 16, 3, 2, 9, 17, 11, 18, 13, 14, 8, 15, 6, 0, 1, 7]|[2, 1, 1, 0, 1, 2, 0, 2, 1, 2, 2, 0, 2, 0, 0, 1, 2, 0, 1, 1]|[1, 1, 1, 0, 0, 0, 3, 0, 1, 0, 1, 0, 0, 3, 0, 1, 1, 3, 1, 1]|[0, 1, 1, 0, 0, 1, 2, 1, 1, 1, 0, 1, 1, 2, 0, 1, 0, 2, 1, 1]",180.0883259367706,10513.034517023581,16017.86525002731,0,19,0.05,99
