id,cycle,fe,role,fp,cmax,tec,twc,q,p,score,origRank,slot,lineage,dFp,dCmax,dTEC,dTWC,dq,dp,dScore,dOrigRank
26,28,191896,CMAX,"[5, 19, 17, 3, 13, 4, 16, 2, 9, 6, 12, 8, 10, 15, 11, 0, 14, 7, 1, 18]|[1, 1, 2, 2, 0, 1, 1, 2, 2, 2, 2, 0, 2, 0, 2, 0, 0, 1, 0, 0]|[0, 1, 0, 1, 2, 1, 1, 0, 1, 1, 0, 0, 0, 3, 1, 3, 1, 1, 3, 3]|[0, 1, 0, 1, 0, 1, 1, 0, 1, 1, 1, 0, 1, 2, 0, 2, 1, 1, 2, 0]",183.98596683832295,10745.362399780312,15808.737344664742,0,10,0.09090909090909091,113,0,1091,"[16, 14, 19, 6, 0, 3, 1, 11, 17, 10, 5, 7, 9, 2, 12, 8, 18, 4, 13, 15]|[1, 1, 0, 2, 0, 0, 0, 1, 2, 2, 1, 0, 2, 0, 0, 0, 0, 2, 0, 0]|[1, 1, 3, 0, 3, 3, 3, 1, 0, 0, 1, 3, 0, 3, 3, 3, 3, 0, 3, 3]|[1, 1, 0, 1, 2, 0, 2, 1, 0, 1, 1, 2, 0, 0, 2, 0, 2, 1, 0, 2]",449.2981450060138,8398.552266809129,13659.197940786267,0,18,0.05263157894736842,99
27,28,191896,TEC,"[16, 14, 19, 6, 0, 3, 1, 11, 17, 10, 5, 7, 9, 2, 15, 4, 8, 18, 13, 12]|[1, 1, 0, 2, 0, 0, 0, 1, 2, 2, 1, 0, 2, 0, 0, 2, 0, 0, 0, 0]|[1, 1, 3, 0, 3, 3, 3, 1, 0, 0, 1, 3, 0, 3, 3, 0, 3, 3, 3, 3]|[1, 1, 0, 1, 2, 0, 2, 1, 0, 1, 1, 2, 0, 0, 2, 1, 0, 2, 0, 2]",456.08966989754055,8392.617815985901,13733.767191444189,0,16,0.058823529411764705,103,1,1152,,NaN,NaN,NaN,0,0,NaN,-1
28,29,199163,CMAX,"[5, 19, 17, 3, 13, 4, 16, 2, 9, 6, 12, 8, 10, 15, 11, 0, 14, 7, 1, 18]|[1, 1, 2, 2, 0, 1, 1, 2, 2, 2, 2, 0, 2, 0, 2, 0, 0, 1, 0, 0]|[0, 1, 0, 1, 2, 1, 1, 0, 1, 1, 0, 0, 0, 3, 1, 3, 1, 1, 3, 3]|[0, 1, 0, 1, 0, 1, 1, 0, 1, 1, 1, 0, 1, 2, 0, 2, 1, 1, 2, 0]",183.98596683832295,10745.362399780312,15808.737344664742,0,5,0.16666666666666666,113,0,1091,"[16, 5, 4, 10, 8, 12, 15, 11, 9, 1, 6, 17, 3, 2, 18, 13, 19, 0, 14, 7]|[2, 1, 2, 2, 0, 2, 0, 2, 2, 0, 1, 2, 2, 1, 0, 0, 1, 0, 0, 1]|[1, 1, 0, 0, 0, 0, 3, 1, 1, 3, 1, 0, 1, 0, 3, 3, 1, 3, 1, 1]|[1, 1, 0, 1, 0, 1, 2, 0, 1, 2, 0, 0, 1, 1, 0, 0, 1, 2, 1, 1]",199.50691309856032,10247.548152277694,15328.287527317667,0,26,0.037037037037037035,99
29,29,199163,TEC,"[16, 14, 19, 6, 0, 3, 1, 11, 17, 10, 5, 7, 9, 2, 15, 4, 8, 18, 13, 12]|[1, 1, 0, 2, 0, 0, 0, 1, 2, 2, 1, 0, 2, 0, 0, 2, 0, 0, 0, 0]|[1, 1, 3, 0, 3, 3, 3, 1, 0, 0, 1, 3, 0, 3, 3, 0, 3, 3, 3, 3]|[1, 1, 0, 1, 2, 0, 2, 1, 0, 1, 1, 2, 0, 0, 2, 1, 0, 2, 0, 2]",456.08966989754055,8392.617815985901,13733.767191444189,0,19,0.05,109,1,1152,,NaN,NaN,NaN,0,0,NaN,-1
30,30,206480,CMAX,"[5, 19, 17, 3, 13, 4, 16, 2, 9, 6, 12, 8, 10, 15, 11, 0, 14, 7, 1, 18]|[1, 1, 2, 2, 0, 1, 1, 2, 2, 2, 2, 0, 2, 0, 2, 0, 0, 1, 0, 0]|[0, 1, 0, 1, 2, 1, 1, 0, 1, 1, 0, 0, 0, 3, 1, 3, 1, 1, 3, 3]|[0, 1, 0, 1, 0, 1, 1, 0, 1, 1, 1, 0, 1, 2, 0, 2, 1, 1, 2, 0]",183.98596683832295,10745.362399780312,15808.737344664742,0,9,0.1,108,0,1091,"[6, 10, 14, 9, 1, 8, 12, 4, 11, 17, 5, 15, 2, 0, 16, 3, 7, 19, 13, 18]|[0, 2, 2, 0, 0, 2, 0, 1, 2, 1, 1, 0, 0, 0, 2, 0, 0, 1, 0, 0]|[3, 1, 0, 3, 1, 0, 3, 1, 0, 1, 1, 3, 3, 3, 0, 3, 3, 1, 3, 3]|[2, 1, 0, 0, 1, 1, 0, 1, 0, 1, 1, 2, 0, 2, 1, 0, 2, 1, 0, 2]",357.5888993873298,9056.985379767808,12761.416841588998,0,20,0.047619047619047616,98
31,30,206480,TWC,"[16, 10, 14, 9, 1, 8, 12, 4, 11, 17, 5, 15, 2, 0, 3, 7, 13, 6, 18, 19]|[0, 2, 2, 0, 0, 2, 0, 1, 2, 1, 1, 0, 0, 0, 0, 0, 0, 2, 0, 1]|[3, 1, 0, 3, 1, 0, 3, 1, 0, 1, 1, 3, 3, 3, 3, 3, 3, 0, 3, 1]|[2, 1, 0, 0, 1, 1, 0, 1, 0, 1, 0, 2, 0, 2, 0, 2, 0, 1, 2, 1]",377.9809971260039,9200.488139268524,12577.16872328102,0,14,0.06666666666666667,106,2,1264,"[6, 10, 14, 9, 1, 8, 12, 4, 11, 17, 5, 15, 2, 0, 3, 7, 13, 19, 18, 16]|[0, 2, 2, 0, 0, 2, 0, 1, 2, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 2]|[3, 1, 0, 3, 1, 0, 3, 1, 0, 1, 1, 3, 3, 3, 3, 3, 3, 1, 3, 0]|[2, 1, 0, 0, 1, 1, 0, 1, 0, 1, 1, 2, 0, 2, 0, 2, 0, 1, 2, 1]",357.5888993873298,9056.985379767808,12761.416841588998,0,20,0.047619047619047616,99
32,31,213849,CMAX,"[5, 19, 17, 3, 13, 4, 16, 2, 9, 6, 12, 8, 10, 15, 11, 0, 14, 7, 1, 18]|[1, 1, 2, 2, 0, 1, 1, 2, 2, 2, 2, 0, 2, 0, 2, 0, 0, 1, 0, 0]|[0, 1, 0, 1, 2, 1, 1, 0, 1, 1, 0, 0, 0, 3, 1, 3, 1, 1, 3, 3]|[0, 1, 0, 1, 0, 1, 1, 0, 1, 1, 1, 0, 1, 2, 0, 2, 1, 1, 2, 0]",183.98596683832295,10745.362399780312,15808.737344664742,0,7,0.125,106,0,1091,,NaN,NaN,NaN,0,0,NaN,-1
33,32,221274,CMAX,"[5, 19, 17, 3, 13, 4, 16, 2, 9, 6, 12, 8, 10, 15, 11, 0, 14, 7, 1, 18]|[1, 1, 2, 2, 0, 1, 1, 2, 2, 2, 2, 0, 2, 0, 2, 0, 0, 1, 0, 0]|[0, 1, 0, 1, 2, 1, 1, 0, 1, 1, 0, 0, 0, 3, 1, 3, 1, 1, 3, 3]|[0, 1, 0, 1, 0, 1, 1, 0, 1, 1, 1, 0, 1, 2, 0, 2, 1, 1, 2, 0]",183.98596683832295,10745.362399780312,15808.737344664742,0,8,0.1111111111111111,107,0,1091,"[16, 14, 19, 6, 0, 3, 2, 11, 17, 10, 5, 7, 8, 1, 15, 9, 4, 12, 13, 18]|[1, 1, 0, 2, 0, 0, 2, 1, 2, 2, 1, 0, 0, 0, 0, 2, 2, 0, 0, 0]|[1, 1, 3, 0, 3, 3, 0, 1, 0, 0, 1, 3, 1, 3, 3, 0, 0, 3, 3, 3]|[1, 1, 0, 1, 2, 0, 0, 1, 1, 1, 1, 2, 1, 2, 2, 0, 1, 1, 0, 2]",353.71239172323914,9271.29975591486,14650.62136884979,0,22,0.043478260869565216,99
34,36,251598,CMAX,"[16, 5, 2, 3, 17, 6, 12, 15, 4, 18, 10, 8, 19, 11, 9, 0, 13, 14, 1, 7]|[2, 1, 2, 2, 2, 1, 2, 0, 1, 0, 2, 0, 1, 2, 2, 0, 0, 0, 0, 1]|[1, 0, 0, 1, 0, 1, 0, 3, 1, 3, 0, 0, 1, 1, 1, 3, 2, 1, 3, 1]|[1, 0, 0, 1, 0, 1, 1, 2, 1, 0, 1, 0, 1, 0, 1, 2, 1, 1, 2, 1]",181.18827140357962,11069.99214624121,15714.498459959204,0,10,0.09090909090909091,109,0,1399,"[10, 14, 19, 6, 0, 2, 3, 11, 17, 8, 12, 15, 18, 7, 13, 4, 5, 9, 1, 16]|[2, 2, 1, 2, 0, 2, 0, 1, 2, 0, 2, 0, 0, 1, 0, 1, 1, 2, 0, 2]|[1, 0, 1, 1, 3, 0, 3, 1, 0, 3, 0, 3, 3, 1, 3, 1, 1, 1, 3, 1]|[1, 0, 1, 1, 2, 0, 0, 1, 1, 0, 0, 2, 0, 1, 0, 1, 1, 1, 2, 1]",278.7457128679139,9322.436179735123,19035.383945975875,0,20,0.047619047619047616,99
35,37,259354,CMAX,"[16, 5, 2, 3, 17, 6, 12, 15, 4, 18, 10, 8, 19, 11, 9, 0, 13, 14, 1, 7]|[2, 1, 2, 2, 2, 1, 2, 0, 1, 0, 2, 0, 1, 2, 2, 0, 0, 0, 0, 1]|[1, 0, 0, 1, 0, 1, 0, 3, 1, 3, 0, 0, 1, 1, 1, 3, 2, 1, 3, 1]|[1, 0, 0, 1, 0, 1, 1, 2, 1, 0, 1, 0, 1, 0, 1, 2, 1, 1, 2, 1]",181.18827140357962,11069.99214624121,15714.498459959204,0,11,0.08333333333333333,108,0,1442,"[19, 5, 2, 3, 17, 6, 9, 11, 4, 16, 10, 8, 18, 12, 15, 0, 14, 1, 13, 7]|[1, 1, 2, 2, 2, 2, 2, 2, 1, 1, 2, 0, 1, 2, 0, 0, 0, 0, 0, 2]|[1, 0, 0, 1, 0, 1, 1, 1, 1, 1, 0, 0, 1, 0, 3, 3, 1, 3, 2, 0]|[1, 0, 0, 1, 0, 1, 1, 0, 1, 1, 1, 0, 1, 1, 2, 2, 1, 2, 0, 0]",190.11703137226402,10799.041759481239,16524.908266558465,0,21,0.045454545454545456,99
36,38,267188,CMAX,"[16, 5, 2, 3, 17, 6, 12, 15, 4, 18, 10, 8, 19, 11, 9, 0, 13, 14, 1, 7]|[2, 1, 2, 2, 2, 1, 2, 0, 1, 0, 2, 0, 1, 2, 2, 0, 0, 0, 0, 1]|[1, 0, 0, 1, 0, 1, 0, 3, 1, 3, 0, 0, 1, 1, 1, 3, 2, 1, 3, 1]|[1, 0, 0, 1, 0, 1, 1, 2, 1, 0, 1, 0, 1, 0, 1, 2, 1, 1, 2, 1]",181.18827140357962,11069.99214624121,15714.498459959204,0,4,0.2,106,0,1442,"[16, 10, 15, 14, 17, 6, 9, 11, 19, 4, 5, 3, 8, 12, 1, 0, 18, 7, 2, 13]|[1, 2, 2, 2, 2, 1, 0, 0, 1, 1, 2, 0, 0, 2, 0, 0, 1, 2, 2, 0]|[1, 0, 0, 1, 0, 1, 3, 3, 1, 1, 0, 1, 3, 0, 3, 3, 1, 0, 0, 3]|[1, 1, 0, 1, 0, 0, 0, 2, 1, 1, 1, 1, 0, 1, 2, 2, 1, 0, 0, 0]",258.54432108057625,9525.977016274313,18486.58128301696,0,17,0.05555555555555555,99
37,39,275106,CMAX,"[16, 5, 2, 3, 17, 12, 13, 7, 14, 11, 10, 4, 15, 1, 18, 19, 6, 9, 0, 8]|[2, 1, 2, 2, 2, 2, 0, 1, 0, 0, 2, 1, 2, 0, 0, 1, 1, 2, 0, 0]|[1, 0, 0, 1, 0, 1, 2, 1, 1, 3, 0, 1, 1, 3, 0, 1, 1, 0, 3, 0]|[1, 0, 0, 1, 0, 1, 1, 1, 1, 2, 1, 1, 0, 2, 0, 1, 1, 1, 2, 0]",180.1056431188402,11149.923466493834,16449.34612113844,0,10,0.09090909090909091,106,0,1468,"[16, 10, 4, 14, 6, 0, 3, 1, 12, 11, 19, 5, 17, 9, 2, 15, 8, 7, 13, 18]|[1, 1, 0, 0, 2, 0, 0, 0, 1, 1, 2, 1, 2, 2, 0, 0, 2, 0, 0, 0]|[1, 1, 3, 3, 0, 3, 3, 3, 1, 1, 0, 1, 0, 0, 3, 3, 0, 3, 3, 3]|[1, 1, 2, 0, 1, 2, 0, 2, 1, 1, 1, 1, 1, 0, 0, 2, 1, 2, 0, 2]",389.92716692032474,8691.161117333837,14946.997543142672,0,27,0.03571428571428571,99
38,40,283112,CMAX,"[16, 5, 2, 3, 17, 12, 13, 7, 14, 11, 10, 4, 15, 1, 18, 19, 6, 9, 0, 8]|[2, 1, 2, 2, 2, 2, 0, 1, 0, 0, 2, 1, 2, 0, 0, 1, 1, 2, 0, 0]|[1, 0, 0, 1, 0, 1, 2, 1, 1, 3, 0, 1, 1, 3, 0, 1, 1, 0, 3, 0]|[1, 0, 0, 1, 0, 1, 1, 1, 1, 2, 1, 1, 0, 2, 0, 1, 1, 1, 2, 0]",180.1056431188402,11149.923466493834,16449.34612113844,0,14,0.06666666666666667,100,0,1468,"[16, 5, 4, 2, 10, 8, 12, 15, 11, 9, 1, 14, 6, 17, 19, 7, 13, 3, 18, 0]|[1, 1, 2, 2, 2, 0, 2, 0, 1, 0, 0, 2, 2, 2, 1, 0, 0, 2, 0, 0]|[1, 1, 0, 0, 0, 0, 0, 3, 1, 3, 3, 0, 0, 0, 1, 3, 3, 1, 3, 3]|[1, 1, 1, 0, 1, 0, 1, 2, 1, 2, 2, 1, 1, 0, 1, 2, 0, 1, 0, 2]",279.37980747003166,9169.585733532524,17622.426124271697,0,21,0.045454545454545456,99
39,41,291213,CMAX,"[16, 5, 2, 3, 17, 12, 13, 7, 14, 11, 10, 4, 15, 1, 18, 19, 6, 9, 0, 8]|[2, 1, 2, 2, 2, 2, 0, 1, 0, 0, 2, 1, 2, 0, 0, 1, 1, 2, 0, 0]|[1, 0, 0, 1, 0, 1, 2, 1, 1, 3, 0, 1, 1, 3, 0, 1, 1, 0, 3, 0]|[1, 0, 0, 1, 0, 1, 1, 1, 1, 2, 1, 1, 0, 2, 0, 1, 1, 1, 2, 0]",180.1056431188402,11149.923466493834,16449.34612113844,0,8,0.1111111111111111,108,0,1468,"[6, 10, 14, 9, 1, 8, 12, 4, 11, 17, 5, 15, 2, 7, 0, 3, 19, 13, 18, 16]|[2, 2, 2, 0, 0, 2, 0, 1, 2, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 2]|[0, 1, 0, 3, 1, 0, 3, 1, 0, 1, 1, 3, 3, 3, 3, 3, 1, 3, 3, 0]|[1, 1, 0, 0, 1, 1, 0, 1, 0, 1, 0, 2, 0, 0, 2, 0, 1, 0, 2, 1]",319.31289104635357,9375.380114358502,14544.290439515977,0,27,0.03571428571428571,98
40,41,291213,TWC,"[16, 10, 14, 9, 1, 8, 12, 4, 11, 17, 5, 15, 2, 0, 3, 7, 13, 6, 18, 19]|[0, 2, 2, 0, 0, 2, 0, 1, 2, 1, 1, 0, 0, 0, 0, 0, 0, 2, 0, 1]|[3, 1, 0, 3, 1, 0, 3, 1, 0, 1, 1, 3, 3, 3, 3, 3, 3, 0, 3, 1]|[2, 1, 0, 0, 1, 1, 0, 1, 0, 1, 0, 2, 0, 2, 0, 2, 0, 1, 2, 1]",377.9809971260039,9200.488139268524,12577.16872328102,0,19,0.05,100,2,1422,"[10, 14, 19, 6, 0, 3, 2, 11, 17, 16, 5, 15, 12, 1, 7, 4, 9, 13, 18, 8]|[2, 1, 0, 2, 0, 0, 2, 1, 2, 1, 1, 2, 2, 0, 0, 1, 2, 0, 0, 0]|[0, 1, 3, 0, 3, 3, 0, 1, 0, 1, 1, 0, 0, 3, 3, 1, 1, 3, 3, 3]|[1, 1, 0, 1, 2, 0, 0, 1, 1, 1, 1, 1, 0, 0, 2, 1, 1, 0, 2, 0]",323.07513079949945,8812.12717954387,18044.971030697285,0,24,0.04,99
41,42,299414,CMAX,"[16, 5, 2, 3, 17, 6, 11, 13, 19, 4, 14, 12, 9, 7, 18, 1, 10, 15, 8, 0]|[2, 1, 2, 2, 2, 0, 2, 1, 1, 1, 0, 2, 1, 1, 1, 0, 2, 0, 0, 0]|[1, 0, 0, 1, 0, 2, 1, 0, 1, 1, 1, 0, 1, 1, 1, 3, 0, 3, 0, 3]|[0, 0, 1, 1, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 2, 1, 0, 0, 2]",178.1958643646903,11299.011473155564,15804.812781825472,0,6,0.14285714285714285,106,0,1494,,NaN,NaN,NaN,0,0,NaN,-1
42,43,307723,CMAX,"[16, 5, 2, 3, 17, 6, 11, 13, 19, 4, 14, 12, 9, 7, 18, 1, 10, 15, 8, 0]|[2, 1, 2, 2, 2, 0, 2, 1, 1, 1, 0, 2, 1, 1, 1, 0, 2, 0, 0, 0]|[1, 0, 0, 1, 0, 2, 1, 0, 1, 1, 1, 0, 1, 1, 1, 3, 0, 3, 0, 3]|[0, 0, 1, 1, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 2, 1, 0, 0, 2]",178.1958643646903,11299.011473155564,15804.812781825472,0,13,0.07142857142857142,103,0,1494,"[10, 14, 0, 6, 19, 3, 2, 4, 17, 9, 5, 16, 11, 1, 15, 8, 12, 7, 18, 13]|[0, 1, 1, 2, 0, 0, 2, 2, 2, 2, 1, 1, 2, 0, 0, 0, 2, 0, 0, 2]|[0, 1, 1, 0, 3, 3, 0, 0, 0, 0, 1, 1, 0, 3, 3, 3, 0, 3, 3, 0]|[0, 1, 1, 1, 2, 0, 0, 1, 0, 0, 1, 1, 0, 0, 2, 0, 1, 2, 2, 1]",293.91775929980975,9171.406647450785,17726.263909446585,0,26,0.037037037037037035,98
43,43,307723,TWC,"[16, 10, 14, 9, 1, 8, 12, 4, 11, 17, 5, 15, 2, 0, 3, 7, 13, 6, 18, 19]|[0, 2, 2, 0, 0, 2, 0, 1, 2, 1, 1, 0, 0, 0, 0, 0, 0, 2, 0, 1]|[3, 1, 0, 3, 1, 0, 3, 1, 0, 1, 1, 3, 3, 3, 3, 3, 3, 0, 3, 1]|[2, 1, 0, 0, 1, 1, 0, 1, 0, 1, 0, 2, 0, 2, 0, 2, 0, 1, 2, 1]",377.9809971260039,9200.488139268524,12577.16872328102,0,24,0.04,100,2,1422,"[16, 5, 2, 3, 17, 6, 11, 19, 4, 9, 12, 15, 14, 7, 1, 8, 0, 13, 10, 18]|[2, 1, 2, 2, 2, 0, 2, 1, 1, 1, 2, 0, 0, 1, 0, 0, 0, 1, 2, 1]|[1, 0, 0, 1, 0, 0, 1, 1, 1, 1, 0, 3, 3, 1, 3, 0, 3, 0, 0, 1]|[0, 0, 1, 1, 0, 1, 0, 1, 1, 1, 1, 0, 0, 1, 2, 0, 2, 0, 1, 1]",179.39391898440203,10964.9557110009,15788.510218061354,0,25,0.038461538461538464,99
44,44,316147,CMAX,"[16, 5, 2, 3, 17, 6, 11, 13, 19, 4, 14, 12, 9, 7, 18, 1, 10, 15, 8, 0]|[2, 1, 2, 2, 2, 0, 2, 1, 1, 1, 0, 2, 1, 1, 1, 0, 2, 0, 0, 0]|[1, 0, 0, 1, 0, 2, 1, 0, 1, 1, 1, 0, 1, 1, 1, 3, 0, 3, 0, 3]|[0, 0, 1, 1, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 2, 1, 0, 0, 2]",178.1958643646903,11299.011473155564,15804.812781825472,0,5,0.16666666666666666,104,0,1494,,NaN,NaN,NaN,0,0,NaN,-1
45,45,324694,CMAX,"[16, 5, 2, 3, 17, 6, 11, 13, 19, 4, 14, 12, 9, 7, 18, 1, 10, 15, 8, 0]|[2, 1, 2, 2, 2, 0, 2, 1, 1, 1, 0, 2, 1, 1, 1, 0, 2, 0, 0, 0]|[1, 0, 0, 1, 0, 2, 1, 0, 1, 1, 1, 0, 1, 1, 1, 3, 0, 3, 0, 3]|[0, 0, 1, 1, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 2, 1, 0, 0, 2]",178.1958643646903,11299.011473155564,15804.812781825472,0,6,0.14285714285714285,110,0,1494,,NaN,NaN,NaN,0,0,NaN,-1
46,45,324694,TWC,"[16, 10, 14, 9, 1, 8, 12, 4, 11, 17, 5, 15, 2, 0, 3, 7, 13, 6, 18, 19]|[0, 2, 2, 0, 0, 2, 0, 1, 2, 1, 1, 0, 0, 0, 0, 0, 0, 2, 0, 1]|[3, 1, 0, 3, 1, 0, 3, 1, 0, 1, 1, 3, 3, 3, 3, 3, 3, 0, 3, 1]|[2, 1, 0, 0, 1, 1, 0, 1, 0, 1, 0, 2, 0, 2, 0, 2, 0, 1, 2, 1]",377.9809971260039,9200.488139268524,12577.16872328102,0,21,0.045454545454545456,105,2,1422,,NaN,NaN,NaN,0,0,NaN,-1
47,46,333373,CMAX,"[16, 5, 2, 3, 17, 6, 11, 13, 19, 4, 14, 12, 9, 7, 18, 1, 10, 15, 8, 0]|[2, 1, 2, 2, 2, 0, 2, 1, 1, 1, 0, 2, 1, 1, 1, 0, 2, 0, 0, 0]|[1, 0, 0, 1, 0, 2, 1, 0, 1, 1, 1, 0, 1, 1, 1, 3, 0, 3, 0, 3]|[0, 0, 1, 1, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 2, 1, 0, 0, 2]",178.1958643646903,11299.011473155564,15804.812781825472,0,6,0.14285714285714285,106,0,1494,"[16, 10, 14, 2, 9, 6, 8, 12, 4, 11, 17, 5, 15, 18, 0, 13, 19, 7, 1, 3]|[1, 2, 2, 0, 0, 2, 2, 0, 1, 2, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0]|[1, 1, 0, 3, 3, 0, 0, 3, 1, 0, 1, 1, 3, 3, 3, 3, 1, 3, 1, 3]|[1, 1, 0, 2, 0, 1, 1, 0, 1, 0, 1, 1, 2, 0, 2, 0, 1, 2, 1, 0]",326.0685399422549,9112.003794063046,14813.752795096038,0,24,0.04,98
48,46,333373,TWC,"[16, 10, 14, 9, 1, 8, 12, 4, 11, 17, 5, 15, 2, 0, 3, 7, 13, 6, 18, 19]|[0, 2, 2, 0, 0, 2, 0, 1, 2, 1, 1, 0, 0, 0, 0, 0, 0, 2, 0, 1]|[3, 1, 0, 3, 1, 0, 3, 1, 0, 1, 1, 3, 3, 3, 3, 3, 3, 0, 3, 1]|[2, 1, 0, 0, 1, 1, 0, 1, 0, 1, 0, 2, 0, 2, 0, 2, 0, 1, 2, 1]",377.9809971260039,9200.488139268524,12577.16872328102,0,16,0.058823529411764705,102,2,1422,"[10, 5, 2, 16, 3, 12, 15, 11, 9, 0, 6, 17, 8, 19, 4, 7, 14, 1, 18, 13]|[2, 1, 2, 2, 2, 2, 0, 2, 2, 0, 1, 2, 0, 1, 1, 0, 0, 0, 0, 0]|[1, 1, 0, 1, 0, 0, 3, 1, 1, 3, 1, 0, 0, 1, 0, 3, 3, 3, 3, 3]|[1, 1, 0, 1, 1, 1, 2, 0, 1, 2, 0, 0, 0, 1, 1, 2, 0, 2, 0, 0]",279.68598684866265,9661.96318853533,15975.483065547978,0,23,0.041666666666666664,99
49,47,342194,CMAX,"[16, 5, 2, 3, 17, 6, 11, 13, 19, 4, 14, 12, 9, 7, 18, 1, 10, 15, 8, 0]|[2, 1, 2, 2, 2, 0, 2, 1, 1, 1, 0, 2, 1, 1, 1, 0, 2, 0, 0, 0]|[1, 0, 0, 1, 0, 2, 1, 0, 1, 1, 1, 0, 1, 1, 1, 3, 0, 3, 0, 3]|[0, 0, 1, 1, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 2, 1, 0, 0, 2]",178.1958643646903,11299.011473155564,15804.812781825472,0,6,0.14285714285714285,114,0,1494,"[16, 10, 14, 9, 1, 8, 12, 11, 17, 19, 5, 15, 6, 2, 0, 3, 13, 7, 4, 18]|[0, 0, 1, 0, 0, 2, 0, 2, 2, 1, 1, 0, 2, 0, 0, 0, 1, 0, 2, 0]|[3, 0, 1, 3, 3, 0, 3, 0, 0, 1, 1, 3, 0, 3, 3, 3, 1, 3, 0, 3]|[2, 0, 1, 0, 2, 1, 0, 0, 0, 1, 0, 0, 1, 2, 2, 0, 1, 2, 1, 2]",381.035444230229,8992.547370678116,12896.68717283167,0,26,0.037037037037037035,98
50,47,342194,TWC,"[16, 10, 14, 9, 1, 8, 12, 4, 11, 17, 5, 15, 2, 0, 3, 7, 13, 6, 18, 19]|[0, 2, 2, 0, 0, 2, 0, 1, 2, 1, 1, 0, 0, 0, 0, 0, 0, 2, 0, 1]|[3, 1, 0, 3, 1, 0, 3, 1, 0, 1, 1, 3, 3, 3, 3, 3, 3, 0, 3, 1]|[2, 1, 0, 0, 1, 1, 0, 1, 0, 1, 0, 2, 0, 2, 0, 2, 0, 1, 2, 1]",377.9809971260039,9200.488139268524,12577.16872328102,0,19,0.05,108,2,1422,"[16, 10, 14, 9, 1, 8, 12, 11, 17, 19, 5, 15, 6, 2, 0, 3, 13, 7, 4, 18]|[0, 0, 1, 0, 0, 2, 0, 2, 2, 1, 1, 0, 2, 0, 0, 0, 1, 0, 2, 0]|[3, 0, 1, 3, 3, 0, 3, 0, 0, 1, 1, 3, 0, 3, 3, 3, 1, 3, 0, 3]|[2, 0, 1, 0, 2, 1, 0, 0, 0, 1, 0, 0, 1, 2, 2, 0, 1, 2, 1, 2]",381.035444230229,8992.547370678116,12896.68717283167,0,26,0.037037037037037035,98
51,48,351168,CMAX,"[16, 5, 2, 3, 17, 6, 11, 13, 19, 4, 14, 12, 9, 7, 18, 1, 10, 15, 8, 0]|[2, 1, 2, 2, 2, 0, 2, 1, 1, 1, 0, 2, 1, 1, 1, 0, 2, 0, 0, 0]|[1, 0, 0, 1, 0, 2, 1, 0, 1, 1, 1, 0, 1, 1, 1, 3, 0, 3, 0, 3]|[0, 0, 1, 1, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 2, 1, 0, 0, 2]",178.1958643646903,11299.011473155564,15804.812781825472,0,4,0.2,106,0,1494,"[16, 5, 2, 3, 17, 6, 9, 11, 19, 4, 12, 14, 13, 15, 10, 0, 18, 1, 8, 7]|[1, 1, 2, 2, 2, 2, 2, 2, 1, 1, 2, 0, 0, 0, 2, 0, 0, 0, 0, 1]|[1, 0, 0, 1, 0, 1, 1, 1, 1, 1, 0, 1, 2, 3, 0, 3, 3, 3, 0, 1]|[1, 0, 0, 1, 0, 1, 1, 0, 1, 1, 1, 1, 0, 2, 1, 2, 0, 2, 0, 1]",184.75521916501611,10678.343675579881,15568.62077339564,0,25,0.038461538461538464,99
52,49,360308,CMAX,"[16, 5, 2, 3, 17, 6, 11, 13, 19, 4, 14, 12, 9, 7, 18, 1, 10, 15, 8, 0]|[2, 1, 2, 2, 2, 0, 2, 1, 1, 1, 0, 2, 1, 1, 1, 0, 2, 0, 0, 0]|[1, 0, 0, 1, 0, 2, 1, 0, 1, 1, 1, 0, 1, 1, 1, 3, 0, 3, 0, 3]|[0, 0, 1, 1, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 2, 1, 0, 0, 2]",178.1958643646903,11299.011473155564,15804.812781825472,0,3,0.25,108,0,1494,"[16, 14, 19, 6, 0, 3, 2, 11, 17, 10, 5, 15, 9, 12, 4, 1, 8, 7, 13, 18]|[1, 1, 1, 2, 0, 0, 2, 1, 2, 2, 1, 0, 2, 0, 2, 0, 0, 0, 0, 0]|[1, 1, 1, 0, 3, 3, 0, 1, 0, 0, 1, 3, 0, 3, 0, 3, 3, 3, 3, 3]|[1, 1, 1, 1, 2, 0, 0, 1, 1, 1, 1, 2, 0, 0, 1, 2, 0, 2, 0, 2]",316.57066294424595,8692.136156323126,17037.910380029978,0,29,0.03333333333333333,98
