slot,lineage,JS,FA,MA,WA,Cmax,TEC,TWC,fingerprint
10,197,"4,3,5,8,2,7,0,6,1,9","0,0,1,0,1,1,0,1,1,1","0,0,0,0,0,1,0,0,1,0","1,1,1,0,1,0,1,1,0,1",59.146893672560324,1992.0371246883894,3356.4505184925474,"[4, 3, 5, 8, 2, 7, 0, 6, 1, 9]|[0, 0, 1, 0, 1, 1, 0, 1, 1, 1]|[0, 0, 0, 0, 0, 1, 0, 0, 1, 0]|[1, 1, 1, 0, 1, 0, 1, 1, 0, 1]"
11,206,"3,6,7,5,9,4,1,8,2,0","0,0,0,0,0,1,1,1,1,0","0,1,1,0,0,0,1,1,0,1","1,0,0,1,1,1,0,0,1,0",56.118703040880100,2057.9888319666300,2842.2915585467970,"[3, 6, 7, 5, 9, 4, 1, 8, 2, 0]|[0, 0, 0, 0, 0, 1, 1, 1, 1, 0]|[0, 1, 1, 0, 0, 0, 1, 1, 0, 1]|[1, 0, 0, 1, 1, 1, 0, 0, 1, 0]"
12,214,"2,3,5,6,8,9,1,4,0,7","0,0,0,1,0,0,1,1,0,1","1,0,0,0,1,0,1,1,2,0","0,1,1,1,0,1,0,0,0,1",50.786023076579596,2073.0762491881287,2769.4326194544750,"[2, 3, 5, 6, 8, 9, 1, 4, 0, 7]|[0, 0, 0, 1, 0, 0, 1, 1, 0, 1]|[1, 0, 0, 0, 1, 0, 1, 1, 2, 0]|[0, 1, 1, 1, 0, 1, 0, 0, 0, 1]"
13,213,"3,2,5,6,8,9,1,4,0,7","0,0,0,1,0,0,1,1,0,1","0,1,0,0,1,0,1,1,2,0","1,0,1,1,0,1,0,0,0,1",50.786023076579596,2071.4049509054580,2774.5482957043173,"[3, 2, 5, 6, 8, 9, 1, 4, 0, 7]|[0, 0, 0, 1, 0, 0, 1, 1, 0, 1]|[0, 1, 0, 0, 1, 0, 1, 1, 2, 0]|[1, 0, 1, 1, 0, 1, 0, 0, 0, 1]"
14,217,"5,3,0,2,8,4,9,7,1,6","1,0,0,1,0,1,1,1,1,1","1,1,0,1,0,0,0,0,1,0","0,0,1,0,0,1,1,1,0,1",68.479962402821940,1987.7875490916135,3230.9150248208707,"[5, 3, 0, 2, 8, 4, 9, 7, 1, 6]|[1, 0, 0, 1, 0, 1, 1, 1, 1, 1]|[1, 1, 0, 1, 0, 0, 0, 0, 1, 0]|[0, 0, 1, 0, 0, 1, 1, 1, 0, 1]"
15,218,"5,3,0,7,8,4,9,2,1,6","1,0,0,1,0,1,1,1,1,1","1,1,0,0,0,0,0,1,1,0","0,0,1,1,0,1,1,0,0,1",69.463932444707270,1986.9819055216099,3248.7314201111380,"[5, 3, 0, 7, 8, 4, 9, 2, 1, 6]|[1, 0, 0, 1, 0, 1, 1, 1, 1, 1]|[1, 1, 0, 0, 0, 0, 0, 1, 1, 0]|[0, 0, 1, 1, 0, 1, 1, 0, 0, 1]"
16,214,"3,4,5,6,8,9,1,2,0,7","0,0,0,1,0,0,1,1,0,1","0,0,0,0,1,1,1,1,2,0","1,1,1,1,0,0,0,0,0,1",55.469416200229205,2063.8042431635350,2768.3085068885450,"[3, 4, 5, 6, 8, 9, 1, 2, 0, 7]|[0, 0, 0, 1, 0, 0, 1, 1, 0, 1]|[0, 0, 0, 0, 1, 1, 1, 1, 2, 0]|[1, 1, 1, 1, 0, 0, 0, 0, 0, 1]"
17,226,"1,4,6,3,8,7,0,2,5,9","1,0,1,0,0,0,1,1,0,0","1,1,0,0,0,1,1,0,1,0","0,0,1,1,1,0,0,1,0,1",54.851760453277380,2058.2050027551690,2796.1020422681613,"[1, 4, 6, 3, 8, 7, 0, 2, 5, 9]|[1, 0, 1, 0, 0, 0, 1, 1, 0, 0]|[1, 1, 0, 0, 0, 1, 1, 0, 1, 0]|[0, 0, 1, 1, 1, 0, 0, 1, 0, 1]"
18,254,"3,4,8,9,6,7,5,1,0,2","0,1,0,0,1,0,0,1,0,1","0,1,1,1,0,1,0,1,0,0","1,0,0,0,1,0,1,0,1,1",50.728089445272026,2059.1535862061714,2803.6278832935595,"[3, 4, 8, 9, 6, 7, 5, 1, 0, 2]|[0, 1, 0, 0, 1, 0, 0, 1, 0, 1]|[0, 1, 1, 1, 0, 1, 0, 1, 0, 0]|[1, 0, 0, 0, 1, 0, 1, 0, 1, 1]"
19,253,"3,4,5,7,8,6,9,1,0,2","0,1,0,0,0,1,0,1,0,1","0,1,0,1,1,0,1,1,0,0","1,0,1,0,0,1,0,0,1,1",49.598534325363150,2062.7459164208240,2808.7436029144900,"[3, 4, 5, 7, 8, 6, 9, 1, 0, 2]|[0, 1, 0, 0, 0, 1, 0, 1, 0, 1]|[0, 1, 0, 1, 1, 0, 1, 1, 0, 0]|[1, 0, 1, 0, 0, 1, 0, 0, 1, 1]"
20,263,"2,1,5,7,3,6,9,4,0,8","1,1,0,1,0,1,0,1,0,0","0,1,0,0,1,0,1,1,0,1","1,0,1,1,0,1,0,0,1,0",55.512335137351660,2026.8670685791901,2969.3605032996120,"[2, 1, 5, 7, 3, 6, 9, 4, 0, 8]|[1, 1, 0, 1, 0, 1, 0, 1, 0, 0]|[0, 1, 0, 0, 1, 0, 1, 1, 0, 1]|[1, 0, 1, 1, 0, 1, 0, 0, 1, 0]"
21,278,"5,3,2,4,6,7,9,0,1,8","0,1,0,0,1,0,0,1,1,1","0,1,1,0,0,1,0,1,1,0","1,0,0,1,1,0,1,0,0,1",48.338289249300880,2048.0390018699923,2907.2870327371820,"[5, 3, 2, 4, 6, 7, 9, 0, 1, 8]|[0, 1, 0, 0, 1, 0, 0, 1, 1, 1]|[0, 1, 1, 0, 0, 1, 0, 1, 1, 0]|[1, 0, 0, 1, 1, 0, 1, 0, 0, 1]"
22,286,"3,4,6,2,1,5,7,8,0,9","0,0,0,1,1,0,0,1,0,0","0,1,1,0,1,0,1,1,2,0","1,0,0,1,0,1,0,0,0,1",62.510755606010150,2124.0662065420450,2736.4539737811315,"[3, 4, 6, 2, 1, 5, 7, 8, 0, 9]|[0, 0, 0, 1, 1, 0, 0, 1, 0, 0]|[0, 1, 1, 0, 1, 0, 1, 1, 2, 0]|[1, 0, 0, 1, 0, 1, 0, 0, 0, 1]"
23,329,"3,4,8,2,6,0,5,7,9,1","0,1,0,1,1,0,0,1,0,1","0,1,1,0,0,1,0,1,0,0","1,0,0,1,1,0,1,0,1,1",53.427755416483470,2027.5522550850630,2995.4015727527476,"[3, 4, 8, 2, 6, 0, 5, 7, 9, 1]|[0, 1, 0, 1, 1, 0, 0, 1, 0, 1]|[0, 1, 1, 0, 0, 1, 0, 1, 0, 0]|[1, 0, 0, 1, 1, 0, 1, 0, 1, 1]"
24,330,"3,4,8,6,0,5,7,9,1,2","0,1,0,1,0,0,1,0,1,1","0,1,1,0,1,0,1,0,0,0","1,0,0,1,0,1,0,1,1,1",55.179362434607214,2019.5851846411158,2970.8712084849803,"[3, 4, 8, 6, 0, 5, 7, 9, 1, 2]|[0, 1, 0, 1, 0, 0, 1, 0, 1, 1]|[0, 1, 1, 0, 1, 0, 1, 0, 0, 0]|[1, 0, 0, 1, 0, 1, 0, 1, 1, 1]"
25,336,"5,3,8,2,6,4,7,9,1,0","1,1,0,1,1,0,0,1,1,0","0,1,1,0,0,0,1,0,1,0","1,0,0,1,1,1,0,1,0,1",58.143760917361476,2013.4134712076789,3043.9495986135116,"[5, 3, 8, 2, 6, 4, 7, 9, 1, 0]|[1, 1, 0, 1, 1, 0, 0, 1, 1, 0]|[0, 1, 1, 0, 0, 0, 1, 0, 1, 0]|[1, 0, 0, 1, 1, 1, 0, 1, 0, 1]"
26,356,"3,8,6,4,5,2,7,9,1,0","1,0,1,0,1,1,1,0,1,0","1,0,0,1,0,0,1,0,0,0","0,0,1,0,1,1,0,1,1,1",67.499931608026420,1980.2544349006307,3260.2456976654184,"[3, 8, 6, 4, 5, 2, 7, 9, 1, 0]|[1, 0, 1, 0, 1, 1, 1, 0, 1, 0]|[1, 0, 0, 1, 0, 0, 1, 0, 0, 0]|[0, 0, 1, 0, 1, 1, 0, 1, 1, 1]"
27,355,"2,3,8,7,4,5,6,9,1,0","1,1,0,1,0,1,1,0,1,0","0,1,0,1,1,0,0,0,0,0","1,0,0,0,0,1,1,1,1,1",69.213948092550580,1989.7743506708920,3209.7460619937997,"[2, 3, 8, 7, 4, 5, 6, 9, 1, 0]|[1, 1, 0, 1, 0, 1, 1, 0, 1, 0]|[0, 1, 0, 1, 1, 0, 0, 0, 0, 0]|[1, 0, 0, 0, 0, 1, 1, 1, 1, 1]"
28,362,"3,2,6,4,0,5,9,7,1,8","0,0,0,0,0,0,0,1,1,1","0,1,1,0,0,1,1,1,1,0","1,0,0,1,1,0,0,0,0,1",64.413393025920020,2100.3202737613738,2756.0749034002820,"[3, 2, 6, 4, 0, 5, 9, 7, 1, 8]|[0, 0, 0, 0, 0, 0, 0, 1, 1, 1]|[0, 1, 1, 0, 0, 1, 1, 1, 1, 0]|[1, 0, 0, 1, 1, 0, 0, 0, 0, 1]"
29,378,"5,3,8,1,9,7,2,4,6,0","1,1,0,1,0,0,1,0,1,1","0,1,0,1,0,1,0,1,0,1","1,0,0,0,1,0,1,0,1,0",56.608834347728770,2005.5617378554707,3100.3662237357140,"[5, 3, 8, 1, 9, 7, 2, 4, 6, 0]|[1, 1, 0, 1, 0, 0, 1, 0, 1, 1]|[0, 1, 0, 1, 0, 1, 0, 1, 0, 1]|[1, 0, 0, 0, 1, 0, 1, 0, 1, 0]"
30,390,"3,5,1,9,7,2,8,6,0,4","1,0,1,0,0,1,0,1,1,1","0,0,1,0,1,0,1,0,1,1","1,1,0,1,0,1,0,1,0,0",64.445097514084050,2018.4647184296682,2989.4040283754050,"[3, 5, 1, 9, 7, 2, 8, 6, 0, 4]|[1, 0, 1, 0, 0, 1, 0, 1, 1, 1]|[0, 0, 1, 0, 1, 0, 1, 0, 1, 1]|[1, 1, 0, 1, 0, 1, 0, 1, 0, 0]"
31,401,"5,6,1,4,7,3,0,9,8,2","0,1,1,0,1,0,0,1,0,1","0,0,1,1,1,1,0,0,1,0","1,1,0,0,0,0,1,1,0,1",51.462001476352555,2032.5851682316290,2924.7604440690010,"[5, 6, 1, 4, 7, 3, 0, 9, 8, 2]|[0, 1, 1, 0, 1, 0, 0, 1, 0, 1]|[0, 0, 1, 1, 1, 1, 0, 0, 1, 0]|[1, 1, 0, 0, 0, 0, 1, 1, 0, 1]"
32,406,"3,4,9,1,7,5,0,6,8,2","0,1,1,1,1,0,0,1,0,0","1,0,0,1,1,0,0,0,1,1","0,1,1,0,0,1,1,1,0,0",51.908562093916615,2032.5512445478455,2927.5673292559150,"[3, 4, 9, 1, 7, 5, 0, 6, 8, 2]|[0, 1, 1, 1, 1, 0, 0, 1, 0, 0]|[1, 0, 0, 1, 1, 0, 0, 0, 1, 1]|[0, 1, 1, 0, 0, 1, 1, 1, 0, 0]"
33,410,"3,8,0,6,4,1,2,7,5,9","0,0,0,1,1,1,1,1,1,1","0,0,0,0,0,0,1,1,0,1","1,0,0,1,1,1,0,0,1,0",69.235904992771620,1967.4502181139320,3368.7973055520624,"[3, 8, 0, 6, 4, 1, 2, 7, 5, 9]|[0, 0, 0, 1, 1, 1, 1, 1, 1, 1]|[0, 0, 0, 0, 0, 0, 1, 1, 0, 1]|[1, 0, 0, 1, 1, 1, 0, 0, 1, 0]"
34,402,"3,2,8,6,4,5,9,7,1,0","0,1,0,1,1,1,1,1,1,1","0,1,0,0,0,0,0,0,1,1","1,0,0,1,1,1,1,1,0,0",73.936633194954000,1975.3422468930953,3287.0626591607343,"[3, 2, 8, 6, 4, 5, 9, 7, 1, 0]|[0, 1, 0, 1, 1, 1, 1, 1, 1, 1]|[0, 1, 0, 0, 0, 0, 0, 0, 1, 1]|[1, 0, 0, 1, 1, 1, 1, 1, 0, 0]"
35,408,"3,8,0,6,4,5,7,2,1,9","0,0,0,1,1,1,1,1,1,1","0,0,0,0,0,0,1,1,0,1","1,0,0,1,1,1,0,0,1,0",71.034853717177910,1970.3805223207296,3350.0485116658456,"[3, 8, 0, 6, 4, 5, 7, 2, 1, 9]|[0, 0, 0, 1, 1, 1, 1, 1, 1, 1]|[0, 0, 0, 0, 0, 0, 1, 1, 0, 1]|[1, 0, 0, 1, 1, 1, 0, 0, 1, 0]"
36,420,"3,2,0,4,5,6,7,8,1,9","0,0,0,1,1,1,1,0,1,1","0,0,0,0,0,0,1,0,0,1","1,0,0,1,1,1,0,0,1,0",62.683887764981364,1975.8452482164225,3364.1039893013435,"[3, 2, 0, 4, 5, 6, 7, 8, 1, 9]|[0, 0, 0, 1, 1, 1, 1, 0, 1, 1]|[0, 0, 0, 0, 0, 0, 1, 0, 0, 1]|[1, 0, 0, 1, 1, 1, 0, 0, 1, 0]"
37,435,"3,4,6,9,0,1,7,8,5,2","1,0,1,0,0,1,1,0,0,1","1,1,0,0,0,1,1,1,0,0","0,0,1,1,1,0,0,0,1,1",51.752336860458020,2032.1625891182096,3010.1615925384262,"[3, 4, 6, 9, 0, 1, 7, 8, 5, 2]|[1, 0, 1, 0, 0, 1, 1, 0, 0, 1]|[1, 1, 0, 0, 0, 1, 1, 1, 0, 0]|[0, 0, 1, 1, 1, 0, 0, 0, 1, 1]"
38,438,"3,4,6,9,0,2,7,8,5,1","1,0,1,0,0,1,1,0,0,1","1,1,0,0,0,0,1,1,0,1","0,0,1,1,1,1,0,0,1,0",50.572684227516284,2036.5743337218903,3009.3881659858025,"[3, 4, 6, 9, 0, 2, 7, 8, 5, 1]|[1, 0, 1, 0, 0, 1, 1, 0, 0, 1]|[1, 1, 0, 0, 0, 0, 1, 1, 0, 1]|[0, 0, 1, 1, 1, 1, 0, 0, 1, 0]"
39,476,"6,4,8,9,5,1,7,3,0,2","1,0,0,0,0,1,0,1,0,1","0,1,1,0,0,1,1,0,0,0","1,0,0,1,1,0,0,1,1,1",53.204787523111240,2050.6696916731500,2874.9884174053877,"[6, 4, 8, 9, 5, 1, 7, 3, 0, 2]|[1, 0, 0, 0, 0, 1, 0, 1, 0, 1]|[0, 1, 1, 0, 0, 1, 1, 0, 0, 0]|[1, 0, 0, 1, 1, 0, 0, 1, 1, 1]"
40,480,"5,3,8,4,7,2,0,6,9,1","1,0,0,1,0,1,1,0,1,1","1,0,1,0,1,0,1,0,0,1","0,0,0,1,0,1,0,1,1,0",54.773797721288980,2019.6075716420905,3058.0890835053233,"[5, 3, 8, 4, 7, 2, 0, 6, 9, 1]|[1, 0, 0, 1, 0, 1, 1, 0, 1, 1]|[1, 0, 1, 0, 1, 0, 1, 0, 0, 1]|[0, 0, 0, 1, 0, 1, 0, 1, 1, 0]"
41,479,"3,4,8,6,7,2,0,5,9,1","0,1,0,1,0,1,1,0,0,1","0,1,1,0,1,0,1,0,0,1","1,0,0,1,0,1,0,1,1,0",48.346140470313270,2042.6222089640114,2883.9676466621577,"[3, 4, 8, 6, 7, 2, 0, 5, 9, 1]|[0, 1, 0, 1, 0, 1, 1, 0, 0, 1]|[0, 1, 1, 0, 1, 0, 1, 0, 0, 1]|[1, 0, 0, 1, 0, 1, 0, 1, 1, 0]"
42,491,"5,3,4,1,7,2,8,9,0,6","1,0,0,1,1,1,0,0,0,1","0,0,0,1,1,0,1,0,0,0","1,0,1,0,0,1,0,1,1,1",53.620389353476160,2010.9565821123595,3060.5744814564430,"[5, 3, 4, 1, 7, 2, 8, 9, 0, 6]|[1, 0, 0, 1, 1, 1, 0, 0, 0, 1]|[0, 0, 0, 1, 1, 0, 1, 0, 0, 0]|[1, 0, 1, 0, 0, 1, 0, 1, 1, 1]"
43,484,"3,2,0,4,1,6,7,8,5,9","0,1,0,1,1,1,1,0,1,1","0,1,0,0,0,0,1,0,0,1","1,0,0,1,1,1,0,0,1,0",68.318741274077070,1973.2477887013610,3353.9417567863300,"[3, 2, 0, 4, 1, 6, 7, 8, 5, 9]|[0, 1, 0, 1, 1, 1, 1, 0, 1, 1]|[0, 1, 0, 0, 0, 0, 1, 0, 0, 1]|[1, 0, 0, 1, 1, 1, 0, 0, 1, 0]"
44,485,"3,2,5,4,0,6,7,8,1,9","0,0,0,1,1,1,1,0,1,1","0,0,0,0,0,0,1,0,0,1","1,0,0,1,1,1,0,0,1,0",65.742046127995920,1957.2872745937507,3405.6115139147460,"[3, 2, 5, 4, 0, 6, 7, 8, 1, 9]|[0, 0, 0, 1, 1, 1, 1, 0, 1, 1]|[0, 0, 0, 0, 0, 0, 1, 0, 0, 1]|[1, 0, 0, 1, 1, 1, 0, 0, 1, 0]"
45,494,"3,2,5,4,1,0,8,7,6,9","0,0,0,1,1,1,0,1,1,1","0,1,0,0,0,0,0,1,0,1","1,0,0,1,1,1,0,0,1,0",71.105011193685800,1971.5292958079037,3331.4220530523694,"[3, 2, 5, 4, 1, 0, 8, 7, 6, 9]|[0, 0, 0, 1, 1, 1, 0, 1, 1, 1]|[0, 1, 0, 0, 0, 0, 0, 1, 0, 1]|[1, 0, 0, 1, 1, 1, 0, 0, 1, 0]"
46,494,"1,2,5,4,3,0,8,7,6,9","0,0,0,1,0,1,0,1,1,1","0,1,0,0,0,0,0,1,0,1","1,0,0,1,1,1,0,0,1,0",65.297021994382580,1998.5240397743519,3163.4322450938490,"[1, 2, 5, 4, 3, 0, 8, 7, 6, 9]|[0, 0, 0, 1, 0, 1, 0, 1, 1, 1]|[0, 1, 0, 0, 0, 0, 0, 1, 0, 1]|[1, 0, 0, 1, 1, 1, 0, 0, 1, 0]"
47,498,"1,4,3,2,7,5,8,9,0,6","1,0,0,1,0,1,1,0,0,1","0,0,0,1,1,1,1,0,0,0","1,1,0,0,0,1,1,1,1,0",53.280454876582890,2030.0776889330068,3156.4024526575977,"[1, 4, 3, 2, 7, 5, 8, 9, 0, 6]|[1, 0, 0, 1, 0, 1, 1, 0, 0, 1]|[0, 0, 0, 1, 1, 1, 1, 0, 0, 0]|[1, 1, 0, 0, 0, 1, 1, 1, 1, 0]"
48,506,"3,4,8,0,9,1,7,6,5,2","0,0,1,0,0,1,0,1,0,1","1,1,1,0,0,1,1,0,0,0","0,0,0,1,1,0,0,1,1,1",54.904778306554820,2055.1282513697650,2849.2956552425610,"[3, 4, 8, 0, 9, 1, 7, 6, 5, 2]|[0, 0, 1, 0, 0, 1, 0, 1, 0, 1]|[1, 1, 1, 0, 0, 1, 1, 0, 0, 0]|[0, 0, 0, 1, 1, 0, 0, 1, 1, 1]"
49,507,"1,3,6,0,5,2,7,8,9,4","0,0,1,0,0,1,1,0,0,1","1,0,0,0,1,1,1,1,0,0","0,1,1,1,0,0,0,0,1,1",49.237857655359610,2069.2288590380667,2837.9852968428360,"[1, 3, 6, 0, 5, 2, 7, 8, 9, 4]|[0, 0, 1, 0, 0, 1, 1, 0, 0, 1]|[1, 0, 0, 0, 1, 1, 1, 1, 0, 0]|[0, 1, 1, 1, 0, 0, 0, 0, 1, 1]"
50,495,"3,2,7,9,0,1,4,8,6,5","1,1,0,1,0,1,0,1,1,1","0,0,1,0,1,1,0,1,0,1","1,1,0,1,0,0,1,0,1,0",66.281752637428350,2004.4960193951097,3146.7483935368170,"[3, 2, 7, 9, 0, 1, 4, 8, 6, 5]|[1, 1, 0, 1, 0, 1, 0, 1, 1, 1]|[0, 0, 1, 0, 1, 1, 0, 1, 0, 1]|[1, 1, 0, 1, 0, 0, 1, 0, 1, 0]"
51,485,"3,2,5,7,0,6,4,8,1,9","0,0,0,1,1,1,1,0,1,1","0,0,0,0,0,0,1,0,0,1","1,0,0,1,1,1,0,0,1,0",69.237882406043240,1956.6443588598195,3464.0647671686420,"[3, 2, 5, 7, 0, 6, 4, 8, 1, 9]|[0, 0, 0, 1, 1, 1, 1, 0, 1, 1]|[0, 0, 0, 0, 0, 0, 1, 0, 0, 1]|[1, 0, 0, 1, 1, 1, 0, 0, 1, 0]"
52,513,"3,4,0,6,7,2,8,9,5,1","1,0,0,1,1,1,0,0,0,1","1,1,0,0,1,0,1,0,0,1","0,0,1,1,0,1,0,1,1,0",50.572684227516284,2036.3485079497018,3012.1681310272740,"[3, 4, 0, 6, 7, 2, 8, 9, 5, 1]|[1, 0, 0, 1, 1, 1, 0, 0, 0, 1]|[1, 1, 0, 0, 1, 0, 1, 0, 0, 1]|[0, 0, 1, 1, 0, 1, 0, 1, 1, 0]"
53,527,"3,9,1,5,2,6,7,0,8,4","0,1,1,0,0,1,1,1,0,1","0,1,0,0,0,0,1,0,0,1","1,0,1,0,0,1,0,1,0,0",59.924135521041510,1988.0694580019667,3434.7005600605203,"[3, 9, 1, 5, 2, 6, 7, 0, 8, 4]|[0, 1, 1, 0, 0, 1, 1, 1, 0, 1]|[0, 1, 0, 0, 0, 0, 1, 0, 0, 1]|[1, 0, 1, 0, 0, 1, 0, 1, 0, 0]"
54,538,"1,2,5,4,0,3,8,7,6,9","1,0,0,1,0,1,0,1,1,1","1,1,0,0,0,0,0,1,0,1","0,0,0,1,1,1,0,0,1,0",60.389509145876850,1989.6856744860793,3301.7220779985328,"[1, 2, 5, 4, 0, 3, 8, 7, 6, 9]|[1, 0, 0, 1, 0, 1, 0, 1, 1, 1]|[1, 1, 0, 0, 0, 0, 0, 1, 0, 1]|[0, 0, 0, 1, 1, 1, 0, 0, 1, 0]"
55,545,"0,4,5,2,6,3,8,7,1,9","1,0,1,0,1,0,0,1,1,1","1,1,0,0,0,0,0,1,1,0","0,0,1,0,1,1,0,0,0,1",59.389362852714086,2000.2086754186950,3279.9130520211100,"[0, 4, 5, 2, 6, 3, 8, 7, 1, 9]|[1, 0, 1, 0, 1, 0, 0, 1, 1, 1]|[1, 1, 0, 0, 0, 0, 0, 1, 1, 0]|[0, 0, 1, 0, 1, 1, 0, 0, 0, 1]"
56,546,"3,4,2,5,0,1,8,7,6,9","1,0,1,0,0,1,0,1,1,1","1,1,0,0,0,0,0,1,0,1","0,0,1,1,1,1,0,0,1,0",66.461193656252850,1975.5748045514829,3276.1519772116680,"[3, 4, 2, 5, 0, 1, 8, 7, 6, 9]|[1, 0, 1, 0, 0, 1, 0, 1, 1, 1]|[1, 1, 0, 0, 0, 0, 0, 1, 0, 1]|[0, 0, 1, 1, 1, 1, 0, 0, 1, 0]"
57,550,"1,4,5,6,7,8,2,9,0,3","1,0,0,1,1,1,0,0,0,0","1,1,0,0,1,0,1,0,0,0","0,0,1,1,0,1,0,1,1,0",61.987869297984150,2036.9285890892554,2886.7610115845890,"[1, 4, 5, 6, 7, 8, 2, 9, 0, 3]|[1, 0, 0, 1, 1, 1, 0, 0, 0, 0]|[1, 1, 0, 0, 1, 0, 1, 0, 0, 0]|[0, 0, 1, 1, 0, 1, 0, 1, 1, 0]"
