cycle,source,evaluated,accepted,superseded,enteredPddr,pddrSelected,pddrRejected,fe,regionAssignments,regionRoles,bestGeneratedCmax
9,PARENT,0,0,0,100,75,25,0,75,"{G1_CMAX=14, G2_TEC=9, G3_TWC=11, G4_BALANCED=41}",Infinity
9,CATA_TEST,103,49,31,18,2,16,103,2,"{G4_BALANCED=2}",1004.162102356572
9,CATA_APPLY,79,24,1,23,5,18,79,5,"{G2_TEC=1, G3_TWC=1, G4_BALANCED=3}",895.6211305678463
9,CRITICAL_SWAP,6,2,2,0,0,0,6,0,"{}",993.0511506909959
9,CRITICAL_INSERT,6,5,5,0,0,0,6,0,"{}",978.5027582697059
9,O1_O9,1521,166,160,6,6,0,1521,6,"{G1_CMAX=1, G2_TEC=1, G3_TWC=1, G4_BALANCED=3}",843.1490371710055
10,GLOBAL_Q_FINAL,0,0,0,100,8,92,0,8,"{G1_CMAX=2, G2_TEC=1, G3_TWC=4, G4_BALANCED=1}",Infinity
10,PARENT,0,0,0,100,82,18,0,82,"{G1_CMAX=12, G2_TEC=12, G3_TWC=10, G4_BALANCED=48}",Infinity
10,CATA_TEST,103,35,16,19,4,15,103,4,"{G2_TEC=2, G4_BALANCED=2}",930.8543267081567
10,CATA_APPLY,79,31,0,31,3,28,79,3,"{G1_CMAX=1, G4_BALANCED=2}",862.6023414133306
10,CRITICAL_SWAP,6,4,4,0,0,0,6,0,"{}",890.8096918315987
10,CRITICAL_INSERT,6,4,4,0,0,0,6,0,"{}",844.4533542089864
10,O1_O9,1533,127,121,6,3,3,1533,3,"{G3_TWC=1, G4_BALANCED=2}",770.1369163239707
11,GLOBAL_Q_FINAL,0,0,0,100,8,92,0,8,"{G4_BALANCED=8}",Infinity
11,PARENT,0,0,0,100,85,15,0,85,"{G1_CMAX=15, G2_TEC=15, G3_TWC=14, G4_BALANCED=41}",Infinity
11,CATA_TEST,94,52,34,18,1,17,94,1,"{G4_BALANCED=1}",908.8994938817627
11,CATA_APPLY,81,27,2,25,2,23,81,2,"{G4_BALANCED=2}",798.263097509562
11,CRITICAL_SWAP,6,1,1,0,0,0,6,0,"{}",874.529427480249
11,CRITICAL_INSERT,6,4,4,0,0,0,6,0,"{}",833.1258553600744
11,O1_O9,1554,130,124,6,4,2,1554,4,"{G3_TWC=1, G4_BALANCED=3}",765.3377479649967
12,GLOBAL_Q_FINAL,0,0,0,100,7,93,0,7,"{G2_TEC=1, G4_BALANCED=6}",Infinity
12,PARENT,0,0,0,100,85,15,0,85,"{G1_CMAX=13, G2_TEC=14, G3_TWC=13, G4_BALANCED=45}",Infinity
12,CATA_TEST,102,49,31,18,2,16,102,2,"{G4_BALANCED=2}",953.8932624526175
12,CATA_APPLY,79,32,0,32,2,30,79,2,"{G3_TWC=1, G4_BALANCED=1}",934.7832003660634
12,CRITICAL_SWAP,6,3,3,0,0,0,6,0,"{}",1009.5839917679862
12,CRITICAL_INSERT,6,6,6,0,0,0,6,0,"{}",984.903319835793
12,O1_O9,1563,154,148,6,4,2,1563,4,"{G1_CMAX=2, G3_TWC=1, G4_BALANCED=1}",796.3514296520648
13,GLOBAL_Q_FINAL,0,0,0,100,13,87,0,13,"{G2_TEC=1, G3_TWC=3, G4_BALANCED=9}",Infinity
13,PARENT,0,0,0,100,79,21,0,79,"{G1_CMAX=14, G2_TEC=13, G3_TWC=11, G4_BALANCED=41}",Infinity
13,CATA_TEST,109,49,29,20,3,17,109,3,"{G3_TWC=1, G4_BALANCED=2}",966.8887306306084
13,CATA_APPLY,78,24,3,21,3,18,78,3,"{G2_TEC=1, G4_BALANCED=2}",885.7321740117934
13,CRITICAL_SWAP,6,4,4,0,0,0,6,0,"{}",1016.3002842707765
13,CRITICAL_INSERT,6,4,4,0,0,0,6,0,"{}",992.5176360661267
13,O1_O9,1573,156,150,6,2,4,1573,2,"{G1_CMAX=1, G4_BALANCED=1}",802.7716947204485
14,GLOBAL_Q_FINAL,0,0,0,100,9,91,0,9,"{G3_TWC=2, G4_BALANCED=7}",Infinity
14,PARENT,0,0,0,100,78,22,0,78,"{G1_CMAX=13, G2_TEC=13, G3_TWC=12, G4_BALANCED=40}",Infinity
14,CATA_TEST,80,42,28,14,3,11,80,3,"{G3_TWC=1, G4_BALANCED=2}",844.0652177611869
14,CATA_APPLY,84,36,2,34,5,29,84,5,"{G2_TEC=1, G4_BALANCED=4}",768.5807100456517
14,CRITICAL_SWAP,6,1,1,0,0,0,6,0,"{}",851.5381465283984
14,CRITICAL_INSERT,6,6,6,0,0,0,6,0,"{}",832.1914687610782
14,O1_O9,1613,141,135,6,5,1,1613,5,"{G1_CMAX=2, G2_TEC=1, G4_BALANCED=2}",739.6855292525439
15,GLOBAL_Q_FINAL,0,0,0,100,16,84,0,16,"{G1_CMAX=2, G2_TEC=3, G3_TWC=1, G4_BALANCED=10}",Infinity
15,PARENT,0,0,0,100,74,26,0,74,"{G1_CMAX=11, G2_TEC=11, G3_TWC=13, G4_BALANCED=39}",Infinity
15,CATA_TEST,95,45,28,17,4,13,95,4,"{G1_CMAX=1, G4_BALANCED=3}",767.728520146382
15,CATA_APPLY,81,28,2,26,4,22,81,4,"{G3_TWC=1, G4_BALANCED=3}",858.1145967393638
15,CRITICAL_SWAP,7,2,2,0,0,0,7,0,"{}",768.6395265796145
15,CRITICAL_INSERT,6,5,5,0,0,0,6,0,"{}",779.0658787351942
15,O1_O9,1620,149,143,6,2,4,1620,2,"{G1_CMAX=1, G2_TEC=1}",738.076610324165
16,GLOBAL_Q_FINAL,0,0,0,100,14,86,0,14,"{G2_TEC=4, G3_TWC=1, G4_BALANCED=9}",Infinity
16,PARENT,0,0,0,100,76,24,0,76,"{G1_CMAX=11, G2_TEC=10, G3_TWC=13, G4_BALANCED=42}",Infinity
16,CATA_TEST,94,42,27,15,1,14,94,1,"{G4_BALANCED=1}",810.4146368703275
16,CATA_APPLY,81,32,4,28,5,23,81,5,"{G2_TEC=1, G3_TWC=1, G4_BALANCED=3}",797.1105731965827
16,CRITICAL_SWAP,7,3,3,0,0,0,7,0,"{}",772.0375075518039
16,CRITICAL_INSERT,7,2,2,0,0,0,7,0,"{}",808.10409049331
16,O1_O9,1640,134,127,7,4,3,1640,4,"{G1_CMAX=4}",736.7531952388177
17,GLOBAL_Q_FINAL,0,0,0,100,6,94,0,6,"{G2_TEC=3, G3_TWC=1, G4_BALANCED=2}",Infinity
17,PARENT,0,0,0,100,90,10,0,90,"{G1_CMAX=15, G2_TEC=12, G3_TWC=14, G4_BALANCED=49}",Infinity
17,CATA_TEST,90,41,27,14,1,13,90,1,"{G4_BALANCED=1}",966.3923538992008
17,CATA_APPLY,82,35,1,34,3,31,82,3,"{G4_BALANCED=3}",926.5400554934204
17,CRITICAL_SWAP,7,6,6,0,0,0,7,0,"{}",980.0841535162243
17,CRITICAL_INSERT,7,7,7,0,0,0,7,0,"{}",979.8859330902674
17,O1_O9,1666,173,166,7,0,7,1666,0,"{}",798.6425257522062
18,GLOBAL_Q_FINAL,0,0,0,100,13,87,0,13,"{G1_CMAX=1, G2_TEC=1, G3_TWC=3, G4_BALANCED=8}",Infinity
18,PARENT,0,0,0,100,76,24,0,76,"{G1_CMAX=12, G2_TEC=14, G3_TWC=11, G4_BALANCED=39}",Infinity
18,CATA_TEST,99,44,28,16,2,14,99,2,"{G1_CMAX=1, G4_BALANCED=1}",945.0624543976953
18,CATA_APPLY,80,33,2,31,5,26,80,5,"{G3_TWC=1, G4_BALANCED=4}",947.5335334285514
18,CRITICAL_SWAP,7,4,4,0,0,0,7,0,"{}",971.7680357553586
18,CRITICAL_INSERT,7,6,6,0,0,0,7,0,"{}",939.4672379521348
18,O1_O9,1683,183,176,7,4,3,1683,4,"{G1_CMAX=1, G4_BALANCED=3}",849.875491695221
19,GLOBAL_Q_FINAL,0,0,0,100,9,91,0,9,"{G1_CMAX=2, G3_TWC=2, G4_BALANCED=5}",Infinity
19,PARENT,0,0,0,100,82,18,0,82,"{G1_CMAX=11, G2_TEC=14, G3_TWC=12, G4_BALANCED=45}",Infinity
19,CATA_TEST,98,39,23,16,4,12,98,4,"{G3_TWC=1, G4_BALANCED=3}",900.1195716706161
19,CATA_APPLY,80,30,1,29,1,28,80,1,"{G2_TEC=1}",828.9660676312488
19,CRITICAL_SWAP,7,5,5,0,0,0,7,0,"{}",777.5125472846047
19,CRITICAL_INSERT,7,6,6,0,0,0,7,0,"{}",836.9232071104616
19,O1_O9,1709,162,155,7,4,3,1709,4,"{G1_CMAX=2, G4_BALANCED=2}",730.9021009773803
20,GLOBAL_Q_FINAL,0,0,0,100,9,91,0,9,"{G1_CMAX=2, G2_TEC=1, G3_TWC=5, G4_BALANCED=1}",Infinity
20,PARENT,0,0,0,100,85,15,0,85,"{G1_CMAX=11, G2_TEC=14, G3_TWC=9, G4_BALANCED=51}",Infinity
20,CATA_TEST,100,48,30,18,2,16,100,2,"{G3_TWC=1, G4_BALANCED=1}",925.0731205680576
20,CATA_APPLY,80,34,4,30,1,29,80,1,"{G4_BALANCED=1}",826.535093453396
20,CRITICAL_SWAP,7,2,2,0,0,0,7,0,"{}",873.6088886518758
20,CRITICAL_INSERT,7,7,7,0,0,0,7,0,"{}",863.6259921095864
20,O1_O9,1735,174,167,7,3,4,1735,3,"{G1_CMAX=2, G4_BALANCED=1}",777.7636921458983
21,GLOBAL_Q_FINAL,0,0,0,100,4,96,0,4,"{G3_TWC=1, G4_BALANCED=3}",Infinity
21,PARENT,0,0,0,100,92,8,0,92,"{G1_CMAX=11, G2_TEC=15, G3_TWC=14, G4_BALANCED=52}",Infinity
21,CATA_TEST,90,36,20,16,0,16,90,0,"{}",849.8323649333877
21,CATA_APPLY,82,31,1,30,0,30,82,0,"{}",808.8874540621157
21,CRITICAL_SWAP,7,3,3,0,0,0,7,0,"{}",869.6839865177776
21,CRITICAL_INSERT,7,4,4,0,0,0,7,0,"{}",783.9116859396906
21,O1_O9,1772,153,146,7,4,3,1772,4,"{G1_CMAX=4}",726.3795259366691
22,GLOBAL_Q_FINAL,0,0,0,100,13,87,0,13,"{G1_CMAX=1, G2_TEC=4, G3_TWC=1, G4_BALANCED=7}",Infinity
22,PARENT,0,0,0,100,75,25,0,75,"{G1_CMAX=11, G2_TEC=9, G3_TWC=13, G4_BALANCED=42}",Infinity
22,CATA_TEST,90,43,26,17,2,15,90,2,"{G4_BALANCED=2}",746.3076756911252
22,CATA_APPLY,82,33,2,31,6,25,82,6,"{G1_CMAX=1, G2_TEC=1, G3_TWC=1, G4_BALANCED=3}",764.1407878500961
22,CRITICAL_SWAP,7,1,1,0,0,0,7,0,"{}",785.2252328400654
22,CRITICAL_INSERT,7,5,5,0,0,0,7,0,"{}",785.2252328400654
22,O1_O9,1803,136,129,7,4,3,1803,4,"{G1_CMAX=2, G2_TEC=1, G4_BALANCED=1}",728.3507571256549
23,GLOBAL_Q_FINAL,0,0,0,100,17,83,0,17,"{G1_CMAX=4, G2_TEC=1, G3_TWC=3, G4_BALANCED=9}",Infinity
23,PARENT,0,0,0,100,78,22,0,78,"{G1_CMAX=11, G2_TEC=12, G3_TWC=11, G4_BALANCED=44}",Infinity
23,CATA_TEST,85,40,24,16,2,14,85,2,"{G3_TWC=1, G4_BALANCED=1}",925.2610857577049
23,CATA_APPLY,83,34,2,32,1,31,83,1,"{G2_TEC=1}",793.260530682478
23,CRITICAL_SWAP,7,1,1,0,0,0,7,0,"{}",949.4534066299213
23,CRITICAL_INSERT,7,6,6,0,0,0,7,0,"{}",948.218046481614
23,O1_O9,1840,176,169,7,2,5,1840,2,"{G2_TEC=1, G4_BALANCED=1}",761.4829285191616
24,GLOBAL_Q_FINAL,0,0,0,100,7,93,0,7,"{G1_CMAX=2, G3_TWC=1, G4_BALANCED=4}",Infinity
24,PARENT,0,0,0,100,90,10,0,90,"{G1_CMAX=13, G2_TEC=15, G3_TWC=13, G4_BALANCED=49}",Infinity
24,CATA_TEST,95,42,24,18,1,17,95,1,"{G4_BALANCED=1}",865.8797951369763
24,CATA_APPLY,81,28,3,25,2,23,81,2,"{G3_TWC=1, G4_BALANCED=1}",884.6778515218622
24,CRITICAL_SWAP,7,2,2,0,0,0,7,0,"{}",953.5707477092683
24,CRITICAL_INSERT,7,6,6,0,0,0,7,0,"{}",914.0359470128188
24,O1_O9,1867,183,176,7,0,7,1867,0,"{}",782.457463979298
25,GLOBAL_Q_FINAL,0,0,0,100,13,87,0,13,"{G2_TEC=3, G3_TWC=4, G4_BALANCED=6}",Infinity
25,PARENT,0,0,0,100,79,21,0,79,"{G1_CMAX=15, G2_TEC=11, G3_TWC=9, G4_BALANCED=44}",Infinity
25,CATA_TEST,95,41,24,17,5,12,95,5,"{G4_BALANCED=5}",874.3831492069072
25,CATA_APPLY,81,32,3,29,2,27,81,2,"{G2_TEC=1, G3_TWC=1}",950.6120685182502
25,CRITICAL_SWAP,8,4,4,0,0,0,8,0,"{}",913.6795327781299
25,CRITICAL_INSERT,8,7,7,0,0,0,8,0,"{}",905.4717755665987
25,O1_O9,1903,212,204,8,1,7,1903,1,"{G3_TWC=1}",765.3316913850883
26,GLOBAL_Q_FINAL,0,0,0,100,1,99,0,1,"{G3_TWC=1}",Infinity
26,PARENT,0,0,0,100,97,3,0,97,"{G1_CMAX=15, G2_TEC=15, G3_TWC=13, G4_BALANCED=54}",Infinity
26,CATA_TEST,94,41,25,16,0,16,94,0,"{}",980.9827038827407
26,CATA_APPLY,81,28,2,26,1,25,81,1,"{G4_BALANCED=1}",931.6387283541081
26,CRITICAL_SWAP,8,5,5,0,0,0,8,0,"{}",887.7083643373217
26,CRITICAL_INSERT,8,7,7,0,0,0,8,0,"{}",883.3526982141291
26,O1_O9,1943,221,213,8,1,7,1943,1,"{G3_TWC=1}",807.5580248575105
27,GLOBAL_Q_FINAL,0,0,0,100,3,97,0,3,"{G4_BALANCED=3}",Infinity
27,PARENT,0,0,0,100,96,4,0,96,"{G1_CMAX=15, G2_TEC=14, G3_TWC=15, G4_BALANCED=52}",Infinity
27,CATA_TEST,99,46,29,17,0,17,99,0,"{}",848.3906882270365
27,CATA_APPLY,80,24,3,21,1,20,80,1,"{G2_TEC=1}",916.9660284015423
27,CRITICAL_SWAP,8,2,2,0,0,0,8,0,"{}",923.6335067813753
27,CRITICAL_INSERT,8,5,5,0,0,0,8,0,"{}",883.6279752629924
27,O1_O9,1981,199,191,8,0,8,1981,0,"{}",761.9533879859839
28,GLOBAL_Q_FINAL,0,0,0,100,3,97,0,3,"{G1_CMAX=1, G2_TEC=1, G4_BALANCED=1}",Infinity
28,PARENT,0,0,0,100,93,7,0,93,"{G1_CMAX=13, G2_TEC=14, G3_TWC=15, G4_BALANCED=51}",Infinity
28,CATA_TEST,94,42,26,16,2,14,94,2,"{G4_BALANCED=2}",753.0935336873274
28,CATA_APPLY,81,32,3,29,0,29,81,0,"{}",776.3556173418209
28,CRITICAL_SWAP,8,2,2,0,0,0,8,0,"{}",797.5166178119425
28,CRITICAL_INSERT,8,5,5,0,0,0,8,0,"{}",784.2379145741727
28,O1_O9,2029,201,193,8,2,6,2029,2,"{G1_CMAX=1, G4_BALANCED=1}",745.7738385664975
29,GLOBAL_Q_FINAL,0,0,0,100,5,95,0,5,"{G2_TEC=1, G3_TWC=1, G4_BALANCED=3}",Infinity
29,PARENT,0,0,0,100,90,10,0,90,"{G1_CMAX=15, G2_TEC=13, G3_TWC=13, G4_BALANCED=49}",Infinity
29,CATA_TEST,90,32,18,14,0,14,90,0,"{}",754.2086345471556
29,CATA_APPLY,82,31,2,29,3,26,82,3,"{G2_TEC=1, G3_TWC=1, G4_BALANCED=1}",844.4815845777331
29,CRITICAL_SWAP,8,3,3,0,0,0,8,0,"{}",822.1286239253484
29,CRITICAL_INSERT,8,5,5,0,0,0,8,0,"{}",813.8650510801301
29,O1_O9,2079,164,156,8,2,6,2079,2,"{G4_BALANCED=2}",733.7438866442907
30,GLOBAL_Q_FINAL,0,0,0,100,5,95,0,5,"{G2_TEC=1, G3_TWC=1, G4_BALANCED=3}",Infinity
30,PARENT,0,0,0,100,88,12,0,88,"{G1_CMAX=14, G2_TEC=12, G3_TWC=14, G4_BALANCED=48}",Infinity
30,CATA_TEST,104,52,34,18,1,17,104,1,"{G2_TEC=1}",894.6173005169868
30,CATA_APPLY,79,28,3,25,2,23,79,2,"{G4_BALANCED=2}",809.3116453048153
30,CRITICAL_SWAP,8,3,3,0,0,0,8,0,"{}",1031.8732488645942
30,CRITICAL_INSERT,8,8,8,0,0,0,8,0,"{}",951.6149007936328
30,O1_O9,2118,276,268,8,4,4,2118,4,"{G1_CMAX=1, G2_TEC=1, G4_BALANCED=2}",803.8357571004078
31,GLOBAL_Q_FINAL,0,0,0,100,8,92,0,8,"{G2_TEC=2, G4_BALANCED=6}",Infinity
31,PARENT,0,0,0,100,89,11,0,89,"{G1_CMAX=15, G2_TEC=13, G3_TWC=15, G4_BALANCED=46}",Infinity
31,CATA_TEST,85,38,23,15,1,14,85,1,"{G4_BALANCED=1}",921.4935613651354
31,CATA_APPLY,83,25,1,24,2,22,83,2,"{G4_BALANCED=2}",775.3101543818218
31,CRITICAL_SWAP,9,5,5,0,0,0,9,0,"{}",918.0441077740346
31,CRITICAL_INSERT,9,6,6,0,0,0,9,0,"{}",823.7669554949856
31,O1_O9,2183,165,156,9,0,9,2183,0,"{}",767.1714178732045
32,GLOBAL_Q_FINAL,0,0,0,100,9,91,0,9,"{G2_TEC=2, G4_BALANCED=7}",Infinity
32,PARENT,0,0,0,100,88,12,0,88,"{G1_CMAX=15, G2_TEC=12, G3_TWC=15, G4_BALANCED=46}",Infinity
32,CATA_TEST,109,32,14,18,2,16,109,2,"{G2_TEC=1, G4_BALANCED=1}",876.0825199480848
32,CATA_APPLY,78,28,6,22,1,21,78,1,"{G4_BALANCED=1}",877.0941295783177
32,CRITICAL_SWAP,9,4,4,0,0,0,9,0,"{}",962.0988209837127
32,CRITICAL_INSERT,9,8,8,0,0,0,9,0,"{}",937.476764558602
32,O1_O9,2220,244,235,9,0,9,2220,0,"{}",766.0455086377568
33,GLOBAL_Q_FINAL,0,0,0,100,6,94,0,6,"{G1_CMAX=2, G4_BALANCED=4}",Infinity
33,PARENT,0,0,0,100,90,10,0,90,"{G1_CMAX=13, G2_TEC=15, G3_TWC=14, G4_BALANCED=48}",Infinity
33,CATA_TEST,84,36,20,16,1,15,84,1,"{G4_BALANCED=1}",835.3943586251119
33,CATA_APPLY,83,40,4,36,3,33,83,3,"{G3_TWC=1, G4_BALANCED=2}",764.1407878500961
33,CRITICAL_SWAP,9,4,4,0,0,0,9,0,"{}",935.3282738104699
33,CRITICAL_INSERT,9,7,7,0,0,0,9,0,"{}",896.1528514683451
33,O1_O9,2299,240,231,9,0,9,2299,0,"{}",763.2113132056701
34,GLOBAL_Q_FINAL,0,0,0,100,13,87,0,13,"{G1_CMAX=1, G3_TWC=1, G4_BALANCED=11}",Infinity
34,PARENT,0,0,0,100,78,22,0,78,"{G1_CMAX=13, G2_TEC=15, G3_TWC=12, G4_BALANCED=38}",Infinity
34,CATA_TEST,95,36,22,14,2,12,95,2,"{G4_BALANCED=2}",736.7531952388177
34,CATA_APPLY,81,26,0,26,2,24,81,2,"{G3_TWC=1, G4_BALANCED=1}",764.1407878500961
34,CRITICAL_SWAP,9,0,0,0,0,0,9,0,"{}",819.4333926572764
34,CRITICAL_INSERT,9,8,8,0,0,0,9,0,"{}",756.5485091972963
34,O1_O9,2352,192,183,9,5,4,2352,5,"{G1_CMAX=1, G3_TWC=1, G4_BALANCED=3}",734.5461336678757
35,GLOBAL_Q_FINAL,0,0,0,100,8,92,0,8,"{G2_TEC=1, G3_TWC=2, G4_BALANCED=5}",Infinity
35,PARENT,0,0,0,100,83,17,0,83,"{G1_CMAX=15, G2_TEC=12, G3_TWC=9, G4_BALANCED=47}",Infinity
35,CATA_TEST,90,46,31,15,3,12,90,3,"{G3_TWC=1, G4_BALANCED=2}",892.6992610165441
35,CATA_APPLY,82,31,3,28,3,25,82,3,"{G3_TWC=2, G4_BALANCED=1}",884.6823050245957
35,CRITICAL_SWAP,9,6,6,0,0,0,9,0,"{}",1010.0961679641777
35,CRITICAL_INSERT,9,7,7,0,0,0,9,0,"{}",1015.5967753803455
35,O1_O9,2422,269,260,9,3,6,2422,3,"{G2_TEC=2, G3_TWC=1}",762.6659790177492
36,GLOBAL_Q_FINAL,0,0,0,100,3,97,0,3,"{G4_BALANCED=3}",Infinity
36,PARENT,0,0,0,100,93,7,0,93,"{G1_CMAX=14, G2_TEC=15, G3_TWC=14, G4_BALANCED=50}",Infinity
36,CATA_TEST,90,38,22,16,1,15,90,1,"{G4_BALANCED=1}",924.0958443878944
36,CATA_APPLY,82,35,2,33,2,31,82,2,"{G3_TWC=1, G4_BALANCED=1}",828.6463226780658
