slot,lineage,JS,FA,MA,WA,Cmax,TEC,TWC,fingerprint
10,188,"0,5,7,4,9,6,1,3,2,8","0,1,1,1,0,0,1,0,0,1","2,1,1,0,1,1,0,0,0,1","0,1,1,0,1,0,0,1,0,1",47.656346472801830,2048.1237270100755,2979.4684921982735,"[0, 5, 7, 4, 9, 6, 1, 3, 2, 8]|[0, 1, 1, 1, 0, 0, 1, 0, 0, 1]|[2, 1, 1, 0, 1, 1, 0, 0, 0, 1]|[0, 1, 1, 0, 1, 0, 0, 1, 0, 1]"
11,189,"0,5,7,4,9,6,1,3,2,8","0,1,1,1,0,0,1,0,0,1","0,1,1,0,2,1,0,0,0,1","0,1,1,0,1,0,0,1,0,1",47.760585105598935,2038.0993950529742,2976.6624722328247,"[0, 5, 7, 4, 9, 6, 1, 3, 2, 8]|[0, 1, 1, 1, 0, 0, 1, 0, 0, 1]|[0, 1, 1, 0, 2, 1, 0, 0, 0, 1]|[0, 1, 1, 0, 1, 0, 0, 1, 0, 1]"
12,186,"6,5,4,7,9,3,2,0,8,1","0,0,1,1,0,0,0,0,1,1","0,1,1,0,0,1,1,2,1,0","1,0,1,0,1,0,0,0,1,0",54.000194899640490,2060.0176957177760,2740.9617053581900,"[6, 5, 4, 7, 9, 3, 2, 0, 8, 1]|[0, 0, 1, 1, 0, 0, 0, 0, 1, 1]|[0, 1, 1, 0, 0, 1, 1, 2, 1, 0]|[1, 0, 1, 0, 1, 0, 0, 0, 1, 0]"
13,210,"0,1,6,3,4,7,5,9,2,8","0,1,0,0,1,1,1,0,0,1","2,0,1,0,1,1,0,0,0,1","0,0,0,1,1,1,0,1,0,1",49.747473710794620,2020.2269625275485,2944.7864510458157,"[0, 1, 6, 3, 4, 7, 5, 9, 2, 8]|[0, 1, 0, 0, 1, 1, 1, 0, 0, 1]|[2, 0, 1, 0, 1, 1, 0, 0, 0, 1]|[0, 0, 0, 1, 1, 1, 0, 1, 0, 1]"
14,234,"0,5,4,3,7,6,1,9,2,8","0,1,1,0,1,0,1,0,0,1","1,1,1,0,0,1,0,0,0,1","0,1,1,1,0,0,0,1,0,1",50.653898181679400,2011.3492383064406,2998.5100628401850,"[0, 5, 4, 3, 7, 6, 1, 9, 2, 8]|[0, 1, 1, 0, 1, 0, 1, 0, 0, 1]|[1, 1, 1, 0, 0, 1, 0, 0, 0, 1]|[0, 1, 1, 1, 0, 0, 0, 1, 0, 1]"
15,297,"0,1,6,3,5,4,8,9,2,7","0,1,0,0,1,1,1,0,0,1","2,0,1,0,0,1,1,0,0,1","0,0,0,1,0,1,1,1,0,1",49.875539338967740,2019.5631239850914,2921.0637821919117,"[0, 1, 6, 3, 5, 4, 8, 9, 2, 7]|[0, 1, 0, 0, 1, 1, 1, 0, 0, 1]|[2, 0, 1, 0, 0, 1, 1, 0, 0, 1]|[0, 0, 0, 1, 0, 1, 1, 1, 0, 1]"
16,308,"0,1,6,3,5,7,4,9,2,8","1,0,0,1,1,1,1,0,0,1","0,0,1,0,1,0,1,0,0,1","0,1,0,0,1,0,1,0,0,1",56.301846809762630,1976.7557422026107,3040.5591210403290,"[0, 1, 6, 3, 5, 7, 4, 9, 2, 8]|[1, 0, 0, 1, 1, 1, 1, 0, 0, 1]|[0, 0, 1, 0, 1, 0, 1, 0, 0, 1]|[0, 1, 0, 0, 1, 0, 1, 0, 0, 1]"
17,309,"0,1,6,3,4,7,2,9,5,8","1,0,0,1,1,1,0,0,0,1","0,0,1,0,1,0,0,0,0,1","0,1,0,0,1,1,0,0,0,1",66.639223119797440,1967.3128190008438,2858.5827016455682,"[0, 1, 6, 3, 4, 7, 2, 9, 5, 8]|[1, 0, 0, 1, 1, 1, 0, 0, 0, 1]|[0, 0, 1, 0, 1, 0, 0, 0, 0, 1]|[0, 1, 0, 0, 1, 1, 0, 0, 0, 1]"
18,315,"0,5,3,7,4,6,1,9,8,2","0,1,0,1,1,0,1,0,0,1","2,1,0,1,0,1,0,0,0,1","0,1,1,1,0,0,0,1,0,1",49.166675581663490,2022.5360775377126,3033.0713617814210,"[0, 5, 3, 7, 4, 6, 1, 9, 8, 2]|[0, 1, 0, 1, 1, 0, 1, 0, 0, 1]|[2, 1, 0, 1, 0, 1, 0, 0, 0, 1]|[0, 1, 1, 1, 0, 0, 0, 1, 0, 1]"
19,338,"6,5,8,7,1,3,2,9,0,4","0,0,1,1,1,1,0,0,0,1","0,0,1,0,0,0,1,0,0,1","0,1,1,0,0,1,0,0,1,1",60.236741385976345,1969.6195756495663,2801.6025431253065,"[6, 5, 8, 7, 1, 3, 2, 9, 0, 4]|[0, 0, 1, 1, 1, 1, 0, 0, 0, 1]|[0, 0, 1, 0, 0, 0, 1, 0, 0, 1]|[0, 1, 1, 0, 0, 1, 0, 0, 1, 1]"
20,351,"6,5,8,7,1,3,2,9,0,4","0,0,1,1,1,1,0,0,0,1","0,0,1,0,0,0,1,0,2,1","0,1,1,0,0,1,0,0,0,1",60.236741385976345,1989.1314308088527,2785.8317650582003,"[6, 5, 8, 7, 1, 3, 2, 9, 0, 4]|[0, 0, 1, 1, 1, 1, 0, 0, 0, 1]|[0, 0, 1, 0, 0, 0, 1, 0, 2, 1]|[0, 1, 1, 0, 0, 1, 0, 0, 0, 1]"
21,386,"0,6,3,4,7,2,9,1,5,8","1,0,1,1,1,0,0,0,0,1","0,1,0,1,0,0,0,0,0,1","0,0,0,1,1,0,0,1,0,1",74.947903538873990,1959.2219584252970,2834.1020902457990,"[0, 6, 3, 4, 7, 2, 9, 1, 5, 8]|[1, 0, 1, 1, 1, 0, 0, 0, 0, 1]|[0, 1, 0, 1, 0, 0, 0, 0, 0, 1]|[0, 0, 0, 1, 1, 0, 0, 1, 0, 1]"
22,418,"6,5,7,1,4,8,2,9,0,3","0,0,1,1,1,1,0,0,0,1","0,0,0,0,1,1,1,0,1,1","0,1,0,0,1,1,0,1,0,1",50.935910822216760,2008.5463078968066,2891.5241464514110,"[6, 5, 7, 1, 4, 8, 2, 9, 0, 3]|[0, 0, 1, 1, 1, 1, 0, 0, 0, 1]|[0, 0, 0, 0, 1, 1, 1, 0, 1, 1]|[0, 1, 0, 0, 1, 1, 0, 1, 0, 1]"
23,427,"5,6,7,1,4,8,2,9,0,3","0,0,1,1,1,1,0,0,0,1","0,0,0,0,1,1,1,0,1,1","0,1,0,0,1,1,0,1,0,1",50.935910822216760,2009.0615197362508,2888.9685589860510,"[5, 6, 7, 1, 4, 8, 2, 9, 0, 3]|[0, 0, 1, 1, 1, 1, 0, 0, 0, 1]|[0, 0, 0, 0, 1, 1, 1, 0, 1, 1]|[0, 1, 0, 0, 1, 1, 0, 1, 0, 1]"
24,426,"5,4,0,3,6,2,7,9,1,8","1,1,1,0,0,0,1,0,1,1","0,1,1,0,0,0,0,0,0,1","0,1,1,1,0,0,0,1,0,1",57.409993967324510,1972.8291488466370,3154.6591523168430,"[5, 4, 0, 3, 6, 2, 7, 9, 1, 8]|[1, 1, 1, 0, 0, 0, 1, 0, 1, 1]|[0, 1, 1, 0, 0, 0, 0, 0, 0, 1]|[0, 1, 1, 1, 0, 0, 0, 1, 0, 1]"
25,450,"6,0,8,7,1,3,2,9,5,4","0,0,1,1,1,1,0,0,0,1","0,1,1,0,0,0,1,0,2,1","1,0,1,0,0,1,0,1,0,1",60.660189912766725,2004.4415040868616,2764.3223051067550,"[6, 0, 8, 7, 1, 3, 2, 9, 5, 4]|[0, 0, 1, 1, 1, 1, 0, 0, 0, 1]|[0, 1, 1, 0, 0, 0, 1, 0, 2, 1]|[1, 0, 1, 0, 0, 1, 0, 1, 0, 1]"
26,451,"6,4,3,8,2,5,0,9,1,7","1,1,0,1,0,0,1,0,1,1","0,1,0,1,0,0,1,0,0,1","0,1,1,1,0,0,1,1,0,1",62.817523187952410,1968.5999565288134,3084.9810978004500,"[6, 4, 3, 8, 2, 5, 0, 9, 1, 7]|[1, 1, 0, 1, 0, 0, 1, 0, 1, 1]|[0, 1, 0, 1, 0, 0, 1, 0, 0, 1]|[0, 1, 1, 1, 0, 0, 1, 1, 0, 1]"
27,464,"6,8,7,1,5,2,0,3,9,4","0,1,1,1,1,0,0,0,0,1","0,1,0,0,0,1,1,2,0,1","1,1,0,0,1,0,0,0,1,1",60.593545400733646,2011.1132648674707,2756.5003231496030,"[6, 8, 7, 1, 5, 2, 0, 3, 9, 4]|[0, 1, 1, 1, 1, 0, 0, 0, 0, 1]|[0, 1, 0, 0, 0, 1, 1, 2, 0, 1]|[1, 1, 0, 0, 1, 0, 0, 0, 1, 1]"
28,465,"6,8,0,1,3,2,7,5,9,4","0,1,1,1,1,0,0,0,0,1","0,1,0,0,0,1,1,2,0,1","1,1,0,0,1,0,0,0,1,1",56.973356988277470,2032.9907905518376,2736.2918782770060,"[6, 8, 0, 1, 3, 2, 7, 5, 9, 4]|[0, 1, 1, 1, 1, 0, 0, 0, 0, 1]|[0, 1, 0, 0, 0, 1, 1, 2, 0, 1]|[1, 1, 0, 0, 1, 0, 0, 0, 1, 1]"
29,475,"4,1,3,8,2,6,5,9,0,7","1,1,0,1,0,0,1,0,1,1","1,0,0,1,0,0,0,0,0,1","1,0,1,1,0,0,0,1,0,1",60.903809357688720,1968.6071728693557,3103.5314368009863,"[4, 1, 3, 8, 2, 6, 5, 9, 0, 7]|[1, 1, 0, 1, 0, 0, 1, 0, 1, 1]|[1, 0, 0, 1, 0, 0, 0, 0, 0, 1]|[1, 0, 1, 1, 0, 0, 0, 1, 0, 1]"
30,484,"5,4,0,8,2,6,3,9,1,7","1,1,1,1,0,0,1,0,1,1","0,1,1,1,0,0,1,0,0,0","0,1,1,1,0,0,1,1,0,0",61.343468163251806,1963.9050029088633,3104.3406191206140,"[5, 4, 0, 8, 2, 6, 3, 9, 1, 7]|[1, 1, 1, 1, 0, 0, 1, 0, 1, 1]|[0, 1, 1, 1, 0, 0, 1, 0, 0, 0]|[0, 1, 1, 1, 0, 0, 1, 1, 0, 0]"
31,495,"4,3,8,2,9,5,0,6,7,1","1,0,1,0,0,1,1,0,1,1","1,0,1,0,0,0,1,0,0,0","1,1,1,0,0,0,1,1,0,0",64.389407486516730,1954.8501400450314,3115.5024693368830,"[4, 3, 8, 2, 9, 5, 0, 6, 7, 1]|[1, 0, 1, 0, 0, 1, 1, 0, 1, 1]|[1, 0, 1, 0, 0, 0, 1, 0, 0, 0]|[1, 1, 1, 0, 0, 0, 1, 1, 0, 0]"
32,503,"4,1,2,9,5,3,8,0,7,6","0,1,0,0,1,0,1,1,1,1","0,1,0,0,0,0,1,1,0,0","1,1,0,0,0,1,1,1,0,0",60.230166638638710,1964.7217144372320,3104.7072425785010,"[4, 1, 2, 9, 5, 3, 8, 0, 7, 6]|[0, 1, 0, 0, 1, 0, 1, 1, 1, 1]|[0, 1, 0, 0, 0, 0, 1, 1, 0, 0]|[1, 1, 0, 0, 0, 1, 1, 1, 0, 0]"
33,510,"6,0,8,7,1,5,2,3,9,4","0,0,1,1,1,1,0,0,0,1","0,1,1,0,0,0,1,0,0,1","1,0,1,0,0,1,0,0,1,1",60.755912041750180,1980.2413530269212,2786.5906759989875,"[6, 0, 8, 7, 1, 5, 2, 3, 9, 4]|[0, 0, 1, 1, 1, 1, 0, 0, 0, 1]|[0, 1, 1, 0, 0, 0, 1, 0, 0, 1]|[1, 0, 1, 0, 0, 1, 0, 0, 1, 1]"
34,514,"6,9,2,7,1,5,8,3,0,4","0,0,1,1,1,0,0,1,0,1","1,0,1,0,0,0,1,0,0,1","0,1,1,0,0,0,0,1,1,1",62.957346630343125,1989.1742380068390,2760.7918332407450,"[6, 9, 2, 7, 1, 5, 8, 3, 0, 4]|[0, 0, 1, 1, 1, 0, 0, 1, 0, 1]|[1, 0, 1, 0, 0, 0, 1, 0, 0, 1]|[0, 1, 1, 0, 0, 0, 0, 1, 1, 1]"
35,519,"6,5,4,7,9,2,8,3,0,1","0,0,1,1,0,0,1,1,0,1","1,1,1,0,0,1,1,0,0,0","0,0,1,0,1,0,1,1,1,0",54.341384606179574,2014.8662189502350,2817.7145219266080,"[6, 5, 4, 7, 9, 2, 8, 3, 0, 1]|[0, 0, 1, 1, 0, 0, 1, 1, 0, 1]|[1, 1, 1, 0, 0, 1, 1, 0, 0, 0]|[0, 0, 1, 0, 1, 0, 1, 1, 1, 0]"
36,522,"0,5,7,2,4,8,1,9,3,6","0,0,1,0,1,1,1,0,0,1","1,0,0,0,1,1,0,0,1,1","0,1,0,0,1,1,0,1,0,1",53.026796243117030,2002.2325226195587,2903.4066318181467,"[0, 5, 7, 2, 4, 8, 1, 9, 3, 6]|[0, 0, 1, 0, 1, 1, 1, 0, 0, 1]|[1, 0, 0, 0, 1, 1, 0, 0, 1, 1]|[0, 1, 0, 0, 1, 1, 0, 1, 0, 1]"
37,523,"5,3,4,7,1,8,2,9,0,6","0,0,1,1,1,1,0,0,0,1","0,0,1,0,0,1,0,0,1,1","0,1,1,0,0,1,0,1,0,1",53.026796243117030,1981.5694033269274,2912.4228296970340,"[5, 3, 4, 7, 1, 8, 2, 9, 0, 6]|[0, 0, 1, 1, 1, 1, 0, 0, 0, 1]|[0, 0, 1, 0, 0, 1, 0, 0, 1, 1]|[0, 1, 1, 0, 0, 1, 0, 1, 0, 1]"
38,535,"0,4,1,3,8,5,2,6,9,7","0,1,1,0,1,1,0,0,0,1","1,1,0,0,1,0,0,1,0,0","0,1,0,1,1,1,0,0,1,0",58.906114455046930,2007.6431363480453,2797.1320384319950,"[0, 4, 1, 3, 8, 5, 2, 6, 9, 7]|[0, 1, 1, 0, 1, 1, 0, 0, 0, 1]|[1, 1, 0, 0, 1, 0, 0, 1, 0, 0]|[0, 1, 0, 1, 1, 1, 0, 0, 1, 0]"
39,522,"5,0,1,2,4,8,7,9,3,6","0,0,1,0,1,1,1,0,0,1","1,0,0,0,1,1,0,0,1,1","0,1,0,0,1,1,0,1,0,1",53.026796243117030,1994.2649032171676,2912.3874078973500,"[5, 0, 1, 2, 4, 8, 7, 9, 3, 6]|[0, 0, 1, 0, 1, 1, 1, 0, 0, 1]|[1, 0, 0, 0, 1, 1, 0, 0, 1, 1]|[0, 1, 0, 0, 1, 1, 0, 1, 0, 1]"
40,537,"0,6,1,7,8,3,2,4,9,5","0,0,1,1,1,1,0,0,0,1","1,0,0,0,1,0,1,0,0,1","0,1,0,0,1,1,0,0,1,1",62.275442793066446,1977.2576656220126,2772.5419765595752,"[0, 6, 1, 7, 8, 3, 2, 4, 9, 5]|[0, 0, 1, 1, 1, 1, 0, 0, 0, 1]|[1, 0, 0, 0, 1, 0, 1, 0, 0, 1]|[0, 1, 0, 0, 1, 1, 0, 0, 1, 1]"
41,544,"6,5,4,9,1,3,2,0,7,8","0,0,1,0,1,0,0,0,1,1","0,1,1,0,0,0,1,0,0,1","0,0,1,1,0,1,0,0,0,1",57.685714078975266,2023.6929195762652,2791.6809337559316,"[6, 5, 4, 9, 1, 3, 2, 0, 7, 8]|[0, 0, 1, 0, 1, 0, 0, 0, 1, 1]|[0, 1, 1, 0, 0, 0, 1, 0, 0, 1]|[0, 0, 1, 1, 0, 1, 0, 0, 0, 1]"
42,559,"6,2,7,1,4,8,9,5,0,3","0,0,1,1,1,1,0,0,0,1","0,0,0,0,1,1,0,1,1,1","0,1,0,0,1,1,1,0,0,1",50.935910822216760,2005.0048346467793,2895.9007213659740,"[6, 2, 7, 1, 4, 8, 9, 5, 0, 3]|[0, 0, 1, 1, 1, 1, 0, 0, 0, 1]|[0, 0, 0, 0, 1, 1, 0, 1, 1, 1]|[0, 1, 0, 0, 1, 1, 1, 0, 0, 1]"
43,553,"6,0,2,7,1,5,8,3,9,4","0,0,0,1,1,0,1,1,0,1","0,1,1,0,0,0,1,0,0,1","1,0,0,0,0,0,1,1,1,1",60.660189912766725,1980.9304975473078,2787.0820363437760,"[6, 0, 2, 7, 1, 5, 8, 3, 9, 4]|[0, 0, 0, 1, 1, 0, 1, 1, 0, 1]|[0, 1, 1, 0, 0, 0, 1, 0, 0, 1]|[1, 0, 0, 0, 0, 0, 1, 1, 1, 1]"
44,627,"0,5,7,1,8,3,2,4,9,6","0,0,1,1,1,1,0,1,0,0","1,0,0,0,1,0,1,1,0,0","0,1,0,0,1,1,0,1,1,0",58.746163719229720,1986.2569984029988,2842.6683956279157,"[0, 5, 7, 1, 8, 3, 2, 4, 9, 6]|[0, 0, 1, 1, 1, 1, 0, 1, 0, 0]|[1, 0, 0, 0, 1, 0, 1, 1, 0, 0]|[0, 1, 0, 0, 1, 1, 0, 1, 1, 0]"
45,636,"6,9,1,7,8,3,4,0,2,5","0,0,1,1,1,1,0,0,0,1","0,0,0,0,1,0,0,2,0,1","0,1,0,0,1,1,0,0,1,1",64.197419030938900,1968.6066711795308,2845.0999744502387,"[6, 9, 1, 7, 8, 3, 4, 0, 2, 5]|[0, 0, 1, 1, 1, 1, 0, 0, 0, 1]|[0, 0, 0, 0, 1, 0, 0, 2, 0, 1]|[0, 1, 0, 0, 1, 1, 0, 0, 1, 1]"
46,655,"5,2,4,7,1,8,3,9,0,6","0,0,1,1,1,1,0,0,0,1","0,0,1,0,0,1,0,0,1,1","0,1,1,0,0,1,0,1,0,1",56.951380513927520,1986.7411915821983,2909.8766020066505,"[5, 2, 4, 7, 1, 8, 3, 9, 0, 6]|[0, 0, 1, 1, 1, 1, 0, 0, 0, 1]|[0, 0, 1, 0, 0, 1, 0, 0, 1, 1]|[0, 1, 1, 0, 0, 1, 0, 1, 0, 1]"
47,664,"5,6,1,7,8,3,0,4,9,2","0,0,1,1,1,1,0,0,0,1","0,0,0,0,1,0,1,0,0,1","0,1,0,0,1,1,0,0,1,1",61.548930531528600,1970.4766161937293,2780.9787024377024,"[5, 6, 1, 7, 8, 3, 0, 4, 9, 2]|[0, 0, 1, 1, 1, 1, 0, 0, 0, 1]|[0, 0, 0, 0, 1, 0, 1, 0, 0, 1]|[0, 1, 0, 0, 1, 1, 0, 0, 1, 1]"
48,673,"0,1,6,7,8,3,2,4,9,5","0,0,1,1,1,1,0,0,0,1","1,0,0,0,1,0,1,0,0,1","0,1,0,0,1,1,0,0,1,1",55.885633210316900,1990.5874678029540,2844.8868154474517,"[0, 1, 6, 7, 8, 3, 2, 4, 9, 5]|[0, 0, 1, 1, 1, 1, 0, 0, 0, 1]|[1, 0, 0, 0, 1, 0, 1, 0, 0, 1]|[0, 1, 0, 0, 1, 1, 0, 0, 1, 1]"
49,669,"5,0,7,1,8,3,2,4,9,6","0,0,1,1,1,1,0,1,0,0","1,0,0,0,1,0,1,1,0,0","0,1,0,0,1,1,0,1,1,0",58.746163719229720,1985.0880621500494,2907.4184588031920,"[5, 0, 7, 1, 8, 3, 2, 4, 9, 6]|[0, 0, 1, 1, 1, 1, 0, 1, 0, 0]|[1, 0, 0, 0, 1, 0, 1, 1, 0, 0]|[0, 1, 0, 0, 1, 1, 0, 1, 1, 0]"
50,677,"0,7,6,1,8,3,2,4,9,5","0,0,1,1,1,1,0,0,0,1","1,0,0,0,1,0,1,0,0,1","0,1,0,0,1,1,0,0,1,1",58.800291213867540,1982.1367200975487,2798.5136224570133,"[0, 7, 6, 1, 8, 3, 2, 4, 9, 5]|[0, 0, 1, 1, 1, 1, 0, 0, 0, 1]|[1, 0, 0, 0, 1, 0, 1, 0, 0, 1]|[0, 1, 0, 0, 1, 1, 0, 0, 1, 1]"
51,724,"0,6,1,7,8,5,3,4,9,2","0,0,1,1,1,1,0,0,0,1","1,1,0,0,1,0,0,0,0,1","0,0,0,0,1,1,1,0,1,1",61.548930531528605,1995.3689950797589,2762.7964876401056,"[0, 6, 1, 7, 8, 5, 3, 4, 9, 2]|[0, 0, 1, 1, 1, 1, 0, 0, 0, 1]|[1, 1, 0, 0, 1, 0, 0, 0, 0, 1]|[0, 0, 0, 0, 1, 1, 1, 0, 1, 1]"
52,737,"0,9,1,7,8,5,3,4,6,2","0,0,1,1,1,1,0,0,0,1","1,0,0,0,1,0,0,0,1,1","0,1,0,0,1,1,1,0,0,1",62.427511411966776,1991.2234614484160,2763.7937063118720,"[0, 9, 1, 7, 8, 5, 3, 4, 6, 2]|[0, 0, 1, 1, 1, 1, 0, 0, 0, 1]|[1, 0, 0, 0, 1, 0, 0, 0, 1, 1]|[0, 1, 0, 0, 1, 1, 1, 0, 0, 1]"
53,732,"0,8,7,5,1,6,3,4,9,2","0,1,1,1,1,1,0,1,0,0","1,1,0,0,0,0,0,1,0,0","0,1,0,0,0,1,1,1,1,0",74.644227775368180,1926.5742110895253,2878.1763919982145,"[0, 8, 7, 5, 1, 6, 3, 4, 9, 2]|[0, 1, 1, 1, 1, 1, 0, 1, 0, 0]|[1, 1, 0, 0, 0, 0, 0, 1, 0, 0]|[0, 1, 0, 0, 0, 1, 1, 1, 1, 0]"
54,747,"0,6,4,7,8,5,3,9,1,2","0,0,1,1,1,1,0,0,0,1","1,1,0,0,1,0,0,0,0,1","0,0,0,0,1,1,1,1,1,1",56.068752134923270,2009.1361507358006,2813.9208408136410,"[0, 6, 4, 7, 8, 5, 3, 9, 1, 2]|[0, 0, 1, 1, 1, 1, 0, 0, 0, 1]|[1, 1, 0, 0, 1, 0, 0, 0, 0, 1]|[0, 0, 0, 0, 1, 1, 1, 1, 1, 1]"
55,750,"0,7,6,1,8,9,2,4,3,5","0,0,1,1,1,1,0,0,0,1","1,0,0,0,1,0,1,0,0,1","0,1,0,0,1,1,0,0,1,1",57.661696025470036,1992.9851731721990,2806.0725297898580,"[0, 7, 6, 1, 8, 9, 2, 4, 3, 5]|[0, 0, 1, 1, 1, 1, 0, 0, 0, 1]|[1, 0, 0, 0, 1, 0, 1, 0, 0, 1]|[0, 1, 0, 0, 1, 1, 0, 0, 1, 1]"
56,757,"5,0,4,7,1,8,2,9,3,6","0,0,1,1,1,1,0,0,0,1","0,0,1,0,0,1,0,0,0,1","1,0,1,0,0,1,0,1,1,1",64.655606789384000,1964.6069558860390,2865.0070364761164,"[5, 0, 4, 7, 1, 8, 2, 9, 3, 6]|[0, 0, 1, 1, 1, 1, 0, 0, 0, 1]|[0, 0, 1, 0, 0, 1, 0, 0, 0, 1]|[1, 0, 1, 0, 0, 1, 0, 1, 1, 1]"
57,760,"6,9,1,7,8,5,3,4,0,2","0,0,1,1,1,1,0,0,0,1","1,0,0,0,1,0,0,0,0,1","0,1,0,0,1,1,1,0,1,1",61.548930531528605,1985.2301310716457,2771.9572975732076,"[6, 9, 1, 7, 8, 5, 3, 4, 0, 2]|[0, 0, 1, 1, 1, 1, 0, 0, 0, 1]|[1, 0, 0, 0, 1, 0, 0, 0, 0, 1]|[0, 1, 0, 0, 1, 1, 1, 0, 1, 1]"
