cycle,source,evaluated,accepted,superseded,enteredPddr,pddrSelected,pddrRejected,fe,regionAssignments,regionRoles,bestGeneratedCmax
8,CATA_APPLY,80,37,0,37,6,31,80,0,"{}",800.161209481407
8,CRITICAL_SWAP,6,2,2,0,0,0,6,0,"{}",864.2229659280002
8,CRITICAL_INSERT,6,4,4,0,0,0,6,0,"{}",795.5402427880279
8,O1_O9,1514,70,64,6,0,6,1514,0,"{}",781.0411389968806
9,GLOBAL_Q_FINAL,0,0,0,100,30,70,0,0,"{}",Infinity
9,PARENT,0,0,0,100,58,42,0,0,"{}",Infinity
9,CATA_TEST,99,21,9,12,1,11,99,0,"{}",798.0649147624514
9,CATA_APPLY,80,33,1,32,9,23,80,0,"{}",795.1802747161724
9,CRITICAL_SWAP,6,3,3,0,0,0,6,0,"{}",844.3031672420835
9,CRITICAL_INSERT,6,5,5,0,0,0,6,0,"{}",850.6235645668371
9,O1_O9,1524,75,69,6,2,4,1524,0,"{}",783.2275576275227
10,GLOBAL_Q_FINAL,0,0,0,100,25,75,0,0,"{}",Infinity
10,PARENT,0,0,0,100,67,33,0,0,"{}",Infinity
10,CATA_TEST,113,24,11,13,2,11,113,0,"{}",766.2486576839638
10,CATA_APPLY,77,23,0,23,2,21,77,0,"{}",766.2486576839638
10,CRITICAL_SWAP,6,1,1,0,0,0,6,0,"{}",806.0144004605633
10,CRITICAL_INSERT,6,5,5,0,0,0,6,0,"{}",766.2486576839638
10,O1_O9,1525,88,82,6,4,2,1525,0,"{}",749.684542232982
11,GLOBAL_Q_FINAL,0,0,0,100,16,84,0,0,"{}",Infinity
11,PARENT,0,0,0,100,77,23,0,0,"{}",Infinity
11,CATA_TEST,107,22,7,15,3,12,107,0,"{}",793.2472897355187
11,CATA_APPLY,78,39,1,38,3,35,78,0,"{}",789.0665023680348
11,CRITICAL_SWAP,6,1,1,0,0,0,6,0,"{}",837.2977141617424
11,CRITICAL_INSERT,6,3,3,0,0,0,6,0,"{}",799.3032254688277
11,O1_O9,1544,91,85,6,1,5,1544,0,"{}",762.8218291784876
12,GLOBAL_Q_FINAL,0,0,0,100,16,84,0,0,"{}",Infinity
12,PARENT,0,0,0,100,73,27,0,0,"{}",Infinity
12,CATA_TEST,100,24,7,17,3,14,100,0,"{}",793.4738653149436
12,CATA_APPLY,80,33,1,32,7,25,80,0,"{}",778.5936302818145
12,CRITICAL_SWAP,6,4,4,0,0,0,6,0,"{}",782.7222337230435
12,CRITICAL_INSERT,6,4,4,0,0,0,6,0,"{}",791.245387683486
12,O1_O9,1564,77,71,6,1,5,1564,0,"{}",747.0190335760775
13,GLOBAL_Q_FINAL,0,0,0,100,11,89,0,0,"{}",Infinity
13,PARENT,0,0,0,100,82,18,0,0,"{}",Infinity
13,CATA_TEST,94,20,8,12,2,10,94,0,"{}",773.105881100801
13,CATA_APPLY,81,30,0,30,3,27,81,0,"{}",763.0186462167031
13,CRITICAL_SWAP,6,1,1,0,0,0,6,0,"{}",831.3536450523727
13,CRITICAL_INSERT,6,4,4,0,0,0,6,0,"{}",765.6447882797565
13,O1_O9,1585,62,56,6,2,4,1585,0,"{}",752.7384955530525
14,GLOBAL_Q_FINAL,0,0,0,100,12,88,0,0,"{}",Infinity
14,PARENT,0,0,0,100,79,21,0,0,"{}",Infinity
14,CATA_TEST,94,22,11,11,1,10,94,0,"{}",762.7343037908859
14,CATA_APPLY,81,38,0,38,4,34,81,0,"{}",766.9297635236103
14,CRITICAL_SWAP,6,4,4,0,0,0,6,0,"{}",758.0759808089995
14,CRITICAL_INSERT,6,3,3,0,0,0,6,0,"{}",766.2393739068632
14,O1_O9,1602,78,72,6,4,2,1602,0,"{}",733.6614677436584
15,GLOBAL_Q_FINAL,0,0,0,100,30,70,0,0,"{}",Infinity
15,PARENT,0,0,0,100,60,40,0,0,"{}",Infinity
15,CATA_TEST,105,11,3,8,3,5,105,0,"{}",763.6323949705288
15,CATA_APPLY,79,24,1,23,4,19,79,0,"{}",779.1994165093289
15,CRITICAL_SWAP,6,0,0,0,0,0,6,0,"{}",816.7205660588616
15,CRITICAL_INSERT,6,4,4,0,0,0,6,0,"{}",759.2402407536658
15,O1_O9,1613,76,70,6,3,3,1613,0,"{}",730.9820305390012
16,GLOBAL_Q_FINAL,0,0,0,100,28,72,0,0,"{}",Infinity
16,PARENT,0,0,0,100,60,40,0,0,"{}",Infinity
16,CATA_TEST,100,16,6,10,3,7,100,0,"{}",746.4122801302334
16,CATA_APPLY,80,27,2,25,4,21,80,0,"{}",750.9286973463214
16,CRITICAL_SWAP,7,0,0,0,0,0,7,0,"{}",774.9267811186076
16,CRITICAL_INSERT,7,4,4,0,0,0,7,0,"{}",749.0285520643351
16,O1_O9,1635,68,61,7,5,2,1635,0,"{}",731.6728970073804
17,GLOBAL_Q_FINAL,0,0,0,100,38,62,0,0,"{}",Infinity
17,PARENT,0,0,0,100,53,47,0,0,"{}",Infinity
17,CATA_TEST,104,13,3,10,3,7,104,0,"{}",749.143648734099
17,CATA_APPLY,79,30,2,28,4,24,79,0,"{}",749.143648734099
17,CRITICAL_SWAP,7,2,2,0,0,0,7,0,"{}",810.8155509978676
17,CRITICAL_INSERT,7,4,4,0,0,0,7,0,"{}",783.3255619198126
17,O1_O9,1655,80,73,7,2,5,1655,0,"{}",765.1910574499698
18,GLOBAL_Q_FINAL,0,0,0,100,15,85,0,0,"{}",Infinity
18,PARENT,0,0,0,100,79,21,0,0,"{}",Infinity
18,CATA_TEST,107,20,8,12,1,11,107,0,"{}",765.7822761230035
18,CATA_APPLY,78,31,0,31,5,26,78,0,"{}",765.0239651223762
18,CRITICAL_SWAP,7,1,1,0,0,0,7,0,"{}",841.8362677062946
18,CRITICAL_INSERT,7,4,4,0,0,0,7,0,"{}",801.0605801081347
18,O1_O9,1677,89,82,7,0,7,1677,0,"{}",755.3894004302998
19,GLOBAL_Q_FINAL,0,0,0,100,19,81,0,0,"{}",Infinity
19,PARENT,0,0,0,100,72,28,0,0,"{}",Infinity
19,CATA_TEST,100,19,6,13,2,11,100,0,"{}",739.1984740040707
19,CATA_APPLY,80,33,3,30,7,23,80,0,"{}",745.3305484325535
19,CRITICAL_SWAP,7,2,2,0,0,0,7,0,"{}",794.2202459002517
19,CRITICAL_INSERT,7,6,6,0,0,0,7,0,"{}",794.7185996136578
19,O1_O9,1707,125,118,7,0,7,1707,0,"{}",744.3435901982127
20,GLOBAL_Q_FINAL,0,0,0,100,12,88,0,0,"{}",Infinity
20,PARENT,0,0,0,100,85,15,0,0,"{}",Infinity
20,CATA_TEST,104,25,13,12,2,10,104,0,"{}",765.8893355184067
20,CATA_APPLY,79,20,1,19,0,19,79,0,"{}",740.3091737582923
20,CRITICAL_SWAP,7,3,3,0,0,0,7,0,"{}",749.8353549945036
20,CRITICAL_INSERT,7,6,6,0,0,0,7,0,"{}",773.2679856192592
20,O1_O9,1732,111,104,7,1,6,1732,0,"{}",724.9417791337709
21,GLOBAL_Q_FINAL,0,0,0,100,16,84,0,0,"{}",Infinity
21,PARENT,0,0,0,100,78,22,0,0,"{}",Infinity
21,CATA_TEST,85,18,11,7,1,6,85,0,"{}",769.5106762290277
21,CATA_APPLY,83,34,1,33,4,29,83,0,"{}",739.1984740040707
21,CRITICAL_SWAP,7,3,3,0,0,0,7,0,"{}",812.7959167606863
21,CRITICAL_INSERT,7,5,5,0,0,0,7,0,"{}",807.0806394879423
21,O1_O9,1776,112,105,7,1,6,1776,0,"{}",737.7587025445986
22,GLOBAL_Q_FINAL,0,0,0,100,8,92,0,0,"{}",Infinity
22,PARENT,0,0,0,100,87,13,0,0,"{}",Infinity
22,CATA_TEST,95,23,11,12,1,11,95,0,"{}",739.1984740040707
22,CATA_APPLY,81,36,0,36,3,33,81,0,"{}",740.3091737582923
22,CRITICAL_SWAP,7,0,0,0,0,0,7,0,"{}",811.9342422305583
22,CRITICAL_INSERT,7,5,5,0,0,0,7,0,"{}",752.638148669118
22,O1_O9,1799,105,98,7,1,6,1799,0,"{}",733.8310261718018
23,GLOBAL_Q_FINAL,0,0,0,100,14,86,0,0,"{}",Infinity
23,PARENT,0,0,0,100,82,18,0,0,"{}",Infinity
23,CATA_TEST,99,27,15,12,2,10,99,0,"{}",747.1202233276045
23,CATA_APPLY,80,25,1,24,1,23,80,0,"{}",738.6752555635419
23,CRITICAL_SWAP,7,1,1,0,0,0,7,0,"{}",802.4582193282525
23,CRITICAL_INSERT,7,7,7,0,0,0,7,0,"{}",778.0777204039471
23,O1_O9,1829,95,88,7,1,6,1829,0,"{}",728.1909092831747
24,GLOBAL_Q_FINAL,0,0,0,100,21,79,0,0,"{}",Infinity
24,PARENT,0,0,0,100,72,28,0,0,"{}",Infinity
24,CATA_TEST,104,18,8,10,0,10,104,0,"{}",739.1984740040707
24,CATA_APPLY,79,26,0,26,6,20,79,0,"{}",739.1984740040707
24,CRITICAL_SWAP,7,1,1,0,0,0,7,0,"{}",779.9490892266889
24,CRITICAL_INSERT,7,6,6,0,0,0,7,0,"{}",778.3900629463055
24,O1_O9,1860,75,68,7,1,6,1860,0,"{}",756.5175199065932
25,GLOBAL_Q_FINAL,0,0,0,100,22,78,0,0,"{}",Infinity
25,PARENT,0,0,0,100,66,34,0,0,"{}",Infinity
25,CATA_TEST,108,28,15,13,4,9,108,0,"{}",736.9538691534677
25,CATA_APPLY,78,25,1,24,5,19,78,0,"{}",739.2745836890446
25,CRITICAL_SWAP,8,1,1,0,0,0,8,0,"{}",751.6179567875752
25,CRITICAL_INSERT,8,3,3,0,0,0,8,0,"{}",741.6994801043081
25,O1_O9,1893,67,60,7,3,4,1893,0,"{}",724.4967148791211
26,GLOBAL_Q_FINAL,0,0,0,100,8,92,0,0,"{}",Infinity
26,PARENT,0,0,0,100,90,10,0,0,"{}",Infinity
26,CATA_TEST,103,30,19,11,1,10,103,0,"{}",736.9538691534677
26,CATA_APPLY,79,28,1,27,0,27,79,0,"{}",739.1984740040707
26,CRITICAL_SWAP,8,2,2,0,0,0,8,0,"{}",798.4595946683758
26,CRITICAL_INSERT,8,5,5,0,0,0,8,0,"{}",790.5235135927936
26,O1_O9,1936,91,83,8,1,7,1936,0,"{}",743.0075615422445
27,GLOBAL_Q_FINAL,0,0,0,100,14,86,0,0,"{}",Infinity
27,PARENT,0,0,0,100,79,21,0,0,"{}",Infinity
27,CATA_TEST,100,27,16,11,3,8,100,0,"{}",739.1984740040707
27,CATA_APPLY,80,33,2,31,2,29,80,0,"{}",739.1984740040707
27,CRITICAL_SWAP,8,0,0,0,0,0,8,0,"{}",781.4956649781323
27,CRITICAL_INSERT,8,5,5,0,0,0,8,0,"{}",744.5913864064647
27,O1_O9,1980,73,65,8,2,6,1980,0,"{}",735.9481785203598
28,GLOBAL_Q_FINAL,0,0,0,100,27,73,0,0,"{}",Infinity
28,PARENT,0,0,0,100,68,32,0,0,"{}",Infinity
28,CATA_TEST,94,19,6,13,1,12,94,0,"{}",739.1984740040707
28,CATA_APPLY,81,37,0,37,2,35,81,0,"{}",735.8346718166871
28,CRITICAL_SWAP,8,0,0,0,0,0,8,0,"{}",763.5970437483393
28,CRITICAL_INSERT,8,0,0,0,0,0,8,0,"{}",752.8991677711264
28,O1_O9,2029,43,35,8,2,6,2029,0,"{}",732.4656824845473
29,GLOBAL_Q_FINAL,0,0,0,100,13,87,0,0,"{}",Infinity
29,PARENT,0,0,0,100,81,19,0,0,"{}",Infinity
29,CATA_TEST,104,17,7,10,2,8,104,0,"{}",736.9538691534677
29,CATA_APPLY,79,29,1,28,2,26,79,0,"{}",735.823469043057
29,CRITICAL_SWAP,8,1,1,0,0,0,8,0,"{}",757.3625233937801
29,CRITICAL_INSERT,8,4,4,0,0,0,8,0,"{}",739.8448182631132
29,O1_O9,2068,86,78,8,2,6,2068,0,"{}",731.9248978318105
30,GLOBAL_Q_FINAL,0,0,0,100,12,88,0,0,"{}",Infinity
30,PARENT,0,0,0,100,84,16,0,0,"{}",Infinity
30,CATA_TEST,124,33,15,18,2,16,124,0,"{}",747.7512649556007
30,CATA_APPLY,74,36,2,34,1,33,74,0,"{}",733.0406832832642
30,CRITICAL_SWAP,8,2,2,0,0,0,8,0,"{}",813.0514478775932
30,CRITICAL_INSERT,8,5,5,0,0,0,8,0,"{}",789.7019018314736
30,O1_O9,2103,99,91,8,1,7,2103,0,"{}",775.7240408055366
31,GLOBAL_Q_FINAL,0,0,0,100,12,88,0,0,"{}",Infinity
31,PARENT,0,0,0,100,85,15,0,0,"{}",Infinity
31,CATA_TEST,95,20,11,9,2,7,95,0,"{}",732.7180524302845
31,CATA_APPLY,81,30,0,30,1,29,81,0,"{}",735.4659134963476
31,CRITICAL_SWAP,9,4,4,0,0,0,9,0,"{}",823.4643995512345
31,CRITICAL_INSERT,9,8,8,0,0,0,9,0,"{}",786.3843138920257
31,O1_O9,2175,127,118,9,0,9,2175,0,"{}",749.4495657282894
32,GLOBAL_Q_FINAL,0,0,0,100,12,88,0,0,"{}",Infinity
32,PARENT,0,0,0,100,82,18,0,0,"{}",Infinity
32,CATA_TEST,107,31,16,15,1,14,107,0,"{}",735.8346718166871
32,CATA_APPLY,78,32,0,32,2,30,78,0,"{}",731.2892646016192
32,CRITICAL_SWAP,9,1,1,0,0,0,9,0,"{}",752.5610720761747
32,CRITICAL_INSERT,9,5,5,0,0,0,9,0,"{}",736.8640851818423
32,O1_O9,2222,52,43,9,3,6,2222,0,"{}",725.5192987988585
33,GLOBAL_Q_FINAL,0,0,0,100,10,90,0,0,"{}",Infinity
33,PARENT,0,0,0,100,87,13,0,0,"{}",Infinity
33,CATA_TEST,90,19,9,10,0,10,90,0,"{}",740.3091737582923
33,CATA_APPLY,82,44,2,42,2,40,82,0,"{}",739.2790550550285
33,CRITICAL_SWAP,9,2,2,0,0,0,9,0,"{}",775.4527530587557
33,CRITICAL_INSERT,9,6,6,0,0,0,9,0,"{}",776.2699837402816
33,O1_O9,2294,90,81,9,1,8,2294,0,"{}",743.1094488641479
34,GLOBAL_Q_FINAL,0,0,0,100,7,93,0,0,"{}",Infinity
34,PARENT,0,0,0,100,91,9,0,0,"{}",Infinity
34,CATA_TEST,95,16,5,11,0,11,95,0,"{}",739.0629020145155
34,CATA_APPLY,81,33,0,33,2,31,81,0,"{}",748.8577911555592
34,CRITICAL_SWAP,9,0,0,0,0,0,9,0,"{}",745.0649921681581
34,CRITICAL_INSERT,9,3,2,1,0,1,9,0,"{}",744.2438915123137
34,O1_O9,2352,85,77,8,0,8,2352,0,"{}",726.9547176630215
35,GLOBAL_Q_FINAL,0,0,0,100,21,79,0,0,"{}",Infinity
35,PARENT,0,0,0,100,65,35,0,0,"{}",Infinity
35,CATA_TEST,90,20,10,10,3,7,90,0,"{}",732.9448900699667
35,CATA_APPLY,82,35,1,34,7,27,82,0,"{}",733.0593457641037
35,CRITICAL_SWAP,9,2,2,0,0,0,9,0,"{}",735.4659134963476
35,CRITICAL_INSERT,9,3,3,0,0,0,9,0,"{}",730.5019940449852
35,O1_O9,2422,88,79,9,4,5,2422,0,"{}",715.7478980285856
36,GLOBAL_Q_FINAL,0,0,0,100,13,87,0,0,"{}",Infinity
36,PARENT,0,0,0,100,81,19,0,0,"{}",Infinity
36,CATA_TEST,98,26,13,13,1,12,98,0,"{}",748.8684075815235
36,CATA_APPLY,80,36,3,33,5,28,80,0,"{}",732.0271149323139
36,CRITICAL_SWAP,10,7,7,0,0,0,10,0,"{}",792.7076310211913
36,CRITICAL_INSERT,10,7,7,0,0,0,10,0,"{}",776.9393962410024
36,O1_O9,2484,135,125,10,0,10,2484,0,"{}",746.262937658139
37,GLOBAL_Q_FINAL,0,0,0,100,16,84,0,0,"{}",Infinity
37,PARENT,0,0,0,100,82,18,0,0,"{}",Infinity
37,CATA_TEST,104,21,6,15,0,15,104,0,"{}",743.3866830554437
37,CATA_APPLY,79,30,2,28,1,27,79,0,"{}",734.6817672503962
37,CRITICAL_SWAP,10,2,2,0,0,0,10,0,"{}",742.0366967172821
37,CRITICAL_INSERT,10,3,3,0,0,0,10,0,"{}",744.2330592700202
37,O1_O9,2553,65,55,10,1,9,2553,0,"{}",735.7705883217552
38,GLOBAL_Q_FINAL,0,0,0,100,14,86,0,0,"{}",Infinity
38,PARENT,0,0,0,100,82,18,0,0,"{}",Infinity
38,CATA_TEST,94,19,10,9,0,9,94,0,"{}",744.2573148218326
38,CATA_APPLY,81,38,1,37,2,35,81,0,"{}",737.1722600857108
38,CRITICAL_SWAP,10,4,4,0,0,0,10,0,"{}",742.9744016879143
38,CRITICAL_INSERT,10,2,2,0,0,0,10,0,"{}",749.8139811258213
38,O1_O9,2639,58,48,10,2,8,2639,0,"{}",731.3773618546035
39,GLOBAL_Q_FINAL,0,0,0,100,10,90,0,0,"{}",Infinity
39,PARENT,0,0,0,100,84,16,0,0,"{}",Infinity
39,CATA_TEST,98,31,16,15,0,15,98,0,"{}",737.6151190764967
39,CATA_APPLY,80,49,5,44,6,38,80,0,"{}",734.6823852792894
39,CRITICAL_SWAP,11,3,3,0,0,0,11,0,"{}",744.5184881668557
39,CRITICAL_INSERT,11,9,9,0,0,0,11,0,"{}",791.4024693335078
39,O1_O9,2718,158,147,11,0,11,2718,0,"{}",730.6141691694746
40,GLOBAL_Q_FINAL,0,0,0,100,13,87,0,0,"{}",Infinity
40,PARENT,0,0,0,100,81,19,0,0,"{}",Infinity
40,CATA_TEST,98,20,7,13,1,12,98,0,"{}",738.1034685019888
40,CATA_APPLY,80,32,2,30,4,26,80,0,"{}",734.6823852792894
40,CRITICAL_SWAP,11,3,3,0,0,0,11,0,"{}",842.1567411121986
40,CRITICAL_INSERT,11,10,10,0,0,0,11,0,"{}",814.1644187824854
40,O1_O9,2806,183,172,11,1,10,2806,0,"{}",724.2878177044435
41,GLOBAL_Q_FINAL,0,0,0,100,17,83,0,0,"{}",Infinity
41,PARENT,0,0,0,100,74,26,0,0,"{}",Infinity
41,CATA_TEST,99,27,13,14,1,13,99,0,"{}",737.1752317693205
41,CATA_APPLY,80,29,0,29,4,25,80,0,"{}",732.0271149323139
41,CRITICAL_SWAP,11,2,2,0,0,0,11,0,"{}",745.6811047299244
41,CRITICAL_INSERT,11,6,6,0,0,0,11,0,"{}",740.0837284160061
41,O1_O9,2900,92,81,11,4,7,2900,0,"{}",724.0850423159873
42,GLOBAL_Q_FINAL,0,0,0,100,18,82,0,0,"{}",Infinity
42,PARENT,0,0,0,100,74,26,0,0,"{}",Infinity
42,CATA_TEST,80,15,5,10,1,9,80,0,"{}",735.8640214646271
42,CATA_APPLY,84,53,3,50,5,45,84,0,"{}",730.2085649963958
42,CRITICAL_SWAP,12,1,1,0,0,0,12,0,"{}",744.393685258157
42,CRITICAL_INSERT,12,5,5,0,0,0,12,0,"{}",735.4659134963476
42,O1_O9,3013,88,76,12,2,10,3013,0,"{}",718.3507151124597
43,GLOBAL_Q_FINAL,0,0,0,100,18,82,0,0,"{}",Infinity
43,PARENT,0,0,0,100,79,21,0,0,"{}",Infinity
43,CATA_TEST,99,24,12,12,0,12,99,0,"{}",737.8752332625072
43,CATA_APPLY,80,42,2,40,3,37,80,0,"{}",733.0984828678112
43,CRITICAL_SWAP,12,1,1,0,0,0,12,0,"{}",741.0793388935676
43,CRITICAL_INSERT,12,4,4,0,0,0,12,0,"{}",743.1747477929587
43,O1_O9,3106,85,73,12,0,12,3106,0,"{}",729.2621525268873
44,GLOBAL_Q_FINAL,0,0,0,100,12,88,0,0,"{}",Infinity
44,PARENT,0,0,0,100,84,16,0,0,"{}",Infinity
44,CATA_TEST,90,26,16,10,1,9,90,0,"{}",735.4659134963476
44,CATA_APPLY,82,38,5,33,3,30,82,0,"{}",735.4307001690017
44,CRITICAL_SWAP,12,4,4,0,0,0,12,0,"{}",754.5243834732653
44,CRITICAL_INSERT,12,7,7,0,0,0,12,0,"{}",738.0226278758139
44,O1_O9,3228,123,111,12,0,12,3228,0,"{}",729.2905659313111
45,GLOBAL_Q_FINAL,0,0,0,100,11,89,0,0,"{}",Infinity
45,PARENT,0,0,0,100,88,12,0,0,"{}",Infinity
45,CATA_TEST,90,18,8,10,0,10,90,0,"{}",734.8068120726447
45,CATA_APPLY,82,24,2,22,1,21,82,0,"{}",734.9938976939962
45,CRITICAL_SWAP,13,4,4,0,0,0,13,0,"{}",736.6206058992026
45,CRITICAL_INSERT,13,2,2,0,0,0,13,0,"{}",736.8640851818423
45,O1_O9,3349,102,89,13,0,13,3349,0,"{}",722.8063769409722
46,GLOBAL_Q_FINAL,0,0,0,100,5,95,0,0,"{}",Infinity
46,PARENT,0,0,0,100,93,7,0,0,"{}",Infinity
46,CATA_TEST,103,28,14,14,1,13,103,0,"{}",758.0585727365557
46,CATA_APPLY,79,34,2,32,1,31,79,0,"{}",743.3902766133713
46,CRITICAL_SWAP,13,3,3,0,0,0,13,0,"{}",753.929536256936
46,CRITICAL_INSERT,13,6,6,0,0,0,13,0,"{}",739.0193452685409
46,O1_O9,3471,121,108,13,0,13,3471,0,"{}",726.7822133216955
47,GLOBAL_Q_FINAL,0,0,0,100,12,88,0,0,"{}",Infinity
47,PARENT,0,0,0,100,87,13,0,0,"{}",Infinity
47,CATA_TEST,98,24,12,12,0,12,98,0,"{}",749.070041115051
47,CATA_APPLY,80,31,4,27,0,27,80,0,"{}",745.8821530787285
47,CRITICAL_SWAP,14,3,3,0,0,0,14,0,"{}",760.7075570380008
47,CRITICAL_INSERT,14,9,9,0,0,0,14,0,"{}",753.2334165187397
47,O1_O9,3615,148,134,14,1,13,3615,0,"{}",726.1836847197733
48,GLOBAL_Q_FINAL,0,0,0,100,14,86,0,0,"{}",Infinity
48,PARENT,0,0,0,100,81,19,0,0,"{}",Infinity
48,CATA_TEST,95,26,15,11,0,11,95,0,"{}",735.4307001690017
48,CATA_APPLY,81,33,1,32,1,31,81,0,"{}",735.4659134963476
48,CRITICAL_SWAP,14,2,2,0,0,0,14,0,"{}",736.7785382197909
48,CRITICAL_INSERT,14,3,3,0,0,0,14,0,"{}",734.5259481185985
48,O1_O9,3770,96,82,14,4,10,3770,0,"{}",704.19535855492
49,GLOBAL_Q_FINAL,0,0,0,100,13,87,0,0,"{}",Infinity
49,PARENT,0,0,0,100,85,15,0,0,"{}",Infinity
49,CATA_TEST,90,27,16,11,1,10,90,0,"{}",748.6933110403136
49,CATA_APPLY,82,43,6,37,1,36,82,0,"{}",735.8640214646271
49,CRITICAL_SWAP,15,4,4,0,0,0,15,0,"{}",797.6753360964545
49,CRITICAL_INSERT,15,10,10,0,0,0,15,0,"{}",766.7778179589449
49,O1_O9,3938,221,206,15,0,15,3938,0,"{}",730.5095196164646
50,GLOBAL_Q_FINAL,0,0,0,100,7,93,0,0,"{}",Infinity
50,PARENT,0,0,0,100,89,11,0,0,"{}",Infinity
50,CATA_TEST,103,34,19,15,0,15,103,0,"{}",753.3326331506822
50,CATA_APPLY,79,36,5,31,2,29,79,0,"{}",741.441218310857
50,CRITICAL_SWAP,16,4,4,0,0,0,16,0,"{}",755.6588565620079
50,CRITICAL_INSERT,16,12,12,0,0,0,16,0,"{}",760.4224186587891
50,O1_O9,4106,213,197,16,2,14,4106,0,"{}",726.1621626477547
51,GLOBAL_Q_FINAL,0,0,0,100,10,90,0,0,"{}",Infinity
51,PARENT,0,0,0,100,86,14,0,0,"{}",Infinity
51,CATA_TEST,90,23,11,12,0,12,90,0,"{}",738.1034685019888
51,CATA_APPLY,82,39,1,38,2,36,82,0,"{}",735.4659134963476
51,CRITICAL_SWAP,16,4,4,0,0,0,16,0,"{}",741.7082309506478
51,CRITICAL_INSERT,16,2,2,0,0,0,16,0,"{}",745.626949850558
