run_id,seed,arm,point_index,Cmax,TEC,TWC,objective_key
A0-seed-20260809,20260809,A0,0,677.5547092179258,58931.67632311071,95889.28008069034,40852c700b62ee40|40ecc675a4705d41|40f769147b35e3d4
A0-seed-20260809,20260809,A0,1,700.1658952982275,58890.35011712462,89459.96704046015,4085e153c0ea0394|40ecc14b3428d400|40f5d73f78ff6ae4
A0-seed-20260809,20260809,A0,2,706.115211626097,57816.76412184227,93330.11653833577,408610ebf412b1a5|40ec3b1873afa657|40f6c921dd574d4e
A0-seed-20260809,20260809,A0,3,718.8188918547207,57279.26690188887,99520.91682149484,4086768d172c37e4|40ebf7e88a75d47e|40f84c0eab4d040a
A0-seed-20260809,20260809,A0,4,737.9316160736381,56784.666021969424,95843.96514270299,40870f73f320c5a1|40ebba15500d4e23|40f7663f71397995
A0-seed-20260809,20260809,A0,5,743.6951828994478,56591.35319963691,102640.3736053421,40873d8fbc0d4eef|40eba1eb4d695330|40f90f05fa49985f
A0-seed-20260809,20260809,A0,6,773.8984018270385,55567.55524880011,105155.32672646752,40882f2fed4c0e60|40eb21f1c49921b4|40f9ac353a45884c
A0-seed-20260809,20260809,A0,7,804.4341394193237,56596.818258105166,99771.40401940589,408923791e167f33|40eba29a2f2b9f2c|40f85bb676dd0d74
A0-seed-20260809,20260809,A0,8,827.9200025387302,54578.05173934536,111782.98126412753,4089df5c2a4a80aa|40eaa641a7d94588|40fb4a6fb3420388
A0-seed-20260809,20260809,A0,9,843.5232098895033,55790.37511776029,103823.96599415358,408a5c2f88aaa2e2|40eb3dcc00f6f613|40f958ff74b6491c
A0-seed-20260809,20260809,A0,10,867.4626146726589,55158.81323560865,108738.65637093926,408b1bb36f524dc2|40eaeeda0606aee3|40fa8c2a807ed063
A0-seed-20260809,20260809,A0,11,889.5473608308141,54101.745713468816,117477.64501872382,408bcc60feb71baa|40ea6ab7dce27e18|40fcae5a51ff2742
A0-seed-20260809,20260809,A0,12,892.5026723349733,54546.43874872351,103245.81287825287,408be4057912ba84|40eaa24e0a3ac354|40f934dd018ca07b
A0-seed-20260809,20260809,A0,13,908.171141678277,53818.30653191034,110519.14985272822,408c615e7f873975|40ea4749cf1c0243|40fafb7265cbf96f
A0-seed-20260809,20260809,A0,14,925.6456468117314,53292.5945676984,129720.88688270818,408ced2a48e02939|40ea059306b2d67c|40ffab8e30abec30
A0-seed-20260809,20260809,A0,15,941.4528788482525,52601.10640291103,123519.0474989958,408d6b9f7ef2125b|40e9af2367a713e2|40fe27f0c28e4e99
A0-seed-20260809,20260809,A0,16,947.854820400604,52201.46311919514,129920.41702585804,408d9ed6ac140462|40e97d2ed1df58a9|40ffb806ac234e5e
A0-seed-20260809,20260809,A0,17,954.9391699415579,54436.10921078448,106823.39127215337,408dd7836b87c305|40ea94837ea79d77|40fa147642a696e9
A0-seed-20260809,20260809,A0,18,959.9050797709934,52962.4218219108,104925.00893024178,408dff3d9a768581|40e9dc4d7f90a9f4|40f99dd024940986
A0-seed-20260809,20260809,A0,19,961.4865462162837,51118.85747694493,118851.5107761074,408e0be47257b773|40e8f5db70737d72|40fd04382c23914e
A0-seed-20260809,20260809,A0,20,964.6771771643382,52328.14263863722,116417.23512107923,408e256adbdc7372|40e98d04907ee740|40fc6c13c30e521e
A0-seed-20260809,20260809,A0,21,979.7947993187676,50202.37326427494,115927.41538111315,408e9e5bbfbec7eb|40e8834bf1c7ebb4|40fc4d76a566aa86
A0-seed-20260809,20260809,A0,22,986.7232241151731,50761.35803840461,112039.63276974883,408ed5c929b992c7|40e8c92b750cf4d0|40fb5a7a1fd32c12
A0-seed-20260809,20260809,A0,23,1028.178341696482,49553.00165040948,121446.40367025774,409010b69f34a79d|40e832200d8528d8|40fda666756ef1b6
A0-seed-20260809,20260809,A0,24,1029.1944158204228,49964.12186226374,117394.45425288728,409014c714f0da2a|40e86583e64bb0ac|40fca927449eacf0
A0-seed-20260809,20260809,A0,25,1039.8868514528579,49226.1567967054,113458.41303197236,40903f8c22c989bd|40e80945047a863a|40fbb3269bc769d8
A0-seed-20260809,20260809,A0,26,1044.9056932065257,50545.145715923005,108644.66928143837,4090539f6e0a38f3|40e8ae24a9b4707a|40fa864ab560741a
A0-seed-20260809,20260809,A0,27,1052.2531080632534,48074.22850357389,122866.03568194975,409071032ec2981c|40e779474fe6ba1c|40fdff2092273c74
A0-seed-20260809,20260809,A0,28,1087.361649367891,48424.81758784615,119117.68598676601,4090fd7254363ed8|40e7a51a29adfc9a|40fd14daf9cd4258
A0-seed-20260809,20260809,A0,29,1092.8734348514722,48909.30292997534,114378.43707716354,4091137e65b4a90a|40e7e1a9b19a3422|40fbeca6fe449fb4
A0-seed-20260810,20260810,A0,0,751.0578156911621,59123.76008451862,102993.42304625933,408778766812b5e5|40ecde78529cc4b5|40f92516c4cc2788
A0-seed-20260810,20260810,A0,1,751.4950234011271,60042.22629095865,99255.27577247145,40877bf5ced434c4|40ed51473dc68959|40f83b7469906520
A0-seed-20260810,20260810,A0,2,765.2846903077905,58302.336023995325,101802.14527581912,4087ea470bb64b96|40ec77cac0b564d3|40f8daa2530cbcc0
A0-seed-20260810,20260810,A0,3,773.6332508791182,58537.08076989393,96271.1968119715,40882d10e5d63fcf|40ec952295aabe9e|40f780f326244f51
A0-seed-20260810,20260810,A0,4,783.7153411174811,57495.648718233075,101824.49776853321,40887db904c38886|40ec12f4c24cbd6c|40f8dc07f6dc2332
A0-seed-20260810,20260810,A0,5,787.9921285359131,57465.138875317425,111148.8209538587,40889fefe115f967|40ec0f2471aaa652|40fb22cd22a0836a
A0-seed-20260810,20260810,A0,6,799.4802389161836,57444.82960605435,97071.02900698784,4088fbd787803a33|40ec0c9a8c21ff00|40f7b2f076d00802
A0-seed-20260810,20260810,A0,7,802.0732063777946,59482.4863127282,94013.1022113045,40891095ed39b3e4|40ed0b4f8fdfb5e8|40f6f3d1a2a85222
A0-seed-20260810,20260810,A0,8,817.640428727023,56638.802394166436,103828.65031929313,40898d1f9918afdd|40eba7d9ad3687eb|40f9594a67b533ff
A0-seed-20260810,20260810,A0,9,838.2434732253126,55813.76441264375,109947.83240362069,408a31f2a217215b|40eb40b876118132|40fad7bd5186757f
A0-seed-20260810,20260810,A0,10,845.1457119140646,56010.27526958209,101817.19757821201,408a692a6b020c5c|40eb5948cf022795|40f8db932947c570
A0-seed-20260810,20260810,A0,11,849.24257429003,56757.961458372054,98202.08148675392,408a89f0caca143c|40ebb6bec444590e|40f7f9a14dc50df2
A0-seed-20260810,20260810,A0,12,857.8558448229367,54460.16499777224,108170.24688201695,408aced8c52ba7b6|40ea978547a96876|40fa68a3f33a8ecc
A0-seed-20260810,20260810,A0,13,871.7292098777752,54439.40830002702,115545.72104018189,408b3dd56bfd07b8|40ea94ed10cb37e0|40fc359b89616e05
A0-seed-20260810,20260810,A0,14,882.1874006460234,55308.718974689655,104665.3049069618,408b917fcbe8ef5c|40eb019701d73557|40f98d94e0e61f54
A0-seed-20260810,20260810,A0,15,889.6042917372389,54008.027981279556,119142.57856186901,408bccd596e80579|40ea5f00e538ff13|40fd166941ca1722
A0-seed-20260810,20260810,A0,16,897.3458235422194,53597.690291213694,113732.40517116018,408c0ac43f222027|40ea2bb616dd9971|40fbc4467b94c124
A0-seed-20260810,20260810,A0,17,898.5164449776428,55998.78028106317,100796.68912020249,408c1421ade78946|40eb57d8f80ffe00|40f89bcb06a2e7cb
A0-seed-20260810,20260810,A0,18,907.8158254206303,53234.95149894338,120038.24218099573,408c5e86cf7a66d2|40e9fe5e72ade980|40fd4e63dff92e06
A0-seed-20260810,20260810,A0,19,932.194839301931,54625.4850529376,106716.3602331744,408d218f07e86e27|40eaac2f858dbcfa|40fa0dc5c383dc70
A0-seed-20260810,20260810,A0,20,937.5288569221311,53059.446887693164,116583.13499659908,408d4c3b19568688|40e9e86e4ce76b64|40fc767228f231a2
A0-seed-20260810,20260810,A0,21,950.0162468623762,55531.83499526371,101413.57704061508,408db0214608f48c|40eb1d7ab847fcbe|40f8c2593b8ef0a4
A0-seed-20260810,20260810,A0,22,989.6164566404511,53003.68469094356,117434.96538471762,408eecee80d1b11e|40e9e175e8fcfb4f|40fcabaf72373ee4
A0-seed-20260810,20260810,A0,23,990.5124944153766,53756.147469011106,111010.93612693824,408ef41996ac0b67|40ea3f84b810ee7c|40fb1a2efa603d8a
A0-seed-20260810,20260810,A0,24,1013.5618962025311,52677.72703079278,121241.82834786072,408fac7ec36facf1|40e9b8b743d614c6|40fd999d40e9afb8
A0-seed-20260810,20260810,A0,25,1051.8265043176114,52198.5359441109,125164.47150862194,40906f4e5725d893|40e97cd12674439a|40fe8ec78b4c9ff0
A0-seed-20260810,20260810,A0,26,1114.8930022376956,52155.6278648936,130815.57685024792,40916b926f2db8a1|40e9777417781e0a|40ffeff93ac75358
A0-seed-20260810,20260810,A0,27,1160.489940279195,52095.97081767635,123765.81505174094,409221f5b2e7908b|40e96fff10f03b4a|40fe375d0a73b1be
A0-seed-20260810,20260810,A0,28,1240.3091612200492,52613.377356102515,121216.70465998219,4093613c94c24536|40e9b0ac134d1ae8|40fd980b46498ba5
A0-seed-20260810,20260810,A0,29,1251.6895997331326,52046.50819090664,126007.10466620937,40938ec2266eb48a|40e969d043199385|40fec371acb679a4
A0-seed-20260811,20260811,A0,0,795.8125996185531,59912.56390646382,104897.68038680393,4088de80343a936c|40ed41120b859184|40f99c1ae2dd45f8
A0-seed-20260811,20260811,A0,1,812.6913343087406,59349.06698754379,112552.61856302794,40896587da483526|40ecfaa224c30fba|40fb7a89e5a25878
A0-seed-20260811,20260811,A0,2,814.1983825915141,59632.79112040083,108547.9082819417,40897196499cb531|40ed1e1950dbbb18|40fa803e8852a532
A0-seed-20260811,20260811,A0,3,827.313972623345,59217.77142932115,102217.111965525,4089da83041428d9|40ecea38af8c8b30|40f8f491ca9c5cc2
A0-seed-20260811,20260811,A0,4,830.1713188819126,57819.50359120339,105731.92009043742,4089f15edc6f1804|40ec3b701d6b4ca4|40f9d03eb8b0c021
A0-seed-20260811,20260811,A0,5,833.7026534258202,56863.91623077521,99514.80326467525,408a0d9f08c26290|40ebc3fd51c333e4|40f84bacda2c0f64
A0-seed-20260811,20260811,A0,6,838.3492453494678,56792.32959082411,108935.62724129274,408a32cb412551f4|40ebbb0a8c020e54|40fa987a092e2a70
A0-seed-20260811,20260811,A0,7,848.8837282147249,56539.72615040587,103457.24683788742,408a8711e019265e|40eb9b773c9fc6a6|40f94213f30c48de
A0-seed-20260811,20260811,A0,8,862.0502446609074,55595.12527795954,100471.97698686685,408af066e6ac3b2b|40eb25640246ec64|40f8877fa1bcfb1c
A0-seed-20260811,20260811,A0,9,868.4182713055652,55345.66058412177,105451.52858092728,408b23589ea05210|40eb063523814fe8|40f9beb87511463f
A0-seed-20260811,20260811,A0,10,880.1912711665476,55446.00530446666,94802.0564754884,408b8187b92d67eb|40eb12c02b7445da|40f72520e752d77b
A0-seed-20260811,20260811,A0,11,899.3609901504635,54683.74114225678,99548.00687268286,408c1ae34ecdd35a|40eab377b76ff752|40f84dc01c2687c2
A0-seed-20260811,20260811,A0,12,913.5711830618151,53799.23148830758,104541.86582791191,408c8c91c86cd433|40ea44e7685a2acf|40f985ddda6e5e5a
A0-seed-20260811,20260811,A0,13,920.9742546175917,54496.38620121739,96157.20708802015,408cc7cb46014444|40ea9c0c5bc2a7cc|40f779d3503b871f
A0-seed-20260811,20260811,A0,14,921.3275192747632,53463.81458079242,95586.34052140322,408cca9ec26cef57|40ea1afa110bbced|40f7562572c69227
A0-seed-20260811,20260811,A0,15,928.4051723335137,52932.39431034349,100664.73638534563,408d033dcafe0d7c|40e9d88c9e30b9b8|40f8938bc83c000c
A0-seed-20260811,20260811,A0,16,930.9456587411349,53748.25437720439,92208.21693651186,408d1790b587b2cf|40ea3e8823dba9b6|40f6830378926b7c
A0-seed-20260811,20260811,A0,17,959.9880375896291,52465.702885467515,93274.19896585685,408dffe780407568|40e99e367e09a9fa|40f6c5a32ef6d283
A0-seed-20260811,20260811,A0,18,962.3326835615753,51850.511897809636,101857.13345163062,408e12a955ffc710|40e95150617783e9|40f8de12229e2d52
A0-seed-20260811,20260811,A0,19,968.8523934387648,51714.52611411333,98452.456430324,408e46d1b3a6b68f|40e94050d5ed43d7|40f809474d89e228
A0-seed-20260811,20260811,A0,20,973.2324720830868,55553.089110191475,91702.59056438066,408e69dc1a52d0ba|40eb2022d9fd9dc4|40f6636972f3a2d2
A0-seed-20260811,20260811,A0,21,978.5773343653013,53506.96472082172,90347.53580505814,408e949e617ace9c|40ea205edefe3362|40f60eb892a8531c
A0-seed-20260811,20260811,A0,22,1010.6370736822565,51667.70589210285,95794.05211478932,408f9518ba163379|40e93a7696ab0908|40f76320d576513c
A0-seed-20260811,20260811,A0,23,1012.280878244983,51174.58072091337,100498.1669075503,408fa23f3d17e2e1|40e8fcd295440661|40f88922aba74060
A0-seed-20260811,20260811,A0,24,1037.795503569094,50942.94334401101,105300.83110768486,4090372e987cd471|40e8dfde2fdfc785|40f9b54d4c37925f
A0-seed-20260811,20260811,A0,25,1060.6213207988135,50864.915772934364,102152.86722310833,4090927c3b84fcea|40e8d61d4e030a75|40f8f08de025568a
A0-seed-20260811,20260811,A0,26,1188.2178354300554,50586.94919987608,123661.55648151561,409290df10403ffe|40e8b35e5fd86b24|40fe30d8e7592966
A0-seed-20260811,20260811,A0,27,1245.2195818666387,50725.15860864273,114845.7474484134,409374e0da11a008|40e8c4a513526eac|40fc09dbf58c77b0
A0-seed-20260811,20260811,A0,28,1317.3170578144257,49868.58686616093,123545.87875582352,40949544aacdbf99|40e85992c79b8b0a|40fe299e0f624433
A0-seed-20260811,20260811,A0,29,1318.029881050864,49458.693915817355,116494.23022194617,4094981e992360ed|40e82656348ef1b7|40fc70e3aefd351a
A0-seed-20260812,20260812,A0,0,734.693632116714,59854.483121688616,94466.80364721881,4086f58c8efec5ef|40ed39cf75bb9d93|40f7102cdbbd2fa5
A0-seed-20260812,20260812,A0,1,741.8507508313022,58940.03827553232,92058.33622181827,40872ece5673abe7|40ecc781398d9bf2|40f679a5612a211b
A0-seed-20260812,20260812,A0,2,773.272947466639,58078.7458716635,94102.97720135713,40882a2eff14d5ed|40ec5bd7de2e4038|40f6f96fa29de3e8
A0-seed-20260812,20260812,A0,3,783.0764328958476,58868.68078284616,89254.75387815159,4088789c88d9a008|40ecbe95c8f91b7e|40f5ca6c0fe28964
A0-seed-20260812,20260812,A0,4,789.2423948801658,57481.428293176,98866.2939213408,4088a9f06cba183d|40ec112db493e401|40f82324b3e6dd25
A0-seed-20260812,20260812,A0,5,813.1065786570593,57224.109714550716,103860.24171215309,408968da45e9342c|40ebf10382c816e7|40f95b43de0d9009
A0-seed-20260812,20260812,A0,6,813.3428479395412,57878.04551036604,89752.27690612592,40896abe270f7ea5|40ec42c174d227b9|40f5e9846e351e2e
A0-seed-20260812,20260812,A0,7,814.9891124623441,57149.75500987627,93565.63247177287,408977e9b3cb6eac|40ebe7b8290a78d8|40f6d7da1e9ab8c2
A0-seed-20260812,20260812,A0,8,835.8085000775592,57006.33680622931,99665.6743839464,408a1e77cee37f71|40ebd5cac71ddb7f|40f8551aca46d22c
A0-seed-20260812,20260812,A0,9,854.9238163053003,56362.00201164573,101973.58487416242,408ab763f9cd9636|40eb8540107aba14|40f8e5595ba5027e
A0-seed-20260812,20260812,A0,10,857.8044595242269,55215.56950037711,102765.25870404835,408ace6f88799c15|40eaf5f23958dad8|40f916d423a6db30
A0-seed-20260812,20260812,A0,11,872.6199475182893,55820.878175321865,99504.88556214575,408b44f5a70b6250|40eb419c1a0321f2|40f84b0e2b433669
A0-seed-20260812,20260812,A0,12,885.3727149501267,57323.872162959626,92525.11213168802,408baafb51f9cc32|40ebfd7be8c24b8c|40f696d1cb4a98ce
A0-seed-20260812,20260812,A0,13,893.3653410219785,55126.40963161863,106083.68468505765,408beaec37e9ea47|40eaeacd1bb3c4ae|40f9e63af47851ab
A0-seed-20260812,20260812,A0,14,895.8463427018064,57006.6466436401,98145.76197356,408bfec54f528bbc|40ebd5d4b14e00cd|40f7f61c310b300a
A0-seed-20260812,20260812,A0,15,909.1604298620309,55063.30197551036,99908.92972210559,408c69488f7395cc|40eae2e9a9c88ba6|40f8644ee024495e
A0-seed-20260812,20260812,A0,16,912.2978972468312,53910.06970585095,108248.99320405468,408c826217f3a5ab|40ea52c23b07c3c5|40fa6d8fe429ef52
A0-seed-20260812,20260812,A0,17,921.9582782978596,53707.09266647805,113761.94017707011,408ccfaa8dcfee30|40ea3962f71fb095|40fbc61f0af71c89
A0-seed-20260812,20260812,A0,18,930.3100352913101,54072.56893022352,103299.81513851091,408d127af3c86643|40ea671234ad27f7|40f9383d0aceade1
A0-seed-20260812,20260812,A0,19,936.3163178199239,55719.94623085974,95253.21841454547,408d4287d1a31db9|40eb34fe4785f0a2|40f741537ea0401c
A0-seed-20260812,20260812,A0,20,954.6218676295656,52770.59967856235,111936.34091267234,408dd4f995bc5b67|40e9c453309118ad|40fb54057460d8a8
A0-seed-20260812,20260812,A0,21,955.1254116199063,53285.16325549653,108242.71163967001,408dd900d7ceb04a|40ea04a539639750|40fa6d2b62e04754
A0-seed-20260812,20260812,A0,22,978.5212332721276,54456.80894024486,103070.9218092669,408e942b7c598b00|40ea9719e2d6a703|40f929eebfbb12e8
A0-seed-20260812,20260812,A0,23,999.0384574307145,54600.54532189248,98958.03308553144,408f384ec2c4f9a8|40eaa9117346e5c0|40f828e08784b1b8
A0-seed-20260812,20260812,A0,24,1006.1741795026201,52403.974978055805,112981.90999004793,408f7164b8391b18|40e9967f33052e00|40fb955e8f51b979
A0-seed-20260812,20260812,A0,25,1025.1379127602463,53973.72401165685,103256.32537885019,4090048d3900abd6|40ea5ab72b1a7e83|40f9358534c07406
A0-seed-20260812,20260812,A0,26,1076.525318109828,52369.854510098085,121366.22684885384,4090d219ecfd96d5|40e9923b58258fac|40fda163a12c4386
A0-seed-20260812,20260812,A0,27,1104.8616715286169,52368.78376167404,115075.87832520247,409143725a056d37|40e9921914935cbc|40fc183e0d9eba3e
A0-seed-20260812,20260812,A0,28,1130.9963482710025,51641.87176029224,124741.99242153435,4091abfc42b89d87|40e9373be575d724|40fe745fe0f5671e
A0-seed-20260812,20260812,A0,29,1288.342530655927,51816.57327689655,124643.44019576974,4094215ec05b3456|40e94d125848ca48|40fe6e370b0ab82e
A0-seed-20260813,20260813,A0,0,773.2181274387916,60219.52924330057,114067.18584578353,408829beb9993fc3|40ed6770ef8fa572|40fbd932f9396da6
A0-seed-20260813,20260813,A0,1,828.5808411689496,58924.343804028016,98684.40521320826,4089e4a5900e0679|40ecc58b00714e12|40f817c67bc0d856
A0-seed-20260813,20260813,A0,2,834.3502585759292,57071.99463937924,92657.84143374053,408a12cd545e4613|40ebddffd415f6a5|40f69f1d768339d5
A0-seed-20260813,20260813,A0,3,862.3620183998368,56527.79368527478,98970.57931873482,408af2e569e71ecb|40eb99f965dea950|40f829a944e3b8c0
A0-seed-20260813,20260813,A0,4,888.074696829078,57087.84822490133,88001.02240386324,408bc098faa6b00a|40ebdffb24a88c5c|40f57c105bc4273f
A0-seed-20260813,20260813,A0,5,888.8526601803017,55824.08415654344,92905.56144583772,408bc6d23f8027fa|40eb4202b169103a|40f6ae98fbaea178
A0-seed-20260813,20260813,A0,6,890.9239304805552,55104.889220485624,96579.60662368384,408bd76435a9ee19|40eae81c747e8516|40f79439b4bb0931
A0-seed-20260813,20260813,A0,7,899.9198950099141,54651.16925540539,92623.31976578239,408c1f5bf1ea3aad|40eaaf656a8a4fda|40f69cf51dc2b99c
A0-seed-20260813,20260813,A0,8,912.7489491733618,55579.086116450766,88306.6173554161,408c85fdd9106fa4|40eb2362c1774976|40f58f29e0b012a3
A0-seed-20260813,20260813,A0,9,938.4656835956343,54232.45533439981,95382.84066513804,408d53b9b8522c44|40ea7b0e9219727e|40f7496d735d49ac
A0-seed-20260813,20260813,A0,10,942.2006952334643,54214.29522993225,100794.3597797128,408d719b061a418a|40ea78c972860afa|40f89ba5c1a85f44
A0-seed-20260813,20260813,A0,11,947.1054317003068,53115.286585605325,104177.8711103748,408d98d7ec93463c|40e9ef692bb5934c|40f96f1df0116eb0
A0-seed-20260813,20260813,A0,12,956.9202140822193,54751.33523362252,90253.62162360866,408de75c9933639b|40eabbeaba3bdca8|40f608d9f22b98da
A0-seed-20260813,20260813,A0,13,1005.4381151830939,53255.91321135789,99929.68861416058,408f6b8142887a28|40ea00fd3907068f|40f8659b04904834
A0-seed-20260813,20260813,A0,14,1008.8171695386017,52926.42516051302,109785.82935098039,408f8689902edca7|40e9d7cd9aea385f|40facd9d4505889b
A0-seed-20260813,20260813,A0,15,1009.9141347303982,54130.175913288665,95520.91311692935,408f8f5025de9996|40ea6e45a114e7b8|40f7520e9c207f50
A0-seed-20260813,20260813,A0,16,1041.1348028430573,52313.1522820741,104350.46455574618,4090448a09c1a95b|40e98b24df7ea801|40f979e76ed20190
A0-seed-20260813,20260813,A0,17,1078.7309907511628,53070.04258092548,98127.19639801054,4090daec88d6e7b1|40e9e9c15cd2ac4c|40f7f4f324723d84
A0-seed-20260813,20260813,A0,18,1082.71493005093,51025.00423985087,116002.36534643773,4090eadc169f8eb0|40e8ea2022bb9c9a|40fc5225d875819c
A0-seed-20260813,20260813,A0,19,1088.788453625913,50868.291938634975,111896.68147292885,40910327606326d6|40e8d689578fb135|40fb518ae7502868
A0-seed-20260813,20260813,A0,20,1094.487244861771,52106.737536655346,98234.40935931155,409119f2f05129cd|40e9715799e678ca|40f7fba68cbc5977
A0-seed-20260813,20260813,A0,21,1097.1376984643202,51081.01753247838,107037.53871670511,4091248d00d383dc|40e8f1208fa045a8|40fa21d89e956864
A0-seed-20260813,20260813,A0,22,1099.6860822943102,51380.18105311256,101571.69408354031,40912ebe8c5b61b5|40e91685cb2fe5a9|40f8cc3b1af757a5
A0-seed-20260813,20260813,A0,23,1123.7813674316155,50076.69718265199,115640.90640409284,40918f201ec8b3cb|40e873964f51fe34|40fc3b8e80a193fb
A0-seed-20260813,20260813,A0,24,1137.5758695800853,50317.44750345961,111049.22230320286,4091c64db0c154e9|40e891ae51f2c67c|40fb1c938e8dcda1
A0-seed-20260813,20260813,A0,25,1177.3684759298199,50544.62277197989,107763.74732463196,4092657951c10fc2|40e8ae13edbf80d0|40fa4f3bf50aac5c
A0-seed-20260813,20260813,A0,26,1228.7666723847842,53443.481854998856,96542.76868183498,409333111290cd94|40ea186f6b5b2cb0|40f791ec4c8552e4
A0-seed-20260813,20260813,A0,27,1250.9070738974208,49839.106837985615,122660.07274067613,40938ba0d7fad1e9|40e855e36b377ec6|40fdf24129f22091
A0-seed-20260813,20260813,A0,28,1352.6717431794787,49694.96807309719,125817.61469913615,409522afdd71acb0|40e843defa746e92|40feb799d5cec2ea
A0-seed-20260813,20260813,A0,29,1436.8636294194564,49092.95440248148,130808.95833675578,409673745b4541b7|40e7f89e8a7712a6|40ffef8f5558ec0a
