point_index,Cmax,TEC,TWC,objective_key
27,715.4118823906771,57261.22492576774,86907.67870366735,40865b4b88feae0d|40ebf5a73297860f|40f537badbf8606f
28,716.647636009852,55431.42213584048,88123.36254662363,4086652e5bc9d036|40eb10ed822305ab|40f583b5ccfdb03c
29,718.0836278374421,58389.430642598294,82812.17893983507,408670ab451256cb|40ec82adc7d2fc7e|40f437c2dcf00439
30,721.4795370395249,57431.63986392578,83660.48219380862,40868bd61783efd7|40ec0af479c3e964|40f46cc7b710dae6
31,724.63822321772,56460.17788040568,87602.64697925582,4086a51b14c63d3e|40eb9185b1323fa0|40f5632a5a06eb8f
32,727.2710611129781,55920.43223728229,87386.59656503343,4086ba2b2216bbab|40eb4e0dd4e347f2|40f555a98b87c6c8
33,730.3713698362507,54962.92459101876,90559.21375981923,4086d2f890bfab57|40ead65d963fe778|40f61bf36b8f6a8d
34,730.4151818054999,55184.65661746075,88566.71823647252,4086d3524ad6a421|40eaf21503029efd|40f59f6b7de58704
35,730.6369986749705,54945.0652858582,90527.47162122648,4086d51892c2e4c0|40ead42216d25e3c|40f619f78bc2b2fd
36,731.774687208687,54675.52132195566,99834.59579945271,4086de328f350f86|40eab270aeab61c8|40f85fa9886501c6
37,732.7209839129129,56703.32263440764,85597.15514420369,4086e5c49336b739|40ebafea530564ac|40f4e5d27b787d10
38,734.6152400048618,54766.60704578766,88740.77137422907,4086f4ec02f3a094|40eabdd36ceb49a6|40f5aa4c578c80ed
39,734.9494757946869,54279.307004086964,90934.97921792422,4086f79886c3f431|40ea80e9d2fa3c28|40f6336faae06a03
40,736.2823274071634,55361.03110302026,87876.3440369165,4087024234df2440|40eb0820fecbc2da|40f57445812cda90
41,736.6481266375873,54129.470706938824,97476.92597758923,4087052f5d04c0d5|40ea6e2f1007ff88|40f7cc4ed0cde069
42,741.2029443744663,54248.88671639952,89642.05901109433,4087299fa14cd9eb|40ea7d1c5ffb1218|40f5e2a0f1b59e04
43,742.7179422083848,55178.32382336576,88610.50578393051,408735be587c0b72|40eaf14a5cc2d1b4|40f5a22817b0e406
44,742.9665415507644,55178.32451700777,86680.02281184314,408737bb7a22f611|40eaf14a62717dec|40f529805d6ff384
45,745.0206822513607,53947.96133654117,92564.02265467896,4087482a5b74c99d|40ea577ec344d999|40f699405ccb2714
46,747.6181697493572,53694.82020399315,94797.3826825325,40875cf202fb46ed|40ea37da3f1c71d4|40f724d61f77b81d
47,747.9975341003238,53247.18395203486,90328.99987556244,40875ffaf3288c49|40e9ffe5e2ef60b8|40f60d8fff7d848c
48,748.1593547181948,52532.4976098592,91087.84811518984,408761465bc438e1|40e9a68fec6b82ee|40f63cfd91e13bba
49,751.2457584634768,54624.47220531214,87419.24694446346,408779f750369ac9|40eaac0f1c4e5094|40f557b3f37c09a8
50,751.6186024844741,59407.681007848005,81880.86060895449,40877cf2e5dc0053|40ed01f5cad0f870|40f3fd8dc50de523
51,754.7917373578871,54232.14928116785,89354.5521385209,408796557a65592c|40ea7b04c6e94cba|40f5d0a8d58f33a2
52,756.9555853433318,54137.3163773987,88080.23869540647,4087a7a509edb12d|40ea6f2a1fc37e94|40f58103d1b24648
53,757.2722480494439,51763.33518721665,91754.50771937001,4087aa2d9062a617|40e9466ab9da8ab2|40f666a81f9e589c
54,760.564767277702,55914.29699389067,85774.48519250934,4087c484a4b4dca6|40eb4d4980f954f1|40f4f0e7c359387e
55,768.2975374080854,52655.52425018725,89130.57912780465,408802615b4ae882|40e9b5f0c6a85425|40f5c2a9441b8453
56,774.1860917320902,56688.647389584265,83825.42307902081,4088317d1da97b11|40ebae14b76a5c86|40f47716c4ee81e0
57,774.5494578353523,53916.88103194458,88835.5150882469,408834654a264af4|40ea539c3169e796|40f5b0383dcd2c70
58,775.2352401214837,52174.77272603216,89781.80315775078,408839e1c592a3d6|40e979d8ba2bf19d|40f5eb5cd9bbf112
59,775.4440329304275,51726.45459040638,91563.23352336531,40883b8d61231444|40e941ce8c012e0f|40f65ab3bc82ff0e
60,778.3639167522194,57503.957905774376,82503.95388367868,408852e94d2fa9fe|40ec13fea72a02b3|40f4247f431b8842
61,778.9471576384997,54302.52344384756,87625.54565316101,40885793c7624c1a|40ea83d0c00d4fd2|40f56498bafecf18
62,781.5379741163176,51425.23851913288,92518.66910020806,40886c4dc55f9d6e|40e91c27a1f2e066|40f6966ab4a26b76
63,781.8425450481799,58537.96434163426,81568.97097781603,40886ebd88421ab7|40ec953edbe2fcaa|40f3ea0f892008d0
64,782.9013550229106,51869.41043780661,89209.13162202812,40887735f99f4be4|40e953ad224e778e|40f5c7921b1fb323
65,783.3357852705178,51127.12506439638,93605.79628369334,40887aafb0301ad2|40e8f6e400870c8b|40f6da5cbd93f854
66,790.255413947839,50999.638657522286,94974.87516025137,4088b20b1677c749|40e8e6f46fe1e672|40f72fee00a80926
67,791.2258495117919,50877.96507769416,98282.89042384707,4088b9ce8a3057b6|40e8d7bee1ea9dd1|40f7feae3f2d136c
68,793.1056379403022,50810.14250638884,91092.68199071137,4088c8d858b45685|40e8cf448f698ef1|40f63d4ae96f1798
69,794.6612146266523,50282.876153533056,97472.87273647287,4088d54a2ae4e8de|40e88d5c09732258|40f7cc0df6ba8510
70,798.3425835310667,49440.76946771363,94072.03307609993,4088f2bd9c6f30a3|40e824189f7ac12c|40f6f780877acdf8
71,800.6999847871626,50035.236159381326,92962.5345689071,40890599919fc47d|40e86e678e9e1e6e|40f6b2288d982057
72,800.9513107446306,50364.68352767498,92577.68700684862,4089079c48cec42d|40e89795df756e3e|40f69a1afdfae4af
73,801.7268332383694,53229.96887516167,88081.24893603759,40890dd08df1e38a|40e9fdbf01067ba9|40f58113fba45ac4
74,802.3951769884529,51420.61712629241,90835.59212628784,40891329528d8c4c|40e91b93bf7fa36d|40f62d3979596a16
75,803.4856141844687,51988.45026173584,88596.8114858407,40891be289b08622|40e9628e688b4cc2|40f5a14cfbd893b0
76,806.1530937192028,54048.83500594682,87606.65401063845,4089313989332998|40ea641ab85e6432|40f5636a76d3dbf6
77,808.6298148046316,56372.51726084396,84181.99287438896,40894509dc58236f|40eb86908d669d0a|40f48d5fe2d0415a
78,813.4045337140788,52143.28664520476,88364.11406557114,40896b3c7c2c00c8|40e975e92c329080|40f592c1d3366b9a
79,814.4707817694917,49070.724321870926,94588.89052698726,408973c4293b7c29|40e7f5d72da50f6d|40f717ce3f9939e8
80,814.7380631044086,49646.76570392604,92571.30676318986,408975e78da0fe8e|40e83dd880a58518|40f699b4e88084c1
81,816.5818245645595,50518.160928262696,91502.52248243007,408984a793a32657|40e8aac526530729|40f656e85c16895e
82,817.3093126152855,51024.96917194321,89993.09435021614,40898a7978e47722|40e8ea1f0374e109|40f5f89182755f4b
83,822.3985880559242,54560.979437308706,86213.21790843716,4089b3304eef462a|40eaa41f578ce92c|40f50c537c8d8eb2
84,825.9896495578075,48635.37240960713,96405.95203612003,4089cfeacd632a46|40e7bf6beac78d6b|40f7895f3b8a3a02
85,827.6732248168771,49417.214729280226,93197.08200120882,4089dd62c3b15abe|40e82126df0ff082|40f6c0d14fe07fe2
86,828.5294455288685,50082.93255646197,91901.20217326352,4089e43c4deffc07|40e8745dd780a63b|40f66fd33c1a082f
87,831.8418879564696,55774.13124088207,85211.08561845882,4089febc2fc0bf77|40eb3bc43320140c|40f4cdb15eb17609
88,832.0575452076607,48957.02352290391,94340.43058443401,408a0075da43078e|40e7e7a0c0b31ae0|40f70846e3ac80e4
89,832.4590877494874,50421.527053019694,91338.48403533763,408a03ac3632b057|40e89eb0dd9e4b5b|40f64ca7be9bd694
90,834.3722521011553,54047.9435459506,87807.4122232396,408a12fa5f4f42a2|40ea63fe31874703|40f56ff69877654c
91,835.3169705294741,58189.41221650285,81353.73281144115,408a1a8927d84f19|40ec69ad30e0a9d4|40f3dc9bb9987d5e
92,837.3218023357115,48153.13756814018,97903.58317957185,408a2a930d1a5d42|40e7832466f54ce1|40f7e6f954b41a4d
93,839.2192610829215,49728.597492838424,92011.33101871019,408a39c10bf46378|40e848131ea94d14|40f676b54bda466a
94,841.1822244168837,52134.58524557797,87730.07570627394,408a497532133863|40e974d2ba54ef30|40f56b213617c82b
95,842.9687140508851,49194.31758577605,93344.39909168216,408a57bfed26fdd1|40e8054a29a9a53a|40f6ca0662adf5b0
96,844.8822624340808,48648.28401466968,95092.6495348603,408a670edf9b66ee|40e7c10916a5eebc|40f7374a647eaa6a
97,850.1952939845123,55423.33381954212,85103.00546282636,408a918ff64ae4b0|40eb0feaaea65205|40f4c6f016603049
98,852.3193226401706,47920.71255127489,99522.75341407042,408aa28df907433e|40e76616cd3854cc|40f84c2c0dfbe98d
99,854.3950092095363,48016.83037419736,97894.59137409655,408ab328fa96a49e|40e7721a926ce8a3|40f7e6697644af46
100,855.2338673672784,50770.30251960327,89758.46917964108,408ab9def5dab080|40e8ca49ae3d974e|40f5e9e781c282e6
101,856.8781158345741,50177.33560976464,91283.88541505337,408ac70661983cc4|40e8802abd50b06b|40f6493e2aa8f99a
102,862.0413481090837,49443.545842249594,92322.73811608482,408af054ae514221|40e82471778a2a59|40f68a2bcf52cfcf
103,862.2053425999526,48216.282528477495,96404.85654496045,408af1a48aa93a2d|40e78b090a792961|40f7894db4687d0b
104,867.9027221286603,54144.58065379488,85696.38814949423,408b1f38c6611fc6|40ea701294b7446a|40f4ec0635dc3e7b
105,870.0864869481688,50379.10615479732,91092.18386565239,408b30b12011af54|40e89963659ebeda|40f63d42f11d1c3e
106,871.016546097759,48886.059246823,94108.39273263156,408b3821e2eba603|40e7dec1e55997e6|40f6f9c648a2030a
107,875.261754096941,47759.03706802625,99509.8729374209,408b5a1812882fa5|40e751e12fa9490f|40f84b5df78d3aa4
108,877.3425597700315,55363.628804060456,85331.82977777366,408b6abd8ffa09af|40eb08741f29b168|40f4d53d46c50f0d
109,880.5071063941771,49985.2492383968,91453.25445154196,408b840e8dcc14aa|40e86827f9c2cd65|40f653d4123bc7b2
110,881.8998006831127,51138.28039386995,88832.80149829508,408b8f32cab3571a|40e8f848f8fc90ae|40f5b00cd2efe053
111,881.908958622592,48024.512774764546,96837.31736166037,408b8f458c192b99|40e7731068a69f7e|40f7a45513e9d205
112,886.8844662584016,49548.78377176882,92073.48388281323,408bb713630bb201|40e8319914a88854|40f67a97bdfbe79f
113,887.2440143008682,48565.327134148596,95155.80384805509,408bb9f3bdc50fe2|40e7b6aa77e208b4|40f73b3cdc8fc739
114,888.215428604305,49040.26204923437,93298.14464671919,408bc1b932a1d0e7|40e7f20862b51372|40f6c72250791406
115,890.3451515553255,47614.50644409812,101687.40888080755,408bd2c2ded1924b|40e73fd034ca40d6|40f8d3768ac69a06
116,890.5349678790863,47597.19928809832,99990.36458487526,408bd4479d3d48b0|40e73da660916f19|40f86965d556f33e
117,902.5185052268374,47731.852525751005,98531.40725904795,408c3425e6118093|40e74e7b47e41572|40f80e368422103f
118,904.6769350466819,51610.87628630747,88715.56470461094,408c456a5cebf81f|40e9335c0a899511|40f5a8b90907b3be
119,905.1429661173984,48848.039564829196,94130.2361143154,408c4924cb6b754c|40e7da01441d75ef|40f6fb23c71fcdec
120,905.1664660759205,47419.31654190128,107779.83216961758,408c4954ec2a7fc7|40e7276a211c7b3a|40fa503d509116c4
121,908.7111173253392,49946.174486491334,91983.56972576446,408c65b05e47bf9b|40e863459564b1bc|40f674f91d98c361
122,908.8727351760864,50237.56893142542,91166.39676318235,408c66fb5c947ae1|40e887b234afad3b|40f641e6592459c7
123,909.019348439348,47513.433513594755,104947.16668732066,408c6827a02791d4|40e7332ddf57e6fb|40f99f32aac052ee
124,912.7743823177292,53963.910889522755,86209.47456889336,408c8631ef5b49fb|40ea597d2601c8d0|40f50c1797d58d4b
125,914.3217540010044,49506.023288208795,92164.85906837175,408c9292f3c2fd5e|40e82c40bec6e9e5|40f6804dbebe7a1b
126,914.5338181179317,48473.57208409722,95574.63641186897,408c9445426ef43b|40e7ab324e834f04|40f7556a2ebe3640
127,916.2765576728951,47516.000658288205,104023.636127151,408ca23663de8457|40e73380056487ca|40f9657a2d93a9da
128,916.7737310364429,51146.41636629487,88798.04205468652,408ca63099e5cb61|40e8f94d52df6874|40f5ade0ac4188f4
129,917.135703370626,52085.809201958844,87457.38785152473,408ca915eba6165d|40e96eb9e4fb81a3|40f55a1634a3cce7
130,918.234158299995,47561.59178795731,102908.84604509552,408cb1df8e630486|40e73932efed4c5a|40f91fcd89669503
131,924.7351894336182,47411.88690949643,106255.27208297006,408ce5e1aaff6e0a|40e7267c61900636|40f9f0f45a73ac23
132,925.1836157693516,47443.41029762236,100984.36202081319,408ce9780b8b6329|40e72a6d21287ab5|40f8a785cad65612
133,928.4341860858984,47433.28868775167,102344.8048771618,408d0379368dfa7f|40e729293cee1886|40f8fc8ce0c6dff4
134,930.275626731946,53447.23709076278,87311.72611508539,408d12347bc9bce4|40ea18e7963f5e0a|40f550fb9e2ada0e
135,934.1644328103573,47223.8530558817,106368.6038575475,408d3150c22636fe|40e70efb4c3bd932|40f9f809a966881f
136,937.385420261617,47312.27751254804,102992.67842443907,408d4b155737d6e3|40e71a08e161fec2|40f9250adad395aa
137,938.2996144998253,50567.93624838791,90318.59958287475,408d52659c497142|40e8b0fdf5bf2de0|40f60ce997e43665
138,939.3253926785881,48500.45622159647,95470.23995316126,408d5a9a677a0726|40e7ae8e995e0892|40f74ee3d6d92043
139,943.8302083665293,47163.146112320486,108236.96399634713,408d7ea44448b8df|40e70764acf3bec1|40fa6ccf6c876f06
140,943.9820281678243,53867.69991967262,85724.11447368618,408d7fdb31958473|40ea4d7665bdf0f7|40f4edc1d4e25c26
141,945.5792012807306,53359.88925229089,87382.84079820586,408d8ca23447f450|40ea0dfc74c13869|40f5556d73e8d1cb
142,947.6932953753125,47369.089770356055,102516.64328656942,408d9d8bde721b7b|40e72122df6614ed|40f9074a4ae6db9a
143,953.7136573592018,47368.34037415248,99801.22134712535,408dcdb591fd5292|40e7210ae45855aa|40f85d938aa34887
144,955.1480713585715,51093.57141365648,87779.14552662334,408dd92f40095450|40e8f2b249054ae2|40f56e325413b97f
145,956.6608800262563,49009.514286366924,93704.58474583972,408de5497b779ace|40e7ee307508aed7|40f6e0895b1e7421
146,957.9801830388203,47239.75995521556,104475.9378730552,408defd76a347e9e|40e710f8518d99a8|40f981bf01872d3e
147,960.3508340882662,46615.15153968106,109740.27522581568,408e02ce821a3b67|40e6c2e4d969bec6|40facac467532f56
148,961.775090292156,47127.52655434138,105053.56945245419,408e0e33628a020f|40e702f0d9887d79|40f9a5d91c7a2d36
149,963.7866188296928,46597.31661857176,112741.60732857822,408e1e4afed01f96|40e6c0aa21bd4560|40fb8659b79e2bd6
150,965.2056497687156,46901.853632540646,109038.14056012644,408e29a52bb4b882|40e6e6bb50f5309c|40fa9ee23fbbf9a3
151,967.6715445486686,46978.61010238299,106539.67120022043,408e3d5f52bf92b6|40e6f05385f56ec5|40fa02babd3c713d
152,977.573926190608,53654.11698700795,86628.53595287756,408e8c97669d57d5|40ea32c3be5b89a6|40f5264893435315
153,977.9081502595361,46650.544395541845,106420.43668917642,408e8f43e448847e|40e6c7516bb0330a|40f9fb46fcadca34
154,980.6263480582429,47308.982650015176,102741.63290369685,408ea502c2c55088|40e7199f71de71d3|40f9155a205fa078
155,988.3989708874506,49341.48181671393,93201.3519969932,408ee33117a60d40|40e817af6b0ae2a0|40f6c115a1c79961
156,995.9428027727729,47096.50418287895,101309.50603851042,408f1f8adc2e1d1a|40e6ff1022442209|40f8bbd818bbd64c
157,998.3135026199881,46792.347600049405,103800.98343269539,408f32820da96079|40e6d90b1f8a2389|40f9578fbc23ec08
158,998.7813872542283,54022.94856486165,85390.70588991839,408f364047f5f360|40ea60de5aa4b25d|40f4d8eb4b533a21
159,1000.0023071787041,50525.76435391125,88750.854144413,408f4004b9a048a4|40e8abb87596556c|40f5aaedaa9354fe
160,1003.8068780217523,46460.92133635772,108839.51721107803,408f5e747c76da4c|40e6af9d7b9662a1|40fa9278467f1f94
161,1004.5264217374086,46489.021418276214,106800.68041702877,408f64361c999096|40e6b320af75617c|40fa130ae2fcf763
162,1004.5474854621257,46308.70598148208,113824.25070014986,408f6461400ed6ec|40e69c9697667a24|40fbca0402de290c
163,1011.6149776063717,46453.21611326294,109451.60955806288,408f9ceb7961191c|40e6aea6ea665c92|40fab8b9c0bff491
164,1011.637876545196,47557.445949000015,98898.7517205131,408f9d1a5f04a405|40e738ae4536d658|40f8252c070c16b8
165,1011.8348800360749,46693.649932285814,104423.15193371198,408f9eadd5959833|40e6ccb4cc3ecb06|40f97e726e520b42
166,1014.4059189485109,46309.308354468536,110604.19588525311,408fb33f526f0573|40e69ca9de0a30be|40fb00c32258933e
167,1018.0027204907797,45788.52056093814,111658.73626113974,408fd0059252176c|40e65b90a86f699c|40fb42abc7b9c2c8
168,1032.9799171534007,46301.28913967039,108864.7303374031,409023eb6f66fa95|40e69ba940a1d68a|40fa940baf7645d6
169,1033.604657191269,46340.182753658926,105776.37730113343,4090266b2b41372b|40e6a085d91e338a|40f9d306096ce9cd
170,1034.990520441994,56237.55746960777,82406.19976534467,40902bf64afda189|40eb75b1d6ca80bc|40f41e63323d2564
171,1035.7310731879038,46791.53988288474,102631.49478794423,40902eec9e73241e|40e6d8f146b878b4|40f90e77eaa6c36f
172,1040.0169620772729,53406.1592480442,86114.06727427761,409040115e81bca3|40ea13c5188f5ab9|40f50621138e3163
173,1040.7569504346648,46202.42173185364,111350.1790622162,409043071e03c650|40e68f4d7ed3cce2|40fb2f62dd7057a8
174,1043.1461751282504,46100.63806491082,109557.5717011522,40904c95aeeecd4c|40e682946b071a96|40fabf5925b01b7d
175,1048.8420578121036,48187.531309673446,96826.58546696854,4090635e4467314e|40e78771007d24f0|40f7a3a95e129cac
176,1052.061941762072,46103.44447591256,107596.7071608413,4090703f6da9496c|40e682ee39258c8a|40fa44cb5087e2e6
177,1055.7362753987302,46086.21910793994,109840.95391048159,40907ef1f22d9995|40e680c702eea78b|40fad10f4337a31c
178,1061.7964863938676,46444.75784022129,104654.76668910091,4090972f9a21157b|40e6ad98403a22c1|40f98cec445bca6a
179,1070.7145588189844,46527.77832070188,104475.77840743,4090badbb54e9a6d|40e6b7f8e800d10c|40f981bc745b596d
180,1077.2795455072226,45778.00000576217,116973.56667871642,4090d51e412d6d0f|40e65a40000c158b|40fc8ed9111db3a6
181,1083.6108059061667,48385.714926633846,95943.63170278555,4090ee71771a7cc2|40e7a036e0add1ed|40f76c7a1b74614c
182,1083.6433737242758,45767.43957017598,113329.72539711851,4090ee92d08fc37b|40e658ee10f57944|40fbab1b9b3a024a
183,1085.8857904105437,46106.50147867974,106942.52908185999,4090f78b0ca43195|40e683500c1d0424|40fa1be8771e8a59
184,1088.36848024801,45990.76432135962,110137.43162115781,4091017952e2d9b3|40e674d875521166|40fae396e7eb9651
185,1088.4492621898085,45762.29986752793,113832.88647637088,409101cc0b63323a|40e658499883c933|40fbca8e2f01d8da
186,1115.1000416624863,47884.81211192906,97850.32943163908,40916c6671525277|40e76199fcd22800|40f7e3a5455a1c42
187,1123.437714717002,45943.076731312925,106494.38227669285,40918dc038496a02|40e66ee2749539f3|40f9ffe61dce2a5d
188,1124.791165414444,45913.28145942952,110882.5701330686,4091932a2744330e|40e66b2901b7349e|40fb12291f43da40
189,1131.6708012897516,45436.09346438772,113700.82260867121,4091aeaee6888664|40e62f82fda90713|40fbc24d2967b5c4
190,1134.1294023340163,46403.47873060062,105308.76799924352,4091b884820ba281|40e6a86f51c2d628|40f9b5cc49b99324
191,1159.3871103287468,45335.65212182398,117775.58363455493,40921d8c66a667a5|40e622f4de2e9660|40fcc0f956912fe4
192,1160.283587947653,45866.63954501847,110322.67074827162,4092212264e102d6|40e6655477271d55|40faef2abb628a27
193,1178.3491300896694,46673.47832302649,101688.2563821158,40926965825bb4b8|40e6ca2f4e6c1776|40f8d3841a24222a
194,1185.5643610271707,46251.93802296361,104345.79762395556,40928641e7db6b57|40e6957e0448bbf3|40f9799cc311563a
195,1199.9312626156006,45831.44455632706,110370.23761458362,4092bfb99ce837f8|40e660ee39ce30be|40faf223cd44f31b
196,1201.4929962441527,45998.036943844505,103941.61002636698,4092c5f8d401e6bf|40e675c12ea4db7e|40f96059c2ab01fe
197,1202.3398231165688,45773.66888648104,107595.81005666128,4092c95bfa97505a|40e659b567849f1a|40fa44bcf5fdf942
198,1222.664059145148,45661.772217085156,113096.36875632359,40931aa7ff1edc15|40e64bb8b6009ac5|40fb9c85e66d07e0
199,1231.2403367957904,45734.63381772075,111373.20347996379,40933cf61ad957c8|40e654d4483c19c8|40fb30d3417434de
200,1288.4763696153957,45378.88859756074,111594.27424033829,409421e7cd6fbbbb|40e6285c6f6426d6|40fb3ea46349d643
201,1298.730818654574,46103.94989237194,103418.13393044902,40944aec5bb9b2cf|40e682fe6584b006|40f93fa224944128
202,1365.8585976196568,45607.577875600065,107531.54968367619,4095576f3436e366|40e644f27df4f86e|40fa40b8cb811c46
203,1369.1066329011553,46798.381418592864,98105.76519421037,4095646d312cdc8f|40e6d9cc3494c3ce|40f7f39c3e3c48ca
204,1496.7293959457381,46232.10476017509,101770.53952711719,409762eae6c5531f|40e693035a3202be|40f8d8a8a1e72fba
