algorithm,status,seed,fullEvaluations,wallClockMillis,cpuNanos,frontSize,minCmax,minTEC,minTWC,maxCmax,maxTEC,maxTWC,cfvfRepairs,localFullEvaluations,illegalSolutions,configurationSha256,initialPopulationSha256,reason
"ZHANGBO-FULL",COMPLETED,20260808,100000,14778,14062500000,430,197.773663816,8454.40664196,12552.2245983,465.061429118,10415.3362443,18361.1612653,0,66800,0,4f80c995b5de3399c39831455b4dfe820899fb059171b6e993db9e61ec11750f,ffca83d43be7a67b8860ad5ccbd5e3d51c2a0f7880509879c59ecbeac0dc9ebe,"MAX_FES_REACHED"
