Cmax,TEC,TWC
647.8190991493693,60928.36396892178,96768.87540064774
776.315013822889,56730.60987253822,95596.95443131634
771.1587268531243,57913.992064051956,92411.74303062038
791.172783012685,57905.86101177816,89640.05881781348
653.4498328788293,60328.07410546114,99366.83524478386
768.5078720234754,58420.342753277786,88103.12060842366
907.2776514490315,54922.25904301189,95425.40455102653
909.8977807227125,56951.48056196043,87305.74230473331
876.6830565518876,55169.11205903197,103557.42794862195
874.3279882836064,58478.951420789264,86098.23078049358
1055.8393689666516,54156.30891031059,93895.3363614625
754.231715129813,57840.80703923812,94007.33776194461
798.3510283310906,57283.83370586632,91749.89889359736
644.7564101023493,60599.498254478975,109229.46239344319
727.8198172887365,57917.509381248114,94074.03257644507
757.8336219574262,59328.718055024656,91242.42930743721
733.0153083704947,59195.041467321535,91828.88583484605
893.4381119863982,56478.31213617559,88613.25322264855
682.2836670431261,59143.02396049535,102927.44203343449
769.9150111495147,56542.40267532186,103217.47018412311
924.1769778103757,55895.62855419492,88635.4213460456
765.3494994846021,56839.62935493653,103180.37514629611
787.9906497010305,56375.326777114205,98473.90406503601
751.8343139166993,58009.06373996998,93044.132356441
627.1911549981565,61389.14022857228,95570.3892173434
819.2912709876329,56584.81558522782,89323.66403751585
809.3036819763629,57128.71126147951,91829.28598175308
999.1536881797924,55294.36214001044,92188.1872491191
928.0441434093054,55871.60693204342,89813.45974294381
685.9921844236646,58081.99755872108,93647.24404574612
950.2769454756184,55441.206505275986,89669.16688435111
852.4628519568249,56223.69890095545,91040.72821371119
1080.4668241202548,56019.59468146003,87664.02431543602
1056.2196305372597,55434.82493217575,89404.0846668574
966.0640912997925,56075.20019450893,86345.21256664569
1040.7492112097768,55163.96994547491,90609.72251602393
784.3915994756433,56658.15244969677,97105.8128896364
681.1843298500831,60691.50698925956,99308.66601043845
836.6973902300695,55857.740041143035,91296.16251786656
829.1970109182056,56044.63379734371,91973.94790105148
904.6975740747843,56106.857115387145,88737.45997160889
678.9080915273361,59184.438008695666,103190.76929828923
656.9955173367455,60881.26732745867,93956.24734122363
897.4378013274081,55679.82060399242,99805.527237841
917.6010817318012,55795.025880182235,90967.09142524182
888.1187413704126,55814.27280935642,91964.77549396957
852.3660781030218,56289.37488691848,91292.82097453787
1083.2098530566038,54970.223637714545,88909.17545387147
766.8546006926437,58218.99083171356,93043.67723184712
658.2219354272509,60268.43639088127,100471.95511611558
836.9957042634667,56871.770453020006,87592.97641281302
738.1677935600098,56876.57238775482,94148.41796472747
726.0410093355902,57341.34897210344,100856.18299630786
786.9439505818897,58100.8521241942,90378.58993405025
923.6143156382627,55673.83878135673,90872.31389003035
698.1352678478576,59878.2249732288,93580.93724802164
899.4376237991326,56063.500203458665,90132.2378830378
817.1380268519229,56792.2971632298,92749.04962114002
798.3541850228619,57089.30607889177,92684.17285636916
904.9900001858234,55613.339462573625,94621.41073196358
920.9374778774115,55671.33064297541,91752.20853111461
786.9439505818897,58110.91836606342,90225.35870116773
978.7904367229297,55021.09700576466,93484.81998411956
773.6067501260399,56782.64172072339,92860.10128377564
760.2920493705786,58516.04003678019,92598.91903534459
1017.2230812689529,54859.242388013736,91646.96978041194
947.3147578432909,55518.97612129392,88536.36584203028
894.1219166976243,55705.919937329,91895.75323710669
895.7551185886092,56514.66790478896,88319.49407162458
1012.7355738328603,54865.70807887975,94660.24385463598
921.2447066650458,55367.84517028015,93742.22989016003
660.6414393178194,60023.733007975214,103518.47103616776
671.0921999956665,59488.16352169072,105024.56736650757
801.2483619261685,57186.03912482445,91651.44650559821
897.620039341806,55755.37415575544,91631.20680049481
704.701266481637,57920.849976969206,94707.68211727234
788.8321703472943,57081.44969563451,92798.42733781169
818.9549053584035,56931.726877767804,91014.49369361099
758.7533244432077,57332.21607208837,93196.11576377058
939.9274406202468,55585.06797428023,93247.52710379618
823.6987409562769,56345.97897435728,93147.6037706187
871.3167809696321,55807.571899057926,92860.89520049185
867.6356636025928,56428.644666178836,90372.65441468619
788.0353658219578,57416.60807992225,91186.77262889837
676.7978784390369,59572.199376473276,100989.02498761784
872.0718755035045,56046.64694850045,90821.77152330855
626.0699795206283,60674.834791954614,99740.66656572041
671.1355101987011,59632.5246693503,103745.43157300737
776.7021252594309,56685.19373032711,96556.02832545209
665.4277720389792,59411.214710278735,106911.10736444408
921.3213476604424,55240.67424657398,94645.56210272395
820.4455273345455,56554.1910623267,94260.12984127464
597.3046466025152,61062.77113030409,99222.99851775379
976.8528668975255,54874.89404853067,94257.67315529764
565.3748316766407,62115.46880549244,101876.8980837485
655.8165946981122,60299.869125046236,116382.76701831518
