seed,cycle,fe,workingBestCmax,archiveBestCmax,cmaxGap,workingBestTEC,archiveBestTEC,tecGap,workingBestTWC,archiveBestTWC,twcGap,workingSize,archiveSize
20260902,1,32276,785.6732528453233,785.6732528453233,0.0,118252.61536441979,118252.61536441979,0.0,314252.50100684323,314252.50100684323,0.0,100,88
20260902,2,50000,785.6732528453233,785.6732528453233,0.0,117042.13997889715,117042.13997889715,0.0,313761.15321260877,310598.80735125573,3162.3458613530383,100,136
