checkpointTargetFE,checkpointObservedFE,overshootFE,frontType,candidateFingerprint,Cmax,TEC,TWC
50000,50000,0,checkpoint-decision-front,7a0eb1d93ccdb289871f70d9e7cd88cbb4da80d8062e50597252f2f83bf7c464,365.3367005304233,22512.147290775618,46203.78527601062
50000,50000,0,checkpoint-decision-front,668fdfcd98ea824c167bd6ef0f1a74c19808bd280c3b8bf7ac381e09f7bf75a2,361.28990129657274,22964.57041640879,39710.0196483678
50000,50000,0,checkpoint-decision-front,2e7f7abf0584a8b8fd4d27a3149e179fb7103f35a1ca8f4e325ceea7e865bd33,394.63180524123186,22841.45626279781,40165.05508579825
50000,50000,0,checkpoint-decision-front,fe5f4efb60f3bcfa921d79e3432b94f9b3385a790322e8f4ce26be4272028990,362.4927678122391,22960.401902896665,39762.19368658983
50000,50000,0,checkpoint-decision-front,68cfdf4bb5cd7512c979811ca7e436ee4b65d83cd41c2d2375d1ed0dda41644b,358.7912741801804,22891.3286954017,40754.56875736128
50000,50000,0,checkpoint-decision-front,d777e93a3f89eb9aee3a356189f44994cf838e7b8b57c4bd8c392731d57621ae,376.57644721154475,22898.813368532687,40032.38441759887
50000,50000,0,checkpoint-decision-front,657b9a5118d8fe33fee895a8edc4e49e330bb54055e7a0335debcd846e068faa,376.57644721154475,22868.000526314925,40147.439288241585
50000,50000,0,checkpoint-decision-front,b37bdbed0a56faee435082969cee6a51d6ece2f252a89a85845be71c1e2833ee,414.8540514023611,23082.259085796763,38987.340539792305
50000,50000,0,checkpoint-decision-front,86c4fa8b7e3dd1461f7b3b30e035bd5977f0fcac6d543face345377c972e84a4,444.3386296838708,22558.979390732533,40723.23891155373
50000,50000,0,checkpoint-decision-front,28c48a086ffb4929114bce93e48985d60854e9bf0f1a06371fbaeeead21410b8,377.0083492685604,22506.90775831072,43492.07717386864
50000,50000,0,checkpoint-decision-front,395c0c2786283c96a3488f4e6c0f8f550150f01f4bc9bfd9daa8059b91579ca9,393.655489805771,22362.76499400493,43841.555623045235
50000,50000,0,checkpoint-decision-front,f8132274f4c1493e62dc64510c4233c115962d73fb58df42b82724b1cd95949e,352.08259097730735,22880.750941486396,40824.88927981823
50000,50000,0,checkpoint-decision-front,71dcfd9f0dc671b0d0de002f35703b0a4f81d14d9c9ea29e778c28d18f454bed,689.0456171797764,22039.828209713774,36459.14725752507
50000,50000,0,checkpoint-decision-front,5ba997f749f1ca82fe961eae99ba109924e2842c2bfa829da654c022a66e8f27,619.7207764168202,22056.041261572555,37528.29039644178
50000,50000,0,checkpoint-decision-front,3d1ab01373dc3f829334ec9b796d730b382cb0cab84e505b08dce318c7e889d0,600.1180040735411,22042.91724732505,37794.13329764079
50000,50000,0,checkpoint-decision-front,00ac52d58cc46fdb27f9469040fafa1dfe7c99b3a2b485d54e32540bf9d73f40,372.1397464571385,23091.88613790037,38968.09284167736
50000,50000,0,checkpoint-decision-front,6953d83fc05f4bcffc02ed37b66e13fe107e91ed4082cda0beeb95e4c5e1cd32,376.57644721154475,22910.009103149732,40019.94838493379
