candidateId,parentId,lineageId,generated,admitted,evaluation,generation,cmax,tec,twc,subSwarm,mechanism,operator,enteredCandidateSet,pddrRetained,personalArchive,globalArchive,nextRoundSurvival,g1SocialTeacherParticleUses,g1SocialTeacherGenerations,g1PersonalTeacherParticleUses,g1PersonalTeacherGenerations,firstTeacherFE,lastTeacherFE,firstTeacherGeneration,lastTeacherGeneration,fingerprintSha256
1,INITIAL,-1,true,true,1,0,71.847833867572,2025.565595522366,3304.866599552472,UNASSIGNED,INITIAL,INITIAL,true,false,false,true,NOT_SELECTED,0,0,1,1,30,30,1,1,907931af29e996c78c2df9e1e9f36ac13bc540d327cb73f4daee8b9dde6dc223
2,INITIAL,-1,true,true,2,0,67.151625087763,2143.264583648715,3109.291351170376,UNASSIGNED,INITIAL,INITIAL,true,false,false,true,NOT_SELECTED,0,0,1,1,20,20,1,1,bd8db4b872c4a4674cf40940791e9615699815c5d2d610cf2a473d7377d95414
3,INITIAL,-1,true,true,3,0,63.607319037811,2097.711673139654,3505.540140797826,UNASSIGNED,INITIAL,INITIAL,true,false,false,true,NOT_SELECTED,0,0,1,1,20,20,1,1,24a1dc451f58daea378562b28d604de0dbe2aaa7246eade14d809b31094ae348
4,INITIAL,-1,true,true,5,0,60.734037486578,2043.025041753364,3302.889426506211,UNASSIGNED,INITIAL,INITIAL,true,false,true,true,NOT_SELECTED,8,1,160,2,10,3682,1,2,33f888de2ff03e6643092a62bb10ba30237b163ed5b951cd2bd986978ddf75b5
5,GLOBAL_SLOT_G3_TWC,8,true,true,19,1,56.002107671198,2150.592888881917,3338.000651737601,G3_TWC,CFVF,CFVF,true,false,false,true,NOT_SELECTED,0,0,0,0,,,,,2b04de3c333d637251521f73fc645dc5bda17eecb46333b5a715c4ddf010847a
6,GLOBAL_SLOT_G4_BALANCED,3,true,true,26,1,53.778019051331,2052.784519005493,3034.230132714044,G4_BALANCED,CFVF,CFVF,true,false,false,true,NOT_SELECTED,0,0,0,0,,,,,673a4fd9a9c319021469a56ec31eb92a65592d06df76f60bdc83f2cf3ce83129
7,GLOBAL_SLOT_G1_CMAX,0,true,true,71,1,49.453977972487,2068.285592558636,2916.885794731284,G1_CMAX,CFVF,CFVF,true,false,false,true,NOT_SELECTED,0,0,0,0,,,,,1b304bb24f53902363562421a994499ff03dd9f542c05fc55e0cee93a4175d4b
8,NOT_APPLICABLE,0,true,true,651,1,48.605139726780,2082.032639870952,3035.074877955475,G1_CMAX,FIXED_VNS,O1_O9,true,false,false,false,NOT_SELECTED,0,0,0,0,,,,,200dd7a8c613846b94100644fb25bd6ba56331401873ac7883d60acc4c614a7e
9,NOT_APPLICABLE,0,true,true,654,1,46.501668726629,2079.039296196236,2945.999630660694,G1_CMAX,FIXED_VNS,O1_O9,true,false,false,false,NOT_SELECTED,0,0,0,0,,,,,5e3e18445372da7fb217fc63fc4037ff8df50191aca78c76d7db8c894f224dad
10,NOT_APPLICABLE,0,true,true,663,1,45.666708176441,2081.050074997718,2900.723760180086,G1_CMAX,FIXED_VNS,O1_O9,true,true,true,true,YES,72,1,4,1,3212,3672,2,2,606241140fc4eaee230ecca763d4c878bda6f69180760d9189a81cb898e10540
