candidateId,parentId,lineageId,generated,admitted,evaluation,generation,cmax,tec,twc,subSwarm,mechanism,operator,enteredCandidateSet,pddrRetained,personalArchive,globalArchive,nextRoundSurvival,g1SocialTeacherParticleUses,g1SocialTeacherGenerations,g1PersonalTeacherParticleUses,g1PersonalTeacherGenerations,firstTeacherFE,lastTeacherFE,firstTeacherGeneration,lastTeacherGeneration,fingerprintSha256
1,INITIAL,-1,true,true,1,0,328.503690752287,11988.009008888948,22149.212508214827,UNASSIGNED,INITIAL,INITIAL,true,false,false,true,NOT_SELECTED,0,0,0,0,,,,,6f0e7bdab26f5750911389b5cd4a525f89defc524f1374e1496ce986c0350f9f
2,INITIAL,-1,true,true,6,0,300.361405859232,11656.040697088010,19091.935064700792,UNASSIGNED,INITIAL,INITIAL,true,false,false,true,NOT_SELECTED,0,0,0,0,,,,,06dfa49a126194adda57c705af59f46fa2b30665c0e0a9a875e493300a6e06f7
3,INITIAL,-1,true,true,43,0,280.728251507245,11439.612661183231,21485.981085510128,UNASSIGNED,INITIAL,INITIAL,true,false,false,true,NOT_SELECTED,0,0,0,0,,,,,19095c415f1f264bbdad130498862e699463c8962e2c069db5ad33000eabee8d
4,INITIAL,-1,true,true,47,0,261.263005345576,11857.086545093136,20051.513920223817,UNASSIGNED,INITIAL,INITIAL,true,false,false,true,NOT_SELECTED,0,0,0,0,,,,,99e40679154dab1c260d39b2ebcc94b5e7d71384652808943f139b76119ad41f
5,GLOBAL_SLOT_G1_CMAX,-1,true,true,403,1,230.549251486264,11378.310615402694,19560.783298656555,G1_CMAX,BASELINE_GLOBAL,BASELINE_GLOBAL,true,false,false,true,NOT_SELECTED,0,0,0,0,,,,,d055f8a329177ca27237c9e9a17abf051a4665f5056250cfa468d49f3e2cbf21
6,GLOBAL_SLOT_G1_CMAX,-1,true,true,1102,1,219.553267902272,11329.463521078276,17762.148142862123,G1_CMAX,BASELINE_GLOBAL,BASELINE_GLOBAL,true,false,false,true,NOT_SELECTED,0,0,0,0,,,,,c5a99e97fbcfe1cf09c778b99d67465056a5b83f3a9aeac8b50c98b8e303c1be
7,GLOBAL_SLOT_G1_CMAX,-1,true,true,1405,1,217.028262771630,11939.067793100192,19145.286141145076,G1_CMAX,BASELINE_GLOBAL,BASELINE_GLOBAL,true,false,false,true,NOT_SELECTED,0,0,0,0,,,,,2a0587d3ac276190cc2f2355a00321b81854c55ce94ba07dbbc0e3aa7b5455fb
8,GLOBAL_SLOT_G1_CMAX,-1,true,true,1702,1,213.366406974508,11618.362702464688,18047.402261696338,G1_CMAX,BASELINE_GLOBAL,BASELINE_GLOBAL,true,false,false,true,NOT_SELECTED,0,0,0,0,,,,,a611e9a5d99d48c0fb299d7cb56b4c033924700f2152275c38d61eb28fef2da1
9,GLOBAL_SLOT_G1_CMAX,-1,true,true,2508,1,202.406251617480,11597.772148641237,17161.953256744288,G1_CMAX,BASELINE_GLOBAL,BASELINE_GLOBAL,true,false,false,true,NOT_SELECTED,0,0,0,0,,,,,99dba30e9b24068b797e5a38f7d90e36805f69e6303191f040ba11b17f69c9ad
10,GLOBAL_SLOT_G1_CMAX,-1,true,true,3406,1,198.676670807911,11588.022623530576,17157.322876054342,G1_CMAX,BASELINE_GLOBAL,BASELINE_GLOBAL,true,false,false,true,NOT_SELECTED,0,0,0,0,,,,,e65dcdee4909ffda00b83f43ef5aa42dbe26ee66cf42ba2bfe00021f16cdee35
11,GLOBAL_SLOT_G1_CMAX,-1,true,true,4108,1,193.202620268122,11533.443200026860,16059.002426061572,G1_CMAX,BASELINE_GLOBAL,BASELINE_GLOBAL,true,false,false,true,NOT_SELECTED,0,0,0,0,,,,,1c053ada4651acaace9e57f07c13134ee4bf60640882c9a5860f7871c527f90a
12,GLOBAL_SLOT_G1_CMAX,-1,true,true,4518,1,188.560472928958,11466.089213486408,16083.374288377150,G1_CMAX,BASELINE_GLOBAL,BASELINE_GLOBAL,true,false,false,true,NOT_SELECTED,0,0,0,0,,,,,98c546006b40cf48dbd5ea711d31b07140f09b258a44a8e0ed625e496fc1733a
13,NOT_APPLICABLE,-1,true,true,8593,1,186.565691968650,11571.991164063636,17677.594706630720,G1_CMAX,FIXED_VNS,O1_O9,true,false,false,false,NOT_SELECTED,0,0,0,0,,,,,dec3d22918a73e7e9545632a5b003ab6d6651916947f80d9d71e5cefdadd7aae
14,NOT_APPLICABLE,-1,true,true,8606,1,186.301025056334,11540.394564883782,17398.578373076434,G1_CMAX,FIXED_VNS,O1_O9,true,false,false,false,NOT_SELECTED,0,0,0,0,,,,,9629a808405f344d3885745dc6b7be3b653e55afefaf04f8c4a3cf4cd410e002
15,NOT_APPLICABLE,-1,true,true,8617,1,185.135580720343,11557.933771840088,17345.707560280510,G1_CMAX,FIXED_VNS,O1_O9,true,false,false,false,NOT_SELECTED,0,0,0,0,,,,,2eb0d8a346a27b0af2e0b6d562cb583a108c8a0f500db7afc9a3e1df66c302b9
16,NOT_APPLICABLE,-1,true,true,8734,1,184.674369391023,11496.191185127918,16986.148821913030,G1_CMAX,FIXED_VNS,O1_O9,true,false,false,false,NOT_SELECTED,0,0,0,0,,,,,5bdca43237d651705eee4b076e8311436aa3cc8ca304677c159efbe9f5df1ea8
17,NOT_APPLICABLE,-1,true,true,8795,1,184.179446684026,11492.057271414655,16863.446345240027,G1_CMAX,FIXED_VNS,O1_O9,true,true,false,true,YES,0,0,0,0,,,,,bfc19efcd3601c1356cba807fc2ce8fe954e1e5416da6c48be2bd02a169fdc7f
