checkpointTargetFE,checkpointObservedFE,overshootFE,frontType,candidateFingerprint,Cmax,TEC,TWC
25000,25000,0,checkpoint-decision-front,ceacf8183c361dabb92135204d339a14ff03c22e1bfb843b984b737e08386abb,551.8410096566575,23054.899979939466,37637.95655933904
25000,25000,0,checkpoint-decision-front,f227aba33954bd2a383c8459d7a7e947c8545b2c5949b82cfb03b09abdc488b3,547.7058757938222,23182.331579216276,38214.04885415449
25000,25000,0,checkpoint-decision-front,d88989390b875d22a525c385bc472c8d87948b37def8e505dff61d5f340da3e6,521.7001638393594,23208.231934150816,38661.96115335474
25000,25000,0,checkpoint-decision-front,13f0031960756cb084fe6e05d8a8745dc14b55d78cea4b337af1e2a8ff481cd7,543.0858766489425,23305.16573380144,38495.744309306305
25000,25000,0,checkpoint-decision-front,98e5931fc9e22812ca6366eef0e293ad521ac348a5146b473b95844db5a4c0bc,588.00587375944,23039.581495060207,37578.4567976863
25000,25000,0,checkpoint-decision-front,d2988921d870ea8514f312b6d272d58609267f8a76ba5c8ebe2ad1c14a6795db,567.2058563124496,23223.31257078499,37628.34474905616
25000,25000,0,checkpoint-decision-front,2f3cc956ef81323b9e482343a349fc0fae2aeb1ffe8312a582acd1d50b7c9426,551.6780175316627,23132.824718205018,37896.75505793889
25000,25000,0,checkpoint-decision-front,4405de7102a3f094616bcc42b52772ad4d95b776d35ae445bbe1097b5c6844e9,543.8057008163391,23042.443130588064,38945.368212559784
25000,25000,0,checkpoint-decision-front,14575e2f1dce6d9ecce94b8be21e2abcac58566e96b827513d34ff855c4c34f2,1008.5184581559726,21705.147798187885,40403.390771453756
25000,25000,0,checkpoint-decision-front,79c83e9123fb5da39204baf0f9db310777e861cf6c6f29c53dde26084dd627bf,550.7612370285259,22409.342497901573,38087.14452437256
25000,25000,0,checkpoint-decision-front,0712c4e2e95bfd77203746487118249e037acd52a0872054e0e6f4310c4a7d24,411.1151574136098,22111.739486009792,40938.633701524486
25000,25000,0,checkpoint-decision-front,5b18d5da63525542377be9420cf12c181b6aeb9c4f00dd58540f8837e6e393a2,456.39239857688307,21988.91124056474,40468.81858973834
25000,25000,0,checkpoint-decision-front,629d76aef5bb637c39dd01266f3cf3c5cf1940e4d900d0917a81a1002c8f93e0,350.6969744610645,22791.04309769196,41277.00968642591
25000,25000,0,checkpoint-decision-front,1721c5a93d08c7614c936700b8a81206fb1fde123933417aa0f715d85f5e5970,343.8316247607454,23113.885999515198,42032.32738590379
25000,25000,0,checkpoint-decision-front,11d041a55e6317361b0e768371546ab3f75a3b7645437d3dab4cdcd41891e1ad,343.8316247607454,23351.830039918645,40874.150055081445
25000,25000,0,checkpoint-decision-front,5d87fbee4c61a74ce946210902dd6ba30b81432528d7cd092c1aeaa1cf9f07a7,583.4057241604005,22095.58044402319,40348.17037145578
25000,25000,0,checkpoint-decision-front,f71272356f0bf52e3e8be779a9e85affff625a498d80c3a90c9cdaf873ad98d2,421.2239524399072,21569.42883405037,44600.01598062899
25000,25000,0,checkpoint-decision-front,47911904c2efe58db7d4463012c420909580ecbb0562deff75b07cf4f820c644,418.43711422056845,21649.929664556657,44023.22505501938
25000,25000,0,checkpoint-decision-front,f31ecc05bad3d3b189b7962720a88be6edeb1788ce0d02e1b2e9cea8d688ef37,917.3591592555529,21723.254153566333,36678.36194523739
25000,25000,0,checkpoint-decision-front,e8d10181412065f0e78cd5bf335364aa477a2bff01773d56bea32e98d56c8399,1013.5588631517696,21921.891158392584,35262.36436844134
25000,25000,0,checkpoint-decision-front,d123bb72a695787e319292b7296db75e822d45497f6d813bcbd373f3ea0811c9,718.4588619081943,22124.69402854642,36932.18905490545
25000,25000,0,checkpoint-decision-front,a890b6c0818b315c3b0e3d375c08982f38e1997409df549d4e8ef749692fcbbe,545.1002328000926,23115.399364372974,38821.14724742105
25000,25000,0,checkpoint-decision-front,35d0755b23ed6927a9a4e931ce1db6000f8da9a69443f6c2dc3007e87ca12582,936.8588631523082,22141.0040813824,34968.07503346311
25000,25000,0,checkpoint-decision-front,25b884742652732c36f20880722cd3e13e3168120f05b1bd75a620e30f783966,408.54580761001523,22229.82998192239,40385.14429413769
25000,25000,0,checkpoint-decision-front,98d16a17ce42eb503450c3228ad2284bc5d7b48a400de9db5ab2bb9930affc93,440.8841409454876,21943.89402613139,41116.53251103617
25000,25000,0,checkpoint-decision-front,a4c9362658a92d456f941323a8d5d602d301473e560d3259ce9d9ac59c79bcde,630.8638334909194,22404.472371580887,39073.67855398067
25000,25000,0,checkpoint-decision-front,10aaf37cbd01c8a2f73d6270b6daa4525aa47dc2868a35aa4c395f7abbc4ec28,440.8841409454876,22091.427649653942,40483.734743830144
25000,25000,0,checkpoint-decision-front,b7b359f974ff753751abd5604d6a1f05e6dbe000c1800be321526e975dc03b3f,601.4694424975219,23013.54818252774,37517.679750872354
25000,25000,0,checkpoint-decision-front,a9e7afbc223ab0be9a2c3e8990f647b040428fe4da51a4e1f061a1001e9ec041,601.1870212866452,23197.831873878506,37293.27292278835
25000,25000,0,checkpoint-decision-front,7f796a0bab17ad80c24ca72d73a44f4a450ba3af57bfd84083896ca619204b2e,706.7475847016894,21876.145623739063,37450.41703638369
25000,25000,0,checkpoint-decision-front,5bed45f7cecdfecf425c48d7ce75f93700aae6f0811dfc79992a6c572fafcb2f,363.63566658155344,21937.015644591665,42132.15395522042
25000,25000,0,checkpoint-decision-front,69604b43cbae20a1bc5b57296e43802757d5d2d3e6d83aa8a7de37890c87607c,750.9475449986826,21891.247144520014,37141.6055994348
25000,25000,0,checkpoint-decision-front,5596a37c27c85700f03ba1dace06f3c8fcefad0d0a1302ec423d9e18ce33d630,752.2588631514906,22180.56807452241,35815.16176757516
