observedFE,source,candidateFingerprint,Cmax,TEC,TWC,parentLineageId
35,INITIAL_POPULATION,7939609acf28000b21de993b74bcb37df60b9f78676f6b577dc63ebfe2749b60,665.9612777563334,23845.052407233612,47108.2531718224,-1
36,INITIAL_POPULATION,61f2506d00b57faf7d87da0d962259460de6240210901b7b66a3c189be35b485,732.2354038057846,23806.66963252859,51917.122497209275,-1
37,INITIAL_POPULATION,4110801074e62b52dde381cb1035247da858cbeccac03d9017d2c4391a0645b2,718.7390509194119,22994.457672808174,46291.6921900791,-1
38,INITIAL_POPULATION,0aea13998ae7363f05f066d270dd97b476df76ac183ea43968be6276cb743013,797.2693584444137,22626.74196979176,45072.92627148521,-1
39,INITIAL_POPULATION,9a5fe8a7fd08bcfdab264358d314a10ccaae70145034c032742e4aeeb5b34393,762.4092549408902,23568.051496896624,45181.66747077504,-1
40,INITIAL_POPULATION,89e722fecb8e04b71428543352486bbb99371d16e5f073f7318bc42b3fd8b1fa,685.1281609846874,23873.923362295514,51216.14434279734,-1
41,INITIAL_POPULATION,c7cad6a1018e323d4bebbc05e0c3f7f38b5f1ec12919169163f7426f8515ba83,858.8193421876533,23547.66816750332,50199.93676348318,-1
42,INITIAL_POPULATION,4a20720f40f76d31cba260f23e741dd0158f78c138732f057ed2ea053e70cb0f,557.1142171160121,24626.232649565707,55623.499886778125,-1
43,INITIAL_POPULATION,88c3bdac6ff6f78b75ad36e0635f2eb34f1a40d4b9bff7e518ba4f013bd4b6b9,520.3919285020872,24116.545564001244,47820.219144245195,-1
44,INITIAL_POPULATION,df7d96a6aec22f0e1295a7513c5fce1114bea4cf59c78e1d9b557f174e08b8d8,1032.1370625574991,23607.984942096627,41571.80063457104,-1
45,INITIAL_POPULATION,dc291a251d713db711e03f5b65182f4b487a55cfc00e21472040b49ce820248d,672.2785259128514,24301.436740703866,51805.54285655113,-1
46,INITIAL_POPULATION,86bc7c87dffe3cc0b02123d64944e99edc397dc5fddb48dfc9009ebaed26605a,747.1274326004896,23042.982924813245,49052.09317335166,-1
47,INITIAL_POPULATION,5822a0ea09b27b037b4b9542b7402eebc8c16edef5921f6d86878aa30863daa0,757.2078193577386,23587.75209770473,46317.34278216467,-1
48,INITIAL_POPULATION,88f5755efa2af4c055617299d7707ea053196e5334e7fb74baa19b7784b3919b,793.5889803733469,23922.758555166358,45263.517401503464,-1
49,INITIAL_POPULATION,6f966a8d317a03b3c5c885158dca72c8b1e2c60333250a64c18d5548438d02cb,729.9154612442685,23674.519066347973,49349.9291717423,-1
50,INITIAL_POPULATION,871103259ce03fa56e723cbcb7bd86c157097101a2f4731bfea6f4e495a6379a,687.685991346791,24065.655626684384,50109.942942924084,-1
51,INITIAL_POPULATION,eb5b324e71de14b9ea0c1e8d5b884719a90e20986d7bfeffb9d7b68fe93b4f6c,709.3020843123062,23896.843457860017,42639.893505325876,-1
52,INITIAL_POPULATION,b60f6fa3be41a5b168fcd48d276d3466e771bd919f51a9c16c273a5a3097d47f,679.750239316586,23839.209108507966,43593.04390727077,-1
53,INITIAL_POPULATION,f9327e7c77efbbdf4f474d8284800a4bca13b818101a1536e8d87de1915c31e5,802.7934702225507,23198.272161863097,50018.126949165955,-1
54,INITIAL_POPULATION,c95ef54b750ade191733197eeeee8ab76cb90993151cf4e95b562662f48e9469,774.9101646160797,23699.17896963337,48586.14504558144,-1
55,INITIAL_POPULATION,1f7a6488645b40e021e73e31be704841e42dbd6c4b3f84cf1609da41b26b51a3,976.5604237250643,22886.688579723632,43533.75725336882,-1
56,INITIAL_POPULATION,7d8578aa457c2f4fdd679610d6e65e171134418d11e386c7528fd79a9c86d53d,833.1922687566166,23564.118705956058,44457.93772428754,-1
57,INITIAL_POPULATION,dfaf9014dbb205c4e82cba23c83576357d0347caa9bb186b83554078abd9d391,809.1566985270808,23725.95682646571,47414.90253212534,-1
58,INITIAL_POPULATION,f07308de127bf4fa79b166f684992dfd34d37a8ec483925093e28b4afb528fca,978.4969557235188,23285.947532609607,45993.04507714235,-1
59,INITIAL_POPULATION,cb11805ef2af7cdeffcb25ad36e96f191d7618590244a6ad1c337cb88ebe331c,865.6879886802242,23238.542065284557,48210.0341905563,-1
60,INITIAL_POPULATION,9ca8fd80215af81401fd10a2d893bb5d536d8c4a1887ff22856814c9bf4a4d26,520.2397514360866,23110.902608359982,52486.97031661991,-1
61,INITIAL_POPULATION,16ba171c4b255a4a6e2df99862c0b6c6610770318887d2d10e94311c2f9b65b4,554.3984980204543,25305.375039280894,59734.71540329355,-1
62,INITIAL_POPULATION,6ca91662e464ce851fec227174855b859949b13d916355e5783a80607262817e,543.205215205455,23977.028778260115,48988.17799585678,-1
63,INITIAL_POPULATION,262c620320496858f14c97a56c6f5526d367fd3b23ea86c53343e2ca1c2084b0,875.628023486215,23106.689580987335,39955.28594015981,-1
64,INITIAL_POPULATION,8b59d649bfe72cead93ff9ff9cad4364bc0dfc1086d1c3ca1922639a7768499b,1080.8555811900108,23031.71707979242,46147.38945176162,-1
65,INITIAL_POPULATION,2349efb0f30549d6b9358037e05fedce3d4711043deef398577b7d84d73bda40,484.0366533179305,24774.220328826,55758.124295812486,-1
66,INITIAL_POPULATION,483b442ef40b4831b195a109fc08b60e81c5fb8dff747d557facde091bca54f5,770.5272985200689,23069.05222812431,49734.810249633556,-1
67,INITIAL_POPULATION,62f1e8869f8d99da81018c6ae2a54ddea5c1878dfdd1dd85221e35c69091e75a,829.3182108536545,23027.610032128716,50867.46771697355,-1
68,INITIAL_POPULATION,5636c1a9a94ced566545a1a33240447489316c271cdb6f4adad8af8857c92cfb,618.6257459161783,23354.565782955448,50654.6919483283,-1
69,INITIAL_POPULATION,7dbeb3909200df9fedb453c6a106391c807a2d2bc065e28404cb6bd2f0d45d4b,829.394965504442,23379.000755749254,44363.26493119782,-1
70,INITIAL_POPULATION,d6f19c9a96df9152e7c29a76bfd61694bddb79909d264fd90372a2adc2c36af9,867.3472405896431,23602.68635831021,52853.268206169676,-1
71,INITIAL_POPULATION,9c74473ea589b559b88eae0a3718fb9bbf2b65729f75bb63d2ac6be145d9dd48,856.1318998218741,23566.662563336602,43345.84353631209,-1
72,INITIAL_POPULATION,f417b3deb96ed49c4e7aa2e4c7cae14e2416faa2354040e8251fd8b6565a8f86,629.8214746046953,24764.628794245953,45087.19397429743,-1
73,INITIAL_POPULATION,06c454a09ec71f7358c5306f75b62273018e977051c03c959be4e745d703d511,505.803400970243,23960.216480885338,51351.241258382324,-1
74,INITIAL_POPULATION,2b9a6a9ca65170358c0119c4f3807223f790dd20a672c83bdc892359ef9cad3e,662.9829728768057,23720.633390080548,44991.57449768046,-1
75,INITIAL_POPULATION,8455b0f6384cb78bda042d511899f1966c892f37736ec4e480e562aa48c0ec2d,988.7989753470148,23500.0937427278,44783.99448989884,-1
76,INITIAL_POPULATION,d58673d2629a512c2c04db27a79b8bc067a98279288aa7a14a5a985b1ecf763a,678.4788682274611,24300.036844404844,47838.280336199896,-1
77,INITIAL_POPULATION,1a929ff368541b806438f2bf8fa1c76c992c283cb1c6b22536453cd2ef2b34b3,528.993909780581,23980.060474363425,50409.82612774288,-1
78,INITIAL_POPULATION,a20e7fba0808a5cddd6d5c854d638f91a6110a5b026b750a49cd8678438c666d,654.8330430477234,24000.50799443925,57449.472640475,-1
79,INITIAL_POPULATION,c8fe88d86e149c21f7c612501407de1fb72ca4133a8e9e68dfc3c738ed5715e6,621.5399861448705,23778.926865818732,51440.082601701346,-1
80,INITIAL_POPULATION,e921e937f7ad2f3452e3febeb02509e4d1b1f6f60a0376699c41ed236f913b7c,696.0826051526543,24091.536527600874,50914.994174311185,-1
81,INITIAL_POPULATION,e3e0db6cd53847f0b79aeb540d8766f1f007665dbb942626a38fff632cb5575f,492.09525578860166,24406.126614840527,53832.50579789924,-1
82,INITIAL_POPULATION,f2994fd6589644bf0399deef128088a249972003575a30146c2946ebe84e0cce,710.62894381682,23943.1625846124,51057.78099472548,-1
83,INITIAL_POPULATION,4a3f0d2c6de56d5ce43e4cb7bd9311373aab4be5023eaef79e023470811d1b58,757.025194441525,23213.113771055818,44527.25185998066,-1
84,INITIAL_POPULATION,8314d9274d307acaa777b094fe62579ebe9963f49f586996c953b22777cca006,829.4217063510039,23327.332629804663,40755.703522472235,-1
85,INITIAL_POPULATION,908f787de7523a37b33edbdf86fb68257a8aeafea0d050d3f63be7eeac13dad2,941.1291855278456,23395.858270785957,42818.12684252963,-1
86,INITIAL_POPULATION,a2e9600b342635845356ce3bd1f91a377242b70391613feebf3a2811ec1a02dc,724.9439633917297,24023.859572697416,56553.94239512939,-1
87,INITIAL_POPULATION,4e7ab87c7fadec33985276b7b5c281a7e8c376709936655981bd74e10967192b,546.7106673539143,24327.419187984513,48897.729365087085,-1
88,INITIAL_POPULATION,6c3a0638830d478448cf72499d1a08282c6aa411ebc34a625c7592141b544f37,679.9631340605837,24008.4667128332,49549.8902344351,-1
89,INITIAL_POPULATION,4299a0291c854c599de31eebc67c2fa243bdd780f22dbe4a2a0d23cb66e7768e,1115.1566781453812,22843.302378854125,44375.36523979218,-1
90,INITIAL_POPULATION,47d60679a723332e1b474b9cce45c81d4e5cacaa4f6c9f6de941681d371bb16e,713.0124511756402,23555.019278888954,45272.68088669759,-1
91,INITIAL_POPULATION,7bb3c3c69606a21faca2c95721df5e0a9c24160e1f00116fbdbc80b6a0b56fcc,588.2988797457161,24696.237487719125,50605.008259844544,-1
92,INITIAL_POPULATION,d048efdcb237542d6ceb8454acee351dc7d1a0c8bc214510ddeb91ad030e0e74,461.35627747336287,23512.208832216817,50390.00626897229,-1
93,INITIAL_POPULATION,32b2d987463f9f61d4464246c982b1601286eee56e75c55669e315b009883451,625.0078862078382,23603.178620305094,52101.28125009553,-1
94,INITIAL_POPULATION,6c32fb420faa7d0d651e099fcfd3baeaaf7028f4a67c2844de5d8cf08c38c435,862.1991560896611,23512.415237860972,47893.323155068814,-1
95,INITIAL_POPULATION,485db79ccd0b51b6122a23cae8f068606c2352cb8c87436c7ef1248f23e1de52,853.6442545747999,23188.616231221975,47064.25385768779,-1
96,INITIAL_POPULATION,059117aa70826751af74148802af077da7643a4baa50b0a71ab07c6aaa784f46,672.5059531887393,24755.9718812534,56729.62527071376,-1
97,INITIAL_POPULATION,149a186e8d58059ca1ec5ddccbe7c9385c3f322518a08bed6df17ebe2431d9b6,435.8658732010392,22786.264554820227,52419.50301052686,-1
98,INITIAL_POPULATION,22b50acaadec8e4c2e80315d3f8f0bfa04aef605a1c778131b80a52708d47090,796.5482703173462,23209.53160957114,46836.3525942404,-1
99,INITIAL_POPULATION,c65daa44e60ec471742b7d3b0463ef3b16ae2143aca0508f1f7362d7a34e4f2b,728.5073600000443,23572.210918720306,43886.04665986086,-1
100,INITIAL_POPULATION,110883db81404ec7250e91fa12a6c7a7e72815f80f83bae59d4c95948aea776f,839.8982200490926,23406.617189025157,49166.48027204002,-1
101,GLOBAL_CFVF,63f1ceeb107e062203df58b75b7dcb966d1d883e1d92a4ae6dfb9d6d9feb720d,448.35002923035313,24302.335425846948,53319.03926603569,-1
102,GLOBAL_CFVF,fc46d1d2c794047a52d4f98fabd51788580aada027b3dadeccfbf98112e571e9,482.06345600219834,23835.076687256795,54056.173359610046,-1
103,GLOBAL_CFVF,776303812decbcd37f8ee7666b549275d4df2c98ff64e76f7cea06b17c3becc1,554.9608939933096,24086.455327760264,52101.65680900715,-1
104,GLOBAL_CFVF,53d0ae50ed26dd8448ea53c54658bf5fc3800706d78ab6c33f364024a2ecc8e6,679.7800913612211,23901.972340650296,56801.51460741119,-1
105,GLOBAL_CFVF,0877cefb247a2d51a72b6c57d621e4f533a7a5a3ab927a2e53c6adc2cafae55b,439.07355697485207,24427.487610820375,49452.339566553914,-1
106,GLOBAL_CFVF,b4fe689f47f47f2f95c0361337c3c875c917044a36ceda96850634dc54ee2df2,440.8812083774646,24406.57502987648,55718.38318304972,-1
107,GLOBAL_CFVF,71feda29ec2d08252598ee3c5d025ec3f5f4722401b1660ab4b6d33e339e0716,574.815388986325,24626.98062252211,59931.48536157064,-1
108,GLOBAL_CFVF,948f6ee69ccd367a7a298fcafc92a54ca23e89d41a44afb39b5a0f6e104b8038,540.1429202123422,24455.456524146735,58708.173046513795,-1
109,GLOBAL_CFVF,9e8a70c732a3d5476c30f0c5f734f038bed99dacd6b2526738c45d3fa654e3dc,402.7360181511592,24265.430478115708,49164.222744672436,-1
110,GLOBAL_CFVF,ff4538298789e10c5d4cdc1c1010961a3d99d741191a0923610c664c58538cae,530.1486028227769,24348.198831252437,48512.34494123997,-1
111,GLOBAL_CFVF,6b7ef02208bd498c9bdd1ccd154f251026cd49e98a3a036865804e6d7d101e34,696.4611432730006,23683.24897642685,50791.18264086289,-1
112,GLOBAL_CFVF,bccab03bbf30f979775c54f151028c25aeb9e5c7cf4e56bb00cf5a4c8571f9c3,492.32663272984405,24339.043207667044,48455.445958779135,-1
113,GLOBAL_CFVF,5f548389db6f57fb9f78c624061b1eed57deb9bad9112a3940f414570180d72c,778.7411301238253,23530.653524109337,51521.793379838295,-1
114,GLOBAL_CFVF,fa8ea18e8bec13b7306e7df514185a855ff561632bca559eb81ecf8d42b33acc,634.7238408921206,24237.46574155017,59356.35858384781,-1
115,GLOBAL_CFVF,cf606b98e8e5dd2efca42e5a63896ce63af2e23c14de777f474e877a6075b865,501.86105022022093,24252.599940619173,51665.977884742635,-1
116,GLOBAL_CFVF,1940d03aed160ddcf5be90656c189aa7af3e449dff8802956ee3280860e30567,576.6851571613239,23820.724047880067,49448.662439630265,-1
117,GLOBAL_CFVF,ffbc9cbac777fbd4c8aa17c8df13f43f0366edb30f7a52024601ad1acb263356,607.7194284947993,24106.609721136054,47196.5073515897,-1
118,GLOBAL_CFVF,d55971c4f3839a58d2149b0a021ca742c95d2b49b4deb6ea14a92c7ab6ee1609,546.7106673539143,24272.269355126224,48678.45600982546,-1
119,GLOBAL_CFVF,de1c53e92801d9c8acbc2137a0bdf18ac53bd52bfb2145e373f99ca7656d1625,578.0150989047669,24935.144614250894,58514.89993644645,-1
120,GLOBAL_CFVF,b7b66fa84e4f58e780e3b5e6e5dc3829e6d048b34468456f52e4094baa137c27,489.7905837827293,24065.78639595617,57190.022332945744,-1
121,GLOBAL_CFVF,c2ffa68c7905f6a7835dee44b8d54a60728785b0b9107ba2b62bc7c748443c5e,426.01776093957415,23595.840784146843,54130.80557824344,-1
122,GLOBAL_CFVF,d6b536562ac04d4b625de30c10ee2aae9ea2b12c5d6368a3d15da0c1a7afeb69,558.6801846778943,24892.77524719669,61640.45807863802,-1
123,GLOBAL_CFVF,47ebee4382b9a5747afdefe51b864416f6aab7364e35f36174865df09c6888a6,764.6618161282784,23003.266401981324,47030.8786302177,-1
124,GLOBAL_CFVF,c4542ffb170bda7a7c17404059b0f560c8a8e9e5ea7efae949a359a1ca8e2adb,660.2354197115417,23309.015646522945,51865.51923194017,-1
125,GLOBAL_CFVF,f133e3ba55ea0c060407220be0f459dc611b32a2d71b5980562c0d8b6d55ce13,592.3555791891586,23146.093673221585,49229.195543407564,-1
126,GLOBAL_CFVF,a119e4d498d7e20e9f835346f2811badfb844c0f9675b88e968d2cbe5d23a9dd,557.8228916974293,23897.760492577923,44884.73094134234,-1
127,GLOBAL_CFVF,765a9097af18bf9a674ff6e2f88acd4727822f19e60f991e565a1eedc3c97a79,524.0660327499735,22574.71887140986,51729.36447460852,-1
128,GLOBAL_CFVF,6ea8353167aa8b79966b93663451c37be6440fee8c216002b3f393d259027f9e,504.6284654486324,23565.08242734446,45212.33643794876,-1
129,GLOBAL_CFVF,3341f9c2fa701fa5e54236d1609ae5f291da376145d71c832455dbc31c115308,811.3879532837259,22861.610335709785,47458.91480147548,-1
130,GLOBAL_CFVF,feaeaa5b8139c693a451537f7f1d870297a5e1aace292298da536a29c0abe566,624.1947785354437,24210.117961903292,48019.08427335211,-1
131,GLOBAL_CFVF,115825e8ffe724c16eb20eb3edf6cee278eaf8d5c61d8580685fab2d4a3b4ea0,517.628333669113,23728.134745411597,51797.824012244004,-1
132,GLOBAL_CFVF,e24bb9b6819e17191ac23251c225259150d73f37dbf8438d3fae2196203bc61a,694.5111117619647,23252.043665605608,46614.321860562704,-1
133,GLOBAL_CFVF,9d80e41fa775148e5737163461a72bc14e845a44e548f3d18a0eb23376380654,598.7750351496061,24166.276415695247,50137.28494085035,-1
134,GLOBAL_CFVF,bdcd6ab54cc49f4843e0d261f80c8cf53fa77e8828e4ddb1e49cb1a6ba5784bf,476.1461082423374,24050.84187005212,52153.51328446107,-1
135,GLOBAL_CFVF,110afdcd9cdc1812a1be58616660f61421908e1e322566566c65fd5799b57aff,564.8201975025022,24371.52752318439,60697.12636975759,-1
136,GLOBAL_CFVF,7330827c8ddabf91e2ac0f33a65ef7c091bc7e7444877ca9cd3e000061fc08b9,447.4113911359587,24414.468817414687,51404.789633616274,-1
137,GLOBAL_CFVF,ba08f693eaf8ec2b6b71473b764f92adc125bec3e03d9e8a0915208a8fcd34ab,630.5806275403706,23836.98889265493,54843.15141393,-1
138,GLOBAL_CFVF,18ea309724fddd443aac63463c77c1728583aca5c2934aed9a262cb8de55e7c8,553.4614248167758,22600.223608855315,47642.485660144055,-1
139,GLOBAL_CFVF,6f177ebe94d47641d221e4938118499408be0a54b378c9e06d75e85185df202e,742.3690201248811,23384.016910871283,42756.81775677104,-1
140,GLOBAL_CFVF,04e330ba28c773fca8bdd5a89612df95763641a4fb2f589dd86b15006583151e,649.0961346526595,23258.06969314914,49767.91857563595,-1
141,GLOBAL_CFVF,bcff36938e2678b03ec35ffbdc526cd4f80fb59cf15759819dab6efac37943c8,584.8121393103991,23461.090483947086,55557.024561907194,-1
142,GLOBAL_CFVF,415dd5ef508f03fc54fae4abd53d1924a43535789ab0b0ac18da6a2d68806762,789.4418358783555,23010.97716750602,46061.684907763694,-1
143,GLOBAL_CFVF,cbcfa0380515d3293efa7d59df0dc489816983a4ee4b007d24056f9327bbe12c,700.5541683276277,23913.627550852565,44328.3046722886,-1
144,GLOBAL_CFVF,7012dacf478d1f0b45e7f003f9b509134c8ec832792b8bbe33f1cf3e1e339bc6,825.2682445438586,23017.50584123535,44904.11030427525,-1
145,GLOBAL_CFVF,ec1c454ea3683484fd188fcfc55246c90c51f0a3da51ff380932617333c89c4a,915.3984042282191,23234.37359484104,47423.43467528938,-1
146,GLOBAL_CFVF,5b3d9172c30172d12eaef9cefd28cc9cc332faf094ceff76c7ecef6c9b9fe129,696.9123932375054,23237.11502019013,48848.93707253538,-1
147,GLOBAL_CFVF,888cd919df79f95a14b3d9fedcc316072b1c1ab9dc7bbc5c6a68b783a5636769,453.1616290471277,23563.104297709368,47437.863265321284,-1
148,GLOBAL_CFVF,f6d27468deae2e898c354404d04519fae33a71d44938f90421e02f9503143517,531.8756459380763,23815.074721339675,50280.77998272841,-1
149,GLOBAL_CFVF,beb01a9e2570a09eb13daa62cd04d564af90e8c62894498d03789d261f54ed41,549.4272429693553,23137.31066415312,47710.390435380396,-1
150,GLOBAL_CFVF,5818d49ab027b8afa236ea5a571fc08b5d2c33e082217681f5fd16859be67a04,518.7652307045897,24072.900317589843,56070.45839551133,-1
151,GLOBAL_CFVF,a73e3d98494614f5a4014d1eeaa62b289ccbcc908078a29b6abd6b1c566ab7ba,539.8837529698795,23787.421257989467,50545.616643380505,-1
152,GLOBAL_CFVF,88e0b079f90ea47051615d465c8c1e624b635f4948a56cc2ad87cf1e31a16a0d,530.3159899754495,23161.06999994506,49519.24815681693,-1
153,GLOBAL_CFVF,5bddd45525f20afb9ac31e0c6ba29e3153ae4a5fe602b9ec53839168ab9a5717,444.0671127800151,24265.73579969214,55192.16070277836,-1
154,GLOBAL_CFVF,d9e3908ec931b06d24d2533fc3fff7ab4ed5db50aea1187df41ca96422090423,614.5558153972987,23717.723989824604,48743.294397514524,-1
155,GLOBAL_CFVF,c264e8da2c48ef51bb68fdd540e67f5e7c8a0e54b97f71c1ae589927d4c3230f,685.3929748101367,24106.808564397103,47515.147583575985,-1
156,GLOBAL_CFVF,9c6f0a63ed51030578cff355c0077de07d479a6404a94544a319ac5a06ccace2,697.3536826138314,23480.39228267026,49949.786371393595,-1
157,GLOBAL_CFVF,d120bb63d28f7a09aa3b9331df4768c706a69bcc6e99ed53334e870754919e26,774.4482713599899,23172.785890288447,47138.85914417945,-1
158,GLOBAL_CFVF,8b34cba16094c8cf79df401c196d015d1a8b33376db095c8ec768befb6257ffc,713.7074366916032,23422.807530025784,42922.81859011431,-1
159,GLOBAL_CFVF,799fbdfdccb88531d1871e56cfda531265dbd48f874db31cdc9be08e8a2c39ea,974.144317466765,22958.734278039243,47412.94300564794,-1
160,GLOBAL_CFVF,b393679b112ae6fb3123052ae474cf0a0ec2303620f2af5cf36bd36133566a38,556.1912636155561,23599.111425974246,53083.70406098647,-1
161,GLOBAL_CFVF,5d5b5991e4831a64068541547718efc2077b7a60bb9624f88ca819d0534e21dd,777.5291213740725,23457.68177438197,49707.76890472165,-1
162,GLOBAL_CFVF,016f4dab4c8c1ae66852f4432f31d6ba88575a4fec5d7bee7c6f3807477f69ec,465.4638433751172,22573.923937712396,47773.82696359554,-1
163,GLOBAL_CFVF,1697626e1f874a88ea71b5b0ab876809ba9fb4c5c75f10074fd8ce66ded37182,1150.6124258198165,22831.46207646186,42708.011500403314,-1
164,GLOBAL_CFVF,4e3c3fc9e06cb22eed8a9874343ca0465651b727b517dda2dd557eb4d1008f9f,1025.8616169318286,23041.93026653868,48425.62039596112,-1
165,GLOBAL_CFVF,3859344107fe7e005f4c27387c593eabe95418b8c1d2acc42cd6dabfb7c5beb5,1006.7930884828842,23264.383489915075,43677.83575999191,-1
166,GLOBAL_CFVF,26a4438269f01a68d92c4c6d0d7e42b2767fa5e8b5e65c65b542cd2a3c00c592,1026.3561358184777,23462.56514265578,49768.86323074346,-1
167,GLOBAL_CFVF,ae27fa1fe47d8527d457d7b9160894ab3ee05b3e71d39a9da255629e81d6c557,672.8087589039761,23528.770227407465,50983.217557610464,-1
