observedFE,source,candidateFingerprint,Cmax,TEC,TWC,parentLineageId
58,INITIAL_POPULATION,db3defd9bbadbea7a218abbde2901ed4756074f687f7a7ad07030a976a20995a,688.7774892714126,23917.24886306801,59944.1227353462,-1
59,INITIAL_POPULATION,ff0f51793cfe2875ba02b84edba1a916dbc929024ae94a91f00cebac012ac133,737.9521941995972,23456.597024074257,51942.54316364499,-1
60,INITIAL_POPULATION,81f3f8b83058ecb162a39d731bb099a1cfa739b03253ce8498c8d07155760cc7,730.455068199499,23480.521859091295,47218.94590966492,-1
61,INITIAL_POPULATION,bfa3dc7e63f8adee90696de053b59d07af3c9ffaff70d1e73db305b461180b8f,422.3020514318971,24013.18612830504,45819.59233064151,-1
62,INITIAL_POPULATION,4cd09b02831bd1d55fd7e2b1232573f15b4cc1a6fc00a2f89e3c602c02482cdc,741.1980503362156,22942.078256677076,43954.6296724353,-1
63,INITIAL_POPULATION,b91c6510f80ea0add97b9d1b495d687f6a686cee1b5b737018c4f99bb29601f9,748.4564770976565,23799.09459540323,50271.501254905,-1
64,INITIAL_POPULATION,c1d24b9beeb0866aef862e5dac6eadf857adf393ad3546ec8951df09cdab49a8,775.6543127276104,23842.430847171185,44301.0290797131,-1
65,INITIAL_POPULATION,5c8be60ea23a998be2ec3512c39d5fb624a1d292fecf6382124d96026ba67fff,796.7247378936758,23565.657105070695,50000.33932921378,-1
66,INITIAL_POPULATION,48d4dd01f6f1c0a4ee5c63ab1ed019f3f35a82ad0d0b9d337f9904c1a17d62de,997.1749656593081,22639.02042064471,46908.189551401985,-1
67,INITIAL_POPULATION,6f46ca21326f66e444901d3da911579b4636e8fcff320fe0dc387a4abf0269ee,849.5512110742987,23359.52649889831,42392.23177578415,-1
68,INITIAL_POPULATION,9dbdf45a1b756c17e400f096b3ba1b2630cbe1008303cffdaf0d405a38e58cfd,840.8616149922217,23077.857139181888,46863.39216038397,-1
69,INITIAL_POPULATION,b59fb29a6afb8f9f47a41119afd5b33e772918385d41ca6780db8ae468107a29,550.1068128943028,22978.27552831899,47449.0519047839,-1
70,INITIAL_POPULATION,57ab61bcc8796da5b096939a0461634471a844d7aa01112a51d195c5015a7a6f,549.1312269782335,23842.037253800656,52981.76934103063,-1
71,INITIAL_POPULATION,4deb9d97a60f1d4d661e1d58d38f491ce38b4616ed1e7c41f96bba2f756750a2,823.599977450646,23710.782708499704,49618.96337936572,-1
72,INITIAL_POPULATION,5b2c61b2c2edb4ac2b88ce69d23883c25e8c12a5d40ac9b732b80aed469498e5,650.7547270988272,24250.05421759299,43932.690433774645,-1
73,INITIAL_POPULATION,14fcb82ebf6efe38986458ff21a2cffb6fff24118643c505c21bafc0e694d2e3,557.3381785748658,24266.485849580404,55523.788579756976,-1
74,INITIAL_POPULATION,2ff20ceaae3b67a4a82d9a731b99af6bd010624fbc291a9a2a92114198993e15,535.2928405573435,23984.194381677953,54440.55915431832,-1
75,INITIAL_POPULATION,2ac7b2360be4e399ecfb2024e31dc04e825a72bfc60d6553b84a4b02c058f945,667.9967391585144,24288.193828648815,49360.51129340971,-1
76,INITIAL_POPULATION,f264a85683e98eccac28fa51504cbab4c8ceb8eda322b7a51ae3346ce97d4ee5,534.3566314084385,24085.80141277696,52125.124264465856,-1
77,INITIAL_POPULATION,08d18165d70cda4321e1ef4ec7758721874253bba4e7bacfff556fad21a2cf6b,607.411411768602,23800.958178961635,42163.888879547536,-1
78,INITIAL_POPULATION,b7cc59574a806843467c5b4e51017eef626baaed1cc5586fcdb075f7227307ba,1017.5439583404208,23310.123050109585,40894.8030269875,-1
79,INITIAL_POPULATION,043fc993fb754693eed837b09e01c32c7b84c58269cd0aa2db8a6fcb20816f74,703.8693377730506,24104.93012239475,52251.38040439635,-1
80,INITIAL_POPULATION,cedd25f08dd0cb8fa26aa1ef3692d07f8c7d15ce42463ab5a13d55a6bc103948,728.2473181357104,23927.44241926177,49687.51686967994,-1
81,INITIAL_POPULATION,947b6cba1a3596bdb0c75af9a941208df239db195f21ccb0c14de550ad2f8f57,761.3053426831646,23161.7235674479,47328.23384694604,-1
82,INITIAL_POPULATION,a5fe4cd1b073e335265b4d876fbd6a21a1db8b616a4c0b5ff04c8869a142330d,644.184459803891,23956.68177335154,52210.43030433571,-1
83,INITIAL_POPULATION,6705769af24c00d959051020a763e278bcf4a8607409f4ac0a578f1f067e8149,794.5285595174857,24064.245463789626,55902.76453575978,-1
84,INITIAL_POPULATION,6e15ddddbc68e8132522d8001a9ee99db0a15f4934ce15141c36b8ad1b6d85bc,665.040787356987,24399.313525958474,46243.04848378558,-1
85,INITIAL_POPULATION,99625645e58da8dd9acd1daa900488e79cc37d542e47f731d09be20ce4aff500,597.6733445927837,23679.00450595712,43727.80153479732,-1
86,INITIAL_POPULATION,7ec131b3b162da2bda724d0499c0f900f5255ed439fd9561d55142eb24524c0a,685.2348578997967,23978.635868139405,46519.59127163025,-1
87,INITIAL_POPULATION,fb11506c6f33165cb57ce998b57586e8a985842d6ede42fc90e4460b9ff38d8f,538.8677660864829,23459.53756358901,47252.15498988788,-1
88,INITIAL_POPULATION,eb2ede2f85917cc0563ce429405d7c4e1e9d06a82566482e1aed738fd9ff11ec,588.237726021721,23934.684605745242,45922.37354969673,-1
89,INITIAL_POPULATION,5ca18918cc4c33334b2a93ba047b6af1593b80cc8cd45c1318409c4cc46f38dc,704.4583772046897,24286.32148501001,53572.64598399811,-1
90,INITIAL_POPULATION,f5ed66859c80d6786b3dec6e54fa946cb44d0d2ac4fea72c02d94eb925d64013,943.0780675787876,23546.33269654728,42734.55585689285,-1
91,INITIAL_POPULATION,a94f8a8027359141f5b6e66be62b5369a2e87790f6a43eb7e2a64017b5306947,593.5688512649912,24304.77257051267,53111.65827764435,-1
92,INITIAL_POPULATION,7ed49bc775e306e5c2aa60fd1d189ab8203265e19b23b760b46426ecbef3f6b9,516.2491716502284,23622.185219571842,49369.575169448115,-1
93,INITIAL_POPULATION,2d4926f543f13788d2b612e7d8a21ad1c489fc5ea43c7aeb87d8692599199adb,925.6918474282849,22823.60789332349,43610.137424260814,-1
94,INITIAL_POPULATION,982c0f0f0076005895a6df249f7369cfc3146651f940e6ff70adab8d01278686,893.972021835809,23631.119523888883,52090.177043621195,-1
95,INITIAL_POPULATION,07c22ff02d94158576606d1a510c43f1ec2b2d8c42769c177fdf32070f021d88,621.5532862130866,23877.34646465753,51567.96507068354,-1
96,INITIAL_POPULATION,f995a68b9c383a5d442d721d73abc5b56aa618b2425e58018728b9716e99e7bb,690.0456291639666,23762.279684727786,55806.39173537679,-1
97,INITIAL_POPULATION,3e2ff1c40bcf33d6d82f3189b27609e520a37827e492f8b083adf1640d88904d,743.5120813569231,23513.698494603716,45381.98318376843,-1
98,INITIAL_POPULATION,52fa2d86e754a0e69001b74fee76fde24d948bb6fb4cdfecd5a06e5eac97e04b,988.9252071331248,23100.283957062566,40270.32425003568,-1
99,INITIAL_POPULATION,6249f4e4f8a28753de43439b74dd54174f97b414089c334dd0a83d52a7861880,480.2109594319336,24135.375985040588,56068.93851649082,-1
100,INITIAL_POPULATION,400c5372a6c48d5c6bf9c1f6159e2a540d16b835841352936c9b4e669ae4bcb0,613.3840382370727,24121.169813645975,50261.66622987135,-1
101,GLOBAL_CFVF,1025c8d72fdfb60fbf5fdac170e0eb9ba12712112d10dbc25e8d50375b6199d6,459.23235337464666,24655.926264815676,52569.0614138633,-1
102,GLOBAL_CFVF,423b83e5b20bc456b9cf8ac0a2857a0d7c775e76ad5ce9ae53bcd29dfc5cb719,467.9946862137641,24040.746633863208,52588.18458920555,-1
103,GLOBAL_CFVF,654f9df0d3b6240b08264433072e005d62afb2c5518935579b8a42d28b05f113,494.0904349226497,24198.22076967849,56669.726276592904,-1
104,GLOBAL_CFVF,bbcaf24b50d5a37783552b5b4c18e2ca0076d46185ac22b967dee6e096eb5e56,599.3793166118818,24070.529659513035,52026.98827482379,-1
105,GLOBAL_CFVF,4ce33052b6f1b472c9d916cce668ac42fa26e321933b98c154b8d936ac0f4b10,639.1503028513703,23205.47836607555,41652.11546968257,-1
106,GLOBAL_CFVF,eaf241a5c3927c056500f73556637cd7e5ce377a823bdf08ce3df65e23e7a8c9,602.847615003133,24295.707764908388,49803.49868821433,-1
107,GLOBAL_CFVF,0f9676d8dd84db3d5ee0426a39d618568946251b4872b62715f3316aff6c46b3,768.0805214980958,24027.852303279687,47613.798741549945,-1
108,GLOBAL_CFVF,fa03573891937ba84e374044d5850c6c260c3313a357d0b6e137a26f116b5ffc,500.41007295782583,23985.465152685312,49037.01952076179,-1
109,GLOBAL_CFVF,9d1761f0f4c1147dfa4dd43080997de977ac06cd1c85086d64eb2e17e6ef595c,653.2651426788879,23979.195843019363,49820.99832711373,-1
110,GLOBAL_CFVF,0c92f5ef0274f5b08ac2135d775124cd46d33355423e5f764ebd93ce31779135,643.8805047545602,24105.079569317604,58759.3342110872,-1
111,GLOBAL_CFVF,e2c5a48ea12cdedf946849839f92f1c386611d8eaa83ec47fe8c936ed60ccc6a,647.9405989536959,23449.783812062935,46859.58651635243,-1
112,GLOBAL_CFVF,d94314e20bf2bf857b1c0757e981d3ea1a38a6d7daa3f66a1fd675586ca17adc,668.8841767740732,23794.541184144455,45173.21938852315,-1
113,GLOBAL_CFVF,1080efe6934b932d5a1f652bb96b9fc5e2da16e9019ddd2f45d31b439ebbb070,546.2262832739075,24214.193656947275,55117.91229214015,-1
114,GLOBAL_CFVF,4368698265779ed34119555baff836f5d0122c1544df7690cbf34f56cf301c44,539.435474159798,23735.231555178158,50319.84039125145,-1
115,GLOBAL_CFVF,3f07ec3cd59e1e76920d9b231bb14c26b417a91d54fd51e9b48e74de1af4b368,711.9334864230323,23950.24380954507,49745.822153098845,-1
116,GLOBAL_CFVF,d7028c54fe9e4785f470ed6bc24f2592942dc34bd2ca6fcea04e8e66ce7d16ff,674.1880417044196,23922.565105426558,49000.730668955875,-1
117,GLOBAL_CFVF,a8381d97f958be9802045f4d08c14c68b80292e7f5e9a256e71b1cad2a9fa991,533.6014968946268,23788.26644394557,48673.04756422494,-1
118,GLOBAL_CFVF,aeb83c4f917f7fd96cc70df7963f593e2326e81a0e125b9f4d90f6f7d8e1368a,538.3876233456534,23812.87635251223,51532.864700716775,-1
119,GLOBAL_CFVF,5b7fdf61e7167886492ff1fae82cb887b398772b318ba3b6ebd39f5909f6c21c,709.5714769856452,23929.638069986042,49057.991261670904,-1
120,GLOBAL_CFVF,bf328c4a826983419e98cbc78600982553831adb6bf5155591c5f7bf44bccd8c,829.4235288910005,23386.605519968747,43552.42896377351,-1
121,GLOBAL_CFVF,ab4cbb2feb82c51202fefd0201091475148ca9ddb7c0d7dcfe69f7b8972ba5a3,709.9361211670321,23221.276134965057,42919.027380646854,-1
122,GLOBAL_CFVF,b1705d0564af452d51b3e97e363637dc550816f4ed121e4731081a56b8a7ee32,483.63522750253946,23909.494806037255,47991.88793373066,-1
123,GLOBAL_CFVF,4c0caead8965d3028f31a47c8fddfcbaf6b36f4ac4abc947f814145d06173de0,736.1279591824399,23993.017986605446,56243.07483243121,-1
124,GLOBAL_CFVF,bd78f537581df97bb7e171c554e371312ec873609c90b78492669f360c10b7ed,459.45325133345426,23950.09006961232,46863.94113846112,-1
125,GLOBAL_CFVF,61b7964959fc222383cc205fc36451862ecbf3aef56a731b375fa60e9d65cdeb,673.3371939747151,24595.521060071005,48574.418146698044,-1
126,GLOBAL_CFVF,a24ee21ea00fe7821d50aae2e09d74d71b1874151a217ced47e53716a56ba0c4,717.1224932967369,23447.29057747392,42074.840409952136,-1
127,GLOBAL_CFVF,ea1695ac38f5bc55e2675b47d111d54f1c51a0cc06d4cd241a7d12e42b394ca9,765.5260979468967,23202.46755198256,46723.693266769005,-1
128,GLOBAL_CFVF,acbd56d2c5f763e50e8320a409b9ab2505ad8af717b76cc601773e7f58f716ce,495.31643342669435,24699.253713656537,51710.28904212787,-1
129,GLOBAL_CFVF,2c759a39e024ea7f27cceff464906f9d60f6b9c3ca02a16654b25e8f682e2cf6,502.2324250923631,23583.5531311385,47152.255320050295,-1
130,GLOBAL_CFVF,6f4547fb6376040bff71d88a356da2200a30c4c5cb4ce66238b2bc334fd0cac1,742.4137223632688,22852.19861268028,40784.87614888835,-1
131,GLOBAL_CFVF,703ac1a45c5d708c4b5194e68459d0fb5137820fac4a8f28fc02cc254dc339ab,865.9545978705959,23390.80399519782,51613.757416329114,-1
132,GLOBAL_CFVF,8343eadef63d84dba77399bb05ef11f689f65938db16e8f5924d9da709d41956,794.2825387099501,23410.137289342718,40434.04295664743,-1
133,GLOBAL_CFVF,a99ae55473fd52ec3bd1849e42acb9a8439817d01b9b9dbbc75090aae9df0ce8,1029.52028162357,23764.545610921654,45290.90715011517,-1
134,GLOBAL_CFVF,e835854ff27837ff1c62ff7f81218c4ab90aef3b1debcd7d9d302387b9240f7f,857.8252549364789,24000.813381042277,43794.88837742738,-1
135,GLOBAL_CFVF,4f291241ce718da0e0cd1e5078997bc15103cba8d8fa572b3430b1d907f3cbda,871.0427871407251,23858.975990915955,48815.4871937976,-1
136,GLOBAL_CFVF,fecc9d2dd5034811afb07f3fe90f1e934e8471e785486fc3557a0c2758f3975c,773.5514169625908,23474.36643211426,43622.7050542357,-1
137,GLOBAL_CFVF,3c876b8dc0111cc8011a7ed1b56ca86e20b9fb1e478b94362ea8ab0aab6858a6,791.9538771475794,23043.46738460924,46044.404364391674,-1
138,GLOBAL_CFVF,79c2cc1be54f590e16327064350433cffb84345d81fd0d7f42466df390be4376,601.1906158746889,24090.36227772417,51291.703504484365,-1
139,GLOBAL_CFVF,2ea6679e2dfac73a29acfa7860bc1deb51fa20f703475bbc8b3a385efd4f9835,676.7694900359984,23540.959894596548,43418.429783578,-1
140,GLOBAL_CFVF,6145842051df3fe0db4f0926c3529b1617cb31c2264bc6a9fb444b9936102bc3,662.8201408410516,24405.041099311595,53958.04043014261,-1
141,GLOBAL_CFVF,b1056e3898dec610cef7cc3b3c6bd939f862e17e200d51f6d47ea58da525d673,770.9189232592187,23520.104018302292,44067.05761476516,-1
142,GLOBAL_CFVF,382df53d9349f2b28612c07b15ebc318c15bcb5c1773849c0085e1123e4ae1d5,618.7901171532926,23852.246782395257,47015.665770552216,-1
143,GLOBAL_CFVF,ab379990aa6bd42c33aa610354eff588a3ab7d7eb0b5b76d44bbfc399942ef0b,635.1525217659114,23639.668493050776,41350.4207514087,-1
144,GLOBAL_CFVF,66b781756e7a0e5ff5beb0123c0b291cc0dd76ad0885d1cb16f5e63271900d06,648.2236372244178,23430.746615581458,44230.55088226503,-1
145,GLOBAL_CFVF,872876128e4ba442a74cb3150a4a29665246c575b114416b3fc3601a65c8c9d5,661.0864879348092,24132.958876223744,43201.65350871591,-1
146,GLOBAL_CFVF,d98d27fa70aa06d67f58e3b349dd33b7ef66dfe4b1206088df64d482c295db1f,675.8598137726534,23841.346290040343,47759.301330767295,-1
147,GLOBAL_CFVF,9617101847b5bdcdf28ffb99352ca6def098fe314768c2b5b706466513fea2f5,842.9638493788469,22857.49473919426,43860.99078313344,-1
148,GLOBAL_CFVF,951606c23fcf529e25285206c6e8add9a873fe042e35756d93a2983411c5e4c5,859.4592684922203,23638.81602527979,50546.04328519243,-1
149,GLOBAL_CFVF,3c70da80be13174f453586727ffaf4a1e89dc83bfd77660a522ab76b2568e8de,474.02394040723175,24433.568383757924,55276.99374930224,-1
150,GLOBAL_CFVF,4039ac84e88df97fcc4ebb4475f620f75a46a727d50677d7226bc07f777e0bd4,786.332801140646,23588.934947002806,44823.6577451042,-1
151,GLOBAL_CFVF,0adbe6d8adcbfd7b77155fd2bf33b10e283d38f73b1ed93110fe80c09b653513,617.8527150134305,23509.105292933724,51287.48170366723,-1
152,GLOBAL_CFVF,b8bfa72bd0d60dfe932a82c96c88f490aefb0d8a8f7a5710cb6c82d92acf5a55,535.4773776202725,24496.214700746692,53928.45816548525,-1
153,GLOBAL_CFVF,4eeb226b44d18faecd0c61baa104f2d86ec16d7930a813b0a206a7f3eee32a26,840.8616149922217,23024.86961783287,45885.34731377306,-1
154,GLOBAL_CFVF,1140b0efbdb6ce6cd3cf8e6c8568cd15374d67638bb4a0ebfeeee5224b2e8acf,846.904398026495,23410.325429336415,45173.72605559234,-1
155,GLOBAL_CFVF,40d8c140b454b8add1806c98ff92f83fa65fc6d12895041a28fb80386a19945f,622.9570341140313,23995.421100083775,49573.30242052415,-1
156,GLOBAL_CFVF,3f97d65269c528849b8637d2f7e174ec29a5a69e60bc9112c9860006da03076e,965.9273647824446,23355.75654459393,46226.592372897125,-1
157,GLOBAL_CFVF,e439e75a92ab7b6e07488f1ab1876a9efa5a9cdd33800e11cecc45107cb896e6,649.3263139017125,24085.207865828812,53156.53192614784,-1
158,GLOBAL_CFVF,036050100882a6c60095fa146c1e9f257760ccf391426fdd6c0315a9edec6411,721.1951087195985,24474.519716999865,54192.45159818395,-1
159,GLOBAL_CFVF,4dee097eecc1ce09de245de4c0ddf646f1a96a2bfeb6657a8ed009c57afb3874,673.8731666435606,24102.136581523057,49032.80330052588,-1
160,GLOBAL_CFVF,8cd2aa09f44ccf84c677f001920ca80f913f10dcee959792ec7ae1944d765aba,807.8562213607477,23228.127813174782,44251.71972319092,-1
161,GLOBAL_CFVF,c9170e211a550a16c0e32bac6f5284af5c42acd2afe550609f360a8485a1c6e2,1146.6108293252996,23109.962811585403,41908.831439969144,-1
162,GLOBAL_CFVF,cd7754f00da535bee31706a52e9ff2084453f87a5a9a191275ff5e8d52247255,879.1735456058893,23470.230470340714,49809.86838865226,-1
163,GLOBAL_CFVF,02249b57315807f477826d4921210894a6e4badaacfa19b0cdf43a86cb929048,883.6930260262657,22876.354833297068,45489.08677908071,-1
164,GLOBAL_CFVF,d8316b0b8280b398a22749594fb31c8b16ad1b9e2b1da7f60384de07b18ac62e,1017.7920551612191,22955.9921260759,42731.31272541822,-1
165,GLOBAL_CFVF,65431516917a3b0daef0c70ea849d856aaf6d60bcf9822042e508b317a0e583f,848.9404702160899,23192.571189245893,50994.00809970665,-1
166,GLOBAL_CFVF,bd56813e0db0e74e8f8a81f657f92df990c5e594d0aceaeabe766f25e56927b3,816.8914872325308,23847.21747118665,46234.81512550411,-1
