cycle,source,evaluated,accepted,superseded,enteredPddr,pddrSelected,pddrRejected,fe,regionAssignments,regionRoles,bestGeneratedCmax
10,CATA_APPLY,77,30,3,27,1,26,77,0,"{}",237.90846475497892
10,CRITICAL_SWAP,7,5,5,0,0,0,7,0,"{}",229.71341014608413
10,CRITICAL_INSERT,7,5,5,0,0,0,7,0,"{}",226.9142285872193
10,O1_O9,1525,52,45,7,5,2,1525,0,"{}",216.99381673417267
11,GLOBAL_Q_FINAL,0,0,0,100,6,94,0,0,"{}",Infinity
11,PARENT,0,0,0,100,93,7,0,0,"{}",Infinity
11,CATA_TEST,112,40,22,18,0,18,112,0,"{}",250.87929541449404
11,CATA_APPLY,77,27,4,23,0,23,77,0,"{}",238.77480424833286
11,CRITICAL_SWAP,6,5,5,0,0,0,6,0,"{}",250.766158843787
11,CRITICAL_INSERT,6,5,5,0,0,0,6,0,"{}",238.46020011938322
11,O1_O9,1540,42,36,6,1,5,1540,0,"{}",206.04954861792686
12,GLOBAL_Q_FINAL,0,0,0,100,6,94,0,0,"{}",Infinity
12,PARENT,0,0,0,100,91,9,0,0,"{}",Infinity
12,CATA_TEST,107,36,18,18,2,16,107,0,"{}",227.62780144107626
12,CATA_APPLY,78,25,3,22,1,21,78,0,"{}",252.2900127184025
12,CRITICAL_SWAP,7,6,6,0,0,0,7,0,"{}",243.70104847996106
12,CRITICAL_INSERT,7,6,6,0,0,0,7,0,"{}",234.31567806778028
12,O1_O9,1557,58,51,7,0,7,1557,0,"{}",215.09756771102343
13,GLOBAL_Q_FINAL,0,0,0,100,6,94,0,0,"{}",Infinity
13,PARENT,0,0,0,100,89,11,0,0,"{}",Infinity
13,CATA_TEST,103,27,11,16,1,15,103,0,"{}",258.0557095863889
13,CATA_APPLY,79,27,4,23,2,21,79,0,"{}",232.80903040379752
13,CRITICAL_SWAP,7,5,5,0,0,0,7,0,"{}",258.5466230446773
13,CRITICAL_INSERT,7,5,5,0,0,0,7,0,"{}",240.9164275189611
13,O1_O9,1576,85,78,7,2,5,1576,0,"{}",206.9289488800241
14,GLOBAL_Q_FINAL,0,0,0,100,6,94,0,0,"{}",Infinity
14,PARENT,0,0,0,100,88,12,0,0,"{}",Infinity
14,CATA_TEST,104,22,9,13,0,13,104,0,"{}",266.6357767873323
14,CATA_APPLY,79,23,1,22,4,18,79,0,"{}",245.211832076461
14,CRITICAL_SWAP,7,4,4,0,0,0,7,0,"{}",271.61213596138464
14,CRITICAL_INSERT,7,6,6,0,0,0,7,0,"{}",246.12817982017677
14,O1_O9,1592,71,64,7,2,5,1592,0,"{}",229.17581415418286
15,GLOBAL_Q_FINAL,0,0,0,100,15,85,0,0,"{}",Infinity
15,PARENT,0,0,0,100,80,20,0,0,"{}",Infinity
15,CATA_TEST,103,30,16,14,2,12,103,0,"{}",238.00026556796033
15,CATA_APPLY,79,33,3,30,2,28,79,0,"{}",247.2907080329196
15,CRITICAL_SWAP,7,3,3,0,0,0,7,0,"{}",268.1189510117785
15,CRITICAL_INSERT,7,6,6,0,0,0,7,0,"{}",246.0087982393887
15,O1_O9,1613,62,55,7,1,6,1613,0,"{}",204.2816453029537
16,GLOBAL_Q_FINAL,0,0,0,100,12,88,0,0,"{}",Infinity
16,PARENT,0,0,0,100,87,13,0,0,"{}",Infinity
16,CATA_TEST,113,35,18,17,0,17,113,0,"{}",257.37629759601947
16,CATA_APPLY,77,20,1,19,1,18,77,0,"{}",235.6039733527216
16,CRITICAL_SWAP,7,2,2,0,0,0,7,0,"{}",234.22332953328703
16,CRITICAL_INSERT,7,5,5,0,0,0,7,0,"{}",251.0964837206456
16,O1_O9,1625,53,46,7,0,7,1625,0,"{}",196.10381867597303
17,GLOBAL_Q_FINAL,0,0,0,100,6,94,0,0,"{}",Infinity
17,PARENT,0,0,0,100,93,7,0,0,"{}",Infinity
17,CATA_TEST,103,24,12,12,0,12,103,0,"{}",275.9530586194011
17,CATA_APPLY,79,26,2,24,1,23,79,0,"{}",249.86138376411222
17,CRITICAL_SWAP,7,4,4,0,0,0,7,0,"{}",282.5654947924666
17,CRITICAL_INSERT,7,7,7,0,0,0,7,0,"{}",244.05023807015067
17,O1_O9,1656,75,68,7,0,7,1656,0,"{}",214.70329357068522
18,GLOBAL_Q_FINAL,0,0,0,100,9,91,0,0,"{}",Infinity
18,PARENT,0,0,0,100,84,16,0,0,"{}",Infinity
18,CATA_TEST,116,40,24,16,3,13,116,0,"{}",251.6560334117438
18,CATA_APPLY,76,28,1,27,2,25,76,0,"{}",268.86177377130673
18,CRITICAL_SWAP,8,3,2,1,0,1,8,0,"{}",253.5122612256322
18,CRITICAL_INSERT,8,6,6,0,0,0,8,0,"{}",259.84726897042725
18,O1_O9,1668,84,77,7,2,5,1668,0,"{}",243.30634874765047
19,GLOBAL_Q_FINAL,0,0,0,100,5,95,0,0,"{}",Infinity
19,PARENT,0,0,0,100,90,10,0,0,"{}",Infinity
19,CATA_TEST,95,25,10,15,2,13,95,0,"{}",234.90064415120796
19,CATA_APPLY,81,27,2,25,3,22,81,0,"{}",222.23222964653223
19,CRITICAL_SWAP,8,5,5,0,0,0,8,0,"{}",221.36652993153862
19,CRITICAL_INSERT,8,6,6,0,0,0,8,0,"{}",242.9091245659908
19,O1_O9,1709,71,63,8,0,8,1709,0,"{}",216.92402885431528
20,GLOBAL_Q_FINAL,0,0,0,100,2,98,0,0,"{}",Infinity
20,PARENT,0,0,0,100,96,4,0,0,"{}",Infinity
20,CATA_TEST,99,32,17,15,2,13,99,0,"{}",218.9602301736337
20,CATA_APPLY,80,30,2,28,0,28,80,0,"{}",254.42109711337451
20,CRITICAL_SWAP,7,4,4,0,0,0,7,0,"{}",255.22676063980572
20,CRITICAL_INSERT,7,5,5,0,0,0,7,0,"{}",212.19316325641392
20,O1_O9,1736,53,46,7,0,7,1736,0,"{}",198.01798880823225
21,GLOBAL_Q_FINAL,0,0,0,100,7,93,0,0,"{}",Infinity
21,PARENT,0,0,0,100,92,8,0,0,"{}",Infinity
21,CATA_TEST,99,28,13,15,1,14,99,0,"{}",238.9882928384285
21,CATA_APPLY,80,35,3,32,0,32,80,0,"{}",258.2771935150815
21,CRITICAL_SWAP,8,4,4,0,0,0,8,0,"{}",246.7385499902398
21,CRITICAL_INSERT,8,6,6,0,0,0,8,0,"{}",243.26184423800692
21,O1_O9,1763,74,66,8,0,8,1763,0,"{}",222.1231353012801
22,GLOBAL_Q_FINAL,0,0,0,100,5,95,0,0,"{}",Infinity
22,PARENT,0,0,0,100,91,9,0,0,"{}",Infinity
22,CATA_TEST,100,25,10,15,3,12,100,0,"{}",270.2886276986444
22,CATA_APPLY,80,27,3,24,1,23,80,0,"{}",222.38141697200214
22,CRITICAL_SWAP,8,5,5,0,0,0,8,0,"{}",253.9062839049966
22,CRITICAL_INSERT,8,5,5,0,0,0,8,0,"{}",243.69049609073807
22,O1_O9,1793,77,69,8,0,8,1793,0,"{}",209.92183384620375
23,GLOBAL_Q_FINAL,0,0,0,100,9,91,0,0,"{}",Infinity
23,PARENT,0,0,0,100,89,11,0,0,"{}",Infinity
23,CATA_TEST,85,26,13,13,0,13,85,0,"{}",285.0118186368992
23,CATA_APPLY,83,36,0,36,2,34,83,0,"{}",251.25227929334392
23,CRITICAL_SWAP,8,4,4,0,0,0,8,0,"{}",265.5058306941201
23,CRITICAL_INSERT,8,6,6,0,0,0,8,0,"{}",234.49057967791302
23,O1_O9,1838,103,95,8,0,8,1838,0,"{}",213.9827154933071
24,GLOBAL_Q_FINAL,0,0,0,100,3,97,0,0,"{}",Infinity
24,PARENT,0,0,0,100,95,5,0,0,"{}",Infinity
24,CATA_TEST,89,24,11,13,0,13,89,0,"{}",255.97189016878298
24,CATA_APPLY,82,33,3,30,2,28,82,0,"{}",228.31874637107617
24,CRITICAL_SWAP,9,6,6,0,0,0,9,0,"{}",235.58504372151455
24,CRITICAL_INSERT,9,9,8,1,0,1,9,0,"{}",192.9447932974871
24,O1_O9,1868,71,63,8,0,8,1868,0,"{}",192.9447932974871
25,GLOBAL_Q_FINAL,0,0,0,100,5,95,0,0,"{}",Infinity
25,PARENT,0,0,0,100,92,8,0,0,"{}",Infinity
25,CATA_TEST,95,27,14,13,0,13,95,0,"{}",227.56364131602456
25,CATA_APPLY,81,41,3,38,3,35,81,0,"{}",268.091850801537
25,CRITICAL_SWAP,8,5,5,0,0,0,8,0,"{}",263.0640403933993
25,CRITICAL_INSERT,8,8,8,0,0,0,8,0,"{}",251.77235143934945
25,O1_O9,1903,74,66,8,0,8,1903,0,"{}",210.54989410351237
26,GLOBAL_Q_FINAL,0,0,0,100,11,89,0,0,"{}",Infinity
26,PARENT,0,0,0,100,83,17,0,0,"{}",Infinity
26,CATA_TEST,90,22,8,14,3,11,90,0,"{}",264.88790895841726
26,CATA_APPLY,82,24,1,23,3,20,82,0,"{}",282.5176150161874
26,CRITICAL_SWAP,9,5,5,0,0,0,9,0,"{}",258.4979959665672
26,CRITICAL_INSERT,9,8,8,0,0,0,9,0,"{}",276.1892440877547
26,O1_O9,1944,102,93,9,0,9,1944,0,"{}",220.6837592864742
27,GLOBAL_Q_FINAL,0,0,0,100,6,94,0,0,"{}",Infinity
27,PARENT,0,0,0,100,92,8,0,0,"{}",Infinity
27,CATA_TEST,125,42,22,20,0,20,125,0,"{}",229.25698639914123
27,CATA_APPLY,74,22,1,21,1,20,74,0,"{}",234.87578389462146
27,CRITICAL_SWAP,9,2,2,0,0,0,9,0,"{}",259.37359328228143
27,CRITICAL_INSERT,9,7,7,0,0,0,9,0,"{}",233.30634861385326
27,O1_O9,1959,94,85,9,1,8,1959,0,"{}",197.35102132184002
28,GLOBAL_Q_FINAL,0,0,0,100,4,96,0,0,"{}",Infinity
28,PARENT,0,0,0,100,94,6,0,0,"{}",Infinity
28,CATA_TEST,119,52,33,19,1,18,119,0,"{}",264.650599920644
28,CATA_APPLY,75,25,2,23,1,22,75,0,"{}",222.1560262755825
28,CRITICAL_SWAP,9,6,6,0,0,0,9,0,"{}",249.59942778060753
28,CRITICAL_INSERT,9,8,8,0,0,0,9,0,"{}",240.7165781092295
28,O1_O9,2008,93,84,9,0,9,2008,0,"{}",198.62929222807549
29,GLOBAL_Q_FINAL,0,0,0,100,9,91,0,0,"{}",Infinity
29,PARENT,0,0,0,100,88,12,0,0,"{}",Infinity
29,CATA_TEST,94,30,16,14,0,14,94,0,"{}",273.6048159072217
29,CATA_APPLY,81,33,3,30,3,27,81,0,"{}",222.5653072636005
29,CRITICAL_SWAP,9,4,4,0,0,0,9,0,"{}",255.34642888177262
29,CRITICAL_INSERT,9,8,8,0,0,0,9,0,"{}",229.6081383250574
29,O1_O9,2074,109,100,9,0,9,2074,0,"{}",197.92438928388123
30,GLOBAL_Q_FINAL,0,0,0,100,3,97,0,0,"{}",Infinity
30,PARENT,0,0,0,100,95,5,0,0,"{}",Infinity
30,CATA_TEST,103,29,12,17,0,17,103,0,"{}",243.75078671418197
30,CATA_APPLY,79,35,3,32,2,30,79,0,"{}",231.19484255208096
30,CRITICAL_SWAP,10,7,7,0,0,0,10,0,"{}",235.0406742540837
30,CRITICAL_INSERT,10,9,9,0,0,0,10,0,"{}",221.69342511784015
30,O1_O9,2115,80,70,10,0,10,2115,0,"{}",205.7674564918795
31,GLOBAL_Q_FINAL,0,0,0,100,3,97,0,0,"{}",Infinity
31,PARENT,0,0,0,100,96,4,0,0,"{}",Infinity
31,CATA_TEST,94,27,13,14,0,14,94,0,"{}",245.66453795471298
31,CATA_APPLY,81,26,3,23,1,22,81,0,"{}",238.60891938992083
31,CRITICAL_SWAP,9,5,5,0,0,0,9,0,"{}",289.14211102616525
31,CRITICAL_INSERT,9,8,8,0,0,0,9,0,"{}",263.24787375166807
31,O1_O9,2176,118,109,9,0,9,2176,0,"{}",216.6359146887745
32,GLOBAL_Q_FINAL,0,0,0,100,5,95,0,0,"{}",Infinity
32,PARENT,0,0,0,100,92,8,0,0,"{}",Infinity
32,CATA_TEST,90,28,15,13,1,12,90,0,"{}",268.8397509380324
32,CATA_APPLY,82,36,1,35,2,33,82,0,"{}",272.37274713801656
32,CRITICAL_SWAP,10,6,6,0,0,0,10,0,"{}",265.7804028251729
32,CRITICAL_INSERT,10,10,10,0,0,0,10,0,"{}",248.00974714536923
32,O1_O9,2233,108,98,10,0,10,2233,0,"{}",232.46662499558835
33,GLOBAL_Q_FINAL,0,0,0,100,3,97,0,0,"{}",Infinity
33,PARENT,0,0,0,100,96,4,0,0,"{}",Infinity
33,CATA_TEST,92,26,11,15,0,15,92,0,"{}",266.9631538171798
33,CATA_APPLY,81,38,5,33,1,32,81,0,"{}",270.51248661713623
33,CRITICAL_SWAP,10,3,3,0,0,0,10,0,"{}",289.0388514785278
33,CRITICAL_INSERT,10,10,10,0,0,0,10,0,"{}",271.2031904947828
33,O1_O9,2291,97,87,10,0,10,2291,0,"{}",217.15139729540536
34,GLOBAL_Q_FINAL,0,0,0,100,1,99,0,0,"{}",Infinity
34,PARENT,0,0,0,100,98,2,0,0,"{}",Infinity
34,CATA_TEST,125,42,24,18,1,17,125,0,"{}",243.87211426339218
34,CATA_APPLY,74,37,5,32,0,32,74,0,"{}",237.91966225080986
34,CRITICAL_SWAP,10,5,5,0,0,0,10,0,"{}",263.06424652431195
34,CRITICAL_INSERT,10,7,7,0,0,0,10,0,"{}",251.9473865920001
34,O1_O9,2327,117,107,10,0,10,2327,0,"{}",215.13690292826885
35,GLOBAL_Q_FINAL,0,0,0,100,6,94,0,0,"{}",Infinity
35,PARENT,0,0,0,100,94,6,0,0,"{}",Infinity
35,CATA_TEST,94,35,22,13,0,13,94,0,"{}",271.7113146587141
35,CATA_APPLY,81,38,3,35,0,35,81,0,"{}",270.8703027238807
35,CRITICAL_SWAP,11,6,6,0,0,0,11,0,"{}",271.8944430387861
35,CRITICAL_INSERT,11,10,10,0,0,0,11,0,"{}",260.3575857907462
35,O1_O9,2415,120,109,11,0,11,2415,0,"{}",221.95258561632292
36,GLOBAL_Q_FINAL,0,0,0,100,6,94,0,0,"{}",Infinity
36,PARENT,0,0,0,100,93,7,0,0,"{}",Infinity
36,CATA_TEST,98,25,10,15,0,15,98,0,"{}",226.99558080835456
36,CATA_APPLY,80,39,5,34,1,33,80,0,"{}",231.33052665427465
36,CRITICAL_SWAP,11,9,9,0,0,0,11,0,"{}",226.99558080835456
36,CRITICAL_INSERT,11,10,10,0,0,0,11,0,"{}",213.55310157120203
36,O1_O9,2482,86,75,11,0,11,2482,0,"{}",211.459329517213
37,GLOBAL_Q_FINAL,0,0,0,100,6,94,0,0,"{}",Infinity
37,PARENT,0,0,0,100,86,14,0,0,"{}",Infinity
37,CATA_TEST,94,37,22,15,2,13,94,0,"{}",285.92472466837125
37,CATA_APPLY,81,35,2,33,2,31,81,0,"{}",270.27794491239916
37,CRITICAL_SWAP,11,2,2,0,0,0,11,0,"{}",284.6845782936984
37,CRITICAL_INSERT,11,11,11,0,0,0,11,0,"{}",259.111538778997
37,O1_O9,2559,146,135,11,4,7,2559,0,"{}",229.21975411925132
38,GLOBAL_Q_FINAL,0,0,0,100,3,97,0,0,"{}",Infinity
38,PARENT,0,0,0,100,97,3,0,0,"{}",Infinity
38,CATA_TEST,98,28,16,12,0,12,98,0,"{}",261.2490953989264
38,CATA_APPLY,80,32,4,28,0,28,80,0,"{}",264.94574266818114
38,CRITICAL_SWAP,11,5,5,0,0,0,11,0,"{}",265.0521113264185
38,CRITICAL_INSERT,11,11,11,0,0,0,11,0,"{}",235.81938850812634
38,O1_O9,2634,128,117,11,0,11,2634,0,"{}",183.9581480660247
39,GLOBAL_Q_FINAL,0,0,0,100,7,93,0,0,"{}",Infinity
39,PARENT,0,0,0,100,87,13,0,0,"{}",Infinity
39,CATA_TEST,93,24,11,13,2,11,93,0,"{}",260.0341757075621
39,CATA_APPLY,81,45,6,39,4,35,81,0,"{}",248.02697633920098
39,CRITICAL_SWAP,12,6,6,0,0,0,12,0,"{}",257.46117404120747
39,CRITICAL_INSERT,12,9,9,0,0,0,12,0,"{}",248.38892562702839
39,O1_O9,2720,133,121,12,0,12,2720,0,"{}",213.4001779155608
40,GLOBAL_Q_FINAL,0,0,0,100,11,89,0,0,"{}",Infinity
40,PARENT,0,0,0,100,82,18,0,0,"{}",Infinity
40,CATA_TEST,121,28,12,16,2,14,121,0,"{}",245.85530539879255
40,CATA_APPLY,75,29,4,25,1,24,75,0,"{}",245.8271707202647
40,CRITICAL_SWAP,12,6,6,0,0,0,12,0,"{}",232.66482004548385
40,CRITICAL_INSERT,12,11,11,0,0,0,12,0,"{}",226.11255221811524
40,O1_O9,2786,83,71,12,4,8,2786,0,"{}",215.3117766382537
41,GLOBAL_Q_FINAL,0,0,0,100,3,97,0,0,"{}",Infinity
41,PARENT,0,0,0,100,88,12,0,0,"{}",Infinity
41,CATA_TEST,89,26,14,12,2,10,89,0,"{}",258.0961811435865
41,CATA_APPLY,82,35,4,31,1,30,82,0,"{}",227.71654649357933
41,CRITICAL_SWAP,13,6,6,0,0,0,13,0,"{}",225.60529655744023
41,CRITICAL_INSERT,13,9,9,0,0,0,13,0,"{}",217.41749994744046
41,O1_O9,2904,137,124,13,6,7,2904,0,"{}",212.53437897719027
42,GLOBAL_Q_FINAL,0,0,0,100,10,90,0,0,"{}",Infinity
42,PARENT,0,0,0,100,84,16,0,0,"{}",Infinity
42,CATA_TEST,103,22,9,13,2,11,103,0,"{}",246.03327332840308
42,CATA_APPLY,79,32,5,27,1,26,79,0,"{}",246.7836284214248
42,CRITICAL_SWAP,13,10,10,0,0,0,13,0,"{}",249.09460666527315
42,CRITICAL_INSERT,13,12,12,0,0,0,13,0,"{}",239.31905256001772
42,O1_O9,2993,101,88,13,3,10,2993,0,"{}",197.07102601651337
43,GLOBAL_Q_FINAL,0,0,0,100,1,99,0,0,"{}",Infinity
43,PARENT,0,0,0,100,97,3,0,0,"{}",Infinity
43,CATA_TEST,94,27,11,16,1,15,94,0,"{}",245.6773167466909
43,CATA_APPLY,81,38,5,33,0,33,81,0,"{}",228.2763196535299
43,CRITICAL_SWAP,13,3,2,1,0,1,13,0,"{}",212.3842239800664
43,CRITICAL_INSERT,13,9,9,0,0,0,13,0,"{}",228.8127529339049
43,O1_O9,3108,100,88,12,1,11,3108,0,"{}",202.44416048040776
44,GLOBAL_Q_FINAL,0,0,0,100,6,94,0,0,"{}",Infinity
44,PARENT,0,0,0,100,90,10,0,0,"{}",Infinity
44,CATA_TEST,103,31,18,13,0,13,103,0,"{}",251.8392655039943
44,CATA_APPLY,79,34,4,30,2,28,79,0,"{}",238.460596667592
44,CRITICAL_SWAP,14,7,7,0,0,0,14,0,"{}",252.85652105474256
44,CRITICAL_INSERT,14,12,12,0,0,0,14,0,"{}",231.57966066109813
44,O1_O9,3214,146,132,14,2,12,3214,0,"{}",212.3305243463406
45,GLOBAL_Q_FINAL,0,0,0,100,4,96,0,0,"{}",Infinity
45,PARENT,0,0,0,100,90,10,0,0,"{}",Infinity
45,CATA_TEST,85,33,20,13,0,13,85,0,"{}",257.388458494746
45,CATA_APPLY,83,41,6,35,2,33,83,0,"{}",268.2298526350933
45,CRITICAL_SWAP,15,7,7,0,0,0,15,0,"{}",266.25320538327077
45,CRITICAL_INSERT,15,14,14,0,0,0,15,0,"{}",242.5052954079788
45,O1_O9,3349,134,119,15,4,11,3349,0,"{}",215.5564771297461
46,GLOBAL_Q_FINAL,0,0,0,100,4,96,0,0,"{}",Infinity
46,PARENT,0,0,0,100,94,6,0,0,"{}",Infinity
46,CATA_TEST,94,28,15,13,0,13,94,0,"{}",225.65937768818395
46,CATA_APPLY,81,40,6,34,2,32,81,0,"{}",240.43525849848
46,CRITICAL_SWAP,15,7,7,0,0,0,15,0,"{}",225.65937768818395
46,CRITICAL_INSERT,15,11,11,0,0,0,15,0,"{}",228.85352241138256
46,O1_O9,3474,114,99,15,0,15,3474,0,"{}",213.55162726527226
47,GLOBAL_Q_FINAL,0,0,0,100,1,99,0,0,"{}",Infinity
47,PARENT,0,0,0,100,98,2,0,0,"{}",Infinity
47,CATA_TEST,103,29,17,12,0,12,103,0,"{}",212.69293713384053
47,CATA_APPLY,79,48,9,39,0,39,79,0,"{}",244.483663878657
47,CRITICAL_SWAP,15,8,8,0,0,0,15,0,"{}",236.60986065413593
47,CRITICAL_INSERT,15,14,14,0,0,0,15,0,"{}",209.77479023409455
47,O1_O9,3609,172,157,15,1,14,3609,0,"{}",184.25706933266173
48,GLOBAL_Q_FINAL,0,0,0,100,3,97,0,0,"{}",Infinity
48,PARENT,0,0,0,100,92,8,0,0,"{}",Infinity
48,CATA_TEST,102,30,20,10,1,9,102,0,"{}",270.74438040610056
48,CATA_APPLY,79,38,8,30,4,26,79,0,"{}",235.53430339843118
48,CRITICAL_SWAP,16,8,8,0,0,0,16,0,"{}",250.15189730503772
48,CRITICAL_INSERT,16,14,14,0,0,0,16,0,"{}",218.36489748847657
48,O1_O9,3761,199,183,16,0,16,3761,0,"{}",203.38697430911816
49,GLOBAL_Q_FINAL,0,0,0,100,9,91,0,0,"{}",Infinity
49,PARENT,0,0,0,100,84,16,0,0,"{}",Infinity
49,CATA_TEST,103,28,14,14,2,12,103,0,"{}",262.5727624901725
49,CATA_APPLY,79,31,8,23,3,20,79,0,"{}",234.71854370125376
49,CRITICAL_SWAP,16,10,10,0,0,0,16,0,"{}",238.8521178211432
49,CRITICAL_INSERT,16,13,13,0,0,0,16,0,"{}",221.22891677039294
49,O1_O9,3926,138,122,16,2,14,3926,0,"{}",207.75318481190854
50,GLOBAL_Q_FINAL,0,0,0,100,3,97,0,0,"{}",Infinity
50,PARENT,0,0,0,100,92,8,0,0,"{}",Infinity
50,CATA_TEST,89,21,9,12,2,10,89,0,"{}",256.5681352557578
50,CATA_APPLY,82,45,5,40,1,39,82,0,"{}",271.4625344486179
50,CRITICAL_SWAP,17,9,9,0,0,0,17,0,"{}",254.67400581646382
50,CRITICAL_INSERT,17,14,14,0,0,0,17,0,"{}",248.6563703924819
50,O1_O9,4115,161,144,17,2,15,4115,0,"{}",229.8041484224817
51,GLOBAL_Q_FINAL,0,0,0,100,8,92,0,0,"{}",Infinity
51,PARENT,0,0,0,100,89,11,0,0,"{}",Infinity
51,CATA_TEST,111,31,15,16,0,16,111,0,"{}",255.63542440157505
51,CATA_APPLY,77,34,3,31,3,28,77,0,"{}",243.6087451671721
51,CRITICAL_SWAP,19,8,8,0,0,0,19,0,"{}",236.54576718986075
