Cmax,TEC,TWC
168.187418393861,21939.89171627941,38598.084462536885
169.54950040888806,21774.32980646637,39499.91890107295
170.7985116470415,21203.433131147824,40034.880488463925
172.04688418420974,21021.96359009314,39231.6946639808
174.6026560262263,20959.039166914223,41358.81134426889
174.74374858402945,21189.79650954663,38685.029817336435
175.10372858741042,21108.34923627402,37236.82229594643
177.0722689746552,21010.79251698451,37211.187054779286
177.6210706700603,20929.370344095045,39895.840739966625
177.65388624637163,20982.60647354654,37484.91609117934
178.1184735016554,20970.838372921156,37577.09236972393
178.15213923858346,20911.111641743708,37566.84505956895
178.31115061385492,20878.584155864846,37884.96885642472
178.44778805877954,20848.078200423093,39646.14329818561
178.47937290077002,20780.660069796897,38182.49301601964
179.40420810927284,20899.73178083043,37171.64218870278
179.47958852169245,20585.90590012248,38715.595564870004
179.53499721046276,20834.50694550785,37264.487686459324
179.60337789507642,20612.47525170753,38310.55792057647
181.09924857527815,20478.619242652552,38859.12686610862
181.3518030070088,20715.802825653125,37811.301627401095
181.3518030070088,20793.798962287663,37135.8779682092
181.44220962706322,20545.955168807555,38256.8349766008
181.97554765274086,20347.024702154555,38546.15971687386
182.18265060534367,20674.63730078164,38256.46003487167
182.21072125057182,20308.531890796585,39804.076420337835
182.28579704847218,20613.857511019607,37443.61265389579
182.3942775907352,20731.33004556987,37148.373538106775
182.3942775907352,20867.98011819092,37089.52706597078
182.46553507712622,20526.782538518302,37352.229599818944
182.47559751127267,21082.86079638126,36932.54892755972
182.73854203897758,20778.525508722436,37140.09827351264
182.73854203897758,20800.19751834197,37017.52235278867
182.88122190961786,20416.360699780886,38306.05488217059
182.88122190961786,20491.445097639502,37115.79067424525
182.88122190961786,20768.55961514907,36965.89791074189
182.88122190961786,20887.199832862956,36885.770314953574
182.88122190961786,20889.692164500902,36814.08564822941
183.1902600345687,20413.022965584205,37336.79576250923
184.41903558432637,20752.702013086768,36952.08491726775
184.62748137088715,20740.037162084664,37104.141340151094
184.62748137088715,20777.289539436246,36875.09285257826
184.62748137088715,20890.66191468019,36798.682326543836
184.62748137088715,20897.75151359336,36744.57827737569
184.82857735436238,20338.77218938239,38758.5363942392
184.82857735436238,20393.406554271034,38099.51506515996
184.82857735436238,20393.890825775135,37938.12713631334
184.82857735436238,20474.253158724714,37311.88128645087
185.28351142968475,20766.240171443562,36812.43424196577
185.50631633573875,20757.738346580092,36767.88512865764
185.50631633573875,20836.55710000781,36667.07385047453
186.03624783104806,20339.188334222625,38504.23379078015
186.1101295451649,20663.546107058457,37083.33005806851
186.1101295451649,20668.480617412635,37006.00177437077
186.13958349483025,20376.681682605074,37566.66186871585
186.56946522693494,20292.626654429456,38844.96147250502
186.66215624670832,20286.81437037396,38951.070724188845
187.13995753048462,20268.069140853157,38547.111976740394
187.24544389287615,20586.221829067017,37084.34503744738
187.3832711890469,20652.15336641306,37062.7461308401
187.3832711890469,20683.872128503095,36875.687624093465
187.3832711890469,20722.801346497054,36866.05895026094
187.52536209007238,20656.259145410815,37041.112256817025
187.53549906239328,20466.988180028147,37277.08054660326
187.53549906239328,20575.20556920465,37085.2733769309
187.58703759448323,20573.22893044126,37057.06893061951
187.58703759448323,20621.518467457165,36969.24433979197
187.58703759448323,20625.50453102259,36920.95281323016
187.58703759448323,20682.712731761112,36899.81259179127
187.58703759448323,20714.602266796832,36815.8012307452
187.61853161007264,20530.337518039505,37012.93974362773
187.61853161007264,20582.613118620837,36876.82362623837
187.61853161007264,20671.710854395078,36771.67204375342
187.8813125327874,20632.068936603006,36825.2324994636
187.8813125327874,21092.94626182114,36406.10965793689
187.8849932435351,20192.462430269057,39650.375544202405
188.1147715139697,20750.914231253773,36563.75925881174
188.3364697609167,20228.293642778914,39566.43391282277
188.43002399155122,20354.313049439195,37218.52513116653
188.43002399155122,20360.16114764878,37108.437121312636
188.507110570132,20132.280590784558,40315.997141301625
188.54727060716138,20497.720979518144,37067.66261947979
188.54727060716138,20630.303246735843,36829.911324465786
188.63940868530207,20738.470917736173,36728.12551981507
