fe,bestCmaxGlobal,bestCmaxG1,currentBestCmaxG1,bestCmaxGenerated,bestCmaxGeneratedG1,bestCmaxSurvived,windowBestGenerated,windowBestSurvived,bestTECGlobal,bestTWCGlobal,bestTECGenerated,bestTWCGenerated
1000,870.561728110205,870.561728110205,870.561728110205,865.904965597773,867.519882811001,,865.904965597773,,125282.470614995820,370046.097211966500,125109.341939835580,370046.097211966500
2000,820.463905661404,820.463905661404,839.711474387178,820.463905661404,820.463905661404,,820.463905661404,,123599.857661882210,357052.447560476000,122161.457453281180,355652.363178278960
3000,813.339721678962,813.339721678962,813.339721678962,813.339721678962,814.304988896457,,813.339721678962,,122161.457453281180,342918.456265757560,122161.457453281180,342918.456265757560
4000,801.595484324692,801.595484324692,801.595484324692,801.595484324692,801.595484324692,,801.595484324692,,122030.203546979840,342862.943490049200,122030.203546979840,342862.943490049200
5000,791.512122758572,791.512122758572,807.896175341836,791.512122758572,791.512122758572,,791.512122758572,,122030.203546979840,342629.254816240170,122030.203546979840,339445.497368245150
6000,791.512122758572,791.512122758572,797.939347427360,776.501365283964,776.501365283964,,776.501365283964,,122030.203546979840,339445.497368245150,122030.203546979840,339445.497368245150
7000,791.512122758572,791.512122758572,797.939347427360,771.889209087744,771.889209087744,,771.889209087744,,122030.203546979840,339445.497368245150,122030.203546979840,339445.497368245150
8000,791.512122758572,791.512122758572,797.939347427360,771.889209087744,771.889209087744,,785.117708007412,,122030.203546979840,339445.497368245150,122030.203546979840,339445.497368245150
9000,791.512122758572,791.512122758572,797.939347427360,771.889209087744,771.889209087744,,775.387135440161,,122030.203546979840,339445.497368245150,122030.203546979840,339445.497368245150
10000,791.512122758572,791.512122758572,797.939347427360,771.889209087744,771.889209087744,,779.104174280589,,122030.203546979840,339445.497368245150,122030.203546979840,339445.497368245150
11000,791.512122758572,791.512122758572,797.939347427360,771.889209087744,771.889209087744,,786.094097241697,,122030.203546979840,339445.497368245150,122030.203546979840,339445.497368245150
12000,791.512122758572,791.512122758572,797.939347427360,771.889209087744,771.889209087744,,806.295430154951,,122030.203546979840,339445.497368245150,122030.203546979840,339445.497368245150
13000,791.512122758572,791.512122758572,797.939347427360,771.889209087744,771.889209087744,,805.975044002737,,122030.203546979840,339445.497368245150,121900.808545153120,339445.497368245150
14000,791.512122758572,791.512122758572,797.939347427360,771.889209087744,771.889209087744,,920.280367630268,,122030.203546979840,339445.497368245150,121770.690267407990,339445.497368245150
15000,791.512122758572,791.512122758572,797.939347427360,771.889209087744,771.889209087744,,850.463637955258,,122030.203546979840,339445.497368245150,121770.690267407990,339445.497368245150
16000,791.512122758572,791.512122758572,797.939347427360,771.889209087744,771.889209087744,,816.826292904295,,122030.203546979840,339445.497368245150,121770.690267407990,339445.497368245150
17000,791.512122758572,791.512122758572,797.939347427360,771.889209087744,771.889209087744,,816.826292904295,,122030.203546979840,339445.497368245150,121770.690267407990,339445.497368245150
18000,791.512122758572,791.512122758572,797.939347427360,771.889209087744,771.889209087744,,810.046475976828,,122030.203546979840,339445.497368245150,121770.690267407990,339445.497368245150
19000,791.512122758572,791.512122758572,797.939347427360,771.889209087744,771.889209087744,,843.887771356842,,122030.203546979840,339445.497368245150,121770.690267407990,339445.497368245150
20000,791.512122758572,791.512122758572,797.939347427360,771.889209087744,771.889209087744,,818.266345551211,,122030.203546979840,339445.497368245150,121657.466888146360,339445.497368245150
21000,791.512122758572,791.512122758572,797.939347427360,771.889209087744,771.889209087744,,803.945253744128,,122030.203546979840,339445.497368245150,121657.466888146360,339445.497368245150
22000,791.512122758572,791.512122758572,797.939347427360,771.889209087744,771.889209087744,,843.028219040247,,122030.203546979840,339445.497368245150,120180.682791632400,339445.497368245150
23000,791.512122758572,791.512122758572,797.939347427360,771.889209087744,771.889209087744,,861.330563747206,,122030.203546979840,339445.497368245150,120180.682791632400,339445.497368245150
24000,791.512122758572,791.512122758572,797.939347427360,771.889209087744,771.889209087744,,1033.119482807799,,122030.203546979840,339445.497368245150,120180.682791632400,339445.497368245150
25000,791.512122758572,791.512122758572,797.939347427360,771.889209087744,771.889209087744,,862.595728871076,,122030.203546979840,339445.497368245150,120180.682791632400,339445.497368245150
26000,791.512122758572,791.512122758572,797.939347427360,771.889209087744,771.889209087744,,971.882535149728,,122030.203546979840,339445.497368245150,120180.682791632400,339445.497368245150
27000,791.512122758572,791.512122758572,797.939347427360,771.889209087744,771.889209087744,,824.747235772682,,122030.203546979840,339445.497368245150,120180.682791632400,336246.332710905060
28000,791.512122758572,791.512122758572,797.939347427360,771.889209087744,771.889209087744,,810.015378666492,,122030.203546979840,339445.497368245150,120180.682791632400,336246.332710905060
29000,791.512122758572,791.512122758572,797.939347427360,771.889209087744,771.889209087744,,828.582159839039,,122030.203546979840,339445.497368245150,120180.682791632400,334187.573571441700
30000,791.512122758572,791.512122758572,797.939347427360,771.889209087744,771.889209087744,,800.049025279702,,122030.203546979840,339445.497368245150,120180.682791632400,330443.087152945460
31000,791.512122758572,791.512122758572,797.939347427360,771.889209087744,771.889209087744,,837.366730051004,,122030.203546979840,339445.497368245150,120180.682791632400,330443.087152945460
32000,791.512122758572,791.512122758572,797.939347427360,771.889209087744,771.889209087744,,813.047945306872,,122030.203546979840,339445.497368245150,120180.682791632400,330443.087152945460
33000,771.889209087744,771.889209087744,797.713755886160,771.889209087744,771.889209087744,771.889209087744,796.573944661787,771.889209087744,120180.682791632400,330443.087152945460,120180.682791632400,330443.087152945460
34000,771.889209087744,771.889209087744,804.470917629546,771.889209087744,771.889209087744,771.889209087744,804.470917629546,,120180.682791632400,330443.087152945460,120180.682791632400,330443.087152945460
35000,771.889209087744,771.889209087744,811.487091923169,771.889209087744,771.889209087744,771.889209087744,805.177586042555,,120180.682791632400,330443.087152945460,120180.682791632400,330443.087152945460
36000,771.889209087744,771.889209087744,821.450807954097,771.889209087744,771.889209087744,771.889209087744,797.879361268548,,120180.682791632400,330443.087152945460,120180.682791632400,330443.087152945460
