algorithm,status,seed,fullEvaluations,wallClockMillis,cpuNanos,frontSize,minCmax,minTEC,minTWC,maxCmax,maxTEC,maxTWC,cfvfRepairs,localFullEvaluations,illegalSolutions,configurationSha256,initialPopulationSha256,reason
"HMOPSO-QGS-F",COMPLETED,20260808,500000,30359,29508656512,214,207.812054799,8752.98231360,12622.3274157,449.462691124,11292.7441388,18880.4341879,0,445700,0,89906f37aa4df2fcce79aa83d270763f8776ad125354d04e5db38b305a1ad25c,ffca83d43be7a67b8860ad5ccbd5e3d51c2a0f7880509879c59ecbeac0dc9ebe,"MAX_FES_REACHED"
