candidateId,parentId,lineageId,generated,admitted,evaluation,generation,cmax,tec,twc,subSwarm,mechanism,operator,enteredCandidateSet,pddrRetained,personalArchive,globalArchive,nextRoundSurvival,g1SocialTeacherParticleUses,g1SocialTeacherGenerations,g1PersonalTeacherParticleUses,g1PersonalTeacherGenerations,firstTeacherFE,lastTeacherFE,firstTeacherGeneration,lastTeacherGeneration,fingerprintSha256
1,INITIAL,-1,true,true,1,0,61.952313005501,2155.727797385800,3258.764469856546,UNASSIGNED,INITIAL,INITIAL,true,false,false,true,NOT_SELECTED,0,0,3,1,10,30,1,1,0daca6153451a042505f11c916d32ebe4f10c84410112ca19baabf4b2ddf14f6
2,GLOBAL_SLOT_G3_TWC,8,true,true,19,1,59.323823827530,2179.368288780676,3372.702535329395,G3_TWC,CFVF,CFVF,true,false,false,true,NOT_SELECTED,6,1,0,0,20,40,1,1,76d1808560ca0628ab902a44f7647c95700efa4de9912ef27476257a0d58d77c
3,GLOBAL_SLOT_G2_TEC,5,true,true,47,1,55.485224228975,2195.369997669865,2813.028084548625,G2_TEC,CFVF,CFVF,true,false,false,true,NOT_SELECTED,4,1,0,0,60,70,1,1,0a2aab8fef2a24b533157d3fe0ae97cc0b15278fec5ce44426945f8711469bb0
4,GLOBAL_SLOT_G1_CMAX,5,true,true,51,1,51.206439891123,2150.786901869732,3001.698214164928,G1_CMAX,CFVF,CFVF,true,false,false,true,NOT_SELECTED,8,1,0,0,80,110,1,1,0e0f61c575684d471e5e508b0f96634692bfa575f20bb32a2685840c6819c3b3
5,GLOBAL_SLOT_G1_CMAX,8,true,true,111,1,50.488514332143,2110.130154021212,2979.760948403041,G1_CMAX,CFVF,CFVF,true,false,false,true,NOT_SELECTED,32,1,0,0,150,350,1,1,cc7a49cacc07fd80f9fe0f7124400b166ad51d6dc802c610c78c52bbb6b4a17c
6,GLOBAL_SLOT_G4_BALANCED,8,true,true,363,1,50.314716663035,2107.580233612365,2859.393794857129,G4_BALANCED,CFVF,CFVF,true,false,false,true,NOT_SELECTED,58,2,0,0,400,3671,1,2,a5de38ab8b55167ce58473fa8a79edfd8b6a0b4ec11195772b08cf3dffd93f61
7,NOT_APPLICABLE,8,true,true,549,1,49.339490379402,2129.852868899063,2933.619648624152,G1_CMAX,FIXED_VNS,O1_O9,true,true,true,true,YES,0,0,1,1,3201,3201,2,2,274cf11aeb74e2055572e86abf3b940b8dac57a2ab543ba8e44ba6a674adaf1a
8,NOT_APPLICABLE,8,true,true,1126,1,48.788742623620,2146.071170912290,2987.787267463375,G4_BALANCED,FIXED_VNS,O1_O9,true,false,false,false,NOT_SELECTED,0,0,0,0,,,,,04c16f63dd304131f803dc1ec2b411574901b98407e5e56ab09ddb62fdfb6fa9
9,NOT_APPLICABLE,12,true,true,4564,2,48.273539466671,2128.029957169636,2822.485966563679,G4_BALANCED,FIXED_VNS,O1_O9,true,false,false,false,NOT_SELECTED,0,0,0,0,,,,,0438ae3e24ea4954c0301ffea73531e72d83c7cb7fb384a75171b22b01c4b173
10,NOT_APPLICABLE,12,true,true,4661,2,48.029924711129,2123.381158594486,2821.718505047043,G4_BALANCED,FIXED_VNS,O1_O9,true,false,false,false,NOT_SELECTED,0,0,0,0,,,,,c4fbb29c7f26805fb91e1b4f9325826486f3e3cfdb18c28a7c8859522cc5a663
