generatedByRunId,sourceJarSha256,configurationHash,instanceHash,seed,arm,telemetryMode,cycle,FE,poolSize,uniqueObjectiveCount,strictNdCount,cutoffRank,cutoffScore,cutoffScoreDup,scoreAtRank99,scoreAtRank100,scoreAtRank101,selectedCount
2k-100_5_3_1-20260901-A2-ON,4544B467CE9279011BE7A55D3872848265E2DA8E041B7874B9BA5ADC39016FCA,b7d56e7ce7c8fb03b1025a1d65cb21e6dbc9ccd14bb02981e9ec27f38311e5e0,2E88FA97A6F84AF347A4603F04C387A65C8F9891BCAB8AC6B70FDEC622EA35CF,20260901,A2,ON,1,2000,200,144,20,100,28.047619047619047,28.047619047619047,28.047619047619047,28.047619047619047,28.047619047619047,100
