runId,seedSlot,seed,arm,status,FE,frontSize,initialPopulationHash,algorithmRunNanos
seed-20260809-A0,1,20260809,A0,COMPLETED,500000,374,53768fbc14fa722afe25c9c5862be2bf9ec16f9bf121a398b4e498607b65830b,61905671201
