cycle,source,evaluated,accepted,superseded,enteredPddr,pddrSelected,pddrRejected,fe,regionAssignments,regionRoles,bestGeneratedCmax
5,CATA_APPLY,77,54,1,53,14,39,77,14,"{G1_CMAX=2, G2_TEC=2, G3_TWC=3, G4_BALANCED=7}",880.7287738874314
5,CRITICAL_SWAP,6,1,1,0,0,0,6,0,"{}",873.616186616757
5,CRITICAL_INSERT,6,6,6,0,0,0,6,0,"{}",816.416031202887
5,O1_O9,1481,141,135,6,6,0,1481,6,"{G1_CMAX=1, G2_TEC=1, G3_TWC=1, G4_BALANCED=3}",780.5693787674261
6,GLOBAL_Q_FINAL,0,0,0,100,28,72,0,28,"{G1_CMAX=3, G2_TEC=3, G3_TWC=2, G4_BALANCED=20}",Infinity
6,PARENT,0,0,0,100,50,50,0,50,"{G1_CMAX=9, G2_TEC=9, G3_TWC=10, G4_BALANCED=22}",Infinity
6,CATA_TEST,97,39,23,16,3,13,97,3,"{G1_CMAX=1, G2_TEC=1, G4_BALANCED=1}",941.143504662515
6,CATA_APPLY,80,47,1,46,15,31,80,15,"{G2_TEC=2, G3_TWC=3, G4_BALANCED=10}",807.3175781335184
6,CRITICAL_SWAP,6,2,2,0,0,0,6,0,"{}",786.0804011993929
6,CRITICAL_INSERT,6,5,5,0,0,0,6,0,"{}",845.6715809745344
6,O1_O9,1498,149,143,6,4,2,1498,4,"{G1_CMAX=2, G4_BALANCED=2}",780.2046588524131
7,GLOBAL_Q_FINAL,0,0,0,100,27,73,0,27,"{G1_CMAX=4, G2_TEC=4, G3_TWC=4, G4_BALANCED=15}",Infinity
7,PARENT,0,0,0,100,50,50,0,50,"{G1_CMAX=6, G2_TEC=7, G3_TWC=7, G4_BALANCED=30}",Infinity
7,CATA_TEST,99,23,11,12,4,8,99,4,"{G1_CMAX=2, G4_BALANCED=2}",916.5355470056334
7,CATA_APPLY,80,45,1,44,13,31,80,13,"{G1_CMAX=1, G2_TEC=3, G3_TWC=4, G4_BALANCED=5}",869.0323333272231
7,CRITICAL_SWAP,6,1,1,0,0,0,6,0,"{}",860.9108308109135
7,CRITICAL_INSERT,6,6,6,0,0,0,6,0,"{}",840.752288273215
7,O1_O9,1504,149,143,6,6,0,1504,6,"{G1_CMAX=2, G2_TEC=1, G4_BALANCED=3}",765.5269215208605
8,GLOBAL_Q_FINAL,0,0,0,100,20,80,0,20,"{G1_CMAX=2, G2_TEC=5, G3_TWC=1, G4_BALANCED=12}",Infinity
8,PARENT,0,0,0,100,61,39,0,61,"{G1_CMAX=9, G2_TEC=7, G3_TWC=13, G4_BALANCED=32}",Infinity
8,CATA_TEST,93,26,10,16,4,12,93,4,"{G2_TEC=2, G4_BALANCED=2}",917.9346006963725
8,CATA_APPLY,81,48,0,48,11,37,81,11,"{G1_CMAX=3, G2_TEC=1, G3_TWC=1, G4_BALANCED=6}",921.8884153959845
8,CRITICAL_SWAP,6,4,4,0,0,0,6,0,"{}",973.4740779202194
8,CRITICAL_INSERT,6,5,5,0,0,0,6,0,"{}",961.5873757640077
8,O1_O9,1519,138,132,6,4,2,1519,4,"{G1_CMAX=1, G4_BALANCED=3}",777.6191812195193
9,GLOBAL_Q_FINAL,0,0,0,100,10,90,0,10,"{G1_CMAX=1, G2_TEC=3, G3_TWC=1, G4_BALANCED=5}",Infinity
9,PARENT,0,0,0,100,82,18,0,82,"{G1_CMAX=14, G2_TEC=12, G3_TWC=12, G4_BALANCED=44}",Infinity
9,CATA_TEST,95,27,13,14,1,13,95,1,"{G4_BALANCED=1}",955.789770029817
9,CATA_APPLY,81,36,2,34,4,30,81,4,"{G3_TWC=1, G4_BALANCED=3}",860.6994495425746
9,CRITICAL_SWAP,6,3,3,0,0,0,6,0,"{}",984.6392727430475
9,CRITICAL_INSERT,6,3,3,0,0,0,6,0,"{}",970.0221860464464
9,O1_O9,1527,139,133,6,3,3,1527,3,"{G3_TWC=1, G4_BALANCED=2}",800.0651753435023
10,GLOBAL_Q_FINAL,0,0,0,100,23,77,0,23,"{G1_CMAX=3, G2_TEC=5, G3_TWC=3, G4_BALANCED=12}",Infinity
10,PARENT,0,0,0,100,60,40,0,60,"{G1_CMAX=8, G2_TEC=8, G3_TWC=10, G4_BALANCED=34}",Infinity
10,CATA_TEST,107,29,9,20,1,19,107,1,"{G1_CMAX=1}",872.096791858264
10,CATA_APPLY,78,42,1,41,12,29,78,12,"{G1_CMAX=2, G2_TEC=2, G3_TWC=1, G4_BALANCED=7}",848.8610426953859
10,CRITICAL_SWAP,6,3,3,0,0,0,6,0,"{}",866.8692212867222
10,CRITICAL_INSERT,6,6,6,0,0,0,6,0,"{}",820.0242227829369
10,O1_O9,1530,125,119,6,4,2,1530,4,"{G1_CMAX=1, G3_TWC=1, G4_BALANCED=2}",781.5841412833847
11,GLOBAL_Q_FINAL,0,0,0,100,19,81,0,19,"{G1_CMAX=6, G2_TEC=2, G3_TWC=2, G4_BALANCED=9}",Infinity
11,PARENT,0,0,0,100,62,38,0,62,"{G1_CMAX=4, G2_TEC=8, G3_TWC=10, G4_BALANCED=40}",Infinity
11,CATA_TEST,88,25,10,15,4,11,88,4,"{G1_CMAX=2, G3_TWC=1, G4_BALANCED=1}",885.1727957804463
11,CATA_APPLY,82,46,0,46,10,36,82,10,"{G1_CMAX=1, G2_TEC=4, G3_TWC=2, G4_BALANCED=3}",924.0943491339557
11,CRITICAL_SWAP,6,6,6,0,0,0,6,0,"{}",855.9424627527585
11,CRITICAL_INSERT,6,2,2,0,0,0,6,0,"{}",845.5885854147009
11,O1_O9,1559,130,124,6,5,1,1559,5,"{G1_CMAX=2, G2_TEC=1, G4_BALANCED=2}",770.7367531061515
12,GLOBAL_Q_FINAL,0,0,0,100,19,81,0,19,"{G1_CMAX=3, G2_TEC=2, G3_TWC=2, G4_BALANCED=12}",Infinity
12,PARENT,0,0,0,100,62,38,0,62,"{G1_CMAX=8, G2_TEC=10, G3_TWC=12, G4_BALANCED=32}",Infinity
12,CATA_TEST,125,55,32,23,2,21,125,2,"{G4_BALANCED=2}",767.2109600905275
12,CATA_APPLY,74,44,1,43,11,32,74,11,"{G1_CMAX=2, G2_TEC=3, G4_BALANCED=6}",932.3894845461668
12,CRITICAL_SWAP,6,1,1,0,0,0,6,0,"{}",771.6366741720934
12,CRITICAL_INSERT,6,4,4,0,0,0,6,0,"{}",804.0135268407944
12,O1_O9,1545,165,159,6,6,0,1545,6,"{G1_CMAX=2, G3_TWC=1, G4_BALANCED=3}",765.9277861555237
13,GLOBAL_Q_FINAL,0,0,0,100,20,80,0,20,"{G1_CMAX=1, G2_TEC=3, G3_TWC=1, G4_BALANCED=15}",Infinity
13,PARENT,0,0,0,100,67,33,0,67,"{G1_CMAX=11, G2_TEC=10, G3_TWC=13, G4_BALANCED=33}",Infinity
13,CATA_TEST,102,51,33,18,2,16,102,2,"{G3_TWC=1, G4_BALANCED=1}",955.7745518417306
13,CATA_APPLY,79,41,0,41,8,33,79,8,"{G1_CMAX=1, G2_TEC=2, G4_BALANCED=5}",935.5258670900639
13,CRITICAL_SWAP,6,2,2,0,0,0,6,0,"{}",948.6840023562363
13,CRITICAL_INSERT,6,4,4,0,0,0,6,0,"{}",937.022371137251
13,O1_O9,1579,147,141,6,3,3,1579,3,"{G1_CMAX=2, G4_BALANCED=1}",838.9223027201948
14,GLOBAL_Q_FINAL,0,0,0,100,21,79,0,21,"{G1_CMAX=2, G2_TEC=3, G3_TWC=2, G4_BALANCED=14}",Infinity
14,PARENT,0,0,0,100,62,38,0,62,"{G1_CMAX=10, G2_TEC=11, G3_TWC=10, G4_BALANCED=31}",Infinity
14,CATA_TEST,85,28,13,15,6,9,85,6,"{G1_CMAX=1, G3_TWC=1, G4_BALANCED=4}",935.664258429594
14,CATA_APPLY,83,38,0,38,8,30,83,8,"{G2_TEC=1, G3_TWC=2, G4_BALANCED=5}",897.0906043877649
14,CRITICAL_SWAP,6,3,3,0,0,0,6,0,"{}",830.422843123965
14,CRITICAL_INSERT,6,4,4,0,0,0,6,0,"{}",893.4628290967624
14,O1_O9,1609,135,129,6,3,3,1609,3,"{G1_CMAX=2, G4_BALANCED=1}",762.1652450764869
15,GLOBAL_Q_FINAL,0,0,0,100,12,88,0,12,"{G2_TEC=2, G3_TWC=1, G4_BALANCED=9}",Infinity
15,PARENT,0,0,0,100,78,22,0,78,"{G1_CMAX=14, G2_TEC=13, G3_TWC=13, G4_BALANCED=38}",Infinity
15,CATA_TEST,106,35,16,19,5,14,106,5,"{G3_TWC=1, G4_BALANCED=4}",909.5744094961756
15,CATA_APPLY,78,44,1,43,2,41,78,2,"{G4_BALANCED=2}",868.2694387543529
15,CRITICAL_SWAP,6,2,2,0,0,0,6,0,"{}",859.6941309584467
15,CRITICAL_INSERT,6,4,4,0,0,0,6,0,"{}",860.7031990632354
15,O1_O9,1613,172,166,6,3,3,1613,3,"{G1_CMAX=1, G4_BALANCED=2}",763.2742532855805
16,GLOBAL_Q_FINAL,0,0,0,100,8,92,0,8,"{G2_TEC=1, G3_TWC=3, G4_BALANCED=4}",Infinity
16,PARENT,0,0,0,100,87,13,0,87,"{G1_CMAX=15, G2_TEC=12, G3_TWC=11, G4_BALANCED=49}",Infinity
16,CATA_TEST,117,37,20,17,0,17,117,0,"{}",920.0261214997852
16,CATA_APPLY,76,31,0,31,3,28,76,3,"{G3_TWC=1, G4_BALANCED=2}",912.5090420152401
16,CRITICAL_SWAP,7,3,3,0,0,0,7,0,"{}",1014.4844762609924
16,CRITICAL_INSERT,7,6,5,1,0,1,7,0,"{}",987.8300655868705
16,O1_O9,1622,151,145,6,2,4,1622,2,"{G2_TEC=2}",792.5337133898172
17,GLOBAL_Q_FINAL,0,0,0,100,5,95,0,5,"{G4_BALANCED=5}",Infinity
17,PARENT,0,0,0,100,92,8,0,92,"{G1_CMAX=13, G2_TEC=15, G3_TWC=15, G4_BALANCED=49}",Infinity
17,CATA_TEST,94,34,18,16,0,16,94,0,"{}",841.8218581380987
17,CATA_APPLY,81,35,1,34,0,34,81,0,"{}",893.3803962452292
17,CRITICAL_SWAP,7,4,4,0,0,0,7,0,"{}",883.2303784200149
17,CRITICAL_INSERT,7,6,6,0,0,0,7,0,"{}",865.5311418981266
17,O1_O9,1663,190,183,7,3,4,1663,3,"{G1_CMAX=2, G4_BALANCED=1}",751.9217188974084
18,GLOBAL_Q_FINAL,0,0,0,100,7,93,0,7,"{G2_TEC=1, G4_BALANCED=6}",Infinity
18,PARENT,0,0,0,100,85,15,0,85,"{G1_CMAX=14, G2_TEC=11, G3_TWC=15, G4_BALANCED=45}",Infinity
18,CATA_TEST,85,31,16,15,2,13,85,2,"{G4_BALANCED=2}",900.644187596214
18,CATA_APPLY,83,36,0,36,2,34,83,2,"{G2_TEC=1, G4_BALANCED=1}",923.2830126421851
18,CRITICAL_SWAP,7,3,3,0,0,0,7,0,"{}",885.2218842550145
18,CRITICAL_INSERT,7,4,4,0,0,0,7,0,"{}",934.6491708546887
18,O1_O9,1694,157,150,7,4,3,1694,4,"{G1_CMAX=1, G2_TEC=2, G4_BALANCED=1}",735.5304694500926
19,GLOBAL_Q_FINAL,0,0,0,100,15,85,0,15,"{G1_CMAX=1, G2_TEC=2, G3_TWC=3, G4_BALANCED=9}",Infinity
19,PARENT,0,0,0,100,79,21,0,79,"{G1_CMAX=14, G2_TEC=13, G3_TWC=11, G4_BALANCED=41}",Infinity
19,CATA_TEST,111,31,13,18,1,17,111,1,"{G4_BALANCED=1}",921.210341970367
19,CATA_APPLY,77,42,3,39,5,34,77,5,"{G3_TWC=1, G4_BALANCED=4}",888.417650969022
19,CRITICAL_SWAP,7,4,4,0,0,0,7,0,"{}",875.4337090255552
19,CRITICAL_INSERT,7,5,5,0,0,0,7,0,"{}",874.534477887418
19,O1_O9,1699,145,138,7,0,7,1699,0,"{}",793.9882885481973
20,GLOBAL_Q_FINAL,0,0,0,100,10,90,0,10,"{G2_TEC=1, G3_TWC=3, G4_BALANCED=6}",Infinity
20,PARENT,0,0,0,100,84,16,0,84,"{G1_CMAX=14, G2_TEC=13, G3_TWC=10, G4_BALANCED=47}",Infinity
20,CATA_TEST,99,33,17,16,1,15,99,1,"{G4_BALANCED=1}",854.3305687135568
20,CATA_APPLY,80,36,1,35,1,34,80,1,"{G3_TWC=1}",858.2475877928342
20,CRITICAL_SWAP,7,3,3,0,0,0,7,0,"{}",927.9377544366783
20,CRITICAL_INSERT,7,5,5,0,0,0,7,0,"{}",854.2766069722202
20,O1_O9,1736,151,144,7,4,3,1736,4,"{G1_CMAX=1, G2_TEC=1, G3_TWC=1, G4_BALANCED=1}",782.6370990006047
21,GLOBAL_Q_FINAL,0,0,0,100,6,94,0,6,"{G2_TEC=1, G3_TWC=1, G4_BALANCED=4}",Infinity
21,PARENT,0,0,0,100,89,11,0,89,"{G1_CMAX=13, G2_TEC=14, G3_TWC=13, G4_BALANCED=49}",Infinity
21,CATA_TEST,85,24,13,11,0,11,85,0,"{}",872.7933539848448
21,CATA_APPLY,83,41,0,41,2,39,83,2,"{G4_BALANCED=2}",861.8916968684382
21,CRITICAL_SWAP,7,3,3,0,0,0,7,0,"{}",865.2805856166369
21,CRITICAL_INSERT,7,6,6,0,0,0,7,0,"{}",778.6786783662101
21,O1_O9,1776,168,161,7,3,4,1776,3,"{G1_CMAX=2, G3_TWC=1}",736.100217653522
22,GLOBAL_Q_FINAL,0,0,0,100,9,91,0,9,"{G3_TWC=2, G4_BALANCED=7}",Infinity
22,PARENT,0,0,0,100,83,17,0,83,"{G1_CMAX=14, G2_TEC=15, G3_TWC=12, G4_BALANCED=42}",Infinity
22,CATA_TEST,85,32,17,15,2,13,85,2,"{G4_BALANCED=2}",918.7647729499092
22,CATA_APPLY,83,51,3,48,3,45,83,3,"{G4_BALANCED=3}",903.8382137513044
22,CRITICAL_SWAP,7,2,2,0,0,0,7,0,"{}",983.6181236809987
22,CRITICAL_INSERT,7,6,6,0,0,0,7,0,"{}",961.358326070965
22,O1_O9,1807,253,246,7,3,4,1807,3,"{G1_CMAX=1, G3_TWC=1, G4_BALANCED=1}",807.8594682619126
23,GLOBAL_Q_FINAL,0,0,0,100,12,88,0,12,"{G1_CMAX=1, G2_TEC=2, G3_TWC=2, G4_BALANCED=7}",Infinity
23,PARENT,0,0,0,100,81,19,0,81,"{G1_CMAX=11, G2_TEC=13, G3_TWC=12, G4_BALANCED=45}",Infinity
23,CATA_TEST,90,28,15,13,1,12,90,1,"{G3_TWC=1}",952.535870118752
23,CATA_APPLY,82,41,0,41,3,38,82,3,"{G4_BALANCED=3}",874.4089118086592
23,CRITICAL_SWAP,7,5,5,0,0,0,7,0,"{}",1004.1036151417264
23,CRITICAL_INSERT,7,4,4,0,0,0,7,0,"{}",932.6322305031624
23,O1_O9,1836,209,202,7,3,4,1836,3,"{G1_CMAX=3}",738.7935299951348
24,GLOBAL_Q_FINAL,0,0,0,100,5,95,0,5,"{G2_TEC=2, G3_TWC=1, G4_BALANCED=2}",Infinity
24,PARENT,0,0,0,100,92,8,0,92,"{G1_CMAX=14, G2_TEC=13, G3_TWC=13, G4_BALANCED=52}",Infinity
24,CATA_TEST,85,21,9,12,0,12,85,0,"{}",894.3901056040635
24,CATA_APPLY,83,34,1,33,3,30,83,3,"{G1_CMAX=1, G3_TWC=1, G4_BALANCED=1}",832.328179620427
24,CRITICAL_SWAP,7,4,4,0,0,0,7,0,"{}",827.3516879046704
24,CRITICAL_INSERT,7,4,4,0,0,0,7,0,"{}",845.5233854495701
24,O1_O9,1875,171,164,7,0,7,1875,0,"{}",770.1544710836121
25,GLOBAL_Q_FINAL,0,0,0,100,9,91,0,9,"{G3_TWC=1, G4_BALANCED=8}",Infinity
25,PARENT,0,0,0,100,85,15,0,85,"{G1_CMAX=13, G2_TEC=14, G3_TWC=13, G4_BALANCED=45}",Infinity
25,CATA_TEST,95,26,13,13,1,12,95,1,"{G1_CMAX=1}",892.4468703661856
25,CATA_APPLY,81,37,0,37,3,34,81,3,"{G2_TEC=1, G4_BALANCED=2}",900.4923151795097
25,CRITICAL_SWAP,8,2,2,0,0,0,8,0,"{}",933.1047526944484
25,CRITICAL_INSERT,8,7,7,0,0,0,8,0,"{}",889.6116778763534
25,O1_O9,1903,217,209,8,2,6,1903,2,"{G1_CMAX=1, G3_TWC=1}",736.8469663224939
26,GLOBAL_Q_FINAL,0,0,0,100,10,90,0,10,"{G2_TEC=1, G3_TWC=1, G4_BALANCED=8}",Infinity
26,PARENT,0,0,0,100,86,14,0,86,"{G1_CMAX=14, G2_TEC=13, G3_TWC=14, G4_BALANCED=45}",Infinity
26,CATA_TEST,90,28,14,14,1,13,90,1,"{G4_BALANCED=1}",885.1594756861241
26,CATA_APPLY,82,35,0,35,1,34,82,1,"{G4_BALANCED=1}",915.2759571266554
26,CRITICAL_SWAP,8,4,4,0,0,0,8,0,"{}",858.4532749820642
26,CRITICAL_INSERT,8,4,4,0,0,0,8,0,"{}",897.8022262729069
26,O1_O9,1946,223,215,8,2,6,1946,2,"{G1_CMAX=1, G2_TEC=1}",770.8275256005588
27,GLOBAL_Q_FINAL,0,0,0,100,7,93,0,7,"{G4_BALANCED=7}",Infinity
27,PARENT,0,0,0,100,85,15,0,85,"{G1_CMAX=15, G2_TEC=13, G3_TWC=14, G4_BALANCED=43}",Infinity
27,CATA_TEST,94,35,17,18,4,14,94,4,"{G4_BALANCED=4}",897.5752104022284
27,CATA_APPLY,81,39,2,37,2,35,81,2,"{G3_TWC=1, G4_BALANCED=1}",929.5063720128466
27,CRITICAL_SWAP,8,2,2,0,0,0,8,0,"{}",1016.6256553138858
27,CRITICAL_INSERT,8,5,5,0,0,0,8,0,"{}",937.8598473462074
27,O1_O9,1985,192,184,8,2,6,1985,2,"{G2_TEC=2}",772.6136232389601
28,GLOBAL_Q_FINAL,0,0,0,100,10,90,0,10,"{G3_TWC=1, G4_BALANCED=9}",Infinity
28,PARENT,0,0,0,100,87,13,0,87,"{G1_CMAX=15, G2_TEC=14, G3_TWC=13, G4_BALANCED=45}",Infinity
28,CATA_TEST,98,33,15,18,2,16,98,2,"{G3_TWC=1, G4_BALANCED=1}",904.8335976698711
28,CATA_APPLY,80,28,0,28,0,28,80,0,"{}",912.5118504644831
28,CRITICAL_SWAP,8,5,5,0,0,0,8,0,"{}",912.5002761607013
28,CRITICAL_INSERT,8,6,6,0,0,0,8,0,"{}",867.260550730832
28,O1_O9,2026,205,197,8,1,7,2026,1,"{G2_TEC=1}",768.6798724832438
29,GLOBAL_Q_FINAL,0,0,0,100,7,93,0,7,"{G4_BALANCED=7}",Infinity
29,PARENT,0,0,0,100,89,11,0,89,"{G1_CMAX=13, G2_TEC=15, G3_TWC=14, G4_BALANCED=47}",Infinity
29,CATA_TEST,95,37,22,15,0,15,95,0,"{}",920.3747024504459
29,CATA_APPLY,81,31,1,30,2,28,81,2,"{G3_TWC=1, G4_BALANCED=1}",906.2949077336986
29,CRITICAL_SWAP,8,1,1,0,0,0,8,0,"{}",1022.7194719032548
29,CRITICAL_INSERT,8,7,7,0,0,0,8,0,"{}",933.371667531694
29,O1_O9,2075,179,171,8,2,6,2075,2,"{G1_CMAX=2}",758.8788801753644
30,GLOBAL_Q_FINAL,0,0,0,100,12,88,0,12,"{G3_TWC=2, G4_BALANCED=10}",Infinity
30,PARENT,0,0,0,100,84,16,0,84,"{G1_CMAX=14, G2_TEC=15, G3_TWC=13, G4_BALANCED=42}",Infinity
30,CATA_TEST,90,31,17,14,0,14,90,0,"{}",884.8256683380245
30,CATA_APPLY,82,33,1,32,4,28,82,4,"{G1_CMAX=1, G4_BALANCED=3}",872.9618342630674
30,CRITICAL_SWAP,8,4,4,0,0,0,8,0,"{}",1018.6477240608541
30,CRITICAL_INSERT,8,7,7,0,0,0,8,0,"{}",980.794353468893
30,O1_O9,2129,200,192,8,0,8,2129,0,"{}",817.0352506898477
31,GLOBAL_Q_FINAL,0,0,0,100,11,89,0,11,"{G2_TEC=1, G3_TWC=3, G4_BALANCED=7}",Infinity
31,PARENT,0,0,0,100,86,14,0,86,"{G1_CMAX=14, G2_TEC=13, G3_TWC=11, G4_BALANCED=48}",Infinity
31,CATA_TEST,93,28,11,17,0,17,93,0,"{}",907.6467082189109
31,CATA_APPLY,81,37,1,36,0,36,81,0,"{}",907.5731373875071
31,CRITICAL_SWAP,9,3,3,0,0,0,9,0,"{}",1018.6774394264338
31,CRITICAL_INSERT,9,9,9,0,0,0,9,0,"{}",958.5967974755629
31,O1_O9,2177,282,273,9,3,6,2177,3,"{G1_CMAX=1, G2_TEC=1, G3_TWC=1}",777.4735367365242
32,GLOBAL_Q_FINAL,0,0,0,100,5,95,0,5,"{G2_TEC=2, G4_BALANCED=3}",Infinity
32,PARENT,0,0,0,100,90,10,0,90,"{G1_CMAX=14, G2_TEC=12, G3_TWC=14, G4_BALANCED=50}",Infinity
32,CATA_TEST,90,30,17,13,1,12,90,1,"{G4_BALANCED=1}",895.2850360504397
32,CATA_APPLY,82,42,1,41,1,40,82,1,"{G4_BALANCED=1}",890.7030471788885
32,CRITICAL_SWAP,9,4,4,0,0,0,9,0,"{}",1005.4326193389264
32,CRITICAL_INSERT,9,8,8,0,0,0,9,0,"{}",970.4094398185499
32,O1_O9,2235,259,250,9,3,6,2235,3,"{G1_CMAX=1, G2_TEC=1, G3_TWC=1}",825.4868439494551
33,GLOBAL_Q_FINAL,0,0,0,100,15,85,0,15,"{G1_CMAX=1, G3_TWC=4, G4_BALANCED=10}",Infinity
33,PARENT,0,0,0,100,84,16,0,84,"{G1_CMAX=14, G2_TEC=15, G3_TWC=11, G4_BALANCED=44}",Infinity
33,CATA_TEST,80,30,15,15,0,15,80,0,"{}",908.4429933584452
33,CATA_APPLY,84,38,1,37,1,36,84,1,"{G4_BALANCED=1}",883.9856341252327
33,CRITICAL_SWAP,9,5,5,0,0,0,9,0,"{}",977.3383656588572
33,CRITICAL_INSERT,9,6,6,0,0,0,9,0,"{}",976.9030820547462
33,O1_O9,2302,281,272,9,0,9,2302,0,"{}",787.280071572712
34,GLOBAL_Q_FINAL,0,0,0,100,11,89,0,11,"{G2_TEC=1, G3_TWC=2, G4_BALANCED=8}",Infinity
34,PARENT,0,0,0,100,86,14,0,86,"{G1_CMAX=15, G2_TEC=14, G3_TWC=12, G4_BALANCED=45}",Infinity
34,CATA_TEST,90,32,17,15,2,13,90,2,"{G4_BALANCED=2}",888.2891175899417
34,CATA_APPLY,82,37,0,37,1,36,82,1,"{G3_TWC=1}",889.0126313461524
34,CRITICAL_SWAP,9,5,5,0,0,0,9,0,"{}",913.8307680858615
34,CRITICAL_INSERT,9,9,9,0,0,0,9,0,"{}",889.2509211366506
34,O1_O9,2356,242,233,9,0,9,2356,0,"{}",786.0203111083086
35,GLOBAL_Q_FINAL,0,0,0,100,4,96,0,4,"{G3_TWC=2, G4_BALANCED=2}",Infinity
35,PARENT,0,0,0,100,92,8,0,92,"{G1_CMAX=14, G2_TEC=15, G3_TWC=12, G4_BALANCED=51}",Infinity
35,CATA_TEST,90,22,8,14,2,12,90,2,"{G4_BALANCED=2}",896.4670620117889
35,CATA_APPLY,82,30,1,29,1,28,82,1,"{G3_TWC=1}",890.106256619268
35,CRITICAL_SWAP,9,4,4,0,0,0,9,0,"{}",922.9606835010642
35,CRITICAL_INSERT,9,9,9,0,0,0,9,0,"{}",886.3337193747664
35,O1_O9,2422,209,200,9,1,8,2422,1,"{G1_CMAX=1}",767.4786664150067
36,GLOBAL_Q_FINAL,0,0,0,100,8,92,0,8,"{G1_CMAX=1, G3_TWC=2, G4_BALANCED=5}",Infinity
36,PARENT,0,0,0,100,91,9,0,91,"{G1_CMAX=14, G2_TEC=15, G3_TWC=13, G4_BALANCED=49}",Infinity
36,CATA_TEST,90,27,13,14,0,14,90,0,"{}",934.4088275512115
