fe,bestCmaxGlobal,bestCmaxG1,currentBestCmaxG1,bestCmaxGenerated,bestCmaxGeneratedG1,bestCmaxSurvived,windowBestGenerated,windowBestSurvived,bestTECGlobal,bestTWCGlobal,bestTECGenerated,bestTWCGenerated
1000,997.387523961645,1010.574773279443,1098.387269270731,997.387523961645,1010.574773279443,,997.387523961645,,59170.869974437985,133363.417086201200,59170.869974437985,133363.417086201200
2000,981.101288545181,985.941413316062,1053.123780824835,981.101288545181,985.941413316062,,981.101288545181,,59019.366509780580,128831.050795659820,59019.366509780580,128831.050795659820
3000,953.476780825024,976.193306036139,991.499570637400,953.476780825024,976.193306036139,,953.476780825024,,58310.794564096080,128831.050795659820,58310.794564096080,128831.050795659820
4000,953.476780825024,963.366218659942,1094.117697227935,953.476780825024,963.366218659942,,963.366218659942,,58310.794564096080,128484.787052536730,57841.594874625280,128484.787052536730
5000,948.067667865728,963.366218659942,1116.462556980242,948.067667865728,963.366218659942,,948.067667865728,,57841.594874625280,128484.787052536730,57810.817838962760,128484.787052536730
6000,948.067667865728,963.366218659942,1039.951560867466,864.250019472387,864.250019472387,,864.250019472387,,57810.817838962760,128484.787052536730,57810.817838962760,116895.173610544360
7000,845.242018526659,845.242018526659,883.554181092330,845.242018526659,845.242018526659,852.390279119852,845.242018526659,852.390279119852,57810.817838962760,122609.602574965420,57810.817838962760,116895.173610544360
8000,845.242018526659,845.242018526659,893.452479121854,845.242018526659,845.242018526659,852.390279119852,888.692932750319,,57454.789679494260,122609.602574965420,57454.789679494260,116895.173610544360
9000,845.242018526659,845.242018526659,922.085860626692,845.242018526659,845.242018526659,852.390279119852,871.984740441968,,57454.789679494260,122609.602574965420,57454.789679494260,116895.173610544360
10000,845.242018526659,845.242018526659,1017.638615682882,845.242018526659,845.242018526659,852.390279119852,882.761382613947,,56524.438556648700,122609.602574965420,56524.438556648700,116895.173610544360
11000,845.242018526659,845.242018526659,906.740630660089,845.242018526659,845.242018526659,852.390279119852,869.948258554613,,56524.438556648700,121356.583647592900,56524.438556648700,116895.173610544360
12000,845.242018526659,845.242018526659,902.767798937800,845.242018526659,845.242018526659,852.390279119852,846.037067316629,,56297.767223455160,121356.583647592900,56297.767223455160,116895.173610544360
13000,845.242018526659,845.242018526659,902.767798937800,805.744091403158,805.744091403158,852.390279119852,805.744091403158,,56297.767223455160,121356.583647592900,56297.767223455160,114070.018343721750
14000,805.744091403158,805.744091403158,862.983178915343,805.744091403158,805.744091403158,805.744091403158,825.942500132761,805.744091403158,56048.652739210374,115667.328376274530,55785.415022521270,114070.018343721750
15000,805.744091403158,805.744091403158,996.178968961014,805.744091403158,805.744091403158,805.744091403158,826.294456535641,,55785.415022521270,115667.328376274530,55785.415022521270,114070.018343721750
16000,805.744091403158,805.744091403158,977.079456036262,805.744091403158,805.744091403158,805.744091403158,904.681539974650,,55785.415022521270,115667.328376274530,55785.415022521270,114070.018343721750
17000,805.744091403158,805.744091403158,1036.689950453427,805.744091403158,805.744091403158,805.744091403158,831.007692535236,,55785.415022521270,115382.085699320510,55785.415022521270,114070.018343721750
18000,805.744091403158,805.744091403158,935.443763474872,805.744091403158,805.744091403158,805.744091403158,886.958563648079,,55291.333135206994,115382.085699320510,55291.333135206994,114070.018343721750
19000,805.744091403158,805.744091403158,1093.851191246858,805.744091403158,805.744091403158,805.744091403158,914.180851697514,,55291.333135206994,115382.085699320510,55291.333135206994,114070.018343721750
20000,805.744091403158,805.744091403158,1093.851191246858,805.744091403158,805.744091403158,805.744091403158,975.970208584363,,55291.333135206994,115382.085699320510,55291.333135206994,114070.018343721750
21000,805.744091403158,805.744091403158,837.327784091015,805.744091403158,805.744091403158,805.744091403158,825.351629453233,805.744091403158,55291.333135206994,115382.085699320510,55291.333135206994,114070.018343721750
22000,805.744091403158,805.744091403158,942.394762100509,805.744091403158,805.744091403158,805.744091403158,896.570987325824,,54824.245704375040,115382.085699320510,54824.245704375040,114070.018343721750
