generatedByRunId,sourceJarSha256,configurationHash,instanceHash,seed,arm,telemetryMode,cycle,FE,poolSize,uniqueObjectiveCount,strictNdCount,cutoffRank,cutoffScore,cutoffScoreDup,scoreAtRank99,scoreAtRank100,scoreAtRank101,selectedCount
A2-2k-effective-5100-ON-v1,27684CE3CC3849711712536BE645E2039C413615C19A1C463F5330C6FD43F405,555369a10f9ceaa29a802b528b2e28bc3f3fb58fb9e8445fe6712dc05b1affd3,2E88FA97A6F84AF347A4603F04C387A65C8F9891BCAB8AC6B70FDEC622EA35CF,20260901,A2,ON,1,5100,200,144,20,100,21.043478260869566,21.043478260869566,19.029411764705884,21.043478260869566,24.010416666666668,100
