generation,mainFE,parentSlot,factory,role,pSeq,pMac,pWor,pSet,pFat,maximumType,secondType,maximumPressure,secondPressure,pressureGap,confident,diagnosis,reason,criticalOperations,mask,decision,decisionActions
1,5100,0,1,G1_CMAX,0.572990616267268,0.6401494520891162,0.6068980457983001,0.18876894344225204,0.1923918401255478,MAC,WOR,0.6401494520891162,0.6068980457983001,0.03325140629081613,false,BAL,FULL_MASK_AUDIT,7,N1|N2|N4|N5,TEST,N1|N2|N4|N5
1,5104,1,0,G1_CMAX,0.6457680812886742,0.64551291476708,0.581966848065977,0.16268583992736613,0.47908277923296116,SEQ,MAC,0.6457680812886742,0.64551291476708,2.5516652159429665E-4,false,BAL,FULL_MASK_AUDIT,8,N1|N2|N4|N5,APPLY,N5
1,5105,2,0,G1_CMAX,0.7064741831014938,0.37722194800811315,0.6772104068042796,0.18471391486025787,0.5427759975681068,SEQ,WOR,0.7064741831014938,0.6772104068042796,0.029263776297214217,false,BAL,FULL_MASK_AUDIT,5,N1|N2|N4|N5,APPLY,N5
1,5106,3,1,G1_CMAX,0.6118956488182274,0.6458821761149103,0.6865059941093504,0.1671146004925469,0.3221896811026586,WOR,MAC,0.6865059941093504,0.6458821761149103,0.04062381799444015,false,BAL,FULL_MASK_AUDIT,7,N1|N2|N4|N5,APPLY,N5
1,5107,4,2,G1_CMAX,0.6556266300213315,0.6527514041192155,0.48231373743342354,0.1585165844619404,0.16143090331605106,SEQ,MAC,0.6556266300213315,0.6527514041192155,0.0028752259021159743,false,BAL,FULL_MASK_AUDIT,8,N1|N2|N4|N5,TEST,N1|N2|N4|N5
1,5111,5,1,G1_CMAX,0.5525271780211958,0.62115364516664,0.5733150290090063,0.1788811528019466,0.15747210444703205,MAC,WOR,0.62115364516664,0.5733150290090063,0.04783861615763363,false,BAL,FULL_MASK_AUDIT,6,N1|N2|N4|N5,APPLY,N1
1,5112,6,1,G1_CMAX,0.49038113787442406,0.48948292856101994,0.6267875980520983,0.20853678694302122,0.20863886979859458,WOR,SEQ,0.6267875980520983,0.49038113787442406,0.13640646017767422,false,BAL,FULL_MASK_AUDIT,6,N1|N2|N4|N5,APPLY,N1
1,5113,7,0,G1_CMAX,0.6756132354719626,0.4815604077025827,0.635148312879797,0.20538824738474293,0.46647597221771886,SEQ,WOR,0.6756132354719626,0.635148312879797,0.04046492259216561,false,BAL,FULL_MASK_AUDIT,4,N1|N2|N4|N5,APPLY,N1
1,5114,8,1,G1_CMAX,0.49035212767901554,0.48640561214200273,0.6239161429121308,0.20017985369705382,0.20695601331009605,WOR,SEQ,0.6239161429121308,0.49035212767901554,0.13356401523311529,false,BAL,FULL_MASK_AUDIT,6,N1|N2|N4|N5,TEST,N1|N2|N4|N5
1,5118,9,0,G1_CMAX,0.6369133080220598,0.6384442512386739,0.5719934937122517,0.16472485267896708,0.45674061226776996,MAC,SEQ,0.6384442512386739,0.6369133080220598,0.0015309432166140668,false,BAL,FULL_MASK_AUDIT,9,N1|N2|N4|N5,APPLY,N1
