generation,mainFE,parentSlot,factory,role,pSeq,pMac,pWor,pSet,pFat,maximumType,secondType,maximumPressure,secondPressure,pressureGap,confident,diagnosis,reason,criticalOperations,mask,decision,decisionActions
1,510,0,1,G1_CMAX,0.5901563275603056,0.32805109320955017,0.5051400233885389,0.11738615060495589,0.11077040520076288,SEQ,WOR,0.5901563275603056,0.5051400233885389,0.08501630417176664,false,BAL,FULL_MASK_AUDIT,4,N1|N2|N3|N4|N5,TEST,N1|N2|N3|N4|N5
1,515,1,1,G1_CMAX,0.4898712695221985,0.3316479381108056,0.42601021100966946,0.15127608675897014,0.11804918189544215,SEQ,WOR,0.4898712695221985,0.42601021100966946,0.06386105851252905,false,BAL,FULL_MASK_AUDIT,4,N1|N2|N3|N4|N5,APPLY,N1
1,516,2,1,G4_BALANCED,0.5335283834808751,0.3837313880002134,0.5688976663550913,0.13777493038131874,0.1504918568020933,WOR,SEQ,0.5688976663550913,0.5335283834808751,0.03536928287421626,false,BAL,FULL_MASK_AUDIT,5,N1|N2|N3|N4|N5,TEST,N1|N2|N3|N4|N5
1,521,3,1,G4_BALANCED,0.5873042854427067,0.31536359078026477,0.4836946233712205,0.1178100825207399,0.11191507613817611,SEQ,WOR,0.5873042854427067,0.4836946233712205,0.10360966207148625,false,BAL,FULL_MASK_AUDIT,4,N1|N2|N3|N4|N5,APPLY,N4
1,522,4,0,G4_BALANCED,0.5144512913290746,0.49632830486770885,0.48789522163336657,0.16015742850718487,0.14399167319253173,SEQ,MAC,0.5144512913290746,0.49632830486770885,0.018122986461365787,false,BAL,FULL_MASK_AUDIT,5,N1|N2|N3|N4|N5,APPLY,N3
1,523,5,1,G4_BALANCED,0.4783512994799828,0.4021331272604002,0.4910134805523383,0.13598286960648426,0.10504439817201003,WOR,SEQ,0.4910134805523383,0.4783512994799828,0.012662181072355505,false,BAL,FULL_MASK_AUDIT,5,N1|N2|N3|N4|N5,APPLY,N3
1,524,6,1,G2_TEC,0.5143204989929632,0.41153212401602435,0.5707827722084228,0.13715819548011415,0.12716676558590073,WOR,SEQ,0.5707827722084228,0.5143204989929632,0.0564622732154596,false,BAL,FULL_MASK_AUDIT,5,N1|N2|N3|N4|N5,TEST,N1|N2|N3|N4|N5
1,529,7,1,G2_TEC,0.6183627489282104,0.2335343896004224,0.5430388144049377,0.13209571274569692,0.12357298596482195,SEQ,WOR,0.6183627489282104,0.5430388144049377,0.07532393452327268,false,BAL,FULL_MASK_AUDIT,4,N1|N2|N3|N4|N5,APPLY,N2
1,530,8,1,G3_TWC,0.7215301013577397,0.712744303547596,0.5046825404855297,0.13714405106197008,0.0800185787678183,SEQ,MAC,0.7215301013577397,0.712744303547596,0.008785797810143658,false,BAL,FULL_MASK_AUDIT,5,N1|N2|N3|N4|N5,TEST,N1|N2|N3|N4|N5
1,535,9,1,G3_TWC,0.5272588487142589,0.3503404699155689,0.4480745025471156,0.15251144703419264,0.11391355832500095,SEQ,WOR,0.5272588487142589,0.4480745025471156,0.07918434616714326,false,BAL,FULL_MASK_AUDIT,4,N1|N2|N3|N4|N5,APPLY,N3
