candidateId,parentId,lineageId,generated,admitted,evaluation,generation,cmax,tec,twc,subSwarm,mechanism,operator,enteredCandidateSet,pddrRetained,personalArchive,globalArchive,nextRoundSurvival,g1SocialTeacherParticleUses,g1SocialTeacherGenerations,g1PersonalTeacherParticleUses,g1PersonalTeacherGenerations,firstTeacherFE,lastTeacherFE,firstTeacherGeneration,lastTeacherGeneration,fingerprintSha256
1,INITIAL,-1,true,true,1,0,417.041369677306,13007.457203173424,28831.898633504217,UNASSIGNED,INITIAL,INITIAL,true,false,false,true,NOT_SELECTED,0,0,0,0,,,,,f694e023db4542d820a81f521bee779bf7192104380b507fdc3d6ba180de1cea
2,INITIAL,-1,true,true,3,0,416.849806384074,13729.247727038965,29122.781518226060,UNASSIGNED,INITIAL,INITIAL,true,false,false,true,NOT_SELECTED,0,0,0,0,,,,,94eca3699d98989ce5c60b9e24632ed84c9cca8677ab46c547f11a982833c466
3,INITIAL,-1,true,true,4,0,388.455700521809,12837.993819513100,26758.939002656236,UNASSIGNED,INITIAL,INITIAL,true,false,false,true,NOT_SELECTED,2,1,0,0,10,10,1,1,cb3cb1a761933424d8f8f93177bcd30a101ffc5d21437fbc77f98ea8c505455e
4,INITIAL,-1,true,true,5,0,270.259961012823,11932.379890691655,22126.002484851793,UNASSIGNED,INITIAL,INITIAL,true,true,true,true,NO,10,1,25,2,10,700,1,2,8e1d5de04bb733ec573bd4832b718b01f9034fcd74feedf65bf73ba44c03169b
5,GLOBAL_SLOT_G4_BALANCED,7,true,true,43,1,258.164366013782,12001.412373715610,20035.423036128490,G4_BALANCED,CFVF,CFVF,true,false,false,true,NOT_SELECTED,0,0,0,0,,,,,74c1aaa4bc79aa10331eb6f729724df5aef8fd87cf0fe28a41ee5f9639b9ec47
6,GLOBAL_SLOT_G1_CMAX,7,true,true,51,1,245.674085752918,12246.629854267554,21091.567562615910,G1_CMAX,CFVF,CFVF,true,false,false,true,NOT_SELECTED,24,1,0,0,80,390,1,1,954622ee66a3b282cef97ec2f0605988f0ba3cfa8fd9dd987c526d691a9a1443
7,GLOBAL_SLOT_G4_BALANCED,5,true,true,496,1,243.121152751091,11529.719994000276,19842.667532502346,G4_BALANCED,CFVF,CFVF,true,false,false,true,NOT_SELECTED,24,1,0,0,740,930,2,2,8c36f3fff142b20df91c9f3a067b57d6de85ab0bbec6228bc75c49e15c5322db
8,GLOBAL_SLOT_G4_BALANCED,11,true,true,944,2,240.351370784221,10903.278445896554,18115.439457058215,G4_BALANCED,CFVF,CFVF,true,false,false,true,NOT_SELECTED,4,1,0,0,1060,1070,2,2,88a7f1198f229d24bc2e9f406aaafc82811f982926b8155366b748a48a76bbe8
9,GLOBAL_SLOT_G4_BALANCED,11,true,true,1075,2,237.391850101602,10809.335344399853,15888.236649179646,G4_BALANCED,CFVF,CFVF,true,false,false,true,NOT_SELECTED,24,1,0,0,1080,1190,2,2,8f4e023acbf256bff7a8bd1e12f0ebdd87ec85cff66d6e8653e43b8e09f37fe1
10,GLOBAL_SLOT_G1_CMAX,11,true,true,1081,2,236.382647565766,10866.563782958947,16037.231218525760,G1_CMAX,CFVF,CFVF,true,false,false,true,NOT_SELECTED,0,0,0,0,,,,,38b1f804cc37e011b521fdc313f7deadb5a0bc952a8ccc45b7ba00b42ca728e9
11,NOT_APPLICABLE,11,true,true,1274,2,233.164698544438,10221.612608001173,17947.478385660375,G1_CMAX,FIXED_VNS,O1_O9,true,false,false,false,NOT_SELECTED,0,0,0,0,,,,,5d742a16f2353f6b6262f9aa8fba1d5b41cbd89f54b84fe775f7247f6c6ec64a
12,NOT_APPLICABLE,11,true,true,1278,2,227.595927098113,10398.499157477716,18590.009464164235,G1_CMAX,FIXED_VNS,O1_O9,true,false,false,false,NOT_SELECTED,0,0,0,0,,,,,0bf80b26bee1a5f937d85cae5911f230d33ff5f269ae907598ebefc3defab480
13,NOT_APPLICABLE,11,true,true,1285,2,227.039466961344,10308.320650493431,18533.679624811353,G1_CMAX,FIXED_VNS,O1_O9,true,true,true,true,YES,0,0,0,0,,,,,716b6e6280b205c3275c45ab20408a21b9767e3339f99d26a09568ef0a67f848
