sample,generation,mainFE,parentSlot,factory,role,diagnosis,maximumType,maximumPressure,secondType,secondPressure,pressureGap,pSeq,pMac,pWor,pSet,pFat,action,allowed,cmax,tec,twc,qGain,accepted,bestOverall,bestAllowed,regret
3,1,5185,40,1,G4_BALANCED,BAL,SEQ,0.7833440106710884,WOR,0.7816435673360194,0.001700443335069024,0.7833440106710884,0.7292276298460763,0.7816435673360194,0.18465376261607214,0.453804225951677,N1,true,271.1149670631414,10334.47614747263,20761.076785570367,0.0722780675423906,true,false,false,0.0
3,1,5185,40,1,G4_BALANCED,BAL,SEQ,0.7833440106710884,WOR,0.7816435673360194,0.001700443335069024,0.7833440106710884,0.7292276298460763,0.7816435673360194,0.18465376261607214,0.453804225951677,N2,true,271.1312279510368,10831.650218126779,23359.576598346423,-0.2441224043064865,false,false,false,0.0
3,1,5185,40,1,G4_BALANCED,BAL,SEQ,0.7833440106710884,WOR,0.7816435673360194,0.001700443335069024,0.7833440106710884,0.7292276298460763,0.7816435673360194,0.18465376261607214,0.453804225951677,N3,true,269.28931685799347,10342.529798512485,20672.64010803144,0.08304636021822127,true,true,true,0.0
3,1,5185,40,1,G4_BALANCED,BAL,SEQ,0.7833440106710884,WOR,0.7816435673360194,0.001700443335069024,0.7833440106710884,0.7292276298460763,0.7816435673360194,0.18465376261607214,0.453804225951677,N4,true,266.3386910949809,10925.764898972484,19462.19818935207,0.05076359337850907,true,false,false,0.0
3,1,5185,40,1,G4_BALANCED,BAL,SEQ,0.7833440106710884,WOR,0.7816435673360194,0.001700443335069024,0.7833440106710884,0.7292276298460763,0.7816435673360194,0.18465376261607214,0.453804225951677,N5,true,271.1149670631414,10579.464162357166,21531.213769167807,-0.021495926129049825,false,false,false,0.0
4,1,5227,60,0,G2_TEC,BAL,MAC,0.739738440822628,SEQ,0.7106772510741941,0.029061189748433858,0.7106772510741941,0.739738440822628,0.6437385006204795,0.13309868717336304,0.48474816883787797,N1,true,320.2441787052075,9709.30839739486,17885.131428748307,0.0,false,false,false,0.0
4,1,5227,60,0,G2_TEC,BAL,MAC,0.739738440822628,SEQ,0.7106772510741941,0.029061189748433858,0.7106772510741941,0.739738440822628,0.6437385006204795,0.13309868717336304,0.48474816883787797,N2,true,354.3509936806444,9885.003401431992,17915.697473454376,-0.30332324279463724,false,false,false,0.0
4,1,5227,60,0,G2_TEC,BAL,MAC,0.739738440822628,SEQ,0.7106772510741941,0.029061189748433858,0.7106772510741941,0.739738440822628,0.6437385006204795,0.13309868717336304,0.48474816883787797,N3,true,318.4067784863478,9639.271776438696,17763.433988274057,0.12091257289429022,true,true,true,0.0
4,1,5227,60,0,G2_TEC,BAL,MAC,0.739738440822628,SEQ,0.7106772510741941,0.029061189748433858,0.7106772510741941,0.739738440822628,0.6437385006204795,0.13309868717336304,0.48474816883787797,N4,true,318.6782827629797,10065.547642957186,18173.545113318894,-0.6150183026937016,false,false,false,0.0
4,1,5227,60,0,G2_TEC,BAL,MAC,0.739738440822628,SEQ,0.7106772510741941,0.029061189748433858,0.7106772510741941,0.739738440822628,0.6437385006204795,0.13309868717336304,0.48474816883787797,N5,true,320.2441787052075,9632.60931101359,17938.779303919608,0.1324147816726532,false,false,false,0.0
5,1,5266,80,2,G3_TWC,BAL,MAC,0.5757675758759495,WOR,0.5528920035925642,0.022875572283385326,0.5123551450811852,0.5757675758759495,0.5528920035925642,0.1869840117153504,0.1575664953071053,N1,true,339.81468424743304,10672.297000081917,16050.432382681756,0.04087601961572629,true,true,true,0.0
5,1,5266,80,2,G3_TWC,BAL,MAC,0.5757675758759495,WOR,0.5528920035925642,0.022875572283385326,0.5123551450811852,0.5757675758759495,0.5528920035925642,0.1869840117153504,0.1575664953071053,N2,true,321.24250509675045,10789.663376783257,17487.185505908845,-0.43292413833715004,false,false,false,0.0
5,1,5266,80,2,G3_TWC,BAL,MAC,0.5757675758759495,WOR,0.5528920035925642,0.022875572283385326,0.5123551450811852,0.5757675758759495,0.5528920035925642,0.1869840117153504,0.1575664953071053,N3,true,385.4321170884272,10566.537668390223,16453.679621724794,-0.09210340633012862,false,false,false,0.0
5,1,5266,80,2,G3_TWC,BAL,MAC,0.5757675758759495,WOR,0.5528920035925642,0.022875572283385326,0.5123551450811852,0.5757675758759495,0.5528920035925642,0.1869840117153504,0.1575664953071053,N4,true,373.43085575313046,10474.130731341302,16294.483979144929,-0.03960522875155228,false,false,false,0.0
5,1,5266,80,2,G3_TWC,BAL,MAC,0.5757675758759495,WOR,0.5528920035925642,0.022875572283385326,0.5123551450811852,0.5757675758759495,0.5528920035925642,0.1869840117153504,0.1575664953071053,N5,true,340.56924203965343,10923.844848174987,16569.081740348018,-0.13015973009782567,false,false,false,0.0
