candidateId,parentId,lineageId,generated,admitted,evaluation,generation,cmax,tec,twc,subSwarm,mechanism,operator,enteredCandidateSet,pddrRetained,personalArchive,globalArchive,nextRoundSurvival,g1SocialTeacherParticleUses,g1SocialTeacherGenerations,g1PersonalTeacherParticleUses,g1PersonalTeacherGenerations,firstTeacherFE,lastTeacherFE,firstTeacherGeneration,lastTeacherGeneration,fingerprintSha256
1,INITIAL,-1,true,true,1,0,321.240764729978,12797.431765834419,21983.124313607943,UNASSIGNED,INITIAL,INITIAL,true,false,false,true,NOT_SELECTED,0,0,0,0,,,,,41264a3701dc0d6a2749de821a349d2bafd9c06de0698b9d9de4b9cf4cb6d516
2,INITIAL,-1,true,true,4,0,299.985555385487,11829.712951812906,23691.073629528502,UNASSIGNED,INITIAL,INITIAL,true,false,false,true,NOT_SELECTED,0,0,1,1,100,100,1,1,27f27fada3603f375498220a7cb678c2c99ea99c4f1028954b1579c10186988f
3,INITIAL,-1,true,true,22,0,282.064260664796,11140.692608000449,20999.939022026058,UNASSIGNED,INITIAL,INITIAL,true,false,false,true,NOT_SELECTED,0,0,8,1,100,800,1,1,32cc465920adac8712a50a3bf45be034230a3b54869a8e72fa516e4973b850a0
4,INITIAL,-1,true,true,81,0,280.406430187901,12266.225457999757,21713.747524053353,UNASSIGNED,INITIAL,INITIAL,true,false,false,true,NOT_SELECTED,0,0,2,1,100,200,1,1,c3e088b9e3c391f8220aec143166d67dbbf1e877582d608410c83da49f32cf8a
5,GLOBAL_SLOT_G1_CMAX,1,true,true,102,1,277.660500031033,10956.279781368270,20427.440391148823,G1_CMAX,CFVF,CFVF,true,false,false,true,NOT_SELECTED,0,0,0,0,,,,,c42edae04d3f2b5ace0c415e06bc5c1973eca701f0ea8aaf2ae6d2fcdf370507
6,GLOBAL_SLOT_G1_CMAX,11,true,true,112,1,263.431255499980,11288.762769285484,19344.584054124374,G1_CMAX,CFVF,CFVF,true,false,false,true,NOT_SELECTED,0,0,0,0,,,,,645b442bcf5d216dc083d11369629606b53401bf81a5be7489e788e16c68ab08
7,GLOBAL_SLOT_G4_BALANCED,50,true,true,151,1,260.184476393727,11242.474265783436,23384.346911225286,G4_BALANCED,CFVF,CFVF,true,false,false,true,NOT_SELECTED,0,0,0,0,,,,,2456287811d8640c1459cd738139b95cf88ef62087cbe18b8b730fe80841ec06
8,GLOBAL_SLOT_G3_TWC,80,true,true,181,1,259.809966210644,12206.566625842002,21417.692103012603,G3_TWC,CFVF,CFVF,true,false,false,true,NOT_SELECTED,20,1,0,0,200,200,1,1,9e46b3ee92abcb055a703a32f7057a4e42890d830833d1e54e060d8f37d8f1dd
9,GLOBAL_SLOT_G1_CMAX,96,true,true,206,1,251.220603916470,11399.087866179518,20063.618951355933,G1_CMAX,CFVF,CFVF,true,false,false,true,NOT_SELECTED,40,1,0,0,300,400,1,1,321b5386dfd648ff1ed770bd6325b3dc7512047d1a67da02167eb0a0d9f7708b
10,GLOBAL_SLOT_G1_CMAX,94,true,true,311,1,235.606455414110,10932.249751361865,20683.024927307800,G1_CMAX,CFVF,CFVF,true,false,false,true,NOT_SELECTED,240,1,0,0,800,2300,1,1,29ead41915ce33b57b526b27a194a35fa85d678c8bd46b82071fdc3c77db176d
