candidateId,parentId,lineageId,generated,admitted,evaluation,generation,cmax,tec,twc,subSwarm,mechanism,operator,enteredCandidateSet,pddrRetained,personalArchive,globalArchive,nextRoundSurvival,g1SocialTeacherParticleUses,g1SocialTeacherGenerations,g1PersonalTeacherParticleUses,g1PersonalTeacherGenerations,firstTeacherFE,lastTeacherFE,firstTeacherGeneration,lastTeacherGeneration,fingerprintSha256
1,INITIAL,-1,true,true,1,0,390.289727336793,12521.101617787860,22158.392896546615,UNASSIGNED,INITIAL,INITIAL,true,false,false,true,NOT_SELECTED,0,0,0,0,,,,,2a88f049c9e67efcb681048336d3b5d3cf3e5e2898a5767b932afb5784093265
2,INITIAL,-1,true,true,7,0,374.950664309121,13026.976326285432,27505.419032723403,UNASSIGNED,INITIAL,INITIAL,true,false,false,true,NOT_SELECTED,0,0,0,0,,,,,a61694c6eb09978263237e6be169cc5bdf1a90d2a38f3c2d8a58eace024e736e
3,INITIAL,-1,true,true,8,0,359.803406026412,13383.120263350957,24618.698210697723,UNASSIGNED,INITIAL,INITIAL,true,false,false,true,NOT_SELECTED,0,0,0,0,,,,,37ca211a3b5f682ba4553f93eb31efd49c25f9d36f30a282d6c546f1a1a73aa5
4,INITIAL,-1,true,true,10,0,285.898181982084,11998.732107865717,20796.622001575386,UNASSIGNED,INITIAL,INITIAL,true,false,false,true,NOT_SELECTED,0,0,0,0,,,,,224027809a2c51d43154c96c2fde05a9018f03bc12fdab43ff9a36c4855b7f53
5,INITIAL,-1,true,true,11,0,239.704230679308,11468.827488659086,20178.834696494458,UNASSIGNED,INITIAL,INITIAL,true,false,false,true,NOT_SELECTED,0,0,0,0,,,,,f738475150bbdde9836fef0dd27181adb711ab46a73a7b522a52273703069a4f
6,GLOBAL_SLOT_G1_CMAX,-1,true,true,405,1,229.773893792348,11751.234481673142,20399.129644694920,G1_CMAX,BASELINE_GLOBAL,BASELINE_GLOBAL,true,false,false,true,NOT_SELECTED,0,0,0,0,,,,,342ef9bf7f53720a6ae94334ac35818927e08c7d929b5371c6f816052238b844
7,GLOBAL_SLOT_G2_TEC,-1,true,true,1072,1,226.113855008948,11537.057928614615,18566.933813192154,G2_TEC,BASELINE_GLOBAL,BASELINE_GLOBAL,true,false,false,true,NOT_SELECTED,0,0,0,0,,,,,5ed05c1f3c986537b09ef9728e9558ebf1badd1ef0a9b537cb0bc8e407855bd4
8,GLOBAL_SLOT_G2_TEC,-1,true,true,1675,1,214.902047459441,11096.318885713596,19941.731259153938,G2_TEC,BASELINE_GLOBAL,BASELINE_GLOBAL,true,false,false,true,NOT_SELECTED,0,0,0,0,,,,,526088cda461c3dd03ee65c8f0ae0174353fba0d2f8d9a0f8d184067f5754a39
9,GLOBAL_SLOT_G1_CMAX,-1,true,true,2212,1,211.298367564476,10867.473456923391,17960.267809973622,G1_CMAX,BASELINE_GLOBAL,BASELINE_GLOBAL,true,false,false,true,NOT_SELECTED,0,0,0,0,,,,,6ab793195f8079eff528a26e4cbff9b9f7c267b8ddbe4d7f2884743db477ff73
10,GLOBAL_SLOT_G4_BALANCED,-1,true,true,2324,1,209.923922493716,10811.865486837829,18817.832355939085,G4_BALANCED,BASELINE_GLOBAL,BASELINE_GLOBAL,true,false,false,true,NOT_SELECTED,0,0,0,0,,,,,f7f251342fcd3ac4249c298360c3d4b6573f7b248a338caa53af98aae9fa439f
