seed,cycle,fe,workingBestCmax,archiveBestCmax,cmaxGap,workingBestTEC,archiveBestTEC,tecGap,workingBestTWC,archiveBestTWC,twcGap,workingSize,archiveSize
20260902,1,30774,621.8799906687234,621.8799906687234,0.0,44328.25088094675,44328.25088094675,0.0,72115.99482593755,72115.99482593755,0.0,100,48
20260902,2,50000,621.8799906687234,621.8799906687234,0.0,43988.751769886796,43554.943838235355,433.8079316514413,72115.99482593755,72115.99482593755,0.0,100,71
