candidateId,parentId,lineageId,generated,admitted,evaluation,generation,cmax,tec,twc,subSwarm,mechanism,operator,enteredCandidateSet,pddrRetained,personalArchive,globalArchive,nextRoundSurvival,g1SocialTeacherParticleUses,g1SocialTeacherGenerations,g1PersonalTeacherParticleUses,g1PersonalTeacherGenerations,firstTeacherFE,lastTeacherFE,firstTeacherGeneration,lastTeacherGeneration,fingerprintSha256
1,INITIAL,-1,true,true,1,0,82.392759530105,2018.582483879619,4203.402002595984,UNASSIGNED,INITIAL,INITIAL,true,false,false,true,NOT_SELECTED,0,0,0,0,,,,,e827727d5ec73ad0300aa749b766ca70847c44538f08364349e174517d5ecc15
2,INITIAL,-1,true,true,2,0,60.550485919828,2080.827647229386,2906.830114510638,UNASSIGNED,INITIAL,INITIAL,true,false,true,true,NOT_SELECTED,4,1,140,2,10,3617,1,2,8bf8427241f92f88b8691855cf8423a0e380ef6d5574bc1c5ebb1c558ae49e17
3,INITIAL,-1,true,true,6,0,56.428565327940,2189.528342379060,3086.811629499076,UNASSIGNED,INITIAL,INITIAL,true,false,false,true,NOT_SELECTED,0,0,12,1,10,120,1,1,b5c346022bdee46b207498b5f365ff8f7cf73e96ad0dd7324062103fca424a77
4,GLOBAL_SLOT_G3_TWC,9,true,true,60,1,56.212825072640,2044.571851787315,3009.522443522291,G3_TWC,CFVF,CFVF,true,false,false,true,NOT_SELECTED,0,0,0,0,,,,,aa3f939a79948f1a221fc09b4ea172f013007d30e067d805d157752fa75fa9f2
5,GLOBAL_SLOT_G4_BALANCED,9,true,true,86,1,56.120023382114,2162.472936626602,3149.072305488883,G4_BALANCED,CFVF,CFVF,true,false,false,false,NOT_SELECTED,0,0,0,0,,,,,0e569255419612edd3f931328ea2b621502a9ec335c12e7f14cefdd93806826c
6,GLOBAL_SLOT_G2_TEC,9,true,true,87,1,55.130196756053,2144.706549233307,2975.899277958880,G2_TEC,CFVF,CFVF,true,false,false,true,NOT_SELECTED,0,0,0,0,,,,,f80bbe081e3d17b220e6dd9ca87c95cf9cdf1a32069a2f9bc677d69ac75f932a
7,GLOBAL_SLOT_G4_BALANCED,9,true,true,96,1,52.629905614822,2100.500627885488,2992.299723440604,G4_BALANCED,CFVF,CFVF,true,false,false,true,NOT_SELECTED,0,0,0,0,,,,,d55c17e608d6ceeee491887180f156ec23923ca9651c0719285117e3eaaaf138
8,GLOBAL_SLOT_G1_CMAX,9,true,true,152,1,50.647285253282,2113.104716226092,2811.640786541791,G1_CMAX,CFVF,CFVF,true,false,false,true,NOT_SELECTED,8,2,0,0,180,3517,1,2,cec879ea1315a16bcb7dd1793a0759cdf7bb4dd2801066bec4089a2c732bbf88
9,GLOBAL_SLOT_G3_TWC,9,true,true,210,1,50.335908255896,2120.011653901361,2860.878256132211,G3_TWC,CFVF,CFVF,true,false,false,true,NOT_SELECTED,18,1,0,0,210,300,1,1,42520f30b8068486d8c6117885147e6fd508c2b41bbb2e1e193687ff74045c5d
10,GLOBAL_SLOT_G3_TWC,9,true,true,270,1,46.525847804921,2121.457296722621,2848.429924722860,G3_TWC,CFVF,CFVF,true,false,false,true,NOT_SELECTED,72,2,0,0,440,3607,1,2,1ab17950ef90dc57134487e1628cf9888d4547a88ba20498e09f5bae6184a546
