candidateId,parentId,lineageId,generated,admitted,evaluation,generation,cmax,tec,twc,subSwarm,mechanism,operator,enteredCandidateSet,pddrRetained,personalArchive,globalArchive,nextRoundSurvival,g1SocialTeacherParticleUses,g1SocialTeacherGenerations,g1PersonalTeacherParticleUses,g1PersonalTeacherGenerations,firstTeacherFE,lastTeacherFE,firstTeacherGeneration,lastTeacherGeneration,fingerprintSha256
1,INITIAL,-1,true,true,1,0,1798.835007726794,67798.620506728340,167287.190068759600,UNASSIGNED,INITIAL,INITIAL,true,false,false,true,NOT_SELECTED,0,0,0,0,,,,,bfeeb0eebc4eabd9ac7f0ea53a098c5ad7673905c3d0b4af15d14626bfb3d0af
2,INITIAL,-1,true,true,3,0,1425.783590055581,69106.076512232840,170464.597043398360,UNASSIGNED,INITIAL,INITIAL,true,false,false,true,NOT_SELECTED,0,0,1,1,100,100,1,1,e2c868552268e38d96f0e6c2f6507c6b7783b0c180385c0ffab994df39803790
3,INITIAL,-1,true,true,5,0,1414.394724305524,68138.340254530430,166376.754248635030,UNASSIGNED,INITIAL,INITIAL,true,false,false,true,NOT_SELECTED,0,0,6,1,100,400,1,1,f8192ad88251698995d6774b8a145374f3aacad48a2b8e96c1b53b262d0a1e57
4,INITIAL,-1,true,true,9,0,1212.473584751577,69489.000458243960,166950.812725492550,UNASSIGNED,INITIAL,INITIAL,true,false,false,true,NOT_SELECTED,0,0,3,1,100,300,1,1,8fc166366e18c55049be3d6a0778b1f80352969d476c790d71ef6f81b7a9abb3
5,INITIAL,-1,true,true,10,0,1189.838730418450,66806.512257913720,146505.936569639070,UNASSIGNED,INITIAL,INITIAL,true,false,false,true,NOT_SELECTED,0,0,3,1,100,400,1,1,4e7c2495f561346891c7a2240c4268a319398e1102f6c4673b0b7d094ba2bbe2
6,INITIAL,-1,true,true,78,0,1080.357689853962,65800.522324016550,148719.250189714500,UNASSIGNED,INITIAL,INITIAL,true,false,false,true,NOT_SELECTED,20,1,12,1,100,600,1,1,9943298f4155578313448991b438cc30ab9d88bcdd5b5d6bf7e9204e706241dc
7,GLOBAL_SLOT_G1_CMAX,82,true,true,202,1,1074.221936652163,65452.644134379280,145011.271988820100,G1_CMAX,CFVF,CFVF,true,false,false,false,NOT_SELECTED,0,0,0,0,,,,,5098a408e93c1a6dd7b6acd5f672cbadd35c01c94b0e735075a4d03ecc7fc9e3
8,GLOBAL_SLOT_G4_BALANCED,61,true,true,224,1,1026.721003729625,62988.797862717205,140516.441641896730,G4_BALANCED,CFVF,CFVF,true,false,false,true,NOT_SELECTED,20,1,0,0,300,300,1,1,8537b66b9466b53bf0467098ae7676b70c5d89d538cc567e016e33859028a685
9,GLOBAL_SLOT_G3_TWC,61,true,true,381,1,998.601036856638,62839.098663125050,146535.908599793270,G3_TWC,CFVF,CFVF,true,false,false,true,NOT_SELECTED,0,0,0,0,,,,,cead2fde3ca5a12b7051ed0cfa58a38a0bb8fd19f975819f7741c2ae198ae849
10,GLOBAL_SLOT_G2_TEC,61,true,true,474,1,989.607247272135,61206.374454901790,139038.492534303080,G2_TEC,CFVF,CFVF,true,false,false,true,NOT_SELECTED,20,1,0,0,500,500,1,1,09b014f45ae3f22e3e5b2c5312e46bcb52cc416107a45392c69d6a581abf633c
