runId,seed,algorithm,sourceKind,status,FE,frontSize,initialPopulationHash,runNanos,representationRepairs
seed-20260825-HMOPSO_QLS_F,20260825,HMOPSO_QLS_F,PAPER_AUTHOR_SOURCE,COMPLETED,50000,25,8635ec0750692742409ddf0e4aca29572f1877080fe18e9f649ff046e9d11c0d,3202087200,12836
