fe,bestCmaxGlobal,bestCmaxG1,currentBestCmaxG1,bestCmaxGenerated,bestCmaxGeneratedG1,bestCmaxSurvived,windowBestGenerated,windowBestSurvived,bestTECGlobal,bestTWCGlobal,bestTECGenerated,bestTWCGenerated
1000,869.099084154731,869.099084154731,885.317598290764,869.099084154731,893.688398770484,,869.099084154731,,125888.126015011920,364992.351668623200,124304.859450742400,364992.351668623200
2000,844.220272459173,844.220272459173,846.311606931947,844.220272459173,850.355929064018,,844.220272459173,,122590.511180521570,362372.075047954400,122590.511180521570,361876.773984954340
3000,829.004475456109,829.004475456109,863.762791675479,829.004475456109,838.649106150209,,829.004475456109,,122590.511180521570,356642.344753664600,122590.511180521570,356642.344753664600
4000,829.004475456109,829.004475456109,853.267558942940,829.004475456109,833.720364796378,,833.720364796378,,122420.987550665060,356642.344753664600,122420.987550665060,356642.344753664600
5000,807.064834196395,807.064834196395,844.423046945838,807.064834196395,807.064834196395,,807.064834196395,,122420.987550665060,356642.344753664600,122420.987550665060,356642.344753664600
6000,807.064834196395,807.064834196395,830.764939856479,804.952300688881,804.952300688881,,804.952300688881,,122420.987550665060,356642.344753664600,122420.987550665060,356642.344753664600
7000,804.952300688881,804.952300688881,824.919704357031,804.952300688881,804.952300688881,804.952300688881,812.677920154406,804.952300688881,122420.987550665060,348241.896184354700,122420.987550665060,348241.896184354700
8000,804.952300688881,804.952300688881,812.326561065878,804.952300688881,804.952300688881,804.952300688881,806.547497449798,,122420.987550665060,343557.337426168960,122420.987550665060,343557.337426168960
9000,804.454858159507,804.454858159507,804.454858159507,804.454858159507,804.952300688881,804.952300688881,804.454858159507,,122396.933886227490,337675.416927796260,122396.933886227490,337675.416927796260
10000,804.454858159507,804.454858159507,812.183402389567,804.454858159507,804.952300688881,804.952300688881,809.099598359094,,122293.000212194630,337675.416927796260,122293.000212194630,337675.416927796260
11000,800.739282600742,800.739282600742,804.454858159507,800.739282600742,800.739282600742,804.952300688881,800.739282600742,,122293.000212194630,337452.925418537870,122293.000212194630,337452.925418537870
12000,798.418086058462,798.418086058462,802.057654803083,798.418086058462,798.418086058462,804.952300688881,798.418086058462,,122293.000212194630,336939.940146695700,122293.000212194630,335986.419391275200
13000,798.418086058462,798.418086058462,802.057654803083,782.445543744303,782.445543744303,804.952300688881,782.445543744303,,122293.000212194630,336939.940146695700,122293.000212194630,335986.419391275200
14000,778.347411628433,778.347411628433,797.695776402183,778.347411628433,778.347411628433,778.347411628433,778.347411628433,778.347411628433,122293.000212194630,335374.858450169030,122293.000212194630,335374.858450169030
15000,778.347411628433,778.347411628433,815.281174553580,778.347411628433,778.347411628433,778.347411628433,801.664237683547,,122207.188089204630,328663.670803672300,122207.188089204630,328663.670803672300
