checkpointTargetFE,checkpointObservedFE,overshootFE,frontType,candidateFingerprint,Cmax,TEC,TWC
50000,50000,0,checkpoint-decision-front,09c0f2915bf6e28fa8583dd5292c45a0ffa445e737edf7d9a01b4c8ae29b7698,901.6574551975316,123740.78599878435,335993.2056372465
50000,50000,0,checkpoint-decision-front,c7aaf0afc1eb91c238944ad47eb17b404eb5e5d4867ea8e7e45ea513432454f6,908.5034438088313,125297.29424164584,328904.26412273187
50000,50000,0,checkpoint-decision-front,824a032600e03391cd08fa1b63dd5743d59a140c7daaa90e8249098d692326be,942.8408150487032,123637.64099238008,329611.1310597319
50000,50000,0,checkpoint-decision-front,4ebdde8d584cb43d9d40f760a75e4696c8bbc9e2f01f0886faccbc3ac391d9fe,934.5687579844555,123479.51291121637,331728.83918700635
50000,50000,0,checkpoint-decision-front,04a0acad15e0149faed95e8efbe26ced7653101d498f0563dde87cd85ad6e122,865.8908983614443,124662.89997423755,347800.10505454073
50000,50000,0,checkpoint-decision-front,728d6827b9ff37d15fafec111c149722b4e60d4b1fed7eb5598b8932bf8c7729,860.2728255888627,126395.86378922395,331987.0872816888
50000,50000,0,checkpoint-decision-front,96fa065612410b56a3951c796f9310e5c46f9d092cb63c8122bc48c1d9898f0d,887.927678731637,125224.0267022628,334354.0911216859
50000,50000,0,checkpoint-decision-front,06fe3dcdb834d910dcd3be16e3d2cb372e20e1c93b83e4739d6193f4face30bd,816.2992516734641,125522.10500906233,343951.7769150501
50000,50000,0,checkpoint-decision-front,0e77611321a8b4c89d625d6d95e53030676c0ccc0f2fd0779fabd73645a10e88,993.3947641496793,121818.76779814676,324086.31362200074
50000,50000,0,checkpoint-decision-front,07af5e9847114122a924a895edefb0af2cd5006ff326279736920323363fb7ae,972.5760072110174,121823.10998630086,327432.7508855479
50000,50000,0,checkpoint-decision-front,5a5072015462097f6c6b87ddf7344101097fd9652836a7a48f5549aba6731813,964.2727624199167,122320.98937652365,332071.47790700884
50000,50000,0,checkpoint-decision-front,196f8f403173bd92f15ccdfcab9e448c01e84c6d610458056b141b68be095923,942.2852923478097,122816.65486082579,333208.9335118058
50000,50000,0,checkpoint-decision-front,bb81bbdf08d9079c5cfb81c97b4b735eab1c1d5a41ea9d59b245f08a12ea666d,845.7716986844225,126065.68444455607,335283.13245423464
50000,50000,0,checkpoint-decision-front,c9f77f2498ab1b031cb3650a2283820d963dafaf681f7ac30c236e4d0a6a5b3f,988.7630865394727,121895.53562200686,323363.0401147496
50000,50000,0,checkpoint-decision-front,00e7c786d364f575d3e2d9a5ce8e3a6dcdf113568dcd0588fac8e2a7b417b92a,996.0193992075152,121657.92320755904,327526.86950545385
50000,50000,0,checkpoint-decision-front,d8d9e578a813e85012eb1e9a01e65f4337ed1da6fb6aa493dd984c686fc892e3,779.4181689374917,127696.49347631863,343398.96693522297
50000,50000,0,checkpoint-decision-front,ec038a7c695493fd1397a1c3cbc56589e9ca8994355d6eef4b5c1861d1665428,1009.4824372884805,120606.39349919272,322837.2286020884
50000,50000,0,checkpoint-decision-front,eddc77e62fa01f959fc24d9df0fc3645dab1875755b3880c82e000257012ec5f,918.6995035454507,125578.34332218765,326935.108687332
50000,50000,0,checkpoint-decision-front,beb13f1b8358eb40e99352b21ca9ec0ca74103b960157672a357642c548dcaa8,777.8038697731163,126351.65115231115,345166.63620264555
