runId,seedSlot,seed,algorithm,status,FE,frontSize,initialPopulationHash,algorithmRunNanos
seed-20260825-ZHANGBO_A4,4,20260825,ZHANGBO_A4,COMPLETED,50000,109,8635ec0750692742409ddf0e4aca29572f1877080fe18e9f649ff046e9d11c0d,9422298717
